,HLA-B (3106)
ACH-000600,-0.1062461028503679
ACH-000601,0.08602008877253058
ACH-000605,0.16995648875306585
ACH-000606,-0.3430898919255064
ACH-000608,0.02664407927181912
ACH-000614,0.05207959838808498
ACH-000616,0.08159918987169472
ACH-000618,0.08747499480295197
ACH-000619,-0.11670149691343112
ACH-000620,0.08407903861759929
ACH-000621,0.06656307725582147
ACH-000622,-0.011699948198951137
ACH-000623,-0.017791005314351946
ACH-000624,-0.030699049036053763
ACH-000627,-0.1682386901421757
ACH-000630,-0.09284045728624653
ACH-000631,-0.12956840509163214
ACH-000632,0.015496567969030026
ACH-000633,-0.004977161423003778
ACH-000637,0.05490890178601874
ACH-000638,-0.22823300387387324
ACH-000646,-0.09043031304931193
ACH-000647,-0.02103402243332772
ACH-000648,0.165351041964089
ACH-000649,-0.016064190769600722
ACH-000651,-0.04437506219900292
ACH-000652,0.010472583381674996
ACH-000653,-0.10272871330401097
ACH-000657,-0.1165756193270579
ACH-000658,-0.037273704782482216
ACH-000661,0.06445581053749845
ACH-000662,-0.2516509944263821
ACH-000663,-0.01336407614800805
ACH-000665,-0.17110481489985774
ACH-000671,0.11075111085464827
ACH-000672,-0.007907719986452549
ACH-000673,-0.05963077085279879
ACH-000676,0.03716088122294101
ACH-000677,0.0074966632458642185
ACH-000681,0.06799099244150958
ACH-000683,0.040497934476574106
ACH-000684,0.09490920034417533
ACH-000688,-0.07227025070510837
ACH-000693,-0.0643114704813197
ACH-000694,0.012187329372352779
ACH-000695,0.011630713262968427
ACH-000696,0.04777801399091601
ACH-000697,0.06637404269234003
ACH-000699,0.05887678000338074
ACH-000701,-0.13987225026009856
ACH-000706,-0.09361628742570137
ACH-000711,-0.16248208494619418
ACH-000713,-0.08027924023088548
ACH-000714,0.06124602478975692
ACH-000718,-0.2691579615071135
ACH-000720,-0.1094053574053678
ACH-000721,-0.08268935782305173
ACH-000724,-0.029650446322426933
ACH-000725,-0.14296970499309922
ACH-000732,0.24818862441507025
ACH-000734,-0.013344279820479437
ACH-000735,-0.07952214232055113
ACH-000736,0.17701818931757293
ACH-000738,-0.12298378841667815
ACH-000746,-0.15325321689353896
ACH-000747,0.0144443646776269
ACH-000748,-0.10120974942058346
ACH-000753,-0.17216585401092466
ACH-000756,-0.3131042908480595
ACH-000757,0.06904403722591232
ACH-000758,-0.031642248963920414
ACH-000760,-0.0010072087561160085
ACH-000762,-0.18902412075717667
ACH-000763,-0.16362959986776784
ACH-000764,-0.08642554931779813
ACH-000765,-0.1177338675077836
ACH-000766,-0.18522862307692226
ACH-000767,-0.21620101789371746
ACH-000768,0.025767247817277152
ACH-000769,0.06501421779768561
ACH-000770,-0.16671722132379602
ACH-000771,0.050144266652315965
ACH-000773,0.04317177319072156
ACH-000776,-0.022706907211476158
ACH-000777,0.0860548223541764
ACH-000778,0.030727376807324288
ACH-000781,-0.15831346937875598
ACH-000782,-0.2735941742436658
ACH-000783,-0.016981714013421974
ACH-000784,-0.013882256572829392
ACH-000785,-0.13483362083001285
ACH-000787,-0.10522314803055882
ACH-000788,-0.0013585968052410398
ACH-000791,0.09504661283080963
ACH-000792,0.20239838036377786
ACH-000794,-0.07009282283851925
ACH-000796,0.0815856012288279
ACH-000798,-0.1356655477950847
ACH-000799,-0.1262216955896489
ACH-000800,-0.056453782221040735
ACH-000802,0.16634266504837394
ACH-000804,-0.17621712664620048
ACH-000805,-0.05191575387949536
ACH-000809,-0.1519235470243072
ACH-000810,0.15800155727279358
ACH-000811,-0.06381511854306073
ACH-000817,0.005635585884965052
ACH-000819,0.258789897963323
ACH-000820,0.14521063989940358
ACH-000821,-0.007866256391203414
ACH-000822,-0.01603118671484125
ACH-000823,0.16974648590656402
ACH-000824,0.021252235790595733
ACH-000827,0.07127105448967762
ACH-000829,0.2307404786517987
ACH-000831,0.06116433439461616
ACH-000832,-0.016601409198423192
ACH-000833,0.185856974938422
ACH-000834,0.034135156017150725
ACH-000835,-0.014071576723226613
ACH-000836,-0.08391118663299928
ACH-000837,0.050184060414536484
ACH-000838,0.046181506103293836
ACH-000839,0.1835629976518486
ACH-000840,0.013881987634052686
ACH-000841,-0.06400758489237474
ACH-000843,-0.2544650713021949
ACH-000846,-0.03515808618219777
ACH-000847,-0.05788180305919725
ACH-000848,-0.011852204336978188
ACH-000849,-0.04726003986093656
ACH-000851,-0.08354866732405856
ACH-000855,0.16935285699592145
ACH-000856,0.05653662616428545
ACH-000858,-0.15582606806514002
ACH-000859,0.1885474166061168
ACH-000861,-0.14466506438705226
ACH-000862,-0.13945927678975684
ACH-000865,0.05008579752867184
ACH-000866,0.05814404303994294
ACH-000867,-0.009936385941986118
ACH-000869,-0.15347100909648026
ACH-000872,0.15089269400504554
ACH-000873,-0.23405475157839595
ACH-000876,-0.02442279037648759
ACH-000878,0.13038701398227914
ACH-000880,0.09148820349199628
ACH-000881,-0.06464171830665516
ACH-000882,0.023758854875796945
ACH-000884,0.07829747411059901
ACH-000885,-0.21586481551115685
ACH-000887,-0.08945224850078794
ACH-000889,0.11053892807385073
ACH-000896,0.0281362806431716
ACH-000898,-0.10768990274725826
ACH-000900,0.13038964605107894
ACH-000901,0.036057712926746886
ACH-000905,-0.08251211178232631
ACH-000906,-0.11949209679998192
ACH-000907,-0.054828378950703166
ACH-000910,-0.08898006213625814
ACH-000911,0.10166539396826203
ACH-000912,0.07814117927431667
ACH-000913,-0.08731117358889719
ACH-000915,-0.051609192666518484
ACH-000916,-0.06496289316445474
ACH-000917,-0.08047242111694314
ACH-000920,-0.14601267503368534
ACH-000921,0.07382841958186229
ACH-000924,-0.14347131834557986
ACH-000926,-0.1081408776061502
ACH-000928,-0.09961830291563267
ACH-000929,-0.06110599657535276
ACH-000932,0.02625331148722292
ACH-000935,-0.09579156390791677
ACH-000936,0.009528326824653507
ACH-000937,0.021389897000627912
ACH-000938,0.01881614914700214
ACH-000939,0.06221013248527405
ACH-000941,0.032793215722429526
ACH-000943,-0.11141150543123453
ACH-000946,0.11306509180786145
ACH-000947,0.05904418394552782
ACH-000948,-0.019918243532332097
ACH-000950,-0.13298386882328975
ACH-000953,0.07409465980403525
ACH-000954,0.28948827904836705
ACH-000957,0.1390552571031294
ACH-000958,-0.004224096008665164
ACH-000960,0.02961380829181968
ACH-000963,-0.1344289617424851
ACH-000968,-0.06965082072339744
ACH-000969,0.11192174086531254
ACH-000972,0.08205932539100462
ACH-000973,-0.017233071749983123
ACH-000974,-0.007449852856134763
ACH-000978,0.1643089588105496
ACH-000984,-0.02418769111228062
ACH-000986,0.16757434989335793
ACH-000988,-0.13370237080143166
ACH-000993,-0.09610099272963392
ACH-000994,0.13905314993340384
ACH-000996,0.2376398098962527
ACH-001001,0.001816400020708045
ACH-001020,-0.10774015966545987
ACH-001028,0.00041015540148886233
ACH-001031,-0.05674378527411575
ACH-001038,-0.09629908273192636
ACH-001048,0.021406645670640857
ACH-001050,-0.13256946775432485
ACH-001053,-0.4782219722392144
ACH-001054,0.03410041770154538
ACH-001061,0.05671957278900928
ACH-001067,-0.0515789467615997
ACH-001075,-0.2127596124682944
ACH-001096,-0.06162298872856337
ACH-001111,-0.026229943037349143
ACH-001119,0.006768808342178635
ACH-001128,0.2543497889151971
ACH-001134,-0.003508780959581392
ACH-001151,-0.1397564193656464
ACH-001163,0.15597803599542362
ACH-001164,-0.14466403249742718
ACH-001183,-0.1134095702622305
ACH-001192,0.00658769916878203
ACH-001193,0.06905158435237914
ACH-001196,-0.0679607461677688
ACH-001197,0.018117939157903485
ACH-001205,-0.09260363308828984
ACH-001211,0.02699046109497177
ACH-001212,0.10202321831538863
ACH-001228,0.03502249890517258
ACH-001232,-0.037452897621432286
ACH-001239,0.036114798911109636
ACH-001270,0.0497401499283405
ACH-001274,-0.14931787982997774
ACH-001275,-0.07999312236548714
ACH-001277,0.14401619033772825
ACH-001278,-0.09308106607159207
ACH-001280,0.059334455521478514
ACH-001283,0.02030440146630012
ACH-001289,-0.16524299844103948
ACH-001300,-0.09937327239648668
ACH-001301,-0.22194989183677133
ACH-001302,-0.15831443402107107
ACH-001306,0.01212253598282085
ACH-001318,0.009484387547209013
ACH-001322,-0.11053027660952028
ACH-001328,-0.10590511626878367
ACH-001332,0.24611497947378336
ACH-001336,-0.045053521075120534
ACH-001346,-0.004665591730432012
ACH-001353,-0.13274013703143525
ACH-001354,-0.3850190252874384
ACH-001367,0.1629119216429609
ACH-001368,-0.08641336886476922
ACH-001374,-0.17833840968081993
ACH-001377,-0.011605147463837938
ACH-001380,-0.07478744547260606
ACH-001391,-0.07183790610119849
ACH-001408,-0.02341218635683009
ACH-001430,-0.17871215502624005
ACH-001431,0.02383987722089136
ACH-001450,-0.0013846563760590961
ACH-001496,-0.057322735804040424
ACH-001500,0.2282203396477136
ACH-001523,-0.061542383717122076
ACH-001532,0.07665326351490491
ACH-001550,-0.01656716952304181
ACH-001552,-0.5536665679843582
ACH-001554,-0.03254605321005788
ACH-001654,0.06591550227057741
ACH-001735,0.038856311686650484
ACH-001736,0.010387754126102518
ACH-001737,0.12829778942053413
ACH-001740,-0.12791810102559742
ACH-001745,-0.05856193077157967
ACH-001765,-0.2580703438781337
