,VWA5B2 (90113)
ACH-000244,0.027609518196160195
ACH-000246,-0.08818807282684518
ACH-000248,-0.04696992864651566
ACH-000250,-0.06662876023084201
ACH-000251,-0.08938814691303776
ACH-000252,0.05188364404733465
ACH-000253,-0.07678324473427832
ACH-000255,-0.032615105968206916
ACH-000256,-0.04012489099270795
ACH-000257,-0.09792964759248426
ACH-000258,-0.14055950387503546
ACH-000259,0.009778318585051862
ACH-000260,-0.04736630169841582
ACH-000261,-0.04412225961681926
ACH-000262,-0.04922087727560445
ACH-000263,-0.3796603903381108
ACH-000264,0.041058258270428194
ACH-000265,-0.06904731739151734
ACH-000266,-0.05197204688829663
ACH-000272,-0.0669283682208954
ACH-000274,-0.15772836359877332
ACH-000277,0.060423337592752514
ACH-000278,0.04785248848696357
ACH-000279,-0.15617141346198854
ACH-000280,-0.10271210695927938
ACH-000281,0.01773286389897953
ACH-000288,-0.06509334444034474
ACH-000291,-0.03289105540401966
ACH-000293,0.04217291530251245
ACH-000294,-0.08850518579036347
ACH-000295,-0.21849630574848286
ACH-000296,-0.05742015843103763
ACH-000302,-0.117356768546338
ACH-000304,0.03819333315439394
ACH-000307,-0.01361314417142678
ACH-000308,-0.05208426524943481
ACH-000310,-0.05793164816415641
ACH-000311,0.09604427937454506
ACH-000312,-0.10108633284274693
ACH-000315,-0.3701531217627932
ACH-000316,-0.05217704661502474
ACH-000317,0.13643931780334878
ACH-000318,0.06849693646043037
ACH-000319,0.026111727829366018
ACH-000320,-0.02348777921160597
ACH-000322,-0.06657223673480916
ACH-000323,-0.10692081698889584
ACH-000324,-0.035676705285723
ACH-000329,-0.040323927947226335
ACH-000330,-0.16093041075154782
ACH-000331,-0.17305908038516132
ACH-000332,-0.11568901650213265
ACH-000334,-0.010460773191884959
ACH-000335,0.008953837054112916
ACH-000336,0.04138262360901629
ACH-000337,-0.09483548663828124
ACH-000338,-0.20225528518981706
ACH-000339,-0.027927426570331586
ACH-000341,0.07121967030393417
ACH-000348,0.0012805676012039068
ACH-000350,-0.1766262873138431
ACH-000352,-0.0347012929667145
ACH-000356,-0.003026517045827982
ACH-000361,0.0171592747230608
ACH-000362,-0.2505944227780543
ACH-000363,-0.16709929623995498
ACH-000364,0.07783544010008704
ACH-000365,-0.04514657159979545
ACH-000366,-0.0066520688092801365
ACH-000368,0.1037833611305654
ACH-000374,-0.00021876294152092
ACH-000375,-0.032584874943052226
ACH-000376,-0.027694638655005318
ACH-000381,-0.01759682850951853
ACH-000383,-0.03412308876633964
ACH-000387,-0.10092765948027003
ACH-000389,0.0152134095307142
ACH-000390,-0.15365990400025667
ACH-000393,-0.09424314705157892
ACH-000395,0.08000257484135526
ACH-000396,0.3432685457788882
ACH-000397,-0.061206778555338064
ACH-000401,0.14962075135955938
ACH-000402,-0.1426268420551653
ACH-000403,-0.06378675884633288
ACH-000404,0.09286137580685838
ACH-000406,-0.07836224924977687
ACH-000407,-0.003778877296161681
ACH-000408,-0.09981509222386126
ACH-000410,-0.10443231496577143
ACH-000411,-0.008121290638470512
ACH-000414,-0.03068314855304453
ACH-000415,-0.11735802828256932
ACH-000416,-0.14272819806375864
ACH-000420,-0.14958698408844934
ACH-000421,-0.0671845725960012
ACH-000424,-0.11301333462620118
ACH-000425,-0.0634299968128416
ACH-000426,0.09074677883310238
ACH-000427,0.034258790949339216
ACH-000433,-0.16760437817578178
ACH-000435,-0.23649967608762024
ACH-000436,0.0965320866290196
ACH-000444,-0.03045365844440536
ACH-000445,-0.11725837105342643
ACH-000448,-0.10916648369994196
ACH-000450,-0.05962633443699303
ACH-000452,-0.0966098860696358
ACH-000454,-0.03576801464618619
ACH-000458,-0.09070724237962828
ACH-000459,-0.08887167605897094
ACH-000460,-0.19561944927598396
ACH-000461,0.05874741147597842
ACH-000463,-0.08110453759847124
ACH-000464,0.07344664999254948
ACH-000466,-0.003204784542422783
ACH-000467,-0.16583232902613718
ACH-000468,-0.029565246982050306
ACH-000469,-0.1357869662251836
ACH-000470,-0.2137583509973408
ACH-000471,-0.05202289938131982
ACH-000472,-0.09569150016442124
ACH-000473,0.06443272772794402
ACH-000475,-0.07859371645487659
ACH-000476,-0.0819048264293383
ACH-000477,0.07621291206148924
ACH-000479,-0.2916796665394647
ACH-000480,-0.08665080725368228
ACH-000481,0.04355686179312068
ACH-000483,-0.20824432630543108
ACH-000484,-0.05121975010185453
ACH-000485,-0.04234708900163557
ACH-000486,-0.02648845378604944
ACH-000487,0.03314872697326583
ACH-000488,-0.1360669252464155
ACH-000490,-0.1371035142954255
ACH-000491,0.1224751320814118
ACH-000495,0.09629491903679753
ACH-000496,-0.12800800893434294
ACH-000499,-0.05572851071670551
ACH-000500,-0.8162486995292721
ACH-000502,-0.007668140849560217
ACH-000503,-0.14759210259891212
ACH-000505,-0.06616883041117592
ACH-000507,0.13218564361886645
ACH-000510,-0.05512276092973052
ACH-000511,-0.11182243872595456
ACH-000512,-0.1297519854016926
ACH-000516,-0.14173132271545724
ACH-000517,-0.07344792531154921
ACH-000518,0.0576385963356344
ACH-000520,0.002149519914249093
ACH-000521,-0.022751769503431562
ACH-000522,-0.12809151383790932
ACH-000524,-0.11689017642045955
ACH-000527,-0.0513957974583017
ACH-000528,-0.047593978294594975
ACH-000537,-0.014240404095517406
ACH-000541,-0.07014486240693603
ACH-000542,0.04160501120105033
ACH-000544,-0.06019806184137879
ACH-000545,-0.11896251932111035
ACH-000547,-0.0766299631366076
ACH-000548,-0.13159338082567668
ACH-000549,0.002989477373111693
ACH-000550,-0.03718496203690627
ACH-000552,-0.1264784743299606
ACH-000556,-0.0070654797834566315
ACH-000557,-0.11262798405669057
ACH-000569,0.06728450836453444
ACH-000570,-0.044388459118511234
ACH-000571,-0.03516616676817955
ACH-000573,0.02357119875228483
ACH-000576,0.034714717050914
ACH-000579,-0.01454118700548314
ACH-000580,-0.1106152101142642
ACH-000584,-0.02889861178765873
ACH-000585,-0.09153343010171276
ACH-000588,-0.051432889427549526
ACH-000589,0.09238221580674946
ACH-000591,-0.06485519404335656
ACH-000593,-0.14189590558956394
ACH-000600,-0.1066532126560918
ACH-000601,-0.04334856108855447
ACH-000605,-0.06381393554009714
ACH-000606,0.017092277351494618
ACH-000608,-0.0017738312226116453
ACH-000614,-0.06237687840719543
ACH-000616,0.010884577005702148
ACH-000618,-0.04929631819115903
ACH-000619,-0.028475445602836408
ACH-000620,-0.08900937638614255
ACH-000621,-0.12398890503728945
ACH-000622,0.015155317968716171
ACH-000623,0.03800330027710117
ACH-000624,0.05020262624487185
ACH-000627,-0.06805924644523602
ACH-000630,-0.02465236140299855
ACH-000631,-0.14738173841514499
ACH-000632,-0.1547333280497686
ACH-000633,-0.16620740855958882
ACH-000637,0.03581852837707165
ACH-000638,-0.029689991358531082
ACH-000646,0.017043629582210274
ACH-000647,-0.06912306046097365
ACH-000648,0.0231816651446198
ACH-000649,-0.13224097017458447
ACH-000651,-0.01633293184534507
ACH-000652,-0.07260538315280975
ACH-000653,0.1090977170459569
ACH-000657,-0.14899757395035956
ACH-000658,-0.13148776251852526
ACH-000661,0.016022351821989776
ACH-000662,0.17795468815938
ACH-000663,-0.07979073432212175
ACH-000665,-0.057750932164335335
ACH-000671,-0.04083068764567697
ACH-000672,-0.23716880746174976
ACH-000673,-0.047360928718089
ACH-000676,-0.04053998718299436
ACH-000677,-0.06916591867472198
ACH-000681,-0.05536281780220837
ACH-000683,-0.053789196292349926
ACH-000684,0.021653421309545614
ACH-000688,-0.12616054051483186
ACH-000693,-0.1196365846210797
ACH-000694,0.038078418541027614
ACH-000695,-0.1878233521983766
ACH-000696,0.05370463199891875
ACH-000697,-0.12743696531329518
ACH-000699,-0.04534002545819903
ACH-000701,-0.10830666027681528
ACH-000706,-0.03599010909047972
ACH-000711,-0.04355756821533693
ACH-000713,-0.027266107392733496
ACH-000714,-0.10477753713550954
ACH-000718,-0.15789718507811232
ACH-000720,-0.025215450824006
ACH-000721,-0.14171755550815432
ACH-000724,-0.03456287153666344
ACH-000725,-0.03072494417160788
ACH-000732,-0.05604990356614085
ACH-000734,-0.08942659726737008
ACH-000735,-0.06113787295629591
ACH-000736,-0.1293563410925947
ACH-000738,0.028715461370027538
ACH-000746,-0.07342479510112247
ACH-000747,-0.10791523622750734
ACH-000748,0.011645294013544251
ACH-000753,0.01815945023554057
ACH-000756,0.0035066143980453704
ACH-000757,-0.2390388122671543
ACH-000758,0.02741356170171945
ACH-000760,0.023239462761677588
ACH-000762,0.0225172929366896
ACH-000763,-0.0261793074156487
ACH-000764,-0.2332502900629675
ACH-000765,-0.0332251606709842
ACH-000766,0.019007643547820918
ACH-000767,-0.15558669194389654
ACH-000768,0.02173145825052048
ACH-000769,0.03294006284919874
ACH-000770,-0.13300850496884087
ACH-000771,-0.03992601405106002
ACH-000773,0.1440567456155669
ACH-000776,0.03775702763313183
ACH-000777,-0.18184171799683305
ACH-000778,-0.14200335717478893
ACH-000781,-0.04699640659907254
ACH-000782,0.05167501403227817
ACH-000783,-0.07423507756451661
ACH-000784,-0.1736502164009785
ACH-000785,-0.005588518498119061
ACH-000787,-0.038367535123193935
ACH-000788,-0.12051845802152787
ACH-000791,0.012784863183335991
ACH-000792,-0.1062200290916423
ACH-000794,-0.2075089363963004
ACH-000796,-0.085041262799982
ACH-000798,0.026026450615704747
ACH-000799,-0.08780221459510575
ACH-000800,-0.05511087862086683
ACH-000802,-0.07163028035314213
ACH-000804,0.003018347261876862
ACH-000805,0.01499456451236983
ACH-000809,-0.21877270301519602
ACH-000810,0.11013101208893497
ACH-000811,-0.07987947805651185
ACH-000817,-0.0125387619520219
ACH-000819,0.0663966583589462
ACH-000820,0.03820628262844663
ACH-000821,0.0008563282519176838
ACH-000822,-0.09218561260535484
ACH-000823,-0.1363358567179123
ACH-000824,-0.01949822398312526
ACH-000827,-0.10007980222135043
ACH-000829,0.08488402344848084
ACH-000831,-0.1369294653903628
ACH-000832,-0.04953038053494282
ACH-000833,0.08334056132552986
ACH-000834,-0.029438195001164538
ACH-000835,-0.03150807336989088
ACH-000836,-0.1225575349691097
ACH-000837,-0.06654773359268322
ACH-000838,0.013487419213705738
ACH-000839,-0.08362272720024294
ACH-000840,0.1232569802111442
ACH-000841,-0.14090912496312302
ACH-000843,-0.009091347393609304
ACH-000846,0.023385643545411214
ACH-000847,-0.05200754022746488
ACH-000848,-0.12204898842217715
ACH-000849,0.011952255211675169
ACH-000851,-0.0032472225609921322
ACH-000855,-0.13669796792870004
ACH-000856,-0.1734070223593915
ACH-000858,-0.07203451110313157
ACH-000859,0.0450744751140246
ACH-000861,0.013077143329383029
ACH-000862,-0.036191182661833035
ACH-000865,-0.060510811586959534
ACH-000866,-0.002773278485724453
ACH-000867,0.012537969390821784
ACH-000869,-0.05954080890860172
ACH-000872,0.05173367928806651
ACH-000873,-0.1813295246003976
ACH-000876,0.05939235329744012
ACH-000878,-0.02612672890001576
ACH-000880,-0.0974449959653196
ACH-000881,-0.04872536350497436
ACH-000882,-0.07955069088700885
ACH-000884,-0.19078401833885114
ACH-000885,0.03085984733669328
ACH-000887,-0.04702182896650842
ACH-000889,-0.10131676000440183
ACH-000896,-0.15121069418924712
ACH-000898,-0.05643555146781054
ACH-000900,-0.09965939391560208
ACH-000901,-0.04415127503918129
ACH-000905,-0.006263533060922876
ACH-000906,-0.12315524173880173
ACH-000907,0.020465986886972917
ACH-000910,-0.13720345605787976
ACH-000911,-0.07782133289467383
ACH-000912,-0.06775578909019549
ACH-000913,-0.232245378943418
ACH-000915,0.03937263514130922
ACH-000916,0.011742342565357607
ACH-000917,0.01118048208518003
ACH-000920,0.010064476381154
ACH-000921,-0.19111905126140816
ACH-000924,0.04849395956308045
ACH-000926,-0.039336300154207714
ACH-000928,-0.13591018838500127
ACH-000929,-0.13406946810039472
ACH-000932,-0.04997110781208906
ACH-000935,-0.036773321429467036
ACH-000936,-0.1473317249423247
ACH-000937,-0.04030337098462429
ACH-000938,0.014555653084863791
ACH-000939,0.05363248081522996
ACH-000941,-0.09455271165304904
ACH-000943,-0.04447941868984767
ACH-000946,-0.11298945637297993
ACH-000947,-0.0762135909138971
ACH-000948,0.03628231373497432
ACH-000950,-0.08388810311069507
ACH-000953,-0.0428810659961679
ACH-000954,-0.03381306065679312
ACH-000957,-0.010074019434349362
ACH-000958,-0.044249674887214784
ACH-000960,-0.06745408068275725
ACH-000963,-0.0947188847457195
ACH-000968,-0.16582836230330014
ACH-000969,-0.034119349496429884
ACH-000972,0.14211066353355073
ACH-000973,-0.07028751852151766
ACH-000974,-0.08200633090349094
ACH-000978,0.17574512916663745
ACH-000984,0.06546025808595438
ACH-000986,-0.05093233559634164
ACH-000988,-0.11151624214158
ACH-000993,-0.05029808469220642
ACH-000994,0.014754184489771234
ACH-000996,0.02477649513809153
ACH-001001,0.00809146676051172
ACH-001020,0.037959688263697285
ACH-001028,-0.15504498708983094
ACH-001031,-0.14165028015733594
ACH-001038,-0.05579513611960897
ACH-001048,-0.044792584356097814
ACH-001050,-0.0073863842495987455
ACH-001053,-0.07935125421343606
ACH-001054,0.005279161888590978
ACH-001061,-0.11774355161623605
ACH-001067,-0.035945425474253966
ACH-001075,0.01603391715109461
ACH-001096,-0.04113562949722
ACH-001111,0.00022606470677061333
ACH-001119,0.011545465767273607
ACH-001128,0.15661354768874794
ACH-001134,-0.13726602827862625
ACH-001151,-0.09750890377307582
ACH-001163,-0.10055678602594507
ACH-001164,0.2267440871239945
ACH-001183,-0.07237774125607496
ACH-001192,-0.0257105021526337
ACH-001193,-0.04652622782581318
ACH-001196,-0.022235427149926018
ACH-001197,-0.2630155351934661
ACH-001205,-0.2391240215475732
ACH-001211,0.0785901377956708
ACH-001212,-0.08330527993954549
ACH-001228,-0.10465020509024668
ACH-001232,-0.062156913839586186
ACH-001239,-0.034711844880412804
ACH-001270,0.2063418355645959
ACH-001274,-0.14635276816883985
ACH-001275,0.061181824580202174
ACH-001277,0.17321005455954455
ACH-001278,-0.07388874366614255
ACH-001280,0.07007637597715362
ACH-001283,-0.08342840272460751
ACH-001289,-0.0388603907261429
ACH-001300,-0.005675004492769104
ACH-001301,-0.008717327015805864
ACH-001302,0.020855894898670898
ACH-001306,-0.15389484194714692
ACH-001318,-0.04534664135574072
ACH-001322,-0.07676965621611634
ACH-001328,-0.1400479717182772
ACH-001332,0.19229662934762104
ACH-001336,-0.07779368709350609
ACH-001346,0.12091505413312985
ACH-001353,-0.09891388276553567
ACH-001354,0.14993275179718876
ACH-001367,-0.14870589607996393
ACH-001368,-0.048219677744802604
ACH-001374,-0.06301179459259104
ACH-001377,-0.1042662629335855
ACH-001380,-0.014494518828499843
ACH-001391,-0.08124679712954122
ACH-001408,0.013573904622482973
ACH-001430,-0.07866550706984929
ACH-001431,-0.06309330112073187
ACH-001450,-0.09476128701195488
ACH-001496,-0.0124177255751485
ACH-001500,-0.09079353988986176
ACH-001523,-0.08623581434628166
ACH-001532,-0.01135459296005214
ACH-001550,-0.06061612028150221
ACH-001552,0.12823328233657896
ACH-001554,-0.028830803194091457
ACH-001654,-0.056130655963821136
ACH-001735,-0.010966602296771509
ACH-001736,-0.06416787466652125
ACH-001737,0.04606252975302744
ACH-001740,-0.0229603079670404
ACH-001745,-0.06090432894069794
ACH-001765,-0.007957814664495603
