,CNKSR1 (10256)
ACH-000004,-0.12269558613981785
ACH-000005,0.07552562737593932
ACH-000007,0.02760906835153093
ACH-000009,-0.0278849992698188
ACH-000011,-0.03130686734961754
ACH-000012,-0.0025838223011181967
ACH-000013,-0.009025837005696818
ACH-000014,-0.15502397956632485
ACH-000015,0.1269247775520055
ACH-000017,0.19395925676128506
ACH-000018,0.16289795536897336
ACH-000019,0.005858640444180226
ACH-000021,-0.025380416167555743
ACH-000022,0.030446455127683174
ACH-000025,0.0872180276191117
ACH-000028,0.03055985055677217
ACH-000030,0.09082084668578287
ACH-000035,-0.06773894305411236
ACH-000036,0.07477815715141023
ACH-000037,0.03255008192990278
ACH-000039,0.0630423879309474
ACH-000040,0.012278680890296665
ACH-000041,-0.13414873693805318
ACH-000042,0.0018484277911549442
ACH-000045,0.026452860920103537
ACH-000047,0.02691395113347277
ACH-000052,-0.015684986356321578
ACH-000053,0.14979064209112747
ACH-000054,0.056507660936547285
ACH-000055,0.17619969307079603
ACH-000060,-0.21497841689277164
ACH-000067,0.013470678088205193
ACH-000070,-0.02994626327597048
ACH-000075,0.0230070098457082
ACH-000078,0.03971544665677775
ACH-000082,0.12360819890502554
ACH-000085,-0.20449504164789795
ACH-000086,-0.054716926671531683
ACH-000087,0.12718125897587154
ACH-000092,-0.08160780006446812
ACH-000095,0.07307251259329761
ACH-000097,-0.034999668028342326
ACH-000098,-0.08257732003096528
ACH-000099,0.05422709690106624
ACH-000108,0.04485563765903498
ACH-000113,0.07256410779050976
ACH-000116,0.09039139223590396
ACH-000118,0.13739202404462342
ACH-000120,-0.016289269966493637
ACH-000123,0.06378424125472651
ACH-000127,0.011354293850412143
ACH-000128,-0.08914025322109692
ACH-000132,-0.0644621985737902
ACH-000133,-0.0226575992698811
ACH-000137,-0.004585552044786288
ACH-000138,0.042944210114756326
ACH-000142,0.0210016812882698
ACH-000143,0.2892692113147745
ACH-000146,0.11461228378399856
ACH-000148,0.008932423158883774
ACH-000150,-0.137421301141655
ACH-000152,0.1815660306731049
ACH-000153,-0.060026487778398974
ACH-000159,0.08788871003304377
ACH-000160,0.04201567433152741
ACH-000163,0.11934733822293656
ACH-000167,0.0680605183912226
ACH-000168,-0.16280974109592894
ACH-000169,0.09413897183226193
ACH-000178,0.1397560254502484
ACH-000183,-0.23865960964978106
ACH-000188,0.059890753762727414
ACH-000189,0.07700881840857028
ACH-000190,-0.07167112944197539
ACH-000198,0.0008719374059955133
ACH-000203,-0.2398758708724102
ACH-000204,-0.2468505055285825
ACH-000206,0.2429541292083588
ACH-000207,-0.00017858506601906422
ACH-000208,-0.16274809840834556
ACH-000210,-0.10277350226014943
ACH-000211,0.005277532427355174
ACH-000215,0.05596921273755253
ACH-000221,0.08788080679826374
ACH-000222,0.0966562638049976
ACH-000223,0.04956999777813609
ACH-000226,0.04834678465165222
ACH-000227,0.189774312391372
ACH-000228,-0.13178807177144433
ACH-000231,0.035944261318334794
ACH-000232,0.1818576252928628
ACH-000233,-0.05887965882537612
ACH-000234,0.035914639633978875
