,CHGA (1113)
ACH-000334,-0.1676181276864069
ACH-000335,-0.04758447625721393
ACH-000336,-0.3192360743541897
ACH-000337,-0.047088824299404634
ACH-000338,-0.3957802845172864
ACH-000339,-0.13817452860628682
ACH-000341,-0.12812656695834002
ACH-000348,-0.18347755779166494
ACH-000350,-0.05081504786470944
ACH-000352,-0.008932019747335538
ACH-000356,-0.18755537002356798
ACH-000361,-0.027565479975412983
ACH-000362,-0.09305877348785732
ACH-000363,0.013523327415513388
ACH-000364,0.08594333961690075
ACH-000365,-0.0005195094906035813
ACH-000366,-0.05176904388458281
ACH-000368,-0.113679642701858
ACH-000374,0.05453194028580335
ACH-000375,-0.17907669023019182
ACH-000376,-0.04605141865131982
ACH-000381,-0.1119155373290656
ACH-000383,-0.06792792593000914
ACH-000387,-0.11622360076262955
ACH-000389,-0.22616600851936214
ACH-000390,-0.04318668142851443
ACH-000393,-0.054513484777239433
ACH-000395,-0.171580553349826
ACH-000396,0.04597144619273527
ACH-000397,-0.05173049822288274
ACH-000401,0.08147214694396625
ACH-000402,-0.26294836244745906
ACH-000403,-0.04973633295451175
ACH-000404,-0.1850512905288587
ACH-000406,-0.1159903565938882
ACH-000407,0.015490726487519419
ACH-000408,0.14861291739831048
ACH-000410,-0.09674441260873193
ACH-000411,-0.08733039466772184
ACH-000414,-0.08442054458356169
ACH-000415,-0.1194196967726805
ACH-000416,-0.1503295889838263
ACH-000420,0.03648862105552398
ACH-000421,-0.0383472513354439
ACH-000424,-0.004679373836665606
ACH-000425,-0.017085251514341128
ACH-000426,-0.15039764708550535
ACH-000427,-0.26366829685708426
ACH-000433,0.010310957836737637
ACH-000435,-0.09845046693271294
ACH-000436,-0.19291696781767909
ACH-000444,-0.005665698570123108
ACH-000445,-0.20605661479207996
ACH-000448,-0.08956833295639985
ACH-000450,-0.1904056682535084
ACH-000452,-0.018800260288873258
ACH-000454,-0.0580897504437019
ACH-000458,-0.180590478479118
ACH-000459,0.07476135816965998
ACH-000460,-0.024751220617191275
ACH-000461,0.009681265089927909
ACH-000463,-0.059558510354556525
ACH-000464,-0.1196576671508114
ACH-000466,-0.13793892238792302
ACH-000467,-0.0723712922118791
ACH-000468,-0.04591422550632453
ACH-000469,-0.10189080393576597
ACH-000470,-0.10397325387987856
ACH-000471,-0.03730350328801674
ACH-000472,-0.035289796390113266
ACH-000473,-0.0905523835778408
ACH-000475,-0.023550462215564838
ACH-000476,0.0033347324528037463
ACH-000477,0.01455654108185196
ACH-000479,0.11508575059510925
ACH-000480,-0.09005954214493332
ACH-000481,-0.011793258894451404
ACH-000483,0.05325839674209516
ACH-000484,0.00035413754768293885
ACH-000485,-0.13715863559125455
ACH-000486,-0.063127446707318
ACH-000487,-0.01609215023998018
ACH-000488,-0.0999937706866921
ACH-000490,0.005061902250115206
ACH-000491,-0.09674099863775452
ACH-000495,-0.1780256205697004
ACH-000496,-0.025748721117612536
ACH-000499,-0.03949075052331325
ACH-000500,-0.5388493442466588
ACH-000502,-0.14996441818692724
ACH-000503,0.103712287467421
ACH-000505,-0.014486757608156696
ACH-000507,-0.07643820637988785
ACH-000510,-0.0067107907687898325
ACH-000511,-0.13053438974267434
ACH-000512,-0.12263147192524368
ACH-000516,-0.13034288244024606
ACH-000517,-0.08823634830422572
ACH-000518,-0.040731506348926985
ACH-000520,-0.1412084409491666
ACH-000521,0.0006255595464834148
ACH-000522,-0.042573142745296784
ACH-000524,-0.035593541800708325
ACH-000527,-0.03794048607263757
ACH-000528,-0.003981857477285073
ACH-000537,-0.12387520888483668
ACH-000541,0.08593163857966556
ACH-000542,0.007171643479813365
ACH-000544,-0.06776763909575932
ACH-000545,-0.03680448729438431
ACH-000547,0.1467998639109754
ACH-000548,-0.1647539111924349
ACH-000549,0.13152382311283548
ACH-000550,-0.06159193276913889
ACH-000552,0.052583286898649904
ACH-000556,-0.10145766306512416
ACH-000557,-0.09127657644289157
ACH-000569,0.06884066970853978
ACH-000570,0.007435238779782498
ACH-000571,-0.0851615718792778
ACH-000573,-0.06068085430741098
ACH-000576,-0.16181107487804947
ACH-000579,-0.0636429919901896
ACH-000580,0.001937174700501494
ACH-000584,-0.020980013466442474
ACH-000585,-0.05607256652357228
ACH-000588,-0.1823592611118096
ACH-000589,-0.022954209613403036
ACH-000591,-0.03483733308954933
ACH-000593,-0.06382314409238031
ACH-000600,-0.08789256039121786
ACH-000601,-0.09325298479810196
ACH-000605,-0.12806640742988853
ACH-000606,-0.05445953805895805
ACH-000608,0.042816592691589495
ACH-000614,0.00733089006243278
ACH-000616,0.00014442573350099218
ACH-000618,-0.05117099689918506
ACH-000619,-0.05770686701219448
ACH-000620,-0.059117551358802825
ACH-000621,-0.09814610338163647
ACH-000622,-0.032092836949218065
ACH-000623,-0.11483048185557407
ACH-000624,-0.10709114054587568
ACH-000627,-0.0395808834933645
ACH-000630,-0.02132495286135665
ACH-000631,-0.07203175392159619
ACH-000632,-0.12445391696454065
ACH-000633,-0.17009613686745909
ACH-000637,-0.06605413878603164
ACH-000638,-0.09227831773895163
ACH-000646,0.06731576820367181
ACH-000647,-0.028948247361726017
ACH-000648,0.019458992335918246
ACH-000649,-0.050980703222832
ACH-000651,-0.05242900653417185
ACH-000652,0.26823785460539595
ACH-000653,0.20128806051821865
ACH-000657,-0.12597375862858795
ACH-000658,0.009826056182758407
ACH-000661,-0.22158999691650075
ACH-000662,-0.07078444684472633
ACH-000663,-0.0847312969001761
ACH-000665,0.0007540666554654655
ACH-000671,-0.022054005939680488
ACH-000672,-0.07590705938338457
ACH-000673,-0.08848277047363505
ACH-000676,-0.030838998298239488
ACH-000677,0.007270095415617897
ACH-000681,0.04890221782985196
ACH-000683,0.04243938554497381
ACH-000684,-0.18023516807337372
ACH-000688,-0.15880932534411152
ACH-000693,-0.17620018079007976
ACH-000694,-0.1111562144787345
ACH-000695,-0.26702381604357284
ACH-000696,-0.011999391774698364
ACH-000697,-0.02856386133401421
ACH-000699,-0.1304486481353481
ACH-000701,-0.19419309276174965
ACH-000706,-0.007069831007322774
ACH-000711,-0.0976981203066032
ACH-000713,-0.05150191720311832
ACH-000714,0.05258764434270299
ACH-000718,-0.04796006849679189
ACH-000720,-0.08517421743401134
ACH-000721,-0.08893679165672676
ACH-000724,0.006187157940801747
ACH-000725,-0.012198874319816559
ACH-000732,-0.08829091949085102
ACH-000734,-0.05623446480519505
ACH-000735,-0.10967603319044608
ACH-000736,0.02495394686925881
ACH-000738,-0.07302265695553398
ACH-000746,-0.09159457718269833
ACH-000747,-0.047329114486148925
ACH-000748,-0.07914982016705177
ACH-000753,-0.05919199548143815
ACH-000756,-0.025796278314311742
ACH-000757,-0.11072043308798618
ACH-000758,0.028240614860653563
ACH-000760,-0.07517816333644102
ACH-000762,0.010501078807029869
ACH-000763,-0.16725863228876225
ACH-000764,-0.07747453160060314
ACH-000765,-0.01954384766704889
ACH-000766,-0.038775898982423694
ACH-000767,-0.011644501163479495
ACH-000768,-0.03927055938509655
ACH-000769,-0.05949220613092297
ACH-000770,-0.09275579472739807
ACH-000771,0.03418962194484443
ACH-000773,-0.053674264886185305
ACH-000776,0.02594926464969889
ACH-000777,0.004369976683905093
ACH-000778,-0.0625411467685048
ACH-000781,-0.05719437119206563
ACH-000782,-0.12718281558887887
ACH-000783,-0.05292623230255397
ACH-000784,-0.18065874171102875
ACH-000785,-0.2331768810435593
ACH-000787,-0.012109061510730405
ACH-000788,-0.01914485241510511
ACH-000791,-0.01520754780598521
ACH-000792,-0.014688035686121525
ACH-000794,-0.13378501363976086
ACH-000796,-0.11901285555028343
ACH-000798,-0.06061048084559709
ACH-000799,-0.03722863254943845
ACH-000800,-0.1260212589108526
ACH-000802,0.037929113695589184
ACH-000804,-0.07152450216713176
ACH-000805,-0.12253816729216803
ACH-000809,-0.05214990683677679
ACH-000810,-0.31125173392712474
ACH-000811,-0.09939450543413267
ACH-000817,-0.054630954079997615
ACH-000819,-0.08683530823126
ACH-000820,0.11779277961133512
ACH-000821,0.052543229759942
ACH-000822,0.022256707620241675
ACH-000823,0.011950013608632695
ACH-000824,-0.047928203837923226
ACH-000827,-0.0735353687331892
ACH-000829,-0.1242412615161127
ACH-000831,-0.010178985754766456
ACH-000832,0.02033826106536572
ACH-000833,-0.11992101988854414
ACH-000834,-0.049599507184809516
ACH-000835,-0.12005731480222227
ACH-000836,-0.14774653608219762
ACH-000837,-0.13240502001578372
ACH-000838,0.031054201716544
ACH-000839,-0.09296292355006193
ACH-000840,0.047315321604651565
ACH-000841,-0.07190285085480494
ACH-000843,-0.01804530065977052
ACH-000846,-0.0530045729200904
ACH-000847,0.11351610517577562
ACH-000848,-0.08886915255891119
ACH-000849,-0.14230732618359831
ACH-000851,-0.07232901959676312
ACH-000855,-0.029468899261285736
ACH-000856,0.01720857908016746
ACH-000858,-0.07606123719651378
ACH-000859,0.2261761311617172
ACH-000861,-0.03923730648219066
ACH-000862,-0.07715882166794279
ACH-000865,-0.05654462491015118
ACH-000866,-0.0635293224667984
ACH-000867,-0.015561639382315404
ACH-000869,0.003673101225883692
ACH-000872,-0.06719219282601961
ACH-000873,-0.07313528128599057
ACH-000876,-0.01683292748496331
ACH-000878,-0.19027881100185934
ACH-000880,0.020571341834831686
ACH-000881,-0.010285023653065424
ACH-000882,0.03395331092836697
ACH-000884,-0.02619073556316909
ACH-000885,-0.027698963493139415
ACH-000887,-0.03594266767137555
ACH-000889,-0.04896866101354707
ACH-000896,-0.10456991124693643
ACH-000898,-0.02561592524656209
ACH-000900,-0.0997256842954992
ACH-000901,-0.09410410168604913
ACH-000905,0.08020683433238285
ACH-000906,-0.05285984911350992
ACH-000907,-0.14782555743772766
ACH-000910,-0.07313705915170887
ACH-000911,-0.04384745554888489
ACH-000912,-0.049847394212818315
ACH-000913,0.04540393086069036
ACH-000915,-0.05965513333241376
ACH-000916,-0.02699928655000516
ACH-000917,-0.03163674087691543
ACH-000920,-0.09476660017421593
ACH-000921,-0.06239345656684935
ACH-000924,-0.06630401858643152
ACH-000926,-0.2527146341390878
ACH-000928,0.031542363216575636
ACH-000929,0.0019337722832777344
ACH-000932,-0.06299515814651019
ACH-000935,-0.06723524374494637
ACH-000936,-0.09961011348906704
ACH-000937,-0.17806383891279107
ACH-000938,-0.06954017574202613
ACH-000939,-0.20413821979464647
ACH-000941,-0.010276301405468886
ACH-000943,-0.09722544571673886
ACH-000946,-0.002278640505928138
ACH-000947,-0.03893099697716343
ACH-000948,0.09331169861810706
ACH-000950,-0.016970395414435898
ACH-000953,-0.20576256569249407
ACH-000954,-0.1520133352402044
ACH-000957,-0.002889591821008312
ACH-000958,-0.1494151403560738
ACH-000960,-0.11971349728993445
ACH-000963,-0.3119619956385302
ACH-000968,-0.045789568038075525
ACH-000969,-0.001710043716867438
ACH-000972,-0.0072237994703494455
ACH-000973,-0.05171293323233808
ACH-000974,-0.03775783726169645
ACH-000978,-0.1310884935791365
ACH-000984,-0.02054220781657029
ACH-000986,0.0037741704648971033
ACH-000988,-0.08100806060827798
ACH-000993,-0.012161518484668269
ACH-000994,-0.07851321113976999
ACH-000996,-0.05673153553116483
ACH-001001,-0.14355569268675208
ACH-001020,-0.19239284590180294
ACH-001028,-0.1275397009023733
ACH-001031,-0.07686339265300729
ACH-001038,-0.05510020454919246
ACH-001048,0.07603780174297142
ACH-001050,-0.11859159155566246
ACH-001053,0.0008325834761612925
ACH-001054,-6.246394493287835e-06
ACH-001061,-0.07580859747310276
ACH-001067,-0.15355824524629907
ACH-001075,0.06911854663172043
ACH-001096,-0.02726980416575756
ACH-001111,0.11903823605034383
ACH-001119,-0.08552433111178459
ACH-001128,-0.20845151968962689
ACH-001134,-0.04366625220704527
ACH-001151,-0.09005272379951353
ACH-001163,-0.07067798264648807
ACH-001164,0.040491417831317815
ACH-001183,-0.20761605283697385
ACH-001192,-0.043093498312622894
ACH-001193,-0.24721265325401076
ACH-001196,0.034219949392437436
ACH-001197,-0.20637523489072374
ACH-001205,-0.0010101159566356678
ACH-001211,-0.039478746636321664
ACH-001212,-0.0897190775196502
ACH-001228,-0.01937205944671717
ACH-001232,-0.28999587833021706
ACH-001239,-0.03614316581417282
ACH-001270,-0.22244286520869436
ACH-001274,0.018659328272082224
ACH-001275,0.13532472613821575
ACH-001277,0.09255507827755767
ACH-001278,-0.1446274526408336
ACH-001280,-0.2468380477485629
ACH-001283,-0.1542939697110126
ACH-001289,-0.04261129388858676
ACH-001300,-0.16958270959086946
ACH-001301,-0.09284469752786947
ACH-001302,-0.3131963098993121
ACH-001306,0.044655927639159335
ACH-001318,-0.027529556837341016
ACH-001322,-0.15875430138284058
ACH-001328,-0.05496328011241015
ACH-001332,-0.10834123778298864
ACH-001336,-0.0059056156119426575
ACH-001346,0.05398385436547362
ACH-001353,0.019154092355537344
ACH-001354,-0.10650270354212574
ACH-001367,-0.03574783342958415
ACH-001368,-0.1821599878900887
ACH-001374,0.18779917708319602
ACH-001377,-0.013535272426854088
ACH-001380,-0.09649389111212137
ACH-001391,-0.08426677505870006
ACH-001408,-0.1831745020561195
ACH-001430,0.08424525135165252
ACH-001431,0.17765751457492718
ACH-001450,-0.05145750246236934
ACH-001496,-0.044594336389318055
ACH-001500,-0.1272092566744534
ACH-001523,-0.15189193364030226
ACH-001532,-0.06440801477369461
ACH-001550,-0.17173603256044098
ACH-001552,0.034563571225457335
ACH-001554,-0.1033679871088721
ACH-001654,-0.029357748257454443
ACH-001735,-0.08678901681597866
ACH-001736,-0.053027752120976615
ACH-001737,0.12637740467047148
ACH-001740,-0.03548132749571415
ACH-001745,-0.0625679553794154
ACH-001765,-0.051673746351457626
