,ALOX5 (240)
ACH-000004,-0.13820436232600405
ACH-000005,-0.1186250719072489
ACH-000007,0.13772612177723645
ACH-000009,0.005073205650910799
ACH-000011,-0.03811328944454525
ACH-000012,0.018539914157512632
ACH-000013,0.00023144020556636636
ACH-000014,-0.272767117640432
ACH-000015,-0.11779446166492767
ACH-000017,-0.0037193330886517322
ACH-000018,-0.11628291442128726
ACH-000019,-0.08546236730759743
ACH-000021,-0.03548716162188873
ACH-000022,-0.07529359205676914
ACH-000025,-0.2654071137975412
ACH-000028,-0.09864367380133746
ACH-000030,-0.15552280305518085
ACH-000035,-0.2804264056102197
ACH-000036,-0.02178669733186161
ACH-000037,-0.07783262346749882
ACH-000039,0.0930572017605331
ACH-000040,-0.07567135963993299
ACH-000041,-0.1546218091898127
ACH-000042,-0.04902304395838437
ACH-000045,-0.1199851506683551
ACH-000047,0.030080253615629327
ACH-000052,-0.16376397962261274
ACH-000053,-0.09132591594026393
ACH-000054,0.013132520950720202
ACH-000055,-0.16671504073835938
ACH-000060,-0.0067701280610002355
ACH-000067,-0.15687613183987786
ACH-000070,-0.31469342228465363
ACH-000075,-0.10962312757684813
ACH-000078,-0.031040673289779018
ACH-000082,-0.10478848667107454
ACH-000085,-0.1132843372569962
ACH-000086,-0.19340509101528675
ACH-000087,-0.20924573773222868
ACH-000092,-0.03476142946778957
ACH-000095,-0.08043275748242709
ACH-000097,-0.13494700408781066
ACH-000098,-0.07685198476977705
ACH-000099,-0.073853639263642
ACH-000108,-0.17976084229767728
ACH-000113,-0.10357582007029784
ACH-000116,-0.1238207078748371
ACH-000118,-0.1340009643137979
ACH-000120,-0.0845440707283679
ACH-000123,-0.09457029462859302
ACH-000127,-0.14178122732348522
ACH-000128,-0.05194455419179726
ACH-000132,-0.17744783736145556
ACH-000133,-0.04399793612997156
ACH-000137,-0.1986378793153724
ACH-000138,0.02517455299337688
ACH-000142,0.06072057782116828
ACH-000143,-0.11844553851394847
ACH-000146,-0.031657002557946616
ACH-000148,-0.11383786488564385
ACH-000150,0.04272852982513295
ACH-000152,-0.15262739789272986
ACH-000153,-0.17288068872354406
ACH-000159,-0.19677299745679686
ACH-000160,-0.042011304291006565
ACH-000163,-0.1565050178121299
ACH-000167,-0.19247428399566885
ACH-000168,0.0002326352771936981
ACH-000169,-0.16920159572349697
ACH-000178,0.011764230700064878
