,UBE2J1 (51465)
ACH-000004,0.017694546219082313
ACH-000005,-0.07244952677991921
ACH-000007,0.13363074595227215
ACH-000009,0.03125556368196243
ACH-000011,0.17183408234943212
ACH-000012,-0.15474262638803585
ACH-000013,-0.06916162380138867
ACH-000014,-0.1082820063359726
ACH-000015,0.017844558014825887
ACH-000017,-0.17714788975802934
ACH-000018,0.02233142315560681
ACH-000019,0.03874429291118392
ACH-000021,-0.12031978517474673
ACH-000022,-0.013339117401104984
ACH-000025,0.026922621650427005
ACH-000028,-0.08083096702515058
ACH-000030,0.07218076030249515
ACH-000035,-0.17417213639721188
ACH-000036,-0.4563493280680908
ACH-000037,0.05441038611784385
ACH-000039,0.0632172688601299
ACH-000040,0.09830192027026807
ACH-000041,-0.08428756672414962
ACH-000042,0.011520311260094592
ACH-000045,0.018546541964997543
ACH-000047,0.15815689002991815
ACH-000052,0.011525160985750715
ACH-000053,-0.003952914269783757
ACH-000054,0.19461140124712087
ACH-000055,-0.045695884216321
ACH-000060,-0.2693770101047713
ACH-000067,0.06450174262541254
ACH-000070,-0.20736682117884145
ACH-000075,0.04037874463883926
ACH-000078,-0.014070746618944531
ACH-000082,-0.027339481970404464
ACH-000085,0.06384934467312882
ACH-000086,0.07914716416380617
ACH-000087,-0.03969892773429627
ACH-000092,-0.31272158574242165
ACH-000095,0.01898615351594224
ACH-000097,-0.13842563979080852
ACH-000098,-0.13779774346764653
ACH-000099,-0.008678172713876036
ACH-000108,0.07812480736962422
ACH-000113,-0.058896689618672275
ACH-000116,-0.06303731963125825
ACH-000118,-0.1890235596335897
ACH-000120,0.06270380769327835
ACH-000123,-0.0940984764249256
ACH-000127,0.06628331706325973
ACH-000128,-0.033465006113140364
ACH-000132,-0.17340889182639513
ACH-000133,-0.11749071308582275
ACH-000137,0.0849076564237893
ACH-000138,-0.03044614683981505
ACH-000142,0.07552146280978217
ACH-000143,0.05466948682388989
ACH-000146,-0.06081498621257107
ACH-000148,-0.03329727727543461
ACH-000150,0.2601069285596653
ACH-000152,-0.0824167168892178
ACH-000153,-0.2840837208917418
ACH-000159,-0.22100933312891552
ACH-000160,0.09563699906676032
ACH-000163,0.05296149415341375
ACH-000167,0.2434018268314263
ACH-000168,0.10133989899598754
ACH-000169,0.11310285890644348
ACH-000178,0.13084125408572947
ACH-000183,-0.0976724848787471
ACH-000188,0.047787112904171855
ACH-000189,0.07621752496128746
ACH-000190,-0.08834082379434438
ACH-000198,-0.11474510899531425
ACH-000203,-0.531827878751178
ACH-000204,-0.3284877709555368
ACH-000206,0.102813035822659
ACH-000207,0.1579723472653841
ACH-000208,0.30929107235258063
ACH-000210,0.06136399141982364
ACH-000211,0.09771001577974926
ACH-000215,0.018013533195869697
ACH-000221,0.002075101797532654
ACH-000222,0.10555372506483586
ACH-000223,-0.06434351662184526
ACH-000226,-0.0026358478254401995
ACH-000227,-0.10645278538743763
ACH-000228,-0.07567461107388514
ACH-000231,0.0070906228122474815
ACH-000232,0.1203231646296716
ACH-000233,-0.25485224090905845
ACH-000234,-0.05969227260615133
ACH-000235,-0.036417479800303
ACH-000237,-0.07939015222277457
ACH-000238,-0.14258088009243616
ACH-000242,0.16221897248390135
ACH-000243,-0.08013238265975899
ACH-000244,-0.1286907412846629
ACH-000246,-0.02626644152801984
ACH-000248,-0.03422134355773189
ACH-000250,-0.19112884924461826
ACH-000251,0.011473869816375779
ACH-000252,-0.054901745799970716
ACH-000253,0.12015883851787935
ACH-000255,-0.006958943877387277
ACH-000256,-0.08143201297383394
ACH-000257,0.10224951793766596
ACH-000258,-0.048434446627868256
ACH-000259,0.07476615743296984
ACH-000260,0.07354294686822849
ACH-000261,0.055115426398031415
ACH-000262,-0.3838161094048241
ACH-000263,-0.008953644458135679
ACH-000264,-0.04451459216673001
ACH-000265,0.04809751481874226
ACH-000266,0.03424175405094173
ACH-000272,-0.07945757950658815
ACH-000274,-0.08924680176595713
ACH-000277,0.13089165538793865
ACH-000278,-0.050138500889374785
ACH-000279,0.02150999988047321
ACH-000280,0.23663021550868354
ACH-000281,0.09725672064654386
ACH-000288,0.11675597826017395
ACH-000291,0.08755948313561454
ACH-000293,-0.0183803460351901
ACH-000294,0.2920864309233957
ACH-000295,0.06674739622384095
ACH-000296,0.09410272117464268
ACH-000302,-0.0847072282585958
ACH-000304,-0.19070880969588447
ACH-000307,0.11605555913847015
ACH-000308,-0.09268539695731244
ACH-000310,-0.12304523871532635
ACH-000311,0.03515645350645731
ACH-000312,0.09276893665280483
ACH-000315,0.08268641196246447
ACH-000316,-0.16773855365900378
ACH-000317,-0.026067641621282958
ACH-000318,0.12730710945861218
ACH-000319,-0.028189665498839382
ACH-000320,-0.1550720223667887
ACH-000322,-0.010588710126541709
ACH-000323,-0.0026507273129550857
ACH-000324,-0.06860218068424061
ACH-000329,0.02796520871994738
ACH-000330,0.11901008141989175
ACH-000331,-0.10521003382269932
ACH-000332,-0.019394461357112563
ACH-000334,-0.2097461215199761
ACH-000335,0.09642715009378798
ACH-000336,0.060580030628016486
ACH-000337,0.2543463886723518
ACH-000338,-0.4314737803765414
ACH-000339,0.06656851089470593
ACH-000341,-0.053836497614036666
ACH-000348,-0.004118105793317922
ACH-000350,0.08594481025658526
ACH-000352,0.05333410877656451
ACH-000356,0.07442172269531612
ACH-000361,0.037775460774818616
ACH-000362,0.02165044186409982
ACH-000363,-0.485577251085201
ACH-000364,0.0412410771697482
ACH-000365,-0.27979826203361197
ACH-000366,0.0585649022341061
ACH-000368,-0.013806151700805352
ACH-000374,0.04156408510592857
ACH-000375,-0.042013131911879775
ACH-000376,-0.25498861865587513
ACH-000381,0.0012416253038158482
ACH-000383,-0.02020936257678316
ACH-000387,-0.18383700798484146
ACH-000389,0.007818867978133859
ACH-000390,-0.07937669044449931
ACH-000393,0.07696392361065654
ACH-000395,0.050699667406657135
ACH-000396,0.07241473428177098
ACH-000397,-0.20203263077671288
ACH-000401,-0.08600990021732982
ACH-000402,-0.18093126665073386
ACH-000403,-0.06818171207250201
ACH-000404,-0.11056243836888102
ACH-000406,-0.09243422383321802
ACH-000407,-0.051213827792076116
ACH-000408,-0.19375072005249386
ACH-000410,-0.16190410928102786
ACH-000411,0.1376446354964014
ACH-000414,0.056738600508329226
ACH-000415,-0.06622313449725897
ACH-000416,0.09530593330775623
ACH-000420,-0.032314004977118754
ACH-000421,-0.037192939915388634
ACH-000424,-0.036227282863754325
ACH-000425,-0.026216265990216755
ACH-000426,-0.17293642950927707
ACH-000427,0.1162889826875719
ACH-000433,-0.16336649114840485
ACH-000435,-0.051878024609856056
ACH-000436,-0.4375443726961009
ACH-000444,0.14600137067930768
ACH-000445,0.007509721816147636
ACH-000448,-0.06682120998654803
ACH-000450,-0.06410997158848555
ACH-000452,0.018759427981015882
ACH-000454,0.06597137220384877
ACH-000458,-0.005496826484492886
ACH-000459,-0.230569409957966
ACH-000460,-0.09931276524592447
ACH-000461,-0.07793196518986392
ACH-000463,0.13680622080881438
ACH-000464,0.10456808139838507
ACH-000466,0.07333130522402925
ACH-000467,-0.040640211042227085
ACH-000468,0.06533317511564372
ACH-000469,-0.03237757653396255
ACH-000470,0.03419039819623404
ACH-000471,0.015262300507657157
ACH-000472,-0.18843336238916775
ACH-000473,0.09575779377859478
ACH-000475,-0.003326172091936956
ACH-000476,0.11493100762527525
ACH-000477,-0.16916862400140115
ACH-000479,-0.0017721496976485164
ACH-000480,-0.05275828458503052
ACH-000481,0.019176208781412147
ACH-000483,-0.08135140641102258
ACH-000484,-0.02230364359928915
ACH-000485,0.071329787891076
ACH-000486,0.059299098006585074
ACH-000487,-0.10040950075950042
ACH-000488,0.0955525221780842
ACH-000490,0.054572207526307384
ACH-000491,-0.07635773122107614
ACH-000495,-0.017919812942758625
ACH-000496,-0.051713913487377625
ACH-000499,-0.09735456044770877
ACH-000500,0.1474978597944179
ACH-000502,0.1559584306959311
ACH-000503,-0.015604330508942912
ACH-000505,-0.0301946734100988
ACH-000507,-0.07756373411323489
ACH-000510,0.021110150179293203
ACH-000511,-0.07797087122236533
ACH-000512,-0.6088299228704023
ACH-000516,-0.060596122148998614
ACH-000517,0.12971989144184998
ACH-000518,0.14474775338201332
ACH-000520,0.21707297396018502
ACH-000521,-0.062001696379343135
ACH-000522,0.11667238579103137
ACH-000524,0.05501105587128023
ACH-000527,-0.20667948419085935
ACH-000528,-0.015993316911259638
ACH-000537,0.02373941780214388
ACH-000541,-0.5389963977375328
ACH-000542,0.10202021981653007
ACH-000544,-0.01809832608831269
ACH-000545,-0.05329432499827593
ACH-000547,0.13203932852755002
ACH-000548,-0.006292629959952945
ACH-000549,0.1165768796051762
ACH-000550,0.02347171976270318
ACH-000552,-0.04958657971696416
ACH-000556,0.09987750914934453
ACH-000557,0.06302932331114086
ACH-000569,0.09735806891951654
ACH-000570,0.04478325882909934
ACH-000571,-0.10689958448832287
ACH-000573,-0.07386325704379569
ACH-000576,-0.7570139009468531
ACH-000579,-0.09424439108513197
ACH-000580,-0.016216460123929022
ACH-000584,0.08968888960917759
ACH-000585,-0.012706784506510105
ACH-000588,-0.1451001980866921
ACH-000589,-0.07283234275955963
ACH-000591,0.0013187452351643178
ACH-000593,0.1455685814072063
ACH-000600,0.013838451067155564
ACH-000601,0.11260110183683412
ACH-000605,-0.03951075502633826
ACH-000606,-0.0808932470696987
ACH-000608,-0.011505066058676286
ACH-000614,0.12554468320644552
ACH-000616,0.03288772519517996
ACH-000618,0.0577647778935085
ACH-000619,0.11218392547369133
ACH-000620,-0.2666488875263984
ACH-000621,0.02106153713043952
ACH-000622,0.08094919847159865
ACH-000623,0.023033036130002828
ACH-000624,0.0895789900509917
ACH-000627,-0.049942242062141436
ACH-000630,-0.01733821416712148
ACH-000631,-0.02397363219294074
ACH-000632,-0.00024080760836767172
ACH-000633,-0.13298330769252545
ACH-000637,0.017480972280252038
ACH-000638,0.09355569237298678
ACH-000646,-0.4445755279179236
ACH-000647,-0.14657893464664007
ACH-000648,-0.10710954244922877
ACH-000649,-0.30604587814391543
ACH-000651,-0.003156971050688585
ACH-000652,-0.12161770695877093
ACH-000653,-0.015189875950804331
ACH-000657,-0.1159397695659148
ACH-000658,-0.5296740771862694
ACH-000661,0.10821181121427527
ACH-000662,0.17453683863978092
ACH-000663,-0.05728841546262261
ACH-000665,-0.0392563157514601
ACH-000671,-0.24472294779643294
ACH-000672,0.04652314650782309
ACH-000673,0.11644714236853508
ACH-000676,0.06272772111218251
ACH-000677,0.19575931386495388
ACH-000681,0.10257626165587673
ACH-000683,-0.09769713014878356
ACH-000684,-0.057029320966691034
ACH-000688,-0.0033550976936352365
ACH-000693,-0.009541064103133585
ACH-000694,0.03605903770686721
ACH-000695,-0.07715193955337561
ACH-000696,-0.014838612730077857
ACH-000697,-0.06273988725557912
ACH-000699,-0.0761137090048907
ACH-000701,-0.0811370946850909
ACH-000706,-0.01551240540466946
ACH-000711,-0.07914937618138138
ACH-000713,-0.18874209771969108
ACH-000714,-0.06493626118984283
ACH-000718,0.00866871952882852
ACH-000720,0.007935563965844935
ACH-000721,-0.05367597449443195
ACH-000724,-0.07613606665097981
ACH-000725,0.053356640810808924
ACH-000732,-0.033781676646208326
ACH-000734,-0.12052108237672893
ACH-000735,0.1235368287430724
ACH-000736,-0.08253823895276025
ACH-000738,-0.023167060617302452
ACH-000746,-0.02934550807791376
ACH-000747,0.19922061171095867
ACH-000748,0.088244436343849
ACH-000753,-0.018281491710794236
ACH-000756,-0.12266884551721804
ACH-000757,0.06335131811240254
ACH-000758,0.2821348199162288
ACH-000760,-0.017915276624060016
ACH-000762,-0.10373280343403377
ACH-000763,-0.3190935125383475
ACH-000764,-0.3258711577498797
ACH-000765,-0.01106044512894044
ACH-000766,0.10758655020985376
ACH-000767,-0.140341360510513
ACH-000768,0.05739705289326165
ACH-000769,-0.13629858201200487
ACH-000770,-0.07440758710609036
ACH-000771,-0.1560489530173327
ACH-000773,-0.060846301159801275
ACH-000776,-0.03812187778798693
ACH-000777,0.12916391512223244
ACH-000778,0.000902587254486532
ACH-000781,0.06245589290338921
ACH-000782,-0.009268196594096214
ACH-000783,0.006640219721765702
ACH-000784,0.00423570744143335
ACH-000785,-0.10017065418772614
ACH-000787,-0.1077034249752293
ACH-000788,-0.02663961165466801
ACH-000791,-0.005154938427947408
ACH-000792,-0.04745480380304501
ACH-000794,0.044819294406016265
ACH-000796,0.1196497813837938
ACH-000798,-0.1031209494546365
ACH-000799,0.10359515253692536
ACH-000800,-0.2310364439749397
ACH-000802,0.11130226547862597
ACH-000804,-0.0189575153033932
ACH-000805,0.11133279018461953
ACH-000809,0.04028221165855518
ACH-000810,0.048140384400787994
ACH-000811,0.049216238920919315
ACH-000817,-0.3346534722521453
ACH-000819,-0.022676816137946254
ACH-000820,0.29408559900879266
ACH-000821,-0.3492484201523574
ACH-000822,-0.18967417156655014
ACH-000823,-0.2849020879008425
ACH-000824,0.04096042870613757
ACH-000827,-0.019187154833331797
ACH-000829,0.10835481455600172
ACH-000831,0.04294524244452781
ACH-000832,-0.05577755399654896
ACH-000833,0.0700755915877317
ACH-000834,0.020352326899767837
ACH-000835,0.07071026053289832
ACH-000836,-0.03042950505393405
ACH-000837,0.03772625013557012
ACH-000838,-0.3545741009012167
ACH-000839,0.010934403756931069
ACH-000840,-0.14876255387073234
ACH-000841,-0.15440854751346886
ACH-000843,-0.028984480581222258
ACH-000846,0.1649768332685786
ACH-000847,-0.1106563651855544
ACH-000848,-0.04591811855214793
ACH-000849,-0.11651052593792552
ACH-000851,-0.17215153208630166
ACH-000855,-0.03345020012598442
ACH-000856,0.11171151901488502
ACH-000858,-0.20157272420820346
ACH-000859,0.017199872393485256
ACH-000861,0.01909867823679097
ACH-000862,-0.04182028110431917
ACH-000865,0.027217085596159686
ACH-000866,0.02161536806259888
ACH-000867,0.02227862914051909
ACH-000869,-0.14916027665973755
ACH-000872,-0.007205696577723825
ACH-000873,-0.048372035095573335
ACH-000876,0.050731482080684114
ACH-000878,0.09126167381480868
ACH-000880,0.039800112767182864
ACH-000881,0.008840927514051257
ACH-000882,-0.038117407062802436
ACH-000884,-0.08605024870192825
ACH-000885,-0.11707886884847303
ACH-000887,-0.005130220584157672
ACH-000889,-0.3867383586036861
ACH-000896,0.0465075273163531
ACH-000898,0.030600265069116405
ACH-000900,-0.08418941711136063
ACH-000901,-0.017958125777357458
ACH-000905,0.03244433715099538
ACH-000906,0.00986829130645878
ACH-000907,0.1950899635097628
ACH-000910,0.031956354303906816
ACH-000911,0.0682009074312113
ACH-000912,0.12155209569364915
ACH-000913,-0.14066746782495862
ACH-000915,0.1462915682011897
ACH-000916,0.21304000366057368
ACH-000917,-0.08622373284282102
ACH-000920,0.12800585270533724
ACH-000921,-0.004908100874701314
ACH-000924,0.09559844708643583
ACH-000926,-0.04634953763879838
ACH-000928,0.09745491104385738
