,PPM1K (152926)
ACH-000420,0.09713865264883507
ACH-000421,-0.018278224532555253
ACH-000424,0.039532718058170574
ACH-000425,-0.08472036770593731
ACH-000426,0.015431522691470741
ACH-000427,-0.11024012320586382
ACH-000433,-0.05677698580250098
ACH-000435,-0.21469435713463475
ACH-000436,-0.13860897809397354
ACH-000444,0.00585499876189874
ACH-000445,-0.059323014884619975
ACH-000448,-0.013510540307706792
ACH-000450,-0.015069627653842853
ACH-000452,0.037737156934010536
ACH-000454,-0.061727793708072534
ACH-000458,0.046140035666749686
ACH-000459,0.3684092033442504
ACH-000460,-0.009915548217054659
ACH-000461,-0.022585645428040698
ACH-000463,0.02195239696468641
ACH-000464,0.06661441467867314
ACH-000466,0.06810873370958143
ACH-000467,-0.07169597660858226
ACH-000468,0.041019687068373535
ACH-000469,-0.012604781328064396
ACH-000470,0.05360150304583495
ACH-000471,-0.05791786343265335
ACH-000472,0.04900425350505496
ACH-000473,0.20327725241222375
ACH-000475,0.024970618749726496
ACH-000476,-0.04189634681933493
ACH-000477,-0.06305805554616893
ACH-000479,0.14714939447342068
ACH-000480,0.13255519433759455
ACH-000481,0.015041132362536888
ACH-000483,-0.038323398829943935
ACH-000484,0.11262504489659755
ACH-000485,-0.004075109717315339
ACH-000486,0.011789632829202682
ACH-000487,0.05806797561114919
ACH-000488,0.020510335453763986
ACH-000490,-0.026162678964215785
ACH-000491,0.10264920085520768
ACH-000495,0.1511386677274402
ACH-000496,-0.12121371208486435
ACH-000499,0.027748581966686232
ACH-000500,0.25139118199264576
ACH-000502,0.0043817976871816525
ACH-000503,-0.025355602168829785
ACH-000505,-0.02712130598893651
ACH-000507,-0.09171743397599376
ACH-000510,-0.036340432859054486
ACH-000511,0.05030475719117842
ACH-000512,-0.18839116482949134
ACH-000516,0.023917517222648624
ACH-000517,0.044861579321348766
ACH-000518,0.01992859416114864
ACH-000520,0.08717195821577542
ACH-000521,0.0607645855585092
ACH-000522,0.020693693059546468
ACH-000524,0.08114248810821914
ACH-000527,0.014360563709479513
ACH-000528,0.05614571757647045
ACH-000537,0.1248967848733675
ACH-000541,0.12457952873243318
ACH-000542,0.008837953345495376
ACH-000544,-0.009083005120349357
ACH-000545,-0.04078396868884512
ACH-000547,-0.06530179528705451
ACH-000548,0.08798911037571285
ACH-000549,-0.04327398951715807
ACH-000550,-0.00039488191937046184
ACH-000552,-0.07844382711924082
ACH-000556,-0.02130149922449061
ACH-000557,0.0250781959241097
ACH-000569,0.10388089764980843
ACH-000570,-0.0769533665119534
ACH-000571,-0.07568073655151188
ACH-000573,0.05774236796104981
ACH-000576,0.09984239317594393
ACH-000579,0.014840777820161641
ACH-000580,0.07720460899442239
ACH-000584,0.0847507726984655
ACH-000585,0.0746669779015623
ACH-000588,-0.04180818537816775
ACH-000589,0.04451421490789191
ACH-000591,-0.033655745376058414
ACH-000593,-0.09067955720325092
ACH-000600,-0.03239004612617874
ACH-000601,-0.02113674224370285
ACH-000605,0.04973355367072063
ACH-000606,-0.016585558597224513
ACH-000608,0.005957809206059561
ACH-000614,-0.0058515458084701
ACH-000616,-0.04781294035768016
ACH-000618,-0.013708368026256192
ACH-000619,-0.221634067435672
ACH-000620,-0.0333166803355571
ACH-000621,-0.03582837986027333
ACH-000622,-0.0829177049584508
ACH-000623,-0.043130055281663054
ACH-000624,0.09190162523981203
ACH-000627,0.07576239723852067
ACH-000630,-0.05853979279146725
ACH-000631,-0.18627314295644354
ACH-000632,-0.051216396276101465
ACH-000633,-0.02062327837764913
ACH-000637,0.12347850525758715
ACH-000638,0.001864875768152618
ACH-000646,0.17468787797407584
ACH-000647,-0.08119113955952607
ACH-000648,0.0057114406869200355
ACH-000649,-0.09553659732831694
ACH-000651,0.025630657650495898
ACH-000652,-0.04075585098748237
ACH-000653,0.09081687238855936
ACH-000657,0.010618492730657635
ACH-000658,-0.05911809864036986
ACH-000661,-0.24238894120910334
ACH-000662,0.14584598252292647
ACH-000663,0.10453922497137212
ACH-000665,-0.02823704832617718
ACH-000671,0.04343014250696128
ACH-000672,-0.009319905092037532
ACH-000673,-0.02719972621681305
ACH-000676,-0.015361924867423587
ACH-000677,0.19453757155348175
ACH-000681,0.01799700636187736
ACH-000683,0.00911446376556571
ACH-000684,-0.1512406932307552
ACH-000688,-0.0714922375156121
ACH-000693,-0.027734759166085383
ACH-000694,0.031346022654232725
ACH-000695,-0.08906389596904007
ACH-000696,-0.031401627700924306
ACH-000697,-0.120627714386659
ACH-000699,-0.006611919189847981
ACH-000701,-0.007855414685746095
ACH-000706,-0.0066372900436451505
ACH-000711,0.0569652107753433
ACH-000713,-0.14838577269165076
ACH-000714,0.028628759229050806
ACH-000718,-0.015480569111322744
ACH-000720,0.04028291664664014
ACH-000721,0.05671023551307167
ACH-000724,-0.0156546530339288
ACH-000725,0.062311456138875135
ACH-000732,0.2519536958260561
ACH-000734,-0.024682951427662858
ACH-000735,0.017363128098591526
ACH-000736,0.01212408613410896
ACH-000738,-0.07469245342526235
ACH-000746,-0.05696377941526452
ACH-000747,-0.07793418161291557
ACH-000748,0.0236931413798654
ACH-000753,0.04825960905681364
ACH-000756,0.035777365963292215
ACH-000757,-0.06024000603297154
ACH-000758,0.13349154813820546
ACH-000760,-0.010087537548064442
ACH-000762,0.05098397176284142
ACH-000763,-0.03509538387409021
ACH-000764,0.10276734328689804
ACH-000765,-0.05189500657594718
ACH-000766,-0.02424337449434746
ACH-000767,-0.062018608310991215
ACH-000768,-0.05174910801899521
ACH-000769,0.10635343269914442
ACH-000770,-0.024944060815163812
ACH-000771,0.03755054503807154
ACH-000773,-0.09036745236161227
ACH-000776,-0.0556528966273392
ACH-000777,-0.1357664585401656
ACH-000778,0.06861002603021403
ACH-000781,0.03928447592963987
ACH-000782,-0.20281642711932305
ACH-000783,0.04161110356469988
ACH-000784,0.034013989347803995
ACH-000785,-0.08114958025380144
ACH-000787,-0.030903882888466887
ACH-000788,-0.01900921897419855
ACH-000791,0.017727952593648098
ACH-000792,-0.047537150803960086
ACH-000794,-0.01082094148285045
ACH-000796,-0.06929965818575487
ACH-000798,0.1134307965807442
ACH-000799,0.07530948800505302
ACH-000800,0.10327900696966916
ACH-000802,0.08910714433489847
ACH-000804,0.0024083081266815308
ACH-000805,0.02994864321454737
ACH-000809,0.005025399058331949
ACH-000810,-0.16816789494436435
ACH-000811,0.027348145302256568
ACH-000817,-0.08928570063209544
ACH-000819,0.03252308526652499
ACH-000820,0.15588771514704167
ACH-000821,-0.06513880348230934
ACH-000822,0.0038871870180044133
ACH-000823,0.004619412205953803
ACH-000824,-0.018836425122061903
ACH-000827,-0.012912794954483912
ACH-000829,0.17214390696427925
ACH-000831,-0.10013790839366657
ACH-000832,-0.014527836812234397
ACH-000833,-0.0726138887533719
ACH-000834,0.07278449320292063
ACH-000835,-0.13573588636292164
ACH-000836,0.06605705134162898
ACH-000837,0.026919855642763856
ACH-000838,0.13242777013621687
ACH-000839,0.0706728720179226
ACH-000840,0.03956784261193586
ACH-000841,0.07257751767736759
ACH-000843,0.017956374502608785
ACH-000846,-0.044939320189166125
ACH-000847,-0.06427819633584247
ACH-000848,0.03587552458012257
ACH-000849,0.01163786852416498
ACH-000851,0.20408047883528896
ACH-000855,-0.00538740420448926
ACH-000856,0.12383982807801301
ACH-000858,-0.011947999188425876
ACH-000859,-0.14025594407912512
ACH-000861,0.0721194511554107
ACH-000862,0.019434864093806202
ACH-000865,0.026899549739299148
ACH-000866,0.02354245604669249
ACH-000867,0.06443570027786016
ACH-000869,0.003813258360239922
ACH-000872,0.04373189503526682
ACH-000873,-0.09998243814130793
ACH-000876,0.00856765568724242
ACH-000878,0.08736749056417295
ACH-000880,0.08668031354275496
ACH-000881,0.08844587280318812
ACH-000882,0.0651243339016038
ACH-000884,-0.015193716770685806
ACH-000885,-0.022849993345899672
ACH-000887,0.03171846285871675
ACH-000889,0.06701968543164709
ACH-000896,0.004154356295405401
ACH-000898,0.037486100751960606
ACH-000900,0.027725469156941338
ACH-000901,0.039299329302393236
ACH-000905,-0.030997062452141476
ACH-000906,-0.005689709848431771
ACH-000907,0.09832538955270677
ACH-000910,-0.02808495357297569
ACH-000911,0.027200527393405283
ACH-000912,0.11361352207478813
ACH-000913,-0.1371959858878704
ACH-000915,-0.0005449308268134947
ACH-000916,0.29816503464233896
ACH-000917,0.03763580719195042
ACH-000920,0.004396887146053439
ACH-000921,0.1477252131594987
ACH-000924,-0.06386661892723551
ACH-000926,0.1312227846695208
ACH-000928,0.2537107925115615
ACH-000929,-0.026652362164315744
ACH-000932,-4.675432224339127e-05
ACH-000935,-0.00974398718861025
ACH-000936,0.052459435539941326
ACH-000937,0.12210705821291472
ACH-000938,0.011756088775056631
ACH-000939,0.10308177312165938
ACH-000941,-0.010451943275688585
ACH-000943,0.08083673126295209
ACH-000946,-0.12265333531790455
ACH-000947,-0.03636186172625429
ACH-000948,0.01596390495209323
ACH-000950,-0.11949084074109445
ACH-000953,0.017699347383543867
ACH-000954,-0.20161967825737606
ACH-000957,0.010789935762243205
ACH-000958,-0.044834744603309384
ACH-000960,0.1088781259431067
ACH-000963,-0.027933581854742942
ACH-000968,0.08018377711301954
ACH-000969,0.043107289148017536
ACH-000972,-0.020612931914850342
ACH-000973,-0.02168224896080523
ACH-000974,-0.040369201929252994
ACH-000978,0.017696194302664836
ACH-000984,-0.04114824914964128
ACH-000986,0.0152204540621465
ACH-000988,0.09939894292394336
ACH-000993,-0.13454478110771878
ACH-000994,0.1733568193564256
ACH-000996,0.04682320327494152
ACH-001001,-0.0007166888137677572
ACH-001020,0.1753828329350893
ACH-001028,0.07817019148465057
ACH-001031,-0.05656842590271165
ACH-001038,0.012307710218440931
ACH-001048,-0.015841180001213984
ACH-001050,-0.01965453365067801
ACH-001053,0.14855563992137366
ACH-001054,-0.03685707348902464
ACH-001061,0.06737626792331433
ACH-001067,0.06821458707211639
ACH-001075,-0.018571877921988757
ACH-001096,0.003165616106614925
ACH-001111,0.2099298636796545
ACH-001119,-0.04885469146501304
ACH-001128,0.1293724883187266
ACH-001134,0.020690299034308652
ACH-001151,-0.03846874506703156
ACH-001163,-0.006118286632800139
ACH-001164,0.14676186720770776
ACH-001183,0.07924987808867663
ACH-001192,-0.055063492586841685
ACH-001193,0.10355687362118986
ACH-001196,0.02629419187252921
ACH-001197,-0.10946458434914674
ACH-001205,0.02159343745640184
ACH-001211,0.09663893732662164
ACH-001212,0.20075393812847245
ACH-001228,0.030035398733384136
ACH-001232,-0.02212193587558971
ACH-001239,0.09273097962871532
ACH-001270,0.09457214220216163
ACH-001274,0.03641512516093915
ACH-001275,-0.019695749412839525
ACH-001277,0.0346417046006325
ACH-001278,0.06831400440573418
ACH-001280,0.012833139463982488
ACH-001283,0.018087325066253872
ACH-001289,0.11974011293383975
ACH-001300,0.20008911347064368
ACH-001301,-0.1336906707486063
ACH-001302,-0.11187384159529773
ACH-001306,0.015320305642887616
ACH-001318,0.03783043625455043
ACH-001322,0.06467448147588938
ACH-001328,0.01560374043577862
ACH-001332,0.010738222610902144
ACH-001336,-0.09310376699177804
ACH-001346,0.009301253826874769
ACH-001353,0.06738256571233947
ACH-001354,0.003400847138634704
ACH-001367,-0.008103971623441885
ACH-001368,0.030473790536300237
ACH-001374,0.0648437451342886
ACH-001377,0.14032286070658945
ACH-001380,0.10766723640553516
ACH-001391,0.0032544237887653198
ACH-001408,0.022055641998469662
ACH-001430,0.1116837902274607
ACH-001431,0.1630412680196274
ACH-001450,0.18629405902714316
ACH-001496,-0.04640718379825685
ACH-001500,0.01378534430223947
ACH-001523,-0.025630715650198442
ACH-001532,0.07941555073501944
ACH-001550,0.011014308609069828
ACH-001552,-0.12085923361433075
ACH-001554,0.02251621820355425
ACH-001654,-0.010299176903660327
ACH-001735,0.06300661489991398
ACH-001736,-0.002352345138551745
ACH-001737,0.04871541421696582
ACH-001740,0.058233928725614184
ACH-001745,0.11690111498563675
ACH-001765,0.020256630922040324
