,SDF4 (51150)
ACH-000004,0.00952531339876619
ACH-000005,0.2668920631985482
ACH-000007,-0.04035845545094712
ACH-000009,-0.1995261563072604
ACH-000011,-0.3417641086474102
ACH-000012,-0.09024788453969358
ACH-000013,-0.10959887008804024
ACH-000014,-0.13675275266930192
ACH-000015,-0.19403954601110787
ACH-000017,-0.2708852272709393
ACH-000018,-0.004307945107339329
ACH-000019,0.042140354173043314
ACH-000021,-0.0812785524726344
ACH-000022,-0.14481697214201386
ACH-000025,-0.15330860873299812
ACH-000028,-0.03728689638690876
ACH-000030,-0.12614419812025224
ACH-000035,-0.02395321079773911
ACH-000036,-0.038885734778389545
ACH-000037,-0.13685577842404914
ACH-000039,-0.20040205039275272
ACH-000040,-0.19473028113410126
ACH-000041,-0.010560016148103604
ACH-000042,-0.16219443709508846
ACH-000045,-0.06141611036171552
ACH-000047,0.02858492052750278
ACH-000052,-0.05185959947273441
ACH-000053,-0.12324229650401115
ACH-000054,-0.2050099151504988
ACH-000055,-0.13917114608699893
ACH-000060,-0.13505109233237875
ACH-000067,0.060401062859350076
ACH-000070,0.05179573461949537
ACH-000075,-0.44670986031995225
ACH-000078,-0.1170665557128051
ACH-000082,-0.1298637552301071
ACH-000085,-0.26753091973715154
ACH-000086,-0.17042885717603867
ACH-000087,-0.13923602177308145
ACH-000092,-0.16525501904715753
ACH-000095,-0.07941364118141338
ACH-000097,-0.08051555292771242
ACH-000098,-0.19738998404326494
ACH-000099,-0.09600592292217523
ACH-000108,-0.1742588051235232
ACH-000113,-0.13603980906100735
ACH-000116,-0.07199612516332142
ACH-000118,0.011425938595030044
ACH-000120,-0.10530774038489107
ACH-000123,-0.1706604060940937
ACH-000127,-0.08729492295126871
ACH-000128,-0.06799858363593443
ACH-000132,-0.20669227822378186
ACH-000133,-0.1986872634806866
ACH-000137,-0.0035814518611940096
ACH-000138,-0.04343074079430258
ACH-000142,-0.09216018852167464
ACH-000143,-0.2976152189406652
ACH-000146,-0.14120745725404887
ACH-000148,-0.08475374929906691
ACH-000150,-0.41038200376840417
ACH-000152,0.017965094200254203
ACH-000153,0.019609949398218543
ACH-000159,-0.15286469386831147
ACH-000160,-0.0751352296531965
ACH-000163,-0.08003107170485924
ACH-000167,-0.14266461875642558
ACH-000168,-0.2506591446482222
ACH-000169,-0.1166564460962767
ACH-000178,-0.12267307084471192
ACH-000183,0.05603022010868475
ACH-000188,-0.07454553080351811
ACH-000189,-0.07196629606157842
ACH-000190,-0.2657949769166245
ACH-000198,-0.15148224059511198
ACH-000203,0.10456212446973208
ACH-000204,-0.008115638653236766
ACH-000206,-0.3269018747759149
ACH-000207,-0.1321398428559282
ACH-000208,0.14265575992012205
ACH-000210,-0.27658648174510275
ACH-000211,-0.18723121137398666
ACH-000215,-0.23571449014784265
ACH-000221,0.0328305229978676
ACH-000222,-0.07720725990793277
ACH-000223,-0.18280431702689104
ACH-000226,-0.0720385544271302
ACH-000227,-0.2189029983380747
ACH-000228,-0.2616500678477819
ACH-000231,-0.16780507375171622
ACH-000232,-0.22144793640483776
ACH-000233,-0.11854650542254755
ACH-000234,-0.2623974489998929
ACH-000235,-0.05637792948912365
ACH-000237,-0.1715072901175033
ACH-000238,-0.15631215276868146
ACH-000242,0.20455406178227928
ACH-000243,-0.14408063887209396
ACH-000244,-0.09103298816674747
ACH-000246,-0.12786150356193926
ACH-000248,0.03384193769729767
ACH-000250,-0.1959998696725566
ACH-000251,-0.01800939588587433
ACH-000252,-0.03174305753877705
ACH-000253,-0.0878245060019499
ACH-000255,-0.10135588665788556
ACH-000256,-0.2116213736730175
ACH-000257,-0.41880678824302775
ACH-000258,-0.22729264843266095
ACH-000259,-0.2454855405133917
ACH-000260,-0.13992384339513467
ACH-000261,-0.07549505863740727
ACH-000262,-0.30221263113559993
ACH-000263,-0.017664273034848774
ACH-000264,-0.10126717786884223
ACH-000265,-0.0955260686752334
ACH-000266,-0.11508213716597032
ACH-000272,-0.06047086514515501
ACH-000274,-0.2783249460674552
ACH-000277,-0.05315937324876144
ACH-000278,-0.1648304878683949
ACH-000279,-0.19856106550409056
ACH-000280,-0.17479258486153496
ACH-000281,-0.15447423446788347
ACH-000288,-0.2690136344987269
ACH-000291,-0.07999046963867143
ACH-000293,-0.09603971412052764
ACH-000294,-0.021402799446495733
ACH-000295,-0.4360236508996166
ACH-000296,-0.1491091678656862
ACH-000302,-0.12316740273409532
ACH-000304,-0.013046931738448262
ACH-000307,-0.12158036360186243
ACH-000308,-0.1224949433772992
ACH-000310,-0.1831000914034827
ACH-000311,-0.05839713846611797
ACH-000312,-0.20909320334599504
ACH-000315,-0.3322349517674731
ACH-000316,-0.03776822641358119
ACH-000317,-0.2946124156011634
ACH-000318,-0.07678198940010944
ACH-000319,-0.020446898275350726
ACH-000320,-0.0005468765208349626
ACH-000322,-0.11373085814917945
ACH-000323,-0.18448128005359768
ACH-000324,-0.16012451455029506
ACH-000329,-0.32102854900611866
ACH-000330,-0.0998723756084008
