,NKG7 (4818)
ACH-000004,0.23535815323212855
ACH-000005,-0.22231261667445387
ACH-000007,0.04858773071194823
ACH-000009,0.09599404405945253
ACH-000011,0.15167386246576375
ACH-000012,0.09226983510616872
ACH-000013,-0.02084832066250847
ACH-000014,0.13567292207641635
ACH-000015,-0.026262308898518296
ACH-000017,0.1558194131707707
ACH-000018,0.1976542043267464
ACH-000019,-0.11172396110603804
ACH-000021,0.015486203863606572
ACH-000022,0.05771325521171836
ACH-000025,0.1964000275297205
ACH-000028,0.03235556160650885
ACH-000030,0.038343068569497166
ACH-000035,0.07339111965473266
ACH-000036,0.13858881469849485
ACH-000037,0.045552858043897575
ACH-000039,0.14833070942976026
ACH-000040,0.1249168716661836
ACH-000041,-0.04183006241124818
ACH-000042,0.17782542522423786
ACH-000045,0.14432663001852586
ACH-000047,-0.05749978049155479
ACH-000052,0.1704562894317246
ACH-000053,0.09068864656905463
ACH-000054,0.07950712947623882
ACH-000055,-0.1256378105305044
ACH-000060,0.15872093486624209
ACH-000067,0.1869611870202395
ACH-000070,-0.006190648296009226
ACH-000075,-0.04640531112645633
ACH-000078,0.19644976209715312
ACH-000082,-0.0014303716461287214
ACH-000085,-0.13997912540980872
ACH-000086,0.0731449508682615
ACH-000087,0.04223333672340715
ACH-000092,-0.005416952328528066
ACH-000095,0.0485382104479953
ACH-000097,-0.03654305091818706
ACH-000098,0.06902162241661676
ACH-000099,0.04107585866124913
ACH-000108,0.058248779086114436
ACH-000113,0.08040000046716103
ACH-000116,0.03965666361696045
ACH-000118,0.09553740456439286
ACH-000120,0.14076501428070365
ACH-000123,0.06210445603696625
ACH-000127,0.1964551202839858
ACH-000128,0.043288977518744665
ACH-000132,0.13603406451958805
ACH-000133,-0.03441608688664845
ACH-000137,-0.005970591665436058
ACH-000138,0.04602692373737728
ACH-000142,-0.053488562808337206
ACH-000143,-0.09239303579136007
ACH-000146,0.1860832528087006
ACH-000148,0.11366877537402373
ACH-000150,0.0953016318719075
ACH-000152,0.08311289014681711
ACH-000153,-0.06464601744948767
ACH-000159,0.08215194579664765
ACH-000160,-0.03758862179950998
ACH-000163,0.010143244192039358
ACH-000167,-0.2633333984508852
ACH-000168,0.034764689864981164
ACH-000169,0.1130752417056778
ACH-000178,0.08023963702932578
ACH-000183,0.1177977261151356
ACH-000188,-0.026062312387719708
ACH-000189,0.11787814269448604
ACH-000190,-0.021258541739348245
ACH-000198,0.03577527341531047
ACH-000203,0.5358683101858692
ACH-000204,0.021188273433023125
ACH-000206,0.2016601009965641
ACH-000207,0.0895746584567686
ACH-000208,0.06824699246497559
ACH-000210,0.16278003945406122
ACH-000211,0.04534225317920887
ACH-000215,0.11285727887959635
ACH-000221,0.0968903257868814
ACH-000222,0.17013684869821302
ACH-000223,0.0937806377290792
ACH-000226,-0.035979170477288686
ACH-000227,0.08771001470488175
ACH-000228,0.09215666003675692
ACH-000231,0.1054644041300881
ACH-000232,0.027235477177543467
ACH-000233,-0.08650907050304259
ACH-000234,0.01784688614291826
ACH-000235,0.07903800297030983
ACH-000237,0.07311825395277256
ACH-000238,0.13657627901916966
ACH-000242,0.12422800563680915
ACH-000243,0.10077160242275132
ACH-000244,0.1847514750047227
ACH-000246,0.06854826231770746
ACH-000248,0.20708699310334144
ACH-000250,0.09879520978151644
ACH-000251,0.3660556909177516
ACH-000252,0.012319971592529792
ACH-000253,0.11022466950605343
ACH-000255,-0.07700169485744279
ACH-000256,0.019510315358675395
ACH-000257,0.18875149575277475
ACH-000258,-0.021813869030628208
ACH-000259,0.08685656420956092
ACH-000260,0.06370546148517765
ACH-000261,0.03789541973578285
ACH-000262,0.09689328057106487
ACH-000263,0.034067381089297084
ACH-000264,0.1470833023890566
ACH-000265,-0.0005583163987543745
ACH-000266,0.07353612132346475
ACH-000272,0.10753779450428748
ACH-000274,0.08705890048147873
ACH-000277,0.09330122255980297
ACH-000278,0.0277991341561257
ACH-000279,0.12155242271248395
ACH-000280,-0.02950635554875048
ACH-000281,0.13729361912836974
ACH-000288,0.22461665793072025
ACH-000291,0.0002160489284286747
ACH-000293,0.06836609592419192
ACH-000294,-0.08789002061369691
ACH-000295,-0.021084929507535374
ACH-000296,0.2694666021028708
ACH-000302,-0.04033466081593942
ACH-000304,0.06520724407256592
ACH-000307,0.07051271673317913
ACH-000308,0.02302462868725621
ACH-000310,0.10186777234544103
ACH-000311,-0.019738242935904912
ACH-000312,0.15310798230077138
ACH-000315,0.041930290441215316
ACH-000316,0.013673800672435621
ACH-000317,-0.022774273245124987
ACH-000318,-0.0997099547322548
ACH-000319,0.16843423578172229
ACH-000320,0.07987534146875565
ACH-000322,0.30890364727565783
ACH-000323,0.05867270316542435
ACH-000324,-0.022821589996891337
ACH-000329,0.1644088598656853
ACH-000330,0.06807377295564015
ACH-000331,0.04823858870889772
ACH-000332,0.03643691853778095
ACH-000334,-0.004436208190622407
ACH-000335,-0.154819443334616
ACH-000336,-0.015385497404142466
ACH-000337,0.10545846464978352
ACH-000338,0.5024792261503851
ACH-000339,0.023802148532280614
ACH-000341,-0.25071918168521035
ACH-000348,0.055368728487806634
ACH-000350,-0.0060166652770226895
ACH-000352,0.05579865110258032
ACH-000356,-0.04657777893466368
ACH-000361,0.20285847025391734
ACH-000362,-0.07162378475275882
ACH-000363,0.0018142136798748305
ACH-000364,-0.08559008745316149
ACH-000365,0.0940453201687979
ACH-000366,0.02834856628922457
ACH-000368,0.09094760649288727
ACH-000374,0.08945388473008735
ACH-000375,0.025866259024380014
ACH-000376,0.10609041939188286
ACH-000381,0.07780555716813725
ACH-000383,0.08532918533388785
ACH-000387,0.020823616093825176
ACH-000389,-0.05912168689556744
ACH-000390,0.06591681666860477
ACH-000393,0.08365049640484064
ACH-000395,0.2614955157066297
ACH-000396,0.1642598027144495
ACH-000397,0.09852347779610834
ACH-000401,0.034065852429529864
ACH-000402,0.3674535359972308
ACH-000403,0.03672431332362913
ACH-000404,0.37329837191501547
ACH-000406,0.08571066524132376
ACH-000407,0.10805723940295288
ACH-000408,-0.04257823382204185
ACH-000410,-0.012648901815336159
ACH-000411,0.17165011135901878
ACH-000414,0.10663495489361044
ACH-000415,0.02903849259926438
ACH-000416,0.0855853971759517
ACH-000420,0.08332097839621963
ACH-000421,-0.004684730481903122
ACH-000424,0.04458648492631022
ACH-000425,0.11410687179252338
ACH-000426,0.12361429867856732
ACH-000427,-0.011682771262336291
ACH-000433,0.14426607177363712
ACH-000435,0.019557643457405103
ACH-000436,0.00279688273573407
ACH-000444,0.034489758653596735
ACH-000445,0.06339136290521571
ACH-000448,0.13159842107659206
ACH-000450,-0.03969843047246988
ACH-000452,-0.04192560821957877
ACH-000454,0.18558287890514516
ACH-000458,0.14272439077576402
ACH-000459,0.08250039338041802
ACH-000460,0.058120922929965624
ACH-000461,0.09142978126594747
ACH-000463,0.060942211073914614
ACH-000464,0.19247303525616152
ACH-000466,0.14798693909037985
ACH-000467,0.08208901884990202
ACH-000468,0.0180214214981507
ACH-000469,0.07672160386431275
ACH-000470,0.17289168838052055
ACH-000471,0.061030092774504024
ACH-000472,-0.009078274705441309
ACH-000473,0.017709965856743417
ACH-000475,0.037637702367899935
ACH-000476,0.06445179657551449
ACH-000477,0.2743658694733851
ACH-000479,0.047277523514986784
ACH-000480,0.06431119278022455
ACH-000481,0.05719971084863311
ACH-000483,0.11978468076348102
ACH-000484,-0.11394268255271255
