,TRAF4 (9618)
ACH-000004,-0.3909519023401513
ACH-000005,0.2196961586336695
ACH-000007,-0.24359945024903695
ACH-000009,-0.21749184952501635
ACH-000011,-0.19556621897350027
ACH-000012,-0.2384077538976303
ACH-000013,-0.09976749450154036
ACH-000014,-0.09324113160077598
ACH-000015,-0.10155491313737884
ACH-000017,-0.4114592555571388
ACH-000018,0.054948719274318734
ACH-000019,-0.10873832888387164
ACH-000021,-0.1561221833326308
ACH-000022,-0.1188035271263604
ACH-000025,-0.025568103291169892
ACH-000028,-0.2029057231847141
ACH-000030,-0.1737761267677325
ACH-000035,-0.20836012134583112
ACH-000036,-0.1050844674486859
ACH-000037,-0.15918657959679244
ACH-000039,-0.3118357869984867
ACH-000040,-0.2498409245427108
ACH-000041,-0.2453945212300174
ACH-000042,-0.09330988775270033
ACH-000045,-0.2629322357007671
ACH-000047,-0.30947494391016234
ACH-000052,-0.12960440054167935
ACH-000053,-0.18186740756216666
ACH-000054,-0.10294764527818956
ACH-000055,-0.1640435072512137
ACH-000060,-0.16887831151652985
ACH-000067,-0.18082989739742972
ACH-000070,-0.04582635719934237
ACH-000075,-0.4140612223280253
ACH-000078,-0.15424320166553934
ACH-000082,-0.2353488887723943
ACH-000085,-0.30021979489148143
ACH-000086,-0.16700449152568791
ACH-000087,-0.10880820391479863
ACH-000092,0.019315471672853867
ACH-000095,-0.17265467149580654
ACH-000097,-0.09615893386037436
ACH-000098,-0.14685517026889794
ACH-000099,-0.033756124672548384
ACH-000108,-0.07858919770327122
ACH-000113,-0.05045209775250882
ACH-000116,-0.04306719375227072
ACH-000118,-0.05945642784757747
ACH-000120,0.002091802245053825
ACH-000123,-0.1824450354043921
ACH-000127,-0.16589656475791814
ACH-000128,-0.16079272635633107
ACH-000132,-0.02207443026534217
ACH-000133,-0.03170893209540709
ACH-000137,-0.08260285966343835
ACH-000138,-0.04924108372374593
ACH-000142,-0.22790082037121326
ACH-000143,-0.09585023719302144
ACH-000146,-0.11172163161564803
ACH-000148,-0.15254256818798184
ACH-000150,-0.07906424405369701
ACH-000152,-0.2227831722577534
ACH-000153,-0.2679482661807781
ACH-000159,-0.18446621731370144
ACH-000160,-0.17815190336804596
ACH-000163,-0.2722878197152648
ACH-000167,0.12161794637945506
ACH-000168,-0.29543528893953824
ACH-000169,-0.101239971346199
ACH-000178,-0.08183391920892465
ACH-000183,-0.02491333208579588
ACH-000188,-0.169863219187412
ACH-000189,-0.4696653712741858
ACH-000190,-0.3157973758744265
ACH-000198,-0.11561325346235722
ACH-000203,0.17624109841730914
ACH-000204,-0.17225368347905753
ACH-000206,0.10105567937054953
ACH-000207,0.1023264364556644
ACH-000208,-0.36526688375740574
ACH-000210,-0.06357372592576736
ACH-000211,-0.12536717134558215
ACH-000215,-0.19577626851131935
ACH-000221,-0.13641121239404325
ACH-000222,-0.2945592910100635
ACH-000223,-0.14082117478910885
ACH-000226,-0.1648457757537996
ACH-000227,-0.16749632954236876
ACH-000228,-0.15705245151472386
ACH-000231,-0.2711905798308893
ACH-000232,-0.14695100876855893
ACH-000233,-0.10593687982519563
ACH-000234,-0.1470177031153729
ACH-000235,-0.2262480605340817
ACH-000237,-0.06911088786678819
ACH-000238,-0.20586889288348065
ACH-000242,-0.080636288590249
ACH-000243,-0.29404477204559176
ACH-000244,-0.21453919278815176
ACH-000246,-0.03618802138822057
ACH-000248,-0.25081001746546816
ACH-000250,-0.12567499699698434
ACH-000251,-0.3974372085381426
ACH-000252,0.05951340328078755
ACH-000253,-0.15988068977862785
ACH-000255,-0.3047320787995293
ACH-000256,-0.3109658898509193
ACH-000257,-0.1907718719576783
ACH-000258,-0.29114519618930124
