,WFS1 (7466)
ACH-000004,0.4234564818572216
ACH-000005,0.2931012991780194
ACH-000007,0.2851806979126174
ACH-000009,0.07198231287485825
ACH-000011,0.07297142813507035
ACH-000012,0.07231575979014256
ACH-000013,0.2750189681237784
ACH-000014,0.1523293377660551
ACH-000015,0.123858634410525
ACH-000017,-0.0625518140225676
ACH-000018,0.17099995987036495
ACH-000019,0.2764193700192093
ACH-000021,0.17146615390948525
ACH-000022,0.14316639561135625
ACH-000025,0.2700976098847409
ACH-000028,0.19441655836687824
ACH-000030,0.1277383700286833
ACH-000035,0.2586942975538933
ACH-000036,0.15241939541149513
ACH-000037,0.1248690281187148
ACH-000039,0.3935860817818196
ACH-000040,0.0778576159176218
ACH-000041,0.05887089078472296
ACH-000042,0.10500626644257452
ACH-000045,0.055753472246706966
ACH-000047,0.10215930179449076
ACH-000052,-0.02134997380188603
ACH-000053,0.1918871070286132
ACH-000054,0.18605283492477107
ACH-000055,0.02025962710589725
ACH-000060,0.139402974381678
ACH-000067,0.21209806202166326
ACH-000070,0.26184575963409434
ACH-000075,0.10201428006542153
ACH-000078,0.0759687718694329
ACH-000082,0.1590727643857029
ACH-000085,0.09352236377344336
ACH-000086,0.3124818356267701
ACH-000087,0.018086747732112017
ACH-000092,0.24407235554873066
ACH-000095,0.1467338980370971
ACH-000097,0.251863936403343
ACH-000098,0.19680032994861005
ACH-000099,0.1271246228955518
ACH-000108,0.2733351404158407
ACH-000113,0.20096615707620435
ACH-000116,0.2610008652473245
ACH-000118,0.1377774983041515
ACH-000120,0.08057773675094766
ACH-000123,0.12674903745646646
ACH-000127,0.043300947331452996
ACH-000128,0.18183311576929534
ACH-000132,0.0818648094199257
ACH-000133,0.12437078467924005
ACH-000137,0.2397652139076479
ACH-000138,0.12683961977656474
ACH-000142,0.1980632989732992
ACH-000143,0.152159100246856
ACH-000146,0.09589425775242028
ACH-000148,0.06968913976836008
ACH-000150,0.03918145649308403
ACH-000152,0.1611575101849575
ACH-000153,0.25631518191930897
ACH-000159,0.1733113775634967
ACH-000160,0.1358382955642283
ACH-000163,0.06905138377726304
ACH-000167,0.10820722317927292
ACH-000168,0.06292143414084601
ACH-000169,0.1313077712798166
ACH-000178,0.14314950176478294
ACH-000183,0.18298934855529736
ACH-000188,0.11349565041209415
ACH-000189,0.007067234347180373
ACH-000190,0.3406265238736467
ACH-000198,0.11639853275976605
ACH-000203,0.08567614016779967
ACH-000204,0.09227849602973297
ACH-000206,0.11643501417928498
ACH-000207,0.12738695854766427
ACH-000208,0.2863737036094121
ACH-000210,0.2269453228902425
ACH-000211,0.1553501614793839
ACH-000215,0.05999094883525383
ACH-000221,0.17282896304384307
ACH-000222,0.08191874008073823
ACH-000223,0.12381729663572695
ACH-000226,0.16374568641621468
ACH-000227,0.12686755085286552
ACH-000228,0.14523890429439512
ACH-000231,0.1944880295308337
ACH-000232,0.19299846366568213
ACH-000233,0.2287084641657022
ACH-000234,0.21692205924583816
ACH-000235,0.17718159986720047
ACH-000237,0.014132410007702472
ACH-000238,0.16665160429970946
ACH-000242,-0.08616883373559404
ACH-000243,0.145044563213862
ACH-000244,0.009620900671073341
ACH-000246,0.1720001944280488
ACH-000248,-0.012682039800925266
ACH-000250,0.0982519102397736
ACH-000251,0.190402644311514
ACH-000252,0.08269231733421448
ACH-000253,0.05547083440267634
ACH-000255,0.2010055189390916
ACH-000256,0.1880418742616604
ACH-000257,0.24068356456894466
ACH-000258,0.1207345498762428
ACH-000259,0.1561856242336349
ACH-000260,0.1638256050697704
ACH-000261,0.15414797835550192
ACH-000262,0.11372055954424333
ACH-000263,0.1620623272298233
ACH-000264,0.09766244451556268
ACH-000265,0.1936863803828811
ACH-000266,0.12918852355652202
ACH-000272,0.17009942612752235
ACH-000274,0.2314709228578808
ACH-000277,0.2272816049842327
ACH-000278,0.1629222455376748
ACH-000279,0.13579881790451145
ACH-000280,0.18460915324301724
ACH-000281,0.08714299375707278
ACH-000288,0.1504128174687096
ACH-000291,0.20273570558126205
