,MTHFS (10588)
ACH-000004,0.13876642440877274
ACH-000005,-0.4863127268798239
ACH-000007,-0.30476245938540136
ACH-000009,-0.07506977248195723
ACH-000011,0.050493442052777
ACH-000012,0.04039022301025117
ACH-000013,0.09909087762202967
ACH-000014,-0.094636414762892
ACH-000015,-0.006403310967538559
ACH-000017,0.010977828731775243
ACH-000018,-0.029393502029998013
ACH-000019,-0.12482888852263573
ACH-000021,-0.022057680352288885
ACH-000022,-0.03465672107887937
ACH-000025,0.0036964909830029358
ACH-000028,-0.118200694414985
ACH-000030,-0.11337589756761135
ACH-000035,0.07524010744991637
ACH-000036,0.08508534895407598
ACH-000037,0.12176671390110255
ACH-000039,0.11707456409793388
ACH-000040,-0.13729241248752358
ACH-000041,-0.08432086589551066
ACH-000042,-0.02187695786658261
ACH-000045,0.13516482609417346
ACH-000047,-0.2406940138653613
ACH-000052,0.08593989974338025
ACH-000053,0.03236064804343562
ACH-000054,0.08817252137758637
ACH-000055,-0.06989206297169903
ACH-000060,-0.033664059237317405
ACH-000067,-0.08460195526487359
ACH-000070,-0.18220291696906984
ACH-000075,-0.13717188532313074
ACH-000078,-0.07148000812259897
ACH-000082,-0.03147397413569525
ACH-000085,-0.08944798044615683
ACH-000086,-0.030957872020735508
ACH-000087,-0.2526901258768436
ACH-000092,-0.06624304133804698
ACH-000095,-0.08922016087823334
ACH-000097,-0.10762984595713684
ACH-000098,0.05763419131153935
ACH-000099,-0.04827030538896849
ACH-000108,0.020982423623416853
ACH-000113,0.19078058999606556
ACH-000116,0.0527876146108278
ACH-000118,0.0903322618866714
ACH-000120,-0.1342726221760326
ACH-000123,0.008733513159098491
ACH-000127,-0.10045010014050104
ACH-000128,-0.021623525020259802
ACH-000132,-0.05912423861591321
ACH-000133,-0.07460637109792327
ACH-000137,0.03497995176271744
ACH-000138,0.0020719689625867837
ACH-000142,0.10728870869512573
ACH-000143,-0.0251697408943825
ACH-000146,-0.1202710317496356
ACH-000148,-0.08231731531102505
ACH-000150,-0.05134328914006134
ACH-000152,-0.033210636918207234
ACH-000153,-0.25355443190385746
ACH-000159,-0.09466739586362337
ACH-000160,-0.02260036959860801
ACH-000163,-0.08270279745515709
ACH-000167,-0.4172119465950619
ACH-000168,-0.027275394822916344
ACH-000169,-0.1143978150400987
ACH-000178,-0.06380986267553021
ACH-000183,-0.021171862203349743
ACH-000188,0.08397082404638803
ACH-000189,0.11108157739835084
ACH-000190,-0.07523348296952713
ACH-000198,-0.2261109923743419
ACH-000203,0.10593004785596664
ACH-000204,0.15704236597925325
ACH-000206,-0.2067763308300969
ACH-000207,-0.07237952851261288
ACH-000208,-0.013461359516387338
ACH-000210,-0.08568917971819742
ACH-000211,-0.02086335836910936
ACH-000215,-0.04733700388217203
ACH-000221,0.022518547923491658
ACH-000222,-0.12961169498760636
ACH-000223,-0.034772883002750624
ACH-000226,0.06505928677090712
ACH-000227,-0.06460356578860084
ACH-000228,-0.14192268038979608
ACH-000231,-0.10539657480521022
ACH-000232,0.04554133775558394
ACH-000233,0.06530478827924698
ACH-000234,-0.01846626290956261
ACH-000235,-0.09120857292149544
ACH-000237,-0.03594878277097414
ACH-000238,-0.13051737790115508
ACH-000242,-0.14980209450301166
ACH-000243,0.00655653629146326
ACH-000244,-0.12331258039202285
ACH-000246,0.02684760726148554
ACH-000248,0.03569021437983045
ACH-000250,-0.038225547437937116
ACH-000251,-0.1190656223373242
ACH-000252,0.10417884029491713
ACH-000253,-0.13648817942364735
ACH-000255,-0.056015151254519537
ACH-000256,-0.033870297342907536
ACH-000257,-0.10984998999450148
ACH-000258,-0.06852569341175474
ACH-000259,0.03286555637473601
ACH-000260,-0.051386156394849065
ACH-000261,-0.08173111932282875
ACH-000262,-0.04821388895961976
ACH-000263,0.0769958951290983
ACH-000264,-0.026291577886013117
ACH-000265,-0.11456147843731015
ACH-000266,-0.07886051262641136
ACH-000272,-0.04586923097191864
ACH-000274,-0.07250412822628771
ACH-000277,0.0622324865519492
ACH-000278,-0.007920357741540568
ACH-000279,-0.07984557481175943
ACH-000280,0.026532768535577518
ACH-000281,0.003726644909981175
ACH-000288,-0.026051253157688182
ACH-000291,-0.032793944839150824
ACH-000293,-0.055745104201377856
ACH-000294,0.0035731453198977717
ACH-000295,0.08571134929238604
ACH-000296,-0.17689438023665008
ACH-000302,-0.0648386902533802
ACH-000304,0.039288359943374256
ACH-000307,-0.08745060654693654
ACH-000308,-0.1543043752144744
ACH-000310,-0.2464758508529513
ACH-000311,-0.1846430985590451
ACH-000312,2.175580770718192e-05
ACH-000315,-0.1238047369873678
ACH-000316,0.03337195210465982
ACH-000317,0.06585618344683104
ACH-000318,-0.052282415598848685
ACH-000319,-0.10117205326935562
ACH-000320,0.02931247912197056
ACH-000322,0.2688157078991815
ACH-000323,-0.17731345150975292
ACH-000324,0.07857467045559773
ACH-000329,-0.03036024651054608
ACH-000330,0.03620500804073938
ACH-000331,-0.03872482652780306
ACH-000332,-0.04616537700334568
ACH-000334,-0.08278328031854128
ACH-000335,-0.11477498236113458
ACH-000336,-0.0773020300223385
ACH-000337,0.1965662426352968
ACH-000338,0.11244269059383416
ACH-000339,0.00022713713248397768
ACH-000341,-0.07622826623250385
ACH-000348,-0.009831416267148386
ACH-000350,-0.04748034397856465
ACH-000352,-0.08867486732459283
ACH-000356,0.05236273708821418
ACH-000361,0.12798726024612864
ACH-000362,0.0877200874737715
ACH-000363,-0.051521491377830436
ACH-000364,-0.1217279897461626
ACH-000365,0.009209447155823185
ACH-000366,0.031446065617127344
ACH-000368,-0.1499265764489702
ACH-000374,0.05003567467775374
ACH-000375,0.008192768652542846
ACH-000376,-0.06808040739835898
ACH-000381,-0.032751416962594086
ACH-000383,-0.04457393263740622
ACH-000387,-0.11111349228967457
ACH-000389,-0.11434159263886197
ACH-000390,0.010212134343161438
ACH-000393,-0.08008018349249361
ACH-000395,0.1156401338251908
ACH-000396,0.0432987876810182
ACH-000397,0.04525925072470323
ACH-000401,-0.3418342577126849
ACH-000402,-0.1977437907679098
ACH-000403,-0.08387911403865203
ACH-000404,0.1183353708569344
ACH-000406,-0.01032275773302608
ACH-000407,-0.03742944658563998
ACH-000408,0.04681206957516873
ACH-000410,0.0840449533347426
ACH-000411,-0.15010854702074974
ACH-000414,0.006410960240503383
ACH-000415,0.12536408309630026
ACH-000416,-0.12794531398824316
ACH-000420,-0.10196459028894754
ACH-000421,-0.06667233759816392
ACH-000424,-0.057036715728896986
ACH-000425,-0.0029923230180466057
ACH-000426,-0.02458091175944694
ACH-000427,-0.04228104723961836
ACH-000433,-0.14276757468524046
ACH-000435,0.08618755445373576
ACH-000436,-0.04654203061954699
ACH-000444,-0.06798207161801835
ACH-000445,-0.03104914309932617
ACH-000448,-0.19238453007605316
ACH-000450,0.0568025757555903
ACH-000452,-0.06742165297196999
ACH-000454,-0.043427928715573764
ACH-000458,0.04439031776882206
ACH-000459,0.01259796330624702
ACH-000460,-0.014824853817956334
ACH-000461,0.038306767212553015
ACH-000463,-0.048775879401570466
ACH-000464,-0.16709852340684686
ACH-000466,-0.16690975776816167
ACH-000467,0.07162129020377499
ACH-000468,-0.003580545355791661
ACH-000469,-0.039093501189694284
ACH-000470,-0.0673588201773247
ACH-000471,-0.11352684459784597
ACH-000472,0.007654084861404126
ACH-000473,-0.02829356962324541
ACH-000475,-0.02158295342449312
ACH-000476,-0.056648817660484026
ACH-000477,0.006845820455650853
ACH-000479,0.13052799105395005
ACH-000480,-0.00013666989633542381
ACH-000481,-0.10301476917922388
ACH-000483,-0.185323023050926
ACH-000484,0.07392157261928935
ACH-000485,-0.22459887632545664
ACH-000486,-0.066539040118382
ACH-000487,-0.08687100279707234
ACH-000488,-0.003581616593973671
ACH-000490,0.003752709889783126
ACH-000491,-0.14846516994463288
ACH-000495,-0.1120886254224062
ACH-000496,-0.15187911598461476
ACH-000499,0.03971330120121976
ACH-000500,-0.14786879769222708
ACH-000502,-0.06875640297632822
ACH-000503,0.09129669721972078
ACH-000505,-0.040284094333428666
ACH-000507,-0.12199535942455506
ACH-000510,-0.024203616300678663
ACH-000511,-0.1375829761856738
ACH-000512,-0.127810893081907
ACH-000516,-0.09763852409145336
ACH-000517,-0.0978253305592516
ACH-000518,-0.08881000543322005
ACH-000520,-0.01789059232965852
ACH-000521,0.06359560661180033
ACH-000522,-0.107491332825405
ACH-000524,-0.05008377859716509
ACH-000527,-0.02505013667551929
ACH-000528,-0.07976636213621001
ACH-000537,0.18925291438414174
ACH-000541,0.025166748855463297
ACH-000542,-0.04489620254253978
ACH-000544,0.10133294909616747
ACH-000545,-0.0240953435712638
ACH-000547,-0.02815710467630868
ACH-000548,-0.08111167095592671
ACH-000549,0.018455676622720484
ACH-000550,-0.17785185682604135
ACH-000552,-0.04519210170967816
ACH-000556,-0.04673661564541665
ACH-000557,-0.026403105135394418
ACH-000569,-0.10319646536484624
ACH-000570,-0.08802886135456649
ACH-000571,-0.03141753140341138
ACH-000573,-0.041446714075976984
ACH-000576,-0.18289067743858847
ACH-000579,-0.11207403226264634
ACH-000580,-0.24032169381454546
ACH-000584,-0.015107060868007971
ACH-000585,0.0707894523579959
ACH-000588,-0.10684120710505347
ACH-000589,-0.060669485147337235
ACH-000591,0.09278696774950748
ACH-000593,-0.07846844648265283
ACH-000600,0.025993807270769102
ACH-000601,0.017784942027757083
ACH-000605,-0.023989695783846025
ACH-000606,0.028706326715145693
ACH-000608,-0.08819787806844445
ACH-000614,0.01884151071600937
ACH-000616,-0.04204576343012408
ACH-000618,0.13483222884302373
ACH-000619,-0.08663421995468594
ACH-000620,0.032791184938323566
ACH-000621,-0.05079614427092912
ACH-000622,0.008128420372928075
ACH-000623,-0.11805197560315553
ACH-000624,0.015157874454540038
ACH-000627,-0.04675272418442615
ACH-000630,0.031458326800541885
ACH-000631,0.1353589080477704
ACH-000632,-0.08216661838514824
ACH-000633,0.016511654253050685
ACH-000637,0.032614262226873136
ACH-000638,-0.045982716969476915
ACH-000646,0.001981001457884721
ACH-000647,-0.058471898245959615
ACH-000648,-0.11105999725385232
ACH-000649,-0.013826817706874531
ACH-000651,-0.02971197130548021
ACH-000652,-0.02566982792913704
ACH-000653,0.12063437962394677
ACH-000657,-0.03850174107661114
ACH-000658,-0.15391434716553126
ACH-000661,-0.03753877310242862
ACH-000662,0.09490850802942297
ACH-000663,0.040633806549405536
ACH-000665,-0.03529628503732525
ACH-000671,0.04254103346504549
ACH-000672,0.0396581859871128
ACH-000673,-0.006775000111115987
ACH-000676,-0.04440965544318888
ACH-000677,-0.10999400157615638
ACH-000681,0.00761896905750204
ACH-000683,-0.030847887851846827
ACH-000684,-0.02348316824294057
ACH-000688,-0.004532141132551091
ACH-000693,0.04314830675805334
ACH-000694,-0.07277199503598501
ACH-000695,0.05717206855451104
ACH-000696,0.02894002542229707
ACH-000697,-0.14095229661112882
ACH-000699,-0.11666837726114293
ACH-000701,-0.1081233742395659
ACH-000706,-0.14144598108560816
ACH-000711,0.005550564117475654
ACH-000713,-0.0855816717765954
ACH-000714,0.008030262680358129
ACH-000718,-0.08172326180427095
ACH-000720,-0.019305432442164344
ACH-000721,-0.04855740912618863
ACH-000724,0.06141594232848791
ACH-000725,0.020683662083168186
ACH-000732,0.2257087191533213
ACH-000734,-0.007700869492503264
ACH-000735,-0.051146817573402205
ACH-000736,-0.13930313192270002
ACH-000738,-0.023253470657662898
ACH-000746,0.07054964621388758
ACH-000747,-0.14138046050211073
ACH-000748,-0.008867079299428565
ACH-000753,-0.035378348013771835
ACH-000756,-0.01817850446596005
ACH-000757,-0.1223619358756346
ACH-000758,0.05124526274437679
ACH-000760,-0.044477276797123225
ACH-000762,0.14458212888515956
ACH-000763,-0.06558106462535017
ACH-000764,0.061159807005624726
ACH-000765,-0.10442652654995847
ACH-000766,-0.029090734308499587
ACH-000767,-0.0027477795773076805
ACH-000768,-0.09374735185920112
ACH-000769,0.048628485055467685
ACH-000770,0.02100030884987174
ACH-000771,-0.07525057602594079
ACH-000773,-0.048251925703235186
ACH-000776,-0.10322276127537328
ACH-000777,-0.17502376933265373
ACH-000778,-0.02998110233128509
ACH-000781,-0.08840545054934705
ACH-000782,-0.09916811777331012
ACH-000783,0.020773915690730373
ACH-000784,-0.01992068878089026
ACH-000785,0.05329512609149528
ACH-000787,0.04073851816246745
ACH-000788,-0.005071516220445335
ACH-000791,-0.033193645365308916
ACH-000792,0.058961346368552166
ACH-000794,0.019848488386352843
ACH-000796,-0.02511326936802166
ACH-000798,-0.18650221118779456
ACH-000799,-0.12710684037042494
ACH-000800,-0.09007427075108856
ACH-000802,0.06336914691479589
ACH-000804,-0.17151828771848024
ACH-000805,0.02633888366453953
ACH-000809,0.07564266388880551
ACH-000810,-0.21538054241692994
ACH-000811,-0.04618752770519419
ACH-000817,-0.196530944221936
ACH-000819,0.0820816109233172
ACH-000820,0.15438593245927687
ACH-000821,0.08330640024256676
ACH-000822,-0.1198769673115873
