,ZBED4 (9889)
ACH-000004,-0.15987712212677227
ACH-000005,-0.06815242366046474
ACH-000007,-0.02674332485061165
ACH-000009,-0.21018876891622607
ACH-000011,-0.33203226440656225
ACH-000012,-0.10530687436810818
ACH-000013,-0.09389153037937438
ACH-000014,-0.14145193745547108
ACH-000015,-0.14552540153020507
ACH-000017,-0.2541899725172879
ACH-000018,0.07242357110701758
ACH-000019,-0.1292160545870588
ACH-000021,-0.11306009128507165
ACH-000022,0.005824974166407849
ACH-000025,-0.21173019191501505
ACH-000028,-0.220284238859286
ACH-000030,-0.26680758914126673
ACH-000035,-0.14636585015175982
ACH-000036,-0.2757739664961977
ACH-000037,-0.00427434497165883
ACH-000039,-0.16853091658121153
ACH-000040,-0.17887664818142746
ACH-000041,-0.12275028534580465
ACH-000042,-0.23214580195098397
ACH-000045,-0.24359066868604684
ACH-000047,-0.2054984447004381
ACH-000052,0.11614291974705597
ACH-000053,-0.07855685823859451
ACH-000054,-0.07281791994543463
ACH-000055,-0.09643147848982783
ACH-000060,-0.26714474811510025
ACH-000067,-0.4024238471409836
ACH-000070,-0.26877785064103416
ACH-000075,-0.025576001825048784
ACH-000078,-0.11043164926354307
ACH-000082,-0.0916985422679932
ACH-000085,-0.16106749784555524
ACH-000086,0.17487591903352856
ACH-000087,-0.24102546619220386
ACH-000092,-0.20328068528461274
ACH-000095,-0.08564490713560241
ACH-000097,-0.2431036051892391
ACH-000098,-0.16702411663620825
ACH-000099,-0.21340609338631464
ACH-000108,-0.0291062783172628
ACH-000113,-0.031448996684592376
ACH-000116,-0.09856780409990884
ACH-000118,-0.1458437878497269
ACH-000120,-0.13063257624261138
ACH-000123,-0.1026704597111632
ACH-000127,0.05083892006252801
ACH-000128,-0.2982498471525111
ACH-000132,-0.09668217052919233
ACH-000133,-0.2266960480183943
ACH-000137,-0.3095436377974554
ACH-000138,-0.2040248552592758
ACH-000142,-0.15711302098966187
ACH-000143,-0.18475673608677606
ACH-000146,-0.14134830718506114
ACH-000148,-0.14757718494665806
ACH-000150,-0.016065059184861098
ACH-000152,-0.10917152459166424
ACH-000153,-0.24719812323995174
ACH-000159,-0.05339053144003635
ACH-000160,-0.03019265949228296
ACH-000163,-0.047225302111460594
ACH-000167,-0.4368802741697059
ACH-000168,-0.2127184890456905
ACH-000169,-0.16459080859958802
ACH-000178,-0.11477242071650115
ACH-000183,-0.4946683994246298
ACH-000188,-0.00634634872889765
ACH-000189,-0.3820517685412014
ACH-000190,-0.007909351711317555
ACH-000198,0.008724631896208954
ACH-000203,-0.2447128488332372
ACH-000204,-0.11740735433038252
ACH-000206,0.043043314451531665
ACH-000207,-0.01753410938864356
ACH-000208,0.08740869568064763
ACH-000210,-0.2625328323990427
ACH-000211,-0.20966894304999215
ACH-000215,-0.22106906045984087
ACH-000221,-0.056688135326501285
ACH-000222,-0.15150446155981295
ACH-000223,-0.19211373884204044
ACH-000226,-0.049482816564317536
ACH-000227,-0.3235913503605279
ACH-000228,-0.06925131834418741
ACH-000231,-0.25281861645636405
ACH-000232,-0.20673230084345656
ACH-000233,-0.07062189927379951
ACH-000234,-0.20657887987642454
ACH-000235,-0.19400926129591195
ACH-000237,-0.20935514948946854
ACH-000238,-0.10304496263211664
ACH-000242,-0.7939118925167883
ACH-000243,-0.28287874413563363
ACH-000244,0.10784650112711214
ACH-000246,-0.1698088734391422
ACH-000248,-0.2794213695496397
ACH-000250,-0.12079463504641455
ACH-000251,0.3605786723694793
ACH-000252,-0.07998528083750506
ACH-000253,-0.1627263080810392
ACH-000255,-0.23536068101240334
ACH-000256,-0.264477587830761
ACH-000257,-0.10657441016768104
ACH-000258,-0.2331817521262847
ACH-000259,-0.07244331023257246
ACH-000260,-0.1681610827212618
ACH-000261,-0.15841432874609107
ACH-000262,0.09955622972111262
ACH-000263,-0.056540252098790614
ACH-000264,-0.19965448284780465
ACH-000265,-0.034208245705979
ACH-000266,-0.14881761186253814
ACH-000272,-0.16708933092386688
ACH-000274,-0.1978455384734631
ACH-000277,-0.2923853233935399
ACH-000278,-0.18266378410154824
ACH-000279,-0.13096040891877994
ACH-000280,-0.14803707885042758
ACH-000281,-0.4000803103471848
ACH-000288,-0.14770208463391932
ACH-000291,-0.1337174269327748
ACH-000293,-0.11036835148215868
ACH-000294,0.024677111395846208
ACH-000295,-0.058558400391664066
ACH-000296,-0.2169162228828938
ACH-000302,-0.1871887106276353
ACH-000304,-0.2478905723415608
ACH-000307,-0.18083207902346626
ACH-000308,-0.15962405778773858
ACH-000310,-0.18432791786816255
ACH-000311,-0.4240223583625295
ACH-000312,-0.21550609235976956
ACH-000315,-0.07405285393466192
ACH-000316,-0.4030755321840751
ACH-000317,-0.10291765355047154
ACH-000318,-0.1554859191651871
ACH-000319,-0.0202161309819752
ACH-000320,-0.2846488460495601
ACH-000322,-0.22602967239611016
ACH-000323,-0.07686214465615332
ACH-000324,-0.19704051084913204
ACH-000329,-0.0929079792317203
ACH-000330,-0.22834706638060825
ACH-000331,-0.020890533315403317
ACH-000332,-0.11512636812653353
ACH-000334,0.054832600519832415
ACH-000335,-0.06470418341355673
ACH-000336,0.06499876082902227
ACH-000337,-0.2019623897035808
ACH-000338,-0.32552118800704016
ACH-000339,-0.034463321346860865
ACH-000341,-0.2518204410459641
ACH-000348,-0.12653588332549054
ACH-000350,-0.1240294896501894
ACH-000352,-0.1364381397664498
ACH-000356,-0.014445270555160287
ACH-000361,-0.2388030257079353
ACH-000362,-0.029461663792941538
ACH-000363,-0.14521155430394833
ACH-000364,0.13315135546449536
ACH-000365,-0.2268879251000841
ACH-000366,-0.0593535734334816
ACH-000368,-0.0036583878580670735
ACH-000374,-0.2136896849102737
ACH-000375,-0.32994150583706144
ACH-000376,-0.19189780454421715
ACH-000381,-0.04776760979005836
ACH-000383,-0.20921768691686526
ACH-000387,0.002332376075591528
ACH-000389,-0.1612761991140467
ACH-000390,-0.2601943303666213
ACH-000393,-0.22250687715229167
ACH-000395,-0.0629339546818976
ACH-000396,-0.0992230012747932
ACH-000397,-0.323281881864211
