,EIF4H (7458)
ACH-000821,-0.0276939043854344
ACH-000822,-0.13886861141157272
ACH-000823,-0.03270338943908081
ACH-000824,-0.21976611689000808
ACH-000827,-0.17884485450968274
ACH-000829,-0.18982912176108555
ACH-000831,-0.19787968187537555
ACH-000832,-0.18908753180452773
ACH-000833,-0.27667618804198985
ACH-000834,-0.08085411065916122
ACH-000835,-0.17553318430658504
ACH-000836,-0.19635491368606053
ACH-000837,-0.07881377120258143
ACH-000838,-0.17468252537462065
ACH-000839,-0.07098452662228069
ACH-000840,-0.2283060417286633
ACH-000841,0.08647253892021947
ACH-000843,0.023345725500688908
ACH-000846,-0.234576157097441
ACH-000847,-0.28234769159155504
ACH-000848,-0.2540361262784046
ACH-000849,-0.11725908067421276
ACH-000851,-0.18604416351400785
ACH-000855,-0.266208470581267
ACH-000856,-0.19142734092943092
ACH-000858,0.050429621922700736
ACH-000859,0.22030706329758948
ACH-000861,-0.15590885092657408
ACH-000862,-0.15427614901621434
ACH-000865,0.028613933000809624
ACH-000866,-0.21624791640580926
ACH-000867,-0.17671279049246608
ACH-000869,-0.1276360233990151
ACH-000872,-0.14426486607604727
ACH-000873,-0.057427600880473134
ACH-000876,-0.10633230442033023
ACH-000878,-0.05080773403614308
ACH-000880,0.12221143453166927
ACH-000881,-0.26876829462332896
ACH-000882,-0.25531374199363205
ACH-000884,-0.07738158614148373
ACH-000885,-0.02534537340089936
ACH-000887,-0.2264033901871127
ACH-000889,-0.19805327712528226
ACH-000896,-0.08770588323514054
ACH-000898,-0.2641090055651725
ACH-000900,-0.03833537157248232
ACH-000901,-0.1863032943852683
ACH-000905,-0.05662585666878853
ACH-000906,-0.06571132501268245
ACH-000907,-0.2307368800816671
ACH-000910,-0.09078845513938147
ACH-000911,-0.14928251951210295
ACH-000912,-0.1558064202239007
ACH-000913,-0.09011559296188057
ACH-000915,-0.048473801488268964
ACH-000916,-0.007538003552634647
ACH-000917,-0.14041286628960112
ACH-000920,-0.11207376965105884
ACH-000921,-0.18332476543158052
ACH-000924,-0.08727124723285931
ACH-000926,-0.13126155290064806
ACH-000928,-0.15738106748751174
ACH-000929,0.012309457284654877
ACH-000932,-0.17416041908537738
ACH-000935,-0.2498082299044871
ACH-000936,-0.10388071767444246
ACH-000937,-0.09315133562828837
ACH-000938,-0.01278906246197798
ACH-000939,0.3524226068154523
ACH-000941,-0.25128701896084965
ACH-000943,-0.06997079983148427
ACH-000946,-0.16765311318155346
ACH-000947,-0.0933478307894577
ACH-000948,-0.17315132080554638
ACH-000950,-0.05831272584145066
ACH-000953,-0.032198639025044155
ACH-000954,-0.09216515619128787
ACH-000957,-0.03382110012507697
ACH-000958,-0.3873730231037405
ACH-000960,-0.1716978396221399
ACH-000963,-0.23180057676694346
ACH-000968,0.006564960617238921
ACH-000969,-0.19591472415420014
ACH-000972,0.07161551041271379
ACH-000973,-0.2366113560615183
ACH-000974,-0.03988161569266668
ACH-000978,-0.3972297380560543
ACH-000984,-0.00646647985991295
ACH-000986,-0.2603230889127701
ACH-000988,-0.3652721107027097
ACH-000993,-0.2760025711247836
ACH-000994,-0.0071400407187573066
ACH-000996,-0.03421434915527919
ACH-001001,-0.13060567374848348
ACH-001020,-0.363046589189682
ACH-001028,-0.05773833587610917
ACH-001031,0.3361425625577483
ACH-001038,-0.17609332959655372
ACH-001048,-0.2323144018731867
ACH-001050,-0.1798655406613557
ACH-001053,-0.3655207701088646
ACH-001054,-0.0632918806449045
ACH-001061,-0.14073844685001488
ACH-001067,0.10674107314330457
ACH-001075,0.012332825019804056
ACH-001096,-0.11717166008964135
ACH-001111,0.3750678222423874
ACH-001119,-0.14451050578517707
ACH-001128,-0.2605973457549698
ACH-001134,-0.4722649533949287
ACH-001151,-0.012002034926757098
ACH-001163,-0.08192780007875848
ACH-001164,-0.2985097483936294
ACH-001183,-0.04135743269783517
ACH-001192,-0.2908139236363123
ACH-001193,0.0563225700174022
ACH-001196,-0.2967904181592488
ACH-001197,-0.10337272694959523
ACH-001205,-0.4169149605817256
ACH-001211,-0.3753110704831491
ACH-001212,-0.3229631606335456
ACH-001228,-0.10739373341778258
ACH-001232,-0.2179724798580029
ACH-001239,-0.2797503822521766
ACH-001270,-0.15159993165617713
ACH-001274,0.02977497584491315
ACH-001275,-0.485994257226945
ACH-001277,-0.355109687105219
ACH-001278,-0.02666060674806373
ACH-001280,-0.5378008930758643
ACH-001283,-0.18812185529407852
ACH-001289,-0.2275275308417542
ACH-001300,-0.4373422528471725
ACH-001301,-0.21100085320737394
ACH-001302,0.1152078664097766
ACH-001306,-0.3578530043763218
ACH-001318,0.12019193221284752
ACH-001322,-0.14765095737551456
ACH-001328,-0.014313986387157416
ACH-001332,-0.3476212275596688
ACH-001336,-0.24240695180703065
ACH-001346,0.09198300223045308
ACH-001353,-0.06320246758721901
ACH-001354,0.06481156213455436
ACH-001367,-0.12785641908328926
ACH-001368,-0.05543545903409319
ACH-001374,-0.215179868084104
ACH-001377,-0.13499270275836076
ACH-001380,0.00019869012541043855
ACH-001391,-0.3097741405138168
ACH-001408,-0.107651053980536
ACH-001430,-0.09002937974491901
ACH-001431,-0.2647579822293431
ACH-001450,-0.22221561893908726
ACH-001496,-0.11267596893312933
ACH-001500,-0.0354889796023132
ACH-001523,-0.08832003317435642
ACH-001532,-0.2995777444746906
ACH-001550,-0.058075766393620935
ACH-001552,0.0975893487191114
ACH-001554,-0.06894774693958977
ACH-001654,-0.10488629652870217
ACH-001735,-0.2493130402315961
ACH-001736,-0.10220008897553004
ACH-001737,-0.08777449213092982
ACH-001740,-0.124488799947735
ACH-001745,-0.01193247583503142
ACH-001765,-0.16162668273968586
