,SRRD (402055)
ACH-000580,-0.5394989220199248
ACH-000584,-0.4229620072736665
ACH-000585,-0.02504152408020596
ACH-000588,-0.09765697614604107
ACH-000589,-0.2796057033959536
ACH-000591,-0.5248046305503254
ACH-000593,-0.2148872330061982
ACH-000600,-0.16599151657755648
ACH-000601,-0.3880636852004057
ACH-000605,-0.003187632732445068
ACH-000606,-0.22237566433496864
ACH-000608,-0.3723179580234085
ACH-000614,0.023197078393492436
ACH-000616,-0.321563945314545
ACH-000618,-0.2208564823237709
ACH-000619,-0.3915348176453953
ACH-000620,-0.17009004550974702
ACH-000621,-0.14426927093853786
ACH-000622,-0.2012366123236018
ACH-000623,-0.4102536694376441
ACH-000624,-0.1092381389016664
ACH-000627,-0.4062621512565344
ACH-000630,0.1060797875766772
ACH-000631,-0.20497613092769745
ACH-000632,-0.2053531616142631
ACH-000633,-0.2642821564959038
ACH-000637,-0.4093760015370149
ACH-000638,-0.29260213124227386
ACH-000646,-0.028851348998097562
ACH-000647,-0.26029970160149746
ACH-000648,-0.2768647640441972
ACH-000649,-0.12712792249021193
ACH-000651,-0.27030098648889683
ACH-000652,0.06512425136833756
ACH-000653,-0.13439809283685766
ACH-000657,0.010229472849903224
ACH-000658,-0.0424730643696126
ACH-000661,-0.17047409832807964
ACH-000662,-0.1710238828704387
ACH-000663,-0.14675864133079233
ACH-000665,-0.4440951864113607
ACH-000671,-0.2618571775566894
ACH-000672,-0.5783995404410558
ACH-000673,-0.2682050597802364
ACH-000676,-0.2309653466821057
ACH-000677,-0.4350718621501744
ACH-000681,-0.21769228472577765
ACH-000683,-0.14659198383708966
ACH-000684,-0.4471264297314868
ACH-000688,-0.3061794770877049
ACH-000693,-0.21712880903019124
ACH-000694,-0.2617608149441756
ACH-000695,-0.17502344701176348
ACH-000696,-0.1908030937965381
ACH-000697,-0.444811094970572
ACH-000699,-0.14150805433574296
ACH-000701,-0.21894911783528126
ACH-000706,-0.5084102535933644
ACH-000711,-0.3010785449916311
ACH-000713,0.021804348970918618
ACH-000714,-0.34841640973191945
ACH-000718,-0.2391260425494767
ACH-000720,-0.4616965135985743
ACH-000721,-0.028649292961391494
ACH-000724,-0.005746241351195117
ACH-000725,-0.09611368181362637
ACH-000732,-0.14418254160447205
ACH-000734,-0.2581268569989502
ACH-000735,-0.1327632066349571
ACH-000736,-0.3556276165860255
ACH-000738,-0.15783678307820154
ACH-000746,-0.2055799034636567
ACH-000747,-0.3765237003905819
ACH-000748,-0.18215754168676654
ACH-000753,-0.34150633386502155
ACH-000756,-0.4929434032974962
ACH-000757,-0.2919605530448073
ACH-000758,-0.22688553619991456
ACH-000760,-0.3675884423250857
ACH-000762,-0.19508646771377328
ACH-000763,-0.4137134641258856
ACH-000764,-0.3302685318717232
ACH-000765,-0.18029872673488825
ACH-000766,-0.25731211439225765
ACH-000767,-0.3861534281751099
ACH-000768,-0.2937788760100883
ACH-000769,-0.35131050335052305
ACH-000770,-0.312682861347828
ACH-000771,-0.054607458307081504
ACH-000773,-0.007356668493107044
ACH-000776,-0.5627197514410959
ACH-000777,-0.019295355790923487
ACH-000778,-0.2233367367236976
ACH-000781,-0.390721171180492
ACH-000782,-0.2101697460069957
ACH-000783,-0.1429602009021005
ACH-000784,-0.11521648550059575
ACH-000785,-0.04172959306900816
ACH-000787,-0.2885711597101699
ACH-000788,-0.08751869130792242
ACH-000791,-0.3768040613134741
ACH-000792,-0.3371830687348001
ACH-000794,-0.1138478143637522
ACH-000796,-0.1674684178907798
ACH-000798,-0.2614273654404031
ACH-000799,-0.3429522577593919
ACH-000800,-0.4811049399551958
ACH-000802,-0.17810051716436073
ACH-000804,-0.16874596135663386
ACH-000805,-0.32498370907887314
ACH-000809,-0.16812793568925544
ACH-000810,-0.16800179865255746
ACH-000811,-0.01563098949173327
ACH-000817,-0.3713339944183124
ACH-000819,-0.3427595655421992
ACH-000820,0.016144935464414083
ACH-000821,-0.2687100615431545
ACH-000822,-0.4312416234762725
ACH-000823,-0.4615444800830384
ACH-000824,-0.039860758701638285
ACH-000827,-0.3208415485281373
ACH-000829,-0.2419668588479409
ACH-000831,-0.30853864760317923
ACH-000832,-0.12943646866482614
ACH-000833,-0.49343234368795
ACH-000834,-0.2321183849679533
ACH-000835,-0.2088773801907643
ACH-000836,-0.07960553618434472
ACH-000837,-0.11322303612210832
ACH-000838,-0.016650535698481385
ACH-000839,-0.049557910575298514
ACH-000840,-0.09252586013709037
ACH-000841,-0.37170124172680014
ACH-000843,-0.3099738279795237
ACH-000846,-0.34673830592954274
ACH-000847,0.10019663327730516
ACH-000848,-0.19749487732324505
ACH-000849,-0.2673451442450059
ACH-000851,-0.0937275131258518
ACH-000855,-0.5457254001234818
ACH-000856,-0.2815436878649387
ACH-000858,-0.037720465355486836
ACH-000859,-0.17373758893705885
ACH-000861,-0.42247119096394464
ACH-000862,-0.16317321070717014
ACH-000865,-0.08207596076633204
ACH-000866,-0.293430573123992
ACH-000867,-0.20133161281225734
ACH-000869,-0.04131015488948906
ACH-000872,-0.4466022111272615
ACH-000873,-0.30952117108619903
ACH-000876,-0.22210904389599564
ACH-000878,-0.3830053517446296
ACH-000880,-0.2818851284042161
ACH-000881,-0.2740489261785993
ACH-000882,-0.14193191393439195
ACH-000884,-0.2919252050744978
ACH-000885,-0.28559753672589505
ACH-000887,-0.23802611144928285
ACH-000889,-0.1959732708060207
ACH-000896,-0.1488660435244372
ACH-000898,-0.3129248667080072
ACH-000900,-0.33136597145164504
ACH-000901,-0.229913050310368
ACH-000905,-0.05477897769990848
ACH-000906,-0.1606931500534375
ACH-000907,-0.26550791883903874
ACH-000910,-0.19081448309732
ACH-000911,-0.038821826372993716
ACH-000912,-0.26062353704228786
ACH-000913,-0.3200798236622435
ACH-000915,-0.14868793243583556
ACH-000916,-0.11522589536931382
ACH-000917,-0.3772459328469108
ACH-000920,-0.7003112097093989
ACH-000921,-0.2885996750641671
ACH-000924,-0.21200662494668568
ACH-000926,-0.15882866992108474
ACH-000928,-0.6414916464277033
ACH-000929,-0.2091391429861822
ACH-000932,-0.15098428394250188
ACH-000935,0.2842049496374544
ACH-000936,-0.13037387864444042
ACH-000937,-0.43164715031246337
ACH-000938,-0.20806744006596573
ACH-000939,-0.08579556859517455
ACH-000941,-0.20255006757533295
ACH-000943,-0.2402197285004709
ACH-000946,-0.3270821446686346
ACH-000947,-0.2783505672526955
ACH-000948,-0.479243627335533
ACH-000950,-0.4772589894996032
ACH-000953,-0.22567107907197784
ACH-000954,-0.3397610964042279
ACH-000957,-0.4325755963171215
ACH-000958,-0.2938911779985857
ACH-000960,-0.07538742106045543
ACH-000963,-0.07711419426813831
ACH-000968,-0.11719339927311885
ACH-000969,-0.41811744372077264
ACH-000972,-0.02545022012126831
ACH-000973,-0.2886301076624725
ACH-000974,-0.043517795967491564
ACH-000978,-0.4408540832042299
ACH-000984,-0.07324943173082771
ACH-000986,-0.3835937435211165
ACH-000988,-0.28720880603687843
ACH-000993,-0.4204338956065536
ACH-000994,-0.2204921392931644
ACH-000996,-0.21759365889215315
ACH-001001,-0.1877339031288276
ACH-001020,-0.15117247861111907
ACH-001028,-0.12910229198701084
ACH-001031,-0.2102746218856813
ACH-001038,-0.17245096540049912
ACH-001048,-0.2358188211235805
ACH-001050,-0.24527422304437801
ACH-001053,-0.5304981485548758
ACH-001054,-0.06703515562169997
ACH-001061,-0.4001510566698345
ACH-001067,-0.12023370200769525
ACH-001075,-0.5141551969479924
ACH-001096,-0.19909213790511068
ACH-001111,-0.05021567734769535
ACH-001119,-0.32390176408950355
ACH-001128,-0.35275812256335665
ACH-001134,-0.4219370729648193
ACH-001151,-0.2527553597460613
ACH-001163,-0.3973363616286928
ACH-001164,-0.3216274702441547
ACH-001183,-0.3923597000534174
ACH-001192,-0.2735979449370035
ACH-001193,-0.23137913290045525
ACH-001196,-0.5815728989664309
ACH-001197,-0.41051473410124745
ACH-001205,0.022775867593774226
ACH-001211,-0.1974818612421403
ACH-001212,-0.4561369087299514
ACH-001228,-0.5016744212240629
ACH-001232,-0.3852576552996509
ACH-001239,-0.13102215480630613
ACH-001270,-0.5015971673352478
ACH-001274,-0.4877447499711659
ACH-001275,-0.19620894860115096
ACH-001277,-0.38499250356085396
ACH-001278,-0.3382188839345583
ACH-001280,-0.6523391204408368
ACH-001283,-0.2960423677738249
ACH-001289,-0.3380364571128152
ACH-001300,-0.2576555945253649
ACH-001301,-0.30517392020952544
ACH-001302,-0.33080689213331244
ACH-001306,-0.06822635546269794
ACH-001318,-0.13263588776314
ACH-001322,-0.3075348053407741
ACH-001328,-0.07067968635374483
ACH-001332,-0.34439047004005435
ACH-001336,-0.4093557574706097
ACH-001346,-0.3759320083284581
ACH-001353,-0.4430611999068594
ACH-001354,-0.33030177541729594
ACH-001367,-0.44256728664403583
ACH-001368,-0.14673883712883135
ACH-001374,-0.19550290308071114
ACH-001377,-0.17324534100947847
ACH-001380,-0.21365510780335795
ACH-001391,-0.27073914521310805
ACH-001408,-0.2908653345125074
ACH-001430,0.04511228327592997
ACH-001431,-0.13957874268223164
ACH-001450,-0.4042840943438342
ACH-001496,-0.4517073783039222
ACH-001500,-0.11451290643844705
ACH-001523,-0.12477136310303165
ACH-001532,-0.5033114722090684
ACH-001550,-0.2729767020516497
ACH-001552,-0.35387173558439905
ACH-001554,-0.35422514284061457
ACH-001654,-0.010476305778542591
ACH-001735,-0.19570092083272256
ACH-001736,-0.2144009026955221
ACH-001737,-0.23522469903553725
ACH-001740,-0.5298790965915905
ACH-001745,-0.33201049163205865
ACH-001765,-0.4285898494149368
