,IP6K3 (117283)
ACH-000004,0.08579995874614985
ACH-000005,-0.3415458440458703
ACH-000007,0.09179359195214447
ACH-000009,-0.2335281004565281
ACH-000011,-0.008571091238147319
ACH-000012,-0.17859011056966925
ACH-000013,-0.13134610006521166
ACH-000014,-0.07073234531222321
ACH-000015,-0.05366694491330449
ACH-000017,-0.1973861032017585
ACH-000018,-0.11341182187806115
ACH-000019,-0.13757377885970298
ACH-000021,-0.1163206005700028
ACH-000022,0.08774524057110711
ACH-000025,-0.1397773467172521
ACH-000028,-0.036886607184044164
ACH-000030,-0.02613756186479252
ACH-000035,-0.11790094609630995
ACH-000036,-0.05809231504407869
ACH-000037,-0.03592080099470265
ACH-000039,-0.20878762078375812
ACH-000040,-0.17166607325519848
ACH-000041,-0.20682896919704086
ACH-000042,-0.10391466799609962
ACH-000045,-0.15079230491441994
ACH-000047,-0.1576234645524628
ACH-000052,-0.009323950512784698
ACH-000053,-0.14592997974980865
ACH-000054,-0.15377914278337546
ACH-000055,-0.14633884603860145
ACH-000060,-0.13877801983414265
ACH-000067,-0.057409521112577785
ACH-000070,-0.1613658721471151
ACH-000075,-0.04918075576159087
ACH-000078,-0.12789599654016606
ACH-000082,-0.06905360635965217
ACH-000085,-0.42620343517145626
ACH-000086,-0.07564381505741895
ACH-000087,-0.11634753496187965
ACH-000092,-0.0757365389065113
ACH-000095,-0.07726772281364933
ACH-000097,-0.2671360622317375
ACH-000098,-0.13643218719812827
ACH-000099,-0.17845974504860082
ACH-000108,-0.14204068636290074
ACH-000113,-0.014099565761890113
ACH-000116,-0.13306046427269272
ACH-000118,-0.2293337417185969
ACH-000120,-0.1813340252383735
ACH-000123,-0.07228835863037439
ACH-000127,-0.12100591633651114
ACH-000128,-0.2859389482909257
ACH-000132,-0.1726176662865884
ACH-000133,-0.03129714509161996
ACH-000137,-0.03660173274211282
ACH-000138,-0.18597166486278927
ACH-000142,-0.1562024954006515
ACH-000143,0.18170545448298897
ACH-000146,-0.14951698936309066
ACH-000148,-0.013549441237555476
ACH-000150,-0.12319372785140426
ACH-000152,0.02501426575392821
ACH-000153,0.03447191166233801
ACH-000159,-0.19698441402084765
ACH-000160,-0.09214651121723244
ACH-000163,-0.01931212184068123
ACH-000167,-0.08996767394147795
ACH-000168,-0.3136377752411024
ACH-000169,-0.2203164549474974
ACH-000178,-0.1965384852828459
ACH-000183,0.12188370689140443
ACH-000188,-0.08456569153859257
ACH-000189,0.025505274194158625
ACH-000190,-0.04005571672348199
ACH-000198,-0.07479647704017271
ACH-000203,-0.1612517342908027
ACH-000204,-0.1784284750434975
ACH-000206,-0.1303447560965564
ACH-000207,-0.16511160502390262
ACH-000208,0.17000850249591734
ACH-000210,-0.46889168116451
ACH-000211,0.03193514571298107
ACH-000215,-0.1213987677429223
ACH-000221,-0.2097693590951244
ACH-000222,-0.23582052337518636
ACH-000223,-0.1290587717307268
ACH-000226,-0.2498932462274371
ACH-000227,-0.1570702724465937
ACH-000228,-0.2667492092818892
ACH-000231,-0.13644027027351188
ACH-000232,-0.026146915206887358
ACH-000233,-0.18287141450720848
ACH-000234,-0.0870634484154898
ACH-000235,-0.16058649550761406
ACH-000237,-0.11303723284017585
ACH-000238,-0.26226197689446834
ACH-000242,-0.2360897069537975
ACH-000243,-0.16082892900373064
ACH-000244,-0.20405286298150707
ACH-000246,-0.04585300073731725
ACH-000248,-0.3877071881747553
ACH-000250,-0.05314877557382064
ACH-000251,0.053712230964603175
ACH-000252,0.09328804401773642
ACH-000253,0.024050410000424127
ACH-000255,-0.1690697049325504
ACH-000256,-0.14799178894870454
ACH-000257,-0.06274759389312218
ACH-000258,-0.0990356754798236
ACH-000259,-0.09938312433528483
ACH-000260,-0.2199453856536524
ACH-000261,-0.1366553895839597
ACH-000262,0.12132314204055827
ACH-000263,-0.3712573243202644
ACH-000264,-0.07164950882261989
ACH-000265,-0.1778488981914381
ACH-000266,-0.14926565391456467
ACH-000272,-0.22306449743100926
ACH-000274,-0.10851795313724846
ACH-000277,-0.08429725957472305
ACH-000278,0.00010797750130972984
ACH-000279,-0.07376592555015737
ACH-000280,-0.22088851939560328
ACH-000281,-0.094856881142464
ACH-000288,-0.1499201914474117
ACH-000291,-0.04560636581607263
ACH-000293,-0.03552821217127052
ACH-000294,0.2095882059628225
ACH-000295,-0.05243969501494773
ACH-000296,0.03394065585914724
ACH-000302,-0.19898455533096426
ACH-000304,-0.031458039509656935
ACH-000307,-0.18844818946206007
ACH-000308,-0.19830258326031225
ACH-000310,-0.10000939961786784
ACH-000311,-0.0828280994642544
ACH-000312,-0.052428838961695534
ACH-000315,-0.18569024588101804
ACH-000316,-0.07501860441681947
ACH-000317,-0.2392866141454249
ACH-000318,-0.13807864695407845
ACH-000319,0.07804048845178413
ACH-000320,-0.23071572546246466
ACH-000322,-0.041349527943561934
ACH-000323,-0.06772253706607732
ACH-000324,-0.013479645028911842
ACH-000329,0.03422685204897113
ACH-000330,-0.23264263274941846
ACH-000331,-0.19421896959934784
ACH-000332,-0.16831814963329692
ACH-000334,-0.0024098814172347736
ACH-000335,-0.13836967478671325
ACH-000336,-0.2663559292159455
ACH-000337,-0.16059413521828558
ACH-000338,0.01818407299628693
ACH-000339,-0.08372365488911528
ACH-000341,-0.12677905784489266
ACH-000348,-0.12833772532168666
ACH-000350,0.12655587479800656
ACH-000352,-0.15595465839613554
ACH-000356,-0.1732382696374306
ACH-000361,-0.009563023151228095
ACH-000362,0.10309780233863257
ACH-000363,-0.09033929722982048
ACH-000364,-0.20053227061965131
ACH-000365,-0.0015972858825812825
ACH-000366,0.02626832129624699
ACH-000368,-0.1037482096873412
ACH-000374,-0.3801753344039214
ACH-000375,-0.1132920987029097
ACH-000376,-0.044704890789913264
ACH-000381,-0.08549013249334157
ACH-000383,-0.1858922955797794
ACH-000387,-0.08710615980708084
ACH-000389,-0.07701625937208595
ACH-000390,-0.10998681740415578
ACH-000393,-0.13809949203167166
ACH-000395,-0.047856677206824905
ACH-000396,-0.14743265483135748
ACH-000397,-0.16717912075594746
ACH-000401,-0.15028879876416756
ACH-000402,0.06999681691540885
ACH-000403,-0.019663107797702653
ACH-000404,0.06646284909617049
ACH-000406,-0.1076850678057208
ACH-000407,-0.33650547791282337
ACH-000408,-0.11882860554219447
ACH-000410,-0.06328267720443315
ACH-000411,-0.006294966691695869
ACH-000414,-0.129360404411725
ACH-000415,-0.12438091356520298
ACH-000416,-0.1162682093801858
ACH-000420,-0.09265050751724853
ACH-000421,-0.0470975993498995
ACH-000424,-0.05408117640651991
ACH-000425,-0.045130408886147416
ACH-000426,0.04954882198366398
ACH-000427,-0.14183589005011293
ACH-000433,-0.2319483492940937
ACH-000435,-0.4592266421607814
ACH-000436,-0.10418775005669173
ACH-000444,-0.25673365337365395
ACH-000445,-0.22461612609846207
ACH-000448,-0.19087759451447525
ACH-000450,-0.3060449925744769
ACH-000452,-0.1342219814998815
ACH-000454,-0.1955718369238183
ACH-000458,-0.173311449622934
ACH-000459,-0.055648978217420215
ACH-000460,-0.20479069832656965
ACH-000461,-0.1706251276289955
ACH-000463,-0.2585159101000838
ACH-000464,0.0017582400022303898
ACH-000466,-0.18379715023033355
ACH-000467,0.0658448910502925
ACH-000468,-0.28548912722810504
ACH-000469,-0.14040037720220286
ACH-000470,-0.13238536626267294
ACH-000471,-0.1676076009850563
ACH-000472,-0.07893618254911534
ACH-000473,0.013848509904981886
ACH-000475,-0.11261837907335147
ACH-000476,-0.2113451731980817
ACH-000477,-0.10246517767860347
ACH-000479,0.006701847937900733
ACH-000480,-0.12868876019944395
ACH-000481,-0.04409713061301427
ACH-000483,0.04993037193126964
ACH-000484,0.018767390649058347
ACH-000485,-0.07536524195752113
ACH-000486,-0.08121288610027604
ACH-000487,-0.10850933411853857
ACH-000488,-0.1974612132730816
ACH-000490,-0.2989690413606285
ACH-000491,-0.236557201070742
ACH-000495,-0.2568336008898733
ACH-000496,-0.12582474224642884
ACH-000499,0.04162419056060886
ACH-000500,0.06781970105279336
ACH-000502,-0.15373862750570974
ACH-000503,-0.31073584414489336
ACH-000505,-0.12752061184783978
ACH-000507,-0.0752905642306269
ACH-000510,-0.13605738985651275
ACH-000511,-0.04570287445059314
ACH-000512,-0.14255615179237902
ACH-000516,-0.212673762147904
ACH-000517,-0.11971061510265055
ACH-000518,-0.14372477084782204
ACH-000520,-0.1775612166544077
ACH-000521,-0.189607233097226
ACH-000522,-0.1551460727828858
ACH-000524,-0.17244201588723576
ACH-000527,-0.14813824575674087
ACH-000528,0.004699899227051701
ACH-000537,-0.2933560149078099
ACH-000541,-0.18338089553884665
ACH-000542,-0.06098711532102714
ACH-000544,-0.2654610170830368
ACH-000545,-0.11476655355650345
ACH-000547,-0.15204054347066345
ACH-000548,-0.17404849067099534
ACH-000549,-0.2726986371081835
ACH-000550,-0.156470684872889
ACH-000552,-0.029327709579193062
ACH-000556,-0.24592115672970066
ACH-000557,-0.0590064315460587
ACH-000569,0.2167276159234712
ACH-000570,0.026144659842529245
ACH-000571,-0.13361455722620172
ACH-000573,-0.16687821902202438
ACH-000576,-0.196250274692378
ACH-000579,-0.17950738436095154
ACH-000580,0.03168614532141635
ACH-000584,-0.10741639547390082
ACH-000585,-0.10507847804250144
ACH-000588,-0.2344183678309518
ACH-000589,-0.10348820058678253
ACH-000591,-0.06450134845358621
ACH-000593,-0.1389870465896422
ACH-000600,-0.195792845623264
ACH-000601,-0.1264314833271179
ACH-000605,-0.03261003388875537
ACH-000606,-0.2266313442639475
ACH-000608,-0.07312540372637831
ACH-000614,-0.1285060754520329
ACH-000616,-0.11005310924779446
ACH-000618,-0.1854168649777778
ACH-000619,-0.13203304023981394
ACH-000620,-0.03464630362790988
ACH-000621,-0.09155068054796607
ACH-000622,-0.08921199049779016
ACH-000623,-0.10595405650614907
ACH-000624,-0.07790183538546977
ACH-000627,-0.18799066322540314
ACH-000630,-0.22205430266397091
ACH-000631,-0.040745584454422605
ACH-000632,-0.028563467787695192
ACH-000633,-0.1717726550646139
ACH-000637,-0.3355032617881603
ACH-000638,-0.06377572380557249
ACH-000646,-0.07510429647985975
ACH-000647,-0.13401618912256782
ACH-000648,0.020355035885754595
ACH-000649,-0.08853375872754699
ACH-000651,-0.1289590341638294
ACH-000652,-0.4336144503014426
ACH-000653,-0.1445482901428932
ACH-000657,-0.030976234421599493
ACH-000658,-0.16953198884776438
ACH-000661,-0.2520420196594205
ACH-000662,-0.396049833383307
ACH-000663,-0.17409935575493815
ACH-000665,-0.16900105729858436
ACH-000671,0.03521191282858732
ACH-000672,-0.10388953657577804
ACH-000673,-0.09154494666404564
ACH-000676,-0.08546825261124077
ACH-000677,-0.0939176557636202
ACH-000681,-0.0953772535219088
ACH-000683,-0.21873832870362
ACH-000684,0.13289991111976626
ACH-000688,-0.010632716728828687
ACH-000693,-0.05688959577614151
ACH-000694,-0.09075385655889677
ACH-000695,-0.05578777741421509
ACH-000696,-0.09747278766786836
ACH-000697,-0.1601232103846943
ACH-000699,-0.14020552960992294
ACH-000701,0.0017132946361993436
ACH-000706,-0.12052705497071893
ACH-000711,-0.1632176251146318
ACH-000713,-0.22133032630046007
ACH-000714,-0.21581850497944013
ACH-000718,-0.08143795005094466
ACH-000720,-0.2987626508531977
ACH-000721,-0.09694088085151832
ACH-000724,-0.0050220885561890315
ACH-000725,-0.19525229682871645
ACH-000732,0.020274890434996317
ACH-000734,-0.07176703078016289
ACH-000735,-0.12749544219115502
ACH-000736,-0.06300223664097282
ACH-000738,-0.13219427716980428
ACH-000746,-0.09334423633063282
ACH-000747,-0.1411229278796395
ACH-000748,0.03686152420772471
ACH-000753,-0.155567065203475
ACH-000756,-0.13298827071367406
ACH-000757,-0.061900696756585515
ACH-000758,-0.202450582247216
ACH-000760,-0.14002720659082266
ACH-000762,-0.15627489347740225
ACH-000763,-0.14941665793000336
ACH-000764,-0.41276418788388597
ACH-000765,-0.04635585069687702
ACH-000766,-0.07861293147963944
ACH-000767,-0.26765796834362016
ACH-000768,-0.20848420878055815
ACH-000769,0.09448065166915044
ACH-000770,-0.11563593204600232
ACH-000771,-0.11768435906776553
ACH-000773,-0.19087332770783336
ACH-000776,-0.05192860867181581
ACH-000777,-0.2751488229625009
ACH-000778,-0.10914616043786173
ACH-000781,-0.1270001484198688
ACH-000782,0.1600898492189143
ACH-000783,-0.2563399136523695
ACH-000784,-0.13769498404142747
ACH-000785,-0.08726844887482227
ACH-000787,-0.12999231873783945
ACH-000788,-0.10931988628846208
ACH-000791,-0.19246268261833072
ACH-000792,-0.15582128100624368
ACH-000794,-0.0572311733609106
ACH-000796,-0.025930545253303287
ACH-000798,-0.04388572143003278
ACH-000799,-0.13282391919553713
ACH-000800,-0.06654519095915484
ACH-000802,-0.10761722935238496
ACH-000804,-0.12701453627270132
ACH-000805,-0.19821393144416136
ACH-000809,-0.0658337289214678
ACH-000810,-0.11061335363225087
ACH-000811,-0.07165956787405595
ACH-000817,-0.017729499443152174
ACH-000819,-0.10926353612516852
ACH-000820,0.0312255911707378
ACH-000821,-0.021865142438267853
ACH-000822,-0.0637582137780487
ACH-000823,-0.15725875203296386
ACH-000824,-0.040587634806727294
ACH-000827,-0.21876972110642848
ACH-000829,0.0213142962654614
ACH-000831,-0.08298842691270845
ACH-000832,0.0077062781139707595
ACH-000833,-0.4653124914245618
ACH-000834,-0.15299644738747467
ACH-000835,-0.058671206336795775
ACH-000836,-0.0631396678604311
ACH-000837,-0.06637536307254897
ACH-000838,-0.4670718884544847
ACH-000839,-0.21153772247367209
ACH-000840,-0.2419620617024429
ACH-000841,-0.09283789976707
ACH-000843,0.04548066417349607
ACH-000846,-0.25077744959853343
ACH-000847,0.03531897994189148
ACH-000848,-0.2182313126407145
ACH-000849,-0.15418203161999827
ACH-000851,-0.08942857526763064
ACH-000855,-0.09569333088074597
ACH-000856,-0.07969372892150284
ACH-000858,-0.0796099197951612
ACH-000859,-0.22802415676809706
ACH-000861,-0.13931713728633802
ACH-000862,-0.07376225262134761
ACH-000865,-0.17328122795123627
ACH-000866,-0.0680379623695459
ACH-000867,-0.09085752106228616
ACH-000869,-0.03115023218114399
ACH-000872,0.05724698204784781
ACH-000873,-0.35797645857843186
ACH-000876,-0.2324734956457869
ACH-000878,-0.2889810465271371
ACH-000880,-0.18174194559689336
ACH-000881,-0.13137691278924124
ACH-000882,-0.13971223639105315
ACH-000884,-0.061641198991456085
ACH-000885,-0.11347297613910627
ACH-000887,-0.07277029289728684
ACH-000889,-0.2145622733442208
ACH-000896,0.005055496430950522
ACH-000898,-0.11250106448567772
ACH-000900,-0.015079513501054194
ACH-000901,-0.05072126298652695
ACH-000905,-0.016145761631728057
ACH-000906,-0.0282675990182794
ACH-000907,-0.08341407551133921
ACH-000910,-0.057162358446567536
ACH-000911,-0.19143504777297266
ACH-000912,-0.03416633738871039
ACH-000913,-0.11865685102209518
ACH-000915,-0.28758700824012884
ACH-000916,0.18485664322277606
ACH-000917,-0.1775897427508316
ACH-000920,-0.5031736366828948
ACH-000921,-0.15682133040834845
ACH-000924,-0.0392857426523617
ACH-000926,-0.020865083102648625
ACH-000928,-0.010231147937594722
ACH-000929,-0.19022621072281576
ACH-000932,-0.2287901685021635
ACH-000935,-0.0185495510711566
ACH-000936,-0.19744860790169252
ACH-000937,-0.23536731388952425
ACH-000938,-0.1601085777335126
ACH-000939,-0.11447575824878628
ACH-000941,-0.2476526690437043
ACH-000943,-0.0950111441057225
ACH-000946,-0.04990052902242033
ACH-000947,-0.10174941570167684
ACH-000948,-0.1798894020980605
ACH-000950,0.09310633568597383
ACH-000953,-0.06457609422134826
ACH-000954,-0.24186944711086825
ACH-000957,-0.16706911592609458
ACH-000958,-0.21788333356558964
ACH-000960,-0.11750515940783585
ACH-000963,-0.3777934560964325
ACH-000968,-0.021033731267303044
ACH-000969,0.12456285741716352
ACH-000972,-0.3416787635397771
ACH-000973,-0.16260296301861588
ACH-000974,-0.14698581819918544
ACH-000978,-0.1855390513450949
ACH-000984,-0.1632649175664012
ACH-000986,-0.19790165736587886
ACH-000988,-0.12083894226108136
ACH-000993,-0.07985950264714459
ACH-000994,-0.20567016052335715
ACH-000996,-0.2484831108175752
ACH-001001,-0.20425559670780236
ACH-001020,-0.0900604489870239
ACH-001028,-0.10540621780732017
ACH-001031,-0.0727471197409416
ACH-001038,-0.1297035044789494
ACH-001048,-0.15966046803905473
ACH-001050,-0.13722443644200685
ACH-001053,-0.2172939241553976
ACH-001054,-0.15100439220581924
ACH-001061,-0.15124659130549573
ACH-001067,-0.1831157566378668
ACH-001075,-0.006396729522182996
ACH-001096,-0.06606251987915347
ACH-001111,-0.2283156683247625
ACH-001119,0.11825910595669177
ACH-001128,-0.04991660449312794
ACH-001134,-0.03717612256145923
