,TNFRSF12A (51330)
ACH-000499,-0.4573302480659648
ACH-000500,-0.1923649594064061
ACH-000502,-0.3814255437355809
ACH-000503,-0.12626577215557155
ACH-000505,-0.1410270588975336
ACH-000507,-0.17775925721931835
ACH-000510,-0.2507601308550281
ACH-000511,-0.2425771463083375
ACH-000512,-0.3904644897394437
ACH-000516,-0.1796846194725163
ACH-000517,-0.18534893278346
ACH-000518,-0.250928614385495
ACH-000520,-0.2821066021931713
ACH-000521,-0.3046060942887833
ACH-000522,-0.2476854211472885
ACH-000524,-0.3812064183013244
ACH-000527,-0.2058680018222032
ACH-000528,-0.21791763797759686
ACH-000537,-0.2674126412045591
ACH-000541,-0.4724787603591048
ACH-000542,-0.3263351942043152
ACH-000544,-0.06450421395942865
ACH-000545,-0.0488604096774128
ACH-000547,-0.013804975977848495
ACH-000548,-0.23870465009480665
ACH-000549,-0.16354793987283425
ACH-000550,-0.5161588957491142
ACH-000552,-0.18884480765136732
ACH-000556,-0.2266697696303757
ACH-000557,-0.14950186240806312
ACH-000569,-0.5120445971481592
ACH-000570,-0.23229493059480616
ACH-000571,-0.22446643281716375
ACH-000573,-0.023591737454800813
ACH-000576,-0.14145986914446013
ACH-000579,-0.3182726722902884
ACH-000580,-0.15231930750763825
ACH-000584,-0.1624271858504045
ACH-000585,-0.251147105035922
ACH-000588,-0.20633128115710864
ACH-000589,-0.2517908294998871
ACH-000591,-0.4964067994145368
ACH-000593,-0.3164250256664987
ACH-000600,-0.14868204727902473
ACH-000601,-0.2932669136527177
ACH-000605,-0.13083080802249408
ACH-000606,-0.17012513862603884
ACH-000608,-0.2733885421053924
ACH-000614,-0.05510170385117976
ACH-000616,-0.25824199040770457
ACH-000618,-0.1099788022125976
ACH-000619,-0.2469746672898761
ACH-000620,-0.16270177460589186
ACH-000621,-0.329091738377709
ACH-000622,-0.3675143830679829
ACH-000623,-0.3555237493186254
ACH-000624,-0.27479054226397137
ACH-000627,-0.20894483984826787
ACH-000630,-0.302409115945701
ACH-000631,-0.4018092556078013
ACH-000632,-0.28746176623781405
ACH-000633,-0.1532278363488688
ACH-000637,-0.038217430404540106
ACH-000638,-0.2802955454534396
ACH-000646,-0.14667871602164806
ACH-000647,-0.14072000559720232
ACH-000648,-0.4603659803089522
ACH-000649,-0.2702834866572004
ACH-000651,-0.05832819443502257
ACH-000652,-0.1506353474487227
ACH-000653,-0.18429379048686773
ACH-000657,-0.25874384692086555
ACH-000658,-0.2320330378172305
ACH-000661,-0.360383025924636
ACH-000662,-0.4805564257351959
ACH-000663,-0.1532539582769593
ACH-000665,-0.2078001852611456
ACH-000671,-0.2830912034927649
ACH-000672,-0.2566832489746009
ACH-000673,-0.26373916188707697
ACH-000676,-0.1933915844846364
ACH-000677,-0.12078874950174168
ACH-000681,-0.288657091488407
ACH-000683,-0.22643234964235934
ACH-000684,-0.3879306293160739
ACH-000688,-0.2727258327936225
ACH-000693,-0.1190811474581999
ACH-000694,-0.0847918742064809
ACH-000695,-0.17389116563185691
ACH-000696,-0.283780330518029
ACH-000697,-0.2606124859196436
ACH-000699,-0.4087987717179336
ACH-000701,-0.2547370045592283
ACH-000706,-0.25014486072597536
ACH-000711,-0.2622376550499111
ACH-000713,-0.1986241517982832
ACH-000714,-0.3924180125702073
ACH-000718,-0.22922401196813444
ACH-000720,-0.282926283755405
ACH-000721,-0.3612425569095028
ACH-000724,-0.2265974640596155
ACH-000725,-0.17670905977349186
ACH-000732,-0.26630864277159244
ACH-000734,-0.08473531787807424
ACH-000735,-0.10478316041141733
ACH-000736,-0.3936482949095549
ACH-000738,-0.1120382239300606
ACH-000746,-0.15926983079594434
ACH-000747,-0.3183677000134537
ACH-000748,-0.27561364035098795
ACH-000753,-0.25920375703206383
ACH-000756,-0.2761134790296128
ACH-000757,-0.2573510726144809
ACH-000758,-0.17321746030013455
ACH-000760,-0.04457182404554598
ACH-000762,-0.2857008531336257
ACH-000763,-0.07781099018584256
ACH-000764,-0.16414450604663794
ACH-000765,-0.21062510913286184
ACH-000766,-0.28895355465799044
ACH-000767,-0.2957203056288004
ACH-000768,-0.15208615279771515
ACH-000769,-0.44577664533435496
ACH-000770,-0.22196519791429625
ACH-000771,-0.16073555780898702
ACH-000773,-0.2258996459986652
ACH-000776,-0.10198755745481652
ACH-000777,-0.10780593512230616
ACH-000778,-0.04632245212515933
ACH-000781,-0.21726396333314296
ACH-000782,-0.09608077434309116
ACH-000783,-0.5151046003495712
ACH-000784,-0.18327020770606814
ACH-000785,-0.1679927750491931
ACH-000787,-0.1570404359676958
ACH-000788,-0.2395212080910827
ACH-000791,-0.2258738369431745
ACH-000792,-0.3469390212472777
ACH-000794,-0.15348495777400076
ACH-000796,-0.17570554513612904
ACH-000798,-0.2906918726941194
ACH-000799,-0.4990978906644971
ACH-000800,-0.3499710322058474
ACH-000802,-0.13576924354201975
ACH-000804,-0.17301029746315216
ACH-000805,-0.0649843264708764
ACH-000809,-0.08584640626902558
ACH-000810,-0.4358639144624599
ACH-000811,-0.2754606949059492
ACH-000817,-0.16127865541976147
ACH-000819,-0.09043486795114647
ACH-000820,-0.17281260410306845
ACH-000821,-0.12017798072387065
ACH-000822,-0.12215557168417045
ACH-000823,-0.2146870317356481
ACH-000824,-0.18430034730630812
ACH-000827,-0.4130002211678211
ACH-000829,-0.4113777717696209
ACH-000831,-0.17614844512564518
ACH-000832,-0.30266672696026703
ACH-000833,-0.11885603740924547
ACH-000834,-0.18959147137763588
ACH-000835,-0.07408600770296518
ACH-000836,-0.15531733682380405
ACH-000837,-0.00800218123043436
ACH-000838,-0.4250614753576601
ACH-000839,-0.03041971442584987
ACH-000840,-0.15883883268888802
ACH-000841,-0.4284825317328404
ACH-000843,-0.14476099597299194
ACH-000846,-0.21243787333738287
ACH-000847,-0.148601601438771
ACH-000848,0.018519882791312742
ACH-000849,-0.24846519404016204
ACH-000851,-0.09142621063559084
ACH-000855,-0.08454738408514953
ACH-000856,-0.3762684154397241
ACH-000858,-0.11699188740254113
ACH-000859,-0.22238383380755
ACH-000861,-0.2413763350554819
ACH-000862,-0.13719458508919652
ACH-000865,-0.2170733358094757
ACH-000866,-0.20002797671146152
ACH-000867,-0.190529396467244
ACH-000869,-0.09255927805109193
ACH-000872,-0.444207585592993
ACH-000873,-0.2091486799555669
ACH-000876,-0.2245513929408471
ACH-000878,0.10299459495750113
ACH-000880,-0.22668533197592336
ACH-000881,-0.21054797282046844
ACH-000882,-0.21040603479223394
ACH-000884,-0.4018368231990494
ACH-000885,-0.3469415478009251
ACH-000887,-0.11039180787628608
ACH-000889,-0.15683051724908895
ACH-000896,-0.2740775920700847
ACH-000898,-0.27758440115237937
ACH-000900,-0.5327753553029657
ACH-000901,-0.3314505274668487
ACH-000905,-0.367047348286696
ACH-000906,-0.19885731321111252
ACH-000907,-0.4681772265566224
ACH-000910,-0.2965491229267517
ACH-000911,-0.4040591937726045
ACH-000912,-0.18907169767970566
ACH-000913,-0.16165985131386978
ACH-000915,-0.12187987880289855
ACH-000916,0.0090915469046061
ACH-000917,-0.1809339605791589
ACH-000920,-0.22958608724593765
ACH-000921,-0.2548490143245319
ACH-000924,-0.19111587183903245
ACH-000926,-0.22488340443878696
ACH-000928,-0.13916133957977414
ACH-000929,-0.22991018367347016
ACH-000932,-0.12492475655314822
ACH-000935,-0.13966850218089932
ACH-000936,-0.3364494870329685
ACH-000937,-0.2454232843484186
ACH-000938,-0.13555266712068406
ACH-000939,-0.1976144592490974
ACH-000941,-0.3297909244634387
ACH-000943,-0.20987287435427207
ACH-000946,-0.2393696567775815
ACH-000947,-0.15237207543179435
ACH-000948,-0.2780324480625295
ACH-000950,-0.11912653103225053
ACH-000953,-0.27994403071148266
ACH-000954,-0.5177616684982617
ACH-000957,-0.3700309467377196
ACH-000958,-0.30473779274169244
ACH-000960,-0.13278627655828334
ACH-000963,-0.1159901412940114
ACH-000968,-0.18037701324808167
ACH-000969,-0.05200529106142191
ACH-000972,-0.5635896087089829
ACH-000973,-0.1632228715713803
ACH-000974,-0.11202146133121206
ACH-000978,-0.25178088988215863
ACH-000984,-0.3685927840738879
ACH-000986,-0.2427656271537008
ACH-000988,-0.060944549799008776
ACH-000993,-0.6096403873123222
ACH-000994,-0.3023000663710137
ACH-000996,-0.429564278996238
ACH-001001,-0.258819645706455
ACH-001020,0.02850703049724824
ACH-001028,-0.25971767833394244
ACH-001031,-0.120678076653415
ACH-001038,-0.16407158670078614
ACH-001048,-0.28292720342634897
ACH-001050,-0.2971267162152045
ACH-001053,-0.1333451326165922
ACH-001054,-0.2125441904883973
ACH-001061,-0.1758647050045268
ACH-001067,-0.2323637095058593
ACH-001075,-0.19954660955734
ACH-001096,-0.2279699196737808
ACH-001111,-0.5735880781973186
ACH-001119,-0.1812786348368743
ACH-001128,-0.17563333745870782
ACH-001134,-0.08270115407203657
ACH-001151,-0.1910721192939685
ACH-001163,-0.3465791520846917
ACH-001164,-0.5712111036152732
ACH-001183,-0.18859879245329
ACH-001192,-0.334722105724033
ACH-001193,-0.24390358367022286
ACH-001196,-0.14182895025624734
ACH-001197,-0.031820414848257636
ACH-001205,-0.1631906117730201
ACH-001211,-0.2857595383673694
ACH-001212,0.1113191804335908
ACH-001228,-0.2502085043819697
ACH-001232,-0.15599571603560453
ACH-001239,-0.2318243973197417
ACH-001270,-0.2286892932288732
ACH-001274,-0.4242266781224794
ACH-001275,-0.21160006040801235
ACH-001277,-0.1868931685877931
ACH-001278,-0.2256133236286001
ACH-001280,-0.4984180014256666
ACH-001283,-0.17269275238062273
ACH-001289,-0.2767430359500756
ACH-001300,-0.16451356844220402
ACH-001301,-0.42492125415175935
ACH-001302,-0.16521550817067696
ACH-001306,-0.3210492603590968
ACH-001318,-0.17238416653789568
ACH-001322,-0.30009746806735355
ACH-001328,-0.2340776843518264
ACH-001332,-0.09679947359068207
ACH-001336,-0.1888899488683433
ACH-001346,-0.2811638324653005
ACH-001353,-0.23021303685617486
ACH-001354,-0.22481842422460505
ACH-001367,-0.11018119237790208
ACH-001368,-0.4510849583433011
ACH-001374,0.015102525640520031
ACH-001377,-0.2351239180445369
ACH-001380,-0.10163694071884896
ACH-001391,-0.15924861209615288
ACH-001408,-0.21810981960192746
ACH-001430,-0.11465570734305967
ACH-001431,-0.2656893617601263
ACH-001450,0.040983683292190584
ACH-001496,-0.17824355532564715
ACH-001500,-0.387513542828682
ACH-001523,-0.04630478722897791
ACH-001532,-0.21215947233394955
ACH-001550,-0.09169677090482924
ACH-001552,-0.4408731022632644
ACH-001554,-0.20198020127743252
ACH-001654,-0.2251302083758509
ACH-001735,-0.3115279391273789
ACH-001736,-0.1870391422876403
ACH-001737,0.26985851690333884
ACH-001740,-0.2506020465873706
ACH-001745,-0.3003222358133707
ACH-001765,-0.3188809640948769
