,PKMYT1 (9088)
ACH-000263,-0.8381294205198379
ACH-000264,-0.45358372301867406
ACH-000265,-0.9469442330716316
ACH-000266,-0.4976270083298617
ACH-000272,-0.4413919661294347
ACH-000274,-0.5357863167297024
ACH-000277,-0.343674443769845
ACH-000278,-1.0426851607469318
ACH-000279,-0.7457334237590895
ACH-000280,-0.6697255107723697
ACH-000281,-1.0488098635650909
ACH-000288,-1.019724388505714
ACH-000291,-0.8945434413864051
ACH-000293,-1.2532322848359698
ACH-000294,-0.640343133232411
ACH-000295,-0.8991814394281655
ACH-000296,-0.8973503889204328
ACH-000302,-0.9902351529096092
ACH-000304,-0.7286461340001655
ACH-000307,-0.9508105475279348
ACH-000308,-1.2900614504868373
ACH-000310,-0.4236374566023912
ACH-000311,-0.8412258533136351
ACH-000312,-0.5469691681533975
ACH-000315,-1.1224792057778077
ACH-000316,-0.6800910838045642
ACH-000317,-0.7734418365681399
ACH-000318,-0.7374047210168617
ACH-000319,-0.8182539622331149
ACH-000320,-0.9002870028984057
ACH-000322,-1.18814973237317
ACH-000323,-0.3424492207100773
ACH-000324,-0.7731884280160098
ACH-000329,-0.7145478350175345
ACH-000330,-0.43837409910696706
ACH-000331,-0.8903751045041286
ACH-000332,-0.7570559909679038
ACH-000334,-0.364553093795156
ACH-000335,-0.7214253394138062
ACH-000336,-0.9621911951451608
ACH-000337,-0.3985249990175544
ACH-000338,-1.0165232748164863
ACH-000339,-0.70393517167872
ACH-000341,-0.3589730087604803
ACH-000348,-0.8607085687542211
ACH-000350,-0.4779375882114843
ACH-000352,-0.35440483927246463
ACH-000356,-1.0624993825120879
ACH-000361,-0.8085032502851445
ACH-000362,-0.8320621062764041
ACH-000363,-0.36057247301247547
ACH-000364,-0.8406360535170581
ACH-000365,-0.846944041485733
ACH-000366,-0.9404641103419592
ACH-000368,-0.872993726287222
ACH-000374,-0.8447638804228313
ACH-000375,-0.8623528727916658
ACH-000376,-0.9177162357088576
ACH-000381,-0.7056057999394998
ACH-000383,-0.9978738429602496
ACH-000387,-0.9192167415096452
ACH-000389,-0.8253192957678236
ACH-000390,-1.3466527857117006
ACH-000393,-0.5619113188902617
ACH-000395,-0.5155976869077341
ACH-000396,-1.020834808860327
ACH-000397,-1.187247290902604
ACH-000401,-0.7043058101570139
ACH-000402,-0.8550296803945787
ACH-000403,-1.075623328342865
ACH-000404,-0.7501117406221764
ACH-000406,-1.1980500239968783
ACH-000407,-0.8090106870502917
ACH-000408,-0.9274450101981924
ACH-000410,-0.7029879125602233
ACH-000411,-0.8397075924980302
ACH-000414,-0.6852229499769171
ACH-000415,-0.9506881104339178
ACH-000416,-0.8228177844791511
ACH-000420,-0.581615436265571
ACH-000421,-1.089654486587296
ACH-000424,-0.8068409350729039
ACH-000425,-0.942832744071419
ACH-000426,-1.0324514485838951
ACH-000427,-1.1714292804347797
ACH-000433,-0.8455324945209638
ACH-000435,-1.0819007276060408
ACH-000436,-0.4267126719079971
ACH-000444,-0.7761289015536591
ACH-000445,-0.9670127791687672
ACH-000448,-0.04454081471744143
ACH-000450,-0.8915633047005505
ACH-000452,-1.3696168595442115
ACH-000454,-1.0884146215109818
ACH-000458,-0.8775691105309653
ACH-000459,-0.7919236625286071
ACH-000460,-0.9506382483873403
ACH-000461,-0.6183584917170161
ACH-000463,-0.820366357224645
ACH-000464,-0.8105563640403781
ACH-000466,-0.64853928523119
ACH-000467,-0.869704156271187
ACH-000468,-1.2899702759633218
ACH-000469,-0.7355909717025297
ACH-000470,-0.6152227772048265
ACH-000471,-0.9841250540704904
ACH-000472,-0.27818634935711123
ACH-000473,-0.9440645759029288
ACH-000475,-0.8435006672699531
ACH-000476,-0.5116737638356744
ACH-000477,-0.27061577450192714
ACH-000479,-0.6015488501011913
ACH-000480,-0.8439753091794248
ACH-000481,-0.8485664697829018
ACH-000483,-1.2271058052558874
ACH-000484,-0.4453621568900633
ACH-000485,-0.8203724622593219
ACH-000486,-0.8604841165443257
ACH-000487,-0.5708044510786938
ACH-000488,-0.7368365322271866
ACH-000490,-0.9308435368337808
ACH-000491,-0.7399019704497238
ACH-000495,-1.1586977517000372
ACH-000496,-1.013532038789745
ACH-000499,-1.069975205108724
ACH-000500,-1.1059869365710806
ACH-000502,-0.8660338508355301
ACH-000503,-1.1301091317456269
ACH-000505,-0.921747866090426
ACH-000507,-0.9597653453784636
ACH-000510,-1.0674347145690706
ACH-000511,-1.0249375832042782
ACH-000512,-0.9259474707235928
ACH-000516,-1.1065976916325886
ACH-000517,-0.98021326531344
ACH-000518,-0.7620348668824548
ACH-000520,-1.0386778786412847
ACH-000521,-0.5851712382658861
ACH-000522,-0.4793713095030093
ACH-000524,-0.4130238271737334
ACH-000527,-0.6323054514137181
ACH-000528,-0.05835919924018605
ACH-000537,-0.5362924602147794
ACH-000541,-0.7932842084692637
ACH-000542,-0.9772438225049171
ACH-000544,-1.2297327523954684
ACH-000545,-0.8662727304550341
ACH-000547,-0.8078728604130603
ACH-000548,-0.7734096904358292
ACH-000549,-0.6774461758966571
ACH-000550,-1.108975240191826
ACH-000552,-0.9730022337271658
ACH-000556,-0.4581798239579179
ACH-000557,-0.7635289035443547
ACH-000569,-0.5334628131280811
ACH-000570,-0.8670775723387274
ACH-000571,-0.6423171512173249
ACH-000573,-0.9192624734720656
ACH-000576,-0.7732570634222206
ACH-000579,-0.5260207117730875
ACH-000580,-0.4894318813940191
ACH-000584,-0.8440189971758463
ACH-000585,-1.330756074788116
ACH-000588,-0.8368416666872384
ACH-000589,-0.9113066411499032
ACH-000591,-1.0551677522091223
ACH-000593,-1.004980189260528
ACH-000600,-0.9559836286874029
ACH-000601,-0.929897637386532
ACH-000605,-0.4760745945291993
ACH-000606,-1.0350805664580796
ACH-000608,-0.8624798335937549
ACH-000614,-0.8172649944712881
ACH-000616,-0.9706569505527598
ACH-000618,-0.4625240293363799
ACH-000619,-0.9684555329756516
ACH-000620,-1.0266499137444052
ACH-000621,-1.0274419708095042
ACH-000622,-0.4757184830221815
ACH-000623,-0.9616694770045864
ACH-000624,-1.037428069480325
ACH-000627,-0.7941097627100525
ACH-000630,-1.0651291866874697
ACH-000631,-0.7593580907667956
ACH-000632,-0.9694397218627456
ACH-000633,-0.8784799233693532
ACH-000637,-0.8636734488851899
ACH-000638,-0.6804526520574697
ACH-000646,-0.6481890349044823
ACH-000647,-0.9908183912303984
ACH-000648,-0.9701495306810436
ACH-000649,-0.8614170798555846
ACH-000651,-0.9281226399408392
ACH-000652,-1.0593544319142227
ACH-000653,-0.9667104626649092
ACH-000657,-0.7271600596714929
ACH-000658,-0.5688583768208341
ACH-000661,-0.4517592211802343
ACH-000662,-0.6888238639834741
ACH-000663,-0.4866012261102562
ACH-000665,-1.1707562592114984
ACH-000671,-1.028239818758079
ACH-000672,-0.6843370867939843
ACH-000673,-0.08165867812833755
ACH-000676,-0.27370920667360266
ACH-000677,-1.2662425363745915
ACH-000681,-0.7599593721382224
ACH-000683,-1.0465819414685051
ACH-000684,-1.0768706442893816
ACH-000688,-0.6935277029628004
ACH-000693,-0.8630967385584328
ACH-000694,-0.8735288511200741
ACH-000695,-0.2563603841162021
ACH-000696,-0.8761138730863205
ACH-000697,-0.7185991342610174
ACH-000699,-1.0415037712476272
ACH-000701,-0.5724951974576161
ACH-000706,-0.33749362020724216
ACH-000711,-0.9868643754499202
ACH-000713,-0.8868346407214638
ACH-000714,-0.7607488169175146
ACH-000718,-0.762346121276516
ACH-000720,-1.0852361900136196
ACH-000721,-0.936245988553308
ACH-000724,-0.7428875184651509
ACH-000725,-0.6374393356685347
ACH-000732,-0.8574465448715364
ACH-000734,-1.1177558971040549
ACH-000735,-0.947672474421636
ACH-000736,-1.0849628015082544
ACH-000738,-0.19399235504465376
ACH-000746,-0.9580443735998952
ACH-000747,-0.972527005515206
ACH-000748,-0.3652079431209047
ACH-000753,-1.3859188635878816
ACH-000756,-1.1301988275926322
ACH-000757,-1.1501287897087735
ACH-000758,-0.8938001797741699
ACH-000760,-0.7790281954984529
ACH-000762,-0.8661906237660549
ACH-000763,-0.7890509437682359
ACH-000764,-0.8388489189389359
ACH-000765,-0.9509565315666793
ACH-000766,-0.9889501298472112
ACH-000767,-0.19434857993303847
ACH-000768,-0.9553955989086956
ACH-000769,-0.4926283734327172
ACH-000770,-0.6400460034141735
ACH-000771,-0.9506943655600028
ACH-000773,-1.0031048804094187
ACH-000776,-0.7934565842979941
ACH-000777,-0.5845163156620323
ACH-000778,-0.4122943697596541
ACH-000781,-0.697789063590794
ACH-000782,-0.7470934397973781
ACH-000783,-0.7556678801929949
ACH-000784,-0.995785365187302
ACH-000785,-0.18517689367467366
ACH-000787,-1.0065503621724043
ACH-000788,-0.4968965280233952
ACH-000791,-1.008889433773766
ACH-000792,-0.8945832837643429
ACH-000794,-0.9677040736844428
ACH-000796,-0.9783254888561028
ACH-000798,-0.9467047728451324
ACH-000799,-0.7803301418785578
ACH-000800,-1.2384278733560579
ACH-000802,-0.9663462175370476
ACH-000804,-0.5927090678920071
ACH-000805,-0.7232210144112579
ACH-000809,-0.6694040292206485
ACH-000810,-0.8314521417019807
ACH-000811,-0.5595289989222022
ACH-000817,-0.631493377205504
ACH-000819,-1.1778973179946917
ACH-000820,-0.9301865914774092
ACH-000821,-1.1740840827403682
ACH-000822,-0.4513078269605903
ACH-000823,-0.5822769991002639
ACH-000824,-0.3155585726743293
ACH-000827,-0.7626815122565503
ACH-000829,-0.8673393108530978
ACH-000831,-0.94805405180824
ACH-000832,-0.8936458125033291
ACH-000833,-0.4657300956621541
ACH-000834,-0.8084128594580073
ACH-000835,-0.9240575376026978
ACH-000836,-0.976629723062333
ACH-000837,-0.6950478864924338
ACH-000838,-0.7255665518895994
ACH-000839,-1.0181924934244848
ACH-000840,-0.9090964585635108
ACH-000841,-0.9750501877293356
ACH-000843,-0.9443257155734104
ACH-000846,-0.6649837867207393
ACH-000847,-0.786129982075286
ACH-000848,-0.8381981115318882
ACH-000849,-0.4634729631720323
ACH-000851,-0.7777157858835142
ACH-000855,-1.0304039248669323
ACH-000856,-0.8356679901098424
ACH-000858,-0.6917191737248148
ACH-000859,-0.9347206613412168
ACH-000861,-0.42511931442758055
ACH-000862,-0.6404087050701439
ACH-000865,-0.7763845375734383
ACH-000866,-1.0025568119114168
ACH-000867,-1.0706093276689834
ACH-000869,-0.8700050676501905
ACH-000872,-1.0565024803549503
ACH-000873,-0.8218504115174314
ACH-000876,-0.10025308424387913
ACH-000878,-0.7493049702023118
ACH-000880,-0.7006847634247545
ACH-000881,-0.7733852893941809
ACH-000882,-0.7714479928620359
ACH-000884,-0.8478869477337153
ACH-000885,-0.943683770026368
ACH-000887,-0.7032275877214111
ACH-000889,-0.9241053889096126
ACH-000896,-1.0710796083136755
ACH-000898,-1.032588016593838
ACH-000900,-0.995026777037586
ACH-000901,-0.8687584668338997
ACH-000905,-0.8162466738535856
ACH-000906,-0.9693745802791788
ACH-000907,-1.2431147767442838
ACH-000910,-0.6321062337476903
ACH-000911,-0.9807676144759636
ACH-000912,-0.9835037584736732
ACH-000913,-1.1329066924622684
ACH-000915,-0.7737427174561399
ACH-000916,-0.5927703222341414
ACH-000917,-0.8357114276649794
ACH-000920,-0.9211341702476432
ACH-000921,-1.0261345425841322
ACH-000924,-0.7344289363002302
ACH-000926,-0.9485028543990822
ACH-000928,-0.8571291989982955
ACH-000929,-1.1420868403263298
ACH-000932,-0.4583708353233965
ACH-000935,-0.6507270040248626
ACH-000936,-0.8263474546399978
ACH-000937,-0.8429899145753403
ACH-000938,-0.5952842619438292
ACH-000939,-0.8927880542117508
ACH-000941,-0.9753246579041138
ACH-000943,-0.8031682196418002
ACH-000946,-0.7400628932082153
ACH-000947,-0.7625407921106814
ACH-000948,-0.5893507669976201
ACH-000950,-0.8864230411243076
ACH-000953,-0.908362524665818
ACH-000954,-0.7250099461753571
ACH-000957,-0.5638168333622152
ACH-000958,-0.7589874852673202
ACH-000960,-0.7762101234645314
ACH-000963,-0.7553253419143321
ACH-000968,-0.4829187581495731
ACH-000969,-0.9151762775963092
ACH-000972,-0.9180256790542448
ACH-000973,-0.9539193186274624
ACH-000974,-0.6854678357365849
ACH-000978,-1.1039260261203487
ACH-000984,-1.0804271081298202
ACH-000986,-1.0869077223714159
ACH-000988,-0.7505618136715491
ACH-000993,-1.0748264798654683
ACH-000994,-0.8158576656740646
ACH-000996,-1.0579937397848378
ACH-001001,-0.8938732535815781
ACH-001020,-0.8217441821924312
ACH-001028,-0.9435346806155492
ACH-001031,-0.877766376996247
ACH-001038,-1.0501674275215591
ACH-001048,-0.7583775591951055
ACH-001050,-0.7679085150749057
ACH-001053,-0.7342890039293974
ACH-001054,-1.0002008155075095
ACH-001061,-0.6037591006520309
ACH-001067,-1.0324856972138985
ACH-001075,-0.9025416596726494
ACH-001096,-0.8626558148521192
ACH-001111,-0.9113465505610836
ACH-001119,-0.7603352714171864
ACH-001128,-0.9590804088233564
ACH-001134,-1.0110300139597592
ACH-001151,-0.3641643007746788
ACH-001163,-0.9737251637293884
ACH-001164,-0.7782435456176858
ACH-001183,-0.8466562697174722
ACH-001192,-0.7679832146980691
ACH-001193,-0.7912961906777144
ACH-001196,-0.7402037821867432
ACH-001197,-0.865415138518414
ACH-001205,-0.5886132073762063
ACH-001211,-0.4603038346635842
ACH-001212,-1.0121109181655754
ACH-001228,-1.0556975109112223
ACH-001232,-0.3861646622519536
ACH-001239,-0.3304817926706816
ACH-001270,-1.0084369490824734
ACH-001274,-0.6186816934768629
ACH-001275,-0.7813128759829101
ACH-001277,-1.1738306469422966
ACH-001278,-0.3808004289664991
ACH-001280,-1.0115596544956609
ACH-001283,-0.918726150953075
ACH-001289,-0.10008029735757293
ACH-001300,-0.6075211349592362
ACH-001301,-1.0276645532817072
ACH-001302,-0.8332492320648699
ACH-001306,-0.7535067018681485
ACH-001318,-1.172663214373698
ACH-001322,-0.7599236059611482
ACH-001328,-0.8870612057828676
ACH-001332,-0.7408325677406874
ACH-001336,-0.6367432605455883
ACH-001346,-0.8592416676699157
ACH-001353,-0.9742033923630756
ACH-001354,-0.9934292031088412
ACH-001367,-0.9108461866847906
ACH-001368,-0.9713882576967944
ACH-001374,-1.039418831237066
ACH-001377,-0.8018326344182208
ACH-001380,-0.8783288296002644
ACH-001391,-1.0851328680223864
ACH-001408,-0.6317114759809696
ACH-001430,-0.9460671252450804
ACH-001431,-0.6323902283581585
ACH-001450,-0.9050762570268036
ACH-001496,-1.1348515369405296
ACH-001500,-1.0232545560343325
ACH-001523,-0.6438128148625499
ACH-001532,-0.15187598203219552
ACH-001550,-0.8864765034889759
ACH-001552,-0.6869221927744322
ACH-001554,-0.4770860636216102
ACH-001654,-0.5379531142682011
ACH-001735,-0.6834355904916163
ACH-001736,-0.7267178931664189
ACH-001737,-0.7879793442026608
ACH-001740,-0.3972784018030595
ACH-001745,-0.574313781399095
ACH-001765,-0.7386860670660068
