,MYADML2 (255275)
ACH-000004,0.06276543591350385
ACH-000005,0.048578079413982456
ACH-000007,0.27499168626662673
ACH-000009,-0.018639795411348373
ACH-000011,0.0025360052127288185
ACH-000012,0.05286664515791407
ACH-000013,0.07448186037177981
ACH-000014,0.15656648027233935
ACH-000015,0.06240255940456262
ACH-000017,-0.031055742594099836
ACH-000018,0.21890170574127396
ACH-000019,0.07866573294812489
ACH-000021,0.0389030755503381
ACH-000022,0.1678676952303058
ACH-000025,0.06598780673302093
ACH-000028,0.05040685328701122
ACH-000030,0.08068123414613468
ACH-000035,0.2146037127923575
ACH-000036,0.049930149675286056
ACH-000037,-0.003552139804916501
ACH-000039,-0.0441819364411973
ACH-000040,0.1524631568507113
ACH-000041,0.08144630483986076
ACH-000042,0.06377917796662927
ACH-000045,0.16501618914567556
ACH-000047,0.07034851666012505
ACH-000052,-0.08935409215457832
ACH-000053,0.10649193687854312
ACH-000054,0.13447636082521086
ACH-000055,0.14492838731916227
ACH-000060,-0.01914029136051907
ACH-000067,0.20410679152812145
ACH-000070,0.12162434642183058
ACH-000075,0.07854735577782007
ACH-000078,0.1496750334020959
ACH-000082,0.13084097505884634
ACH-000085,0.08424277593220954
ACH-000086,0.0951583399073156
ACH-000087,0.06795396507241863
ACH-000092,0.1884102188345748
ACH-000095,-0.10318636014605068
ACH-000097,0.070828839005871
ACH-000098,0.0878880043240216
ACH-000099,0.03125495031270426
ACH-000108,-0.04636019147069936
ACH-000113,0.14747177595826394
ACH-000116,0.09513977168823644
ACH-000118,0.01983086181880064
ACH-000120,-0.02079806548512496
ACH-000123,0.10199221400291107
ACH-000127,0.14773645239011046
ACH-000128,-0.02931902762427408
ACH-000132,0.21073962549700506
ACH-000133,0.08046454044739378
ACH-000137,-0.027279013016139216
ACH-000138,0.09886517936767056
ACH-000142,0.05442635986156632
ACH-000143,0.0938167967184428
ACH-000146,0.14819274641779107
ACH-000148,0.030761231809455305
ACH-000150,0.04382511014105127
ACH-000152,0.12098075952772447
ACH-000153,0.2582012975374752
ACH-000159,0.016351059639157284
ACH-000160,-0.0688931356394201
ACH-000163,0.0717813786069591
ACH-000167,0.11846749164279365
ACH-000168,0.13563441933569145
ACH-000169,0.000995882544199559
ACH-000178,0.06614281390970865
ACH-000183,0.1661297944838279
ACH-000188,0.09974775276854056
ACH-000189,0.1097237692217686
ACH-000190,0.10383335273321816
ACH-000198,0.16191431146182522
ACH-000203,-0.18664379305757872
ACH-000204,0.2169083372908203
ACH-000206,0.150693662204469
ACH-000207,0.27652269568670923
ACH-000208,0.11352108505452152
ACH-000210,0.14919242441564148
ACH-000211,0.13049039593407366
ACH-000215,0.1328970153996023
ACH-000221,0.12520259523840302
ACH-000222,0.0988807456767758
ACH-000223,-0.01544874535624791
ACH-000226,0.18058725925581795
ACH-000227,0.2526962354028318
ACH-000228,0.07290296360218597
ACH-000231,0.03508144281657995
ACH-000232,0.1743135503643009
ACH-000233,0.13894118323484947
ACH-000234,0.1192812265414608
ACH-000235,0.04092399911486362
ACH-000237,0.11004591663254616
ACH-000238,0.13607996156052707
ACH-000242,0.11970409659446545
ACH-000243,0.0530146807217744
ACH-000244,0.1751849991174136
ACH-000246,0.08956306363184872
ACH-000248,-0.010665620548013895
ACH-000250,0.059094173573131126
ACH-000251,-0.04643137799046195
ACH-000252,0.2798533501223647
ACH-000253,0.023447714277775242
ACH-000255,0.044556054797387584
ACH-000256,0.12493417016437025
ACH-000257,-0.07280076794646205
ACH-000258,0.04137838241493151
ACH-000259,0.04649303283167575
ACH-000260,0.08511895737519201
ACH-000261,0.0398044978322169
ACH-000262,0.15252796337727104
ACH-000263,0.08524717371538001
ACH-000264,0.0181260968818574
ACH-000265,0.16702123573090874
ACH-000266,-0.01868670484769924
ACH-000272,0.08323679251549802
ACH-000274,0.035621503289603215
ACH-000277,0.13744068863905692
ACH-000278,0.06406420422971829
ACH-000279,0.011978611563948915
ACH-000280,0.07518327200517308
ACH-000281,0.12382602093642125
ACH-000288,-0.06175003691690649
ACH-000291,0.09328892622410104
ACH-000293,0.03914953792083462
ACH-000294,0.07182629033670565
ACH-000295,-0.042441313341898
ACH-000296,0.2264086096919287
ACH-000302,0.1386405738628336
ACH-000304,0.11213155306519183
ACH-000307,0.05360065732595329
ACH-000308,0.1126309086851899
ACH-000310,0.14015394417023275
ACH-000311,0.07681187875473283
ACH-000312,0.04368087009442916
ACH-000315,0.13855795049699948
ACH-000316,-0.012368498940684841
ACH-000317,0.02982237260014138
ACH-000318,0.08798287867587781
ACH-000319,0.07535144491368792
ACH-000320,0.2071886515173334
ACH-000322,0.17043659889039192
ACH-000323,0.03467089426509494
ACH-000324,0.08895061259161106
ACH-000329,0.061501729094346584
ACH-000330,0.2434627543888131
ACH-000331,0.06486908581350104
ACH-000332,0.056177929899460056
ACH-000334,0.2360776408595773
ACH-000335,0.18619201776389285
ACH-000336,0.05093864987419292
ACH-000337,-0.09262089510692367
ACH-000338,-0.2065224562056555
ACH-000339,0.07422555264467423
ACH-000341,0.008081401977398338
ACH-000348,0.15606573103676089
ACH-000350,0.11222097181889078
ACH-000352,0.01573582509856958
ACH-000356,-0.12251708706165185
ACH-000361,0.06709233968361085
ACH-000362,0.11298007824965725
ACH-000363,0.050900138830933694
ACH-000364,0.31513403487550035
ACH-000365,0.04742679252752581
ACH-000366,0.19370949498542706
ACH-000368,0.08371463123417673
ACH-000374,0.0014036727451271435
ACH-000375,0.032887126324869766
ACH-000376,0.15920272803383753
ACH-000381,0.02951064229646838
ACH-000383,0.0032156935548212817
ACH-000387,0.07981136083952561
ACH-000389,0.38904003623373856
ACH-000390,0.017787526504440283
ACH-000393,0.12810167956913707
ACH-000395,-0.04031331410018869
ACH-000396,0.01727752315572314
ACH-000397,0.12899766385013833
ACH-000401,0.2448243595497281
ACH-000402,0.04717477603940563
ACH-000403,0.10156285693813667
ACH-000404,0.4376085542598511
ACH-000406,0.06603122650897687
ACH-000407,-0.012884912227628244
ACH-000408,0.1117019370606286
ACH-000410,0.17664254582440014
ACH-000411,0.0350176258834949
ACH-000414,0.13439759338138269
ACH-000415,0.11277080799273413
ACH-000416,0.05584069483974943
ACH-000420,-0.00590410104316447
ACH-000421,0.08783865950948927
ACH-000424,0.11398315598722425
ACH-000425,0.16521873967417858
ACH-000426,0.09853543379834144
ACH-000427,0.17632204971948418
ACH-000433,-0.045856317419871916
ACH-000435,0.19399368143562065
ACH-000436,0.21238646831888874
ACH-000444,0.06032846270126105
ACH-000445,0.08611287824157418
ACH-000448,0.11634714068629165
ACH-000450,0.0061001659709018245
ACH-000452,0.07165170559937367
ACH-000454,0.2461426618355021
ACH-000458,0.2506441997079588
ACH-000459,0.11153201107913384
ACH-000460,0.10511534391764993
ACH-000461,0.13337061813369505
ACH-000463,0.11635437683955865
ACH-000464,0.13446626276595286
ACH-000466,-0.0062017984290272795
ACH-000467,0.20591416631137968
ACH-000468,0.08394367918054359
ACH-000469,0.058563264283355676
ACH-000470,0.0409059182869269
ACH-000471,0.14483094350115214
ACH-000472,0.09865792134432667
ACH-000473,-0.030135162623599342
ACH-000475,0.14486047930285206
ACH-000476,0.09698880157694408
ACH-000477,0.20066588056717408
ACH-000479,0.23986880385708265
ACH-000480,-0.04161696733395728
ACH-000481,0.10883764531957202
ACH-000483,0.1059842286035456
ACH-000484,0.11237718987652097
ACH-000485,0.0809473383621752
ACH-000486,0.1092895735547202
ACH-000487,0.09079392054692448
ACH-000488,0.010747512012493276
ACH-000490,0.14295583508617138
ACH-000491,0.2446048905943999
ACH-000495,0.05620612471573716
ACH-000496,0.0672786223631532
ACH-000499,0.1300584273450462
ACH-000500,0.08502348716241973
ACH-000502,-0.008862272348326112
ACH-000503,0.2542663633490168
ACH-000505,0.12412181786943145
ACH-000507,0.2813704090691093
ACH-000510,0.07714480473484901
ACH-000511,0.15841999631421788
ACH-000512,0.34998217745865945
ACH-000516,0.21540714327139016
ACH-000517,0.09210126417100924
ACH-000518,0.20545613818120892
ACH-000520,0.06688347429177481
ACH-000521,-0.25655062527260697
ACH-000522,0.17879036481876093
ACH-000524,-0.01182826291140529
ACH-000527,0.1323690425809791
ACH-000528,0.10068443785889383
ACH-000537,0.12725976724195245
ACH-000541,0.2311864994825268
ACH-000542,-0.0052418563886102035
ACH-000544,0.19748094042071224
ACH-000545,0.18914932735947412
ACH-000547,0.26864571612672244
ACH-000548,0.0593520664042481
ACH-000549,-0.007742474510494361
ACH-000550,0.10580300891081272
ACH-000552,0.09709546311303914
ACH-000556,0.08000873882782462
ACH-000557,0.055167700253310525
ACH-000569,0.04039459213883484
ACH-000570,0.05238278185816655
ACH-000571,0.08954187540032213
ACH-000573,0.10891203055118348
ACH-000576,0.13208490550160978
ACH-000579,0.2251186198049825
ACH-000580,-0.00693934336987238
ACH-000584,0.07866366328981457
ACH-000585,0.11705206568994972
ACH-000588,0.19461581572035366
ACH-000589,0.0753780005580805
ACH-000591,-0.0019039472528407852
ACH-000593,0.020436820245020613
ACH-000600,0.06863780856261498
ACH-000601,0.14145830889499056
ACH-000605,0.022789506211602004
ACH-000606,0.01866954859630977
ACH-000608,0.037804154318255206
ACH-000614,0.2809547661532552
ACH-000616,-0.0333582296498306
ACH-000618,0.17126412486153678
ACH-000619,0.11424739452911978
ACH-000620,0.135586741517208
ACH-000621,-0.02108938982731674
ACH-000622,0.08116997444205883
ACH-000623,0.11227161494352716
ACH-000624,0.057188993916608234
ACH-000627,0.1100869622129129
ACH-000630,0.06714166384867781
ACH-000631,0.08164958651320728
ACH-000632,0.09906699241076154
ACH-000633,0.05125762179264423
ACH-000637,0.13559467360227956
ACH-000638,0.06500458049648225
ACH-000646,0.08451556314364629
ACH-000647,0.057015446791014814
ACH-000648,0.19364442973240006
ACH-000649,0.08427795611233428
ACH-000651,0.134681344568071
ACH-000652,-5.189289957628703e-05
ACH-000653,-0.049662934849814606
ACH-000657,0.024447709725379383
ACH-000658,0.10853021961792322
ACH-000661,0.08984392651311489
ACH-000662,0.10531361118452882
ACH-000663,0.08198064358873725
ACH-000665,0.17195331466855945
ACH-000671,0.1114237939313736
ACH-000672,0.1288270884764293
ACH-000673,0.1201920658145634
ACH-000676,-0.002028464852307496
ACH-000677,0.17388363847308566
ACH-000681,0.07018485848384727
ACH-000683,0.06293881703727308
ACH-000684,-0.07219097913368168
ACH-000688,0.3126764481358417
ACH-000693,-0.011011708459195428
ACH-000694,-0.04060074507621828
ACH-000695,0.003678141405816739
ACH-000696,0.18264559895484594
