,KCNE2 (9992)
ACH-000004,-0.1366812376523078
ACH-000005,-0.1227965295575806
ACH-000007,0.2244377057381084
ACH-000009,-0.011290788662216332
ACH-000011,-0.12856942837742374
ACH-000012,-0.18234173750362986
ACH-000013,-0.0723958480644701
ACH-000014,-0.12926123240734874
ACH-000015,-0.08216400157735664
ACH-000017,-0.10400699182921268
ACH-000018,-0.09848204364844992
ACH-000019,-0.0554990012806761
ACH-000021,0.05004204271204011
ACH-000022,-0.05594974247027865
ACH-000025,-0.04692626450176389
ACH-000028,-0.08379415743411547
ACH-000030,-0.20709416229876415
ACH-000035,-0.08369180623664788
ACH-000036,-0.0469929296211289
ACH-000037,-0.0987815160369259
ACH-000039,-0.3747568951417199
ACH-000040,0.01978258224886456
ACH-000041,0.024431079044337976
ACH-000042,-0.005894592909490697
ACH-000045,0.01759987272208979
ACH-000047,-0.06214610869403715
ACH-000052,-0.213676939286876
ACH-000053,-0.19716748252174496
ACH-000054,-0.20778075368647572
ACH-000055,-0.25650852396066565
ACH-000060,-0.1907306674189212
ACH-000067,-0.14834158795238514
ACH-000070,-0.02907420845322206
ACH-000075,-0.03205422578061018
ACH-000078,-0.0575847731604627
ACH-000082,-0.14556297934228166
ACH-000085,-0.09999014512704288
ACH-000086,-0.07341047626275662
ACH-000087,0.2540329445357047
ACH-000092,0.056375354539816964
ACH-000095,-0.1608345871923482
ACH-000097,-0.1608650507109906
ACH-000098,-0.07369230136197423
ACH-000099,-0.11350146071425443
ACH-000108,-0.0932586580590574
ACH-000113,-0.0712215444283707
ACH-000116,-0.20467350944954035
ACH-000118,0.021692031512614042
ACH-000120,-0.0475895132758836
ACH-000123,-0.14356322024711085
ACH-000127,-0.04835568527328856
ACH-000128,-0.0250445631771586
ACH-000132,-0.2567973897758918
ACH-000133,-0.07305625154463412
ACH-000137,-0.16342493107112502
ACH-000138,0.0658708540429849
ACH-000142,-0.2237549671352252
ACH-000143,-0.11326363646160495
ACH-000146,-0.11390437839402134
ACH-000148,-0.09523039040105634
ACH-000150,-0.2525208912666145
ACH-000152,-0.07724036891596553
ACH-000153,-0.09518460722176764
ACH-000159,-0.1506511096857538
ACH-000160,-0.04584977797349325
ACH-000163,-0.0982241314254914
ACH-000167,0.22322250520619275
ACH-000168,-0.3130645748810945
ACH-000169,-0.12118644067437193
ACH-000178,-0.143877462173918
ACH-000183,-0.10755497132519223
ACH-000188,-0.31498992544395754
ACH-000189,0.03625491286182597
ACH-000190,-0.07437720186388065
ACH-000198,-0.014046141339559759
ACH-000203,0.3168845831691177
ACH-000204,-0.10740054457985426
ACH-000206,0.10623634897626424
ACH-000207,0.1365641297623455
ACH-000208,0.2350630983018416
ACH-000210,-0.19641394982652308
ACH-000211,-0.06335199418087273
ACH-000215,-0.14429384037483756
ACH-000221,-0.11011485449332443
ACH-000222,-0.24149365489664226
ACH-000223,-0.0385155583378443
ACH-000226,-0.10907461970219323
ACH-000227,-0.08034161534394138
ACH-000228,-0.18138496821475766
ACH-000231,-0.1262120247693604
ACH-000232,-0.19861409500769267
ACH-000233,-0.07630151710372345
ACH-000234,-0.14026071279387106
ACH-000235,-0.023890041101622912
ACH-000237,-0.10464421402138499
ACH-000238,-0.21342203397777296
ACH-000242,-0.18096036110597613
ACH-000243,-0.07509264595082943
ACH-000244,-0.13324949451679405
ACH-000246,0.001416385562455549
ACH-000248,-0.0134584748182959
ACH-000250,-0.14507266946615688
ACH-000251,-0.09526059073828018
ACH-000252,-0.09661049800858088
ACH-000253,-0.11506477889531452
ACH-000255,-0.07300906728319845
ACH-000256,-0.07341950110467424
ACH-000257,-0.08285398970578847
