,AEBP1 (165)
ACH-000004,-0.2614312495082391
ACH-000005,-0.1002133395663592
ACH-000007,-0.30580373730591565
ACH-000009,-0.16572418009099651
ACH-000011,-0.2547083192523322
ACH-000012,-0.2337294403819421
ACH-000013,-0.13996285826985475
ACH-000014,-0.2372166143414092
ACH-000015,-0.28174178473876754
ACH-000017,-0.1327458810316813
ACH-000018,-0.12950657410493274
ACH-000019,-0.27857827108938177
ACH-000021,-0.08286241468196681
ACH-000022,-0.2402059006703259
ACH-000025,-0.15836546827986306
ACH-000028,-0.10702922551266406
ACH-000030,-0.1403463389444441
ACH-000035,-0.40092034371025936
ACH-000036,0.038929021862941685
ACH-000037,-0.20893214936707544
ACH-000039,-0.1189551413407869
ACH-000040,-0.2715822916391913
ACH-000041,-0.2471800289780899
ACH-000042,-0.2370095808409313
ACH-000045,-0.166831488201023
ACH-000047,-0.2871030475528193
ACH-000052,-0.25260792533865656
ACH-000053,-0.2459898508724208
ACH-000054,-0.2674463078213081
ACH-000055,-0.10719530761898673
ACH-000060,-0.27271241605042795
ACH-000067,-0.14880268061767227
ACH-000070,-0.07542635329348803
ACH-000075,-0.22815171347360344
ACH-000078,-0.16723616313465095
ACH-000082,-0.26999315314933364
ACH-000085,-0.4454201708023793
ACH-000086,-0.06968125841897622
ACH-000087,-0.14764504931758654
ACH-000092,-0.07710657067255172
ACH-000095,-0.11088498791621802
ACH-000097,-0.269784552481742
ACH-000098,-0.19801266423677125
ACH-000099,-0.2075985289271032
ACH-000108,-0.11491586582228347
ACH-000113,-0.26915180163869123
ACH-000116,-0.2833525336807124
ACH-000118,-0.11846701600817013
ACH-000120,-0.2313466576725761
ACH-000123,-0.16668481295525753
ACH-000127,-0.17372138377553611
ACH-000128,-0.19106068820035726
ACH-000132,-0.052141448632879464
ACH-000133,-0.23027851882902936
ACH-000137,-0.13201266722124366
ACH-000138,-0.1411834523359461
ACH-000142,-0.2893531301939491
ACH-000143,-0.21258275706391205
ACH-000146,-0.2204029242055506
ACH-000148,-0.21770839179673826
ACH-000150,-0.272990240599196
ACH-000152,-0.16035045698815706
ACH-000153,-0.1547597670047368
ACH-000159,-0.3500589157183654
ACH-000160,-0.2182700076458402
ACH-000163,-0.15921608334448695
ACH-000167,-0.33204364956348703
ACH-000168,-0.2909997893018111
ACH-000169,-0.24773803197626945
ACH-000178,-0.20037824506300567
ACH-000183,-0.14228645545970856
ACH-000188,-0.20856241334153544
ACH-000189,-0.25317395151418
ACH-000190,-0.2605639141058963
ACH-000198,-0.2362776987072205
ACH-000203,-0.4357629165767039
ACH-000204,-0.047614306133811984
ACH-000206,-0.198536736709134
ACH-000207,-0.25933966027172073
ACH-000208,-0.3774510071945103
ACH-000210,-0.13058043969847682
ACH-000211,-0.13733162539437715
ACH-000215,-0.18414732258351169
ACH-000221,-0.3770940894666455
ACH-000222,-0.2084381488930333
ACH-000223,-0.14019586562692382
ACH-000226,-0.20466077890621645
ACH-000227,-0.23123572226581185
ACH-000228,-0.3025568477624585
ACH-000231,-0.20925762993123329
ACH-000232,-0.13580228403257708
ACH-000233,-0.20900774220798046
ACH-000234,-0.11490327479266135
ACH-000235,-0.2794422644715029
ACH-000237,-0.2741332248300386
ACH-000238,-0.301458986951996
ACH-000242,-0.3946242301059413
ACH-000243,-0.2887886358506815
ACH-000244,-0.3342523436692439
ACH-000246,-0.3012085656727825
ACH-000248,-0.25870388614656553
ACH-000250,-0.2446091151699389
ACH-000251,-0.03732346491483773
ACH-000252,-0.18155743652324804
ACH-000253,-0.20699933646051474
ACH-000255,-0.17412442964289368
ACH-000256,-0.1691062293168176
ACH-000257,-0.04405678081474039
ACH-000258,-0.13926935980346425
ACH-000259,-0.3394532321456832
ACH-000260,-0.15046527664047096
ACH-000261,-0.1964521417176517
ACH-000262,-0.16252010051125124
ACH-000263,-0.07746751211999055
ACH-000264,-0.2407452489494727
ACH-000265,-0.04762179563749902
ACH-000266,-0.20715499263566312
ACH-000272,-0.24505137068617386
ACH-000274,-0.06491783910240123
ACH-000277,-0.16931787359171435
ACH-000278,-0.1311497452601203
ACH-000279,-0.15080416517774864
ACH-000280,-0.2724809100687348
ACH-000281,-0.4789395831308513
ACH-000288,-0.2276161149819377
ACH-000291,-0.13233246564644538
ACH-000293,-0.37495400243517135
ACH-000294,-0.2404143281724158
ACH-000295,-0.1018899623863922
ACH-000296,-0.21090432771968765
ACH-000302,-0.2293790003493307
ACH-000304,-0.3660005485490601
ACH-000307,-0.252934209874356
ACH-000308,-0.26400540415928064
ACH-000310,-0.25212441298654664
ACH-000311,-0.2652130309709904
ACH-000312,-0.22450172363991786
ACH-000315,-0.3886894703663791
ACH-000316,-0.1394065154093816
ACH-000317,0.18318608019284632
ACH-000318,-0.11838088822570801
ACH-000319,-0.1653601351121776
ACH-000320,-0.33617135248996804
ACH-000322,-0.18330432571382707
ACH-000323,-0.07668873679610788
ACH-000324,-0.21021857903149244
ACH-000329,-0.2464456352411377
ACH-000330,-0.28365982603510403
ACH-000331,-0.2554814256282317
ACH-000332,-0.2375562890595122
ACH-000334,-0.2400953146576405
ACH-000335,0.09517351818531733
ACH-000336,-0.1649737220120461
ACH-000337,-0.18845188600655924
ACH-000338,-0.2899879466745693
ACH-000339,-0.18561734776828667
ACH-000341,-0.2810826245742309
ACH-000348,-0.0895437893646311
ACH-000350,-0.3724728443588821
ACH-000352,-0.16423288562293906
ACH-000356,-0.4077982405741128
ACH-000361,-0.13935435891306774
ACH-000362,-0.2401698279983919
ACH-000363,-0.1934381860331187
ACH-000364,-0.4206271952987093
ACH-000365,-0.22921007168560786
ACH-000366,-0.12664274780314164
ACH-000368,-0.23595699903992465
ACH-000374,-0.17256952412971516
ACH-000375,-0.3366801878333204
ACH-000376,-0.2084103625648588
ACH-000381,-0.2600878893950282
ACH-000383,-0.21329745440262346
ACH-000387,-0.07331408817225646
ACH-000389,-0.2483547564297135
ACH-000390,-0.27600241329312525
ACH-000393,-0.2416118794061377
ACH-000395,-0.33807094650691577
ACH-000396,-0.2523327455489027
ACH-000397,-0.16704825334474233
ACH-000401,-0.1020241581659649
ACH-000402,-0.31097135398962145
ACH-000403,-0.2404963401229756
ACH-000404,-0.0745924369196477
ACH-000406,-0.2409656818476656
ACH-000407,-0.23314936192087354
ACH-000408,-0.3151104822919934
ACH-000410,-0.2352167220789312
ACH-000411,-0.25244659597357344
ACH-000414,-0.2493721575686864
ACH-000415,-0.1841470177057009
ACH-000416,-0.2586800597064172
ACH-000420,-0.176061128661479
ACH-000421,-0.19573919964775094
ACH-000424,-0.29105889575352384
ACH-000425,-0.280345030393715
ACH-000426,-0.13228965065121726
ACH-000427,-0.3753660228789604
ACH-000433,-0.3294877457976469
ACH-000435,-0.2611138897775471
ACH-000436,-0.16826221311981002
ACH-000444,-0.1379260184388634
ACH-000445,-0.10644887723441626
ACH-000448,-0.2499287396139761
ACH-000450,-0.32939048279616706
ACH-000452,-0.3890885134964579
ACH-000454,-0.2643513166878645
ACH-000458,0.00041185883550413135
ACH-000459,-0.21740664408372185
ACH-000460,-0.1515878593050744
ACH-000461,-0.1229529050154428
ACH-000463,-0.23566468255866854
ACH-000464,-0.3523727356946634
ACH-000466,-0.30680410711226125
ACH-000467,-0.3284322521719043
ACH-000468,-0.09114951386762887
ACH-000469,-0.2935568181874544
ACH-000470,-0.21141644824536315
ACH-000471,-0.2712824549155997
ACH-000472,-0.2210603483589044
ACH-000473,-0.23904185154398405
ACH-000475,-0.2371437353969276
ACH-000476,-0.3652869178022805
ACH-000477,-0.17347889261636465
ACH-000479,-0.07539339568123303
ACH-000480,-0.2511641572495035
ACH-000481,-0.16097981602247838
ACH-000483,-0.15080775193665802
ACH-000484,-0.38131743079407976
ACH-000485,-0.08574327712221604
ACH-000486,-0.1667418001348918
ACH-000487,-0.3151310951793519
ACH-000488,-0.1163409364705326
ACH-000490,-0.3586423393419905
ACH-000491,-0.2756434211423737
ACH-000495,-0.12801742975890756
ACH-000496,-0.3648533379865186
ACH-000499,-0.06305617662845654
ACH-000500,0.22418129496568384
ACH-000502,-0.22537674381898665
ACH-000503,-0.17131511945660685
ACH-000505,-0.10989717974545588
ACH-000507,-0.17645439336871602
ACH-000510,-0.2672779737809512
ACH-000511,-0.3431047322469317
ACH-000512,-0.2274880705930849
ACH-000516,-0.2028026670090117
ACH-000517,-0.21543113158313806
ACH-000518,-0.2255001379708995
ACH-000520,-0.02077827350196425
ACH-000521,-0.16863105084753327
ACH-000522,-0.2778145434026911
ACH-000524,-0.17000442499027374
ACH-000527,-0.17702679645794145
ACH-000528,-0.14458874461443266
ACH-000537,-0.20174620251450445
ACH-000541,-0.012346164053750108
ACH-000542,-0.15865725799203426
ACH-000544,-0.1871617080636252
ACH-000545,-0.19490944602235194
ACH-000547,-0.25868239410157073
ACH-000548,-0.0798867370365674
ACH-000549,-0.25909078228904786
ACH-000550,-0.3060440842826234
ACH-000552,-0.16266717996537758
ACH-000556,-0.23669763111213624
ACH-000557,-0.19652175574268865
ACH-000569,-0.15241237813515895
ACH-000570,-0.16641180460318422
ACH-000571,-0.2143159801064274
ACH-000573,-0.16807266900993806
ACH-000576,-0.09826264847733722
ACH-000579,-0.09021803202248532
ACH-000580,-0.187380388550896
ACH-000584,-0.26002068885642626
ACH-000585,-0.17884085381730758
ACH-000588,-0.1580403134677131
ACH-000589,-0.16199620772776333
ACH-000591,-0.34706125285976513
ACH-000593,-0.2514373436650012
ACH-000600,-0.15043146044753974
ACH-000601,-0.19006448459973746
ACH-000605,-0.2506387085849029
ACH-000606,-0.18878570113480386
ACH-000608,-0.27482833920493666
ACH-000614,-0.1934246296910568
ACH-000616,-0.333685108853488
ACH-000618,-0.28005347967007826
ACH-000619,-0.2096492555704413
ACH-000620,-0.2441911284770683
ACH-000621,-0.1920111129588394
ACH-000622,-0.2632397433873304
ACH-000623,-0.24479438434865264
ACH-000624,-0.1798193440187152
ACH-000627,-0.2315144822174852
ACH-000630,-0.2477292779100985
ACH-000631,0.13171067991650684
ACH-000632,-0.34229519702633154
ACH-000633,-0.22513388724453345
ACH-000637,-0.2123258550993624
ACH-000638,-0.15387304796434564
ACH-000646,-0.18070582093688298
ACH-000647,-0.19286762188925105
ACH-000648,-0.28267300790732425
ACH-000649,-0.2142139620220164
ACH-000651,-0.2560876101014625
ACH-000652,-0.1252699830005899
ACH-000653,-0.06867142562222837
ACH-000657,-0.2618002317464403
ACH-000658,-0.2293239726059699
ACH-000661,-0.2345037206946289
ACH-000662,-0.22555337302294765
ACH-000663,-0.22388286279344266
ACH-000665,-0.0634994525488133
ACH-000671,-0.09571570169382458
ACH-000672,-0.01709101771140014
ACH-000673,-0.2791539784606121
ACH-000676,-0.17600712717941114
ACH-000677,-0.16097154556846135
ACH-000681,-0.19821646553059813
ACH-000683,-0.31251419359453714
ACH-000684,-0.1991243748199842
ACH-000688,-0.21187579780893911
ACH-000693,-0.18486872050999836
ACH-000694,-0.27082163081714883
ACH-000695,-0.09664781529721794
ACH-000696,-0.2092129469251804
ACH-000697,-0.20994768927613494
ACH-000699,-0.2294373524983371
ACH-000701,-0.2377253618595295
ACH-000706,-0.2136100512520828
ACH-000711,-0.17417358239917474
ACH-000713,-0.5990977551459502
ACH-000714,-0.205606299265764
ACH-000718,-0.14260083276462152
ACH-000720,-0.2368943752071636
ACH-000721,-0.1941871536459471
ACH-000724,-0.4353125360594291
ACH-000725,-0.3290631760199843
ACH-000732,-0.17452940702386535
ACH-000734,-0.2446474264641572
ACH-000735,-0.1931789748966272
ACH-000736,-0.254312265805554
ACH-000738,-0.2080616460546524
ACH-000746,0.05794640256024841
ACH-000747,-0.2749237614176796
ACH-000748,-0.2692546529158028
ACH-000753,-0.2477257876700998
ACH-000756,0.031666126098342774
ACH-000757,-0.08596691745163937
ACH-000758,-0.06205655238307919
ACH-000760,-0.19640462526931016
ACH-000762,-0.10755445315393827
ACH-000763,-0.15332012642875972
ACH-000764,-0.2101375954485632
ACH-000765,-0.1477612045296449
ACH-000766,-0.2558785670755658
ACH-000767,-0.200299842334948
ACH-000768,-0.16145196901213446
ACH-000769,-0.0463556967955606
ACH-000770,-0.2159777849137181
ACH-000771,-0.2223763264659367
ACH-000773,-0.1579210832200657
ACH-000776,-0.19216747056094866
ACH-000777,-0.26313759715380913
ACH-000778,-0.1585375109342886
ACH-000781,-0.3330147150066575
ACH-000782,-0.1805801197285378
ACH-000783,-0.2844228273568618
ACH-000784,-0.2433431236337835
ACH-000785,-0.2840881964117118
ACH-000787,-0.14758031002310185
ACH-000788,-0.21765629469954573
ACH-000791,-0.14966649455419975
ACH-000792,-0.26846567495440804
ACH-000794,-0.1766234147468061
ACH-000796,-0.3130559646825091
ACH-000798,-0.2567925738816573
ACH-000799,-0.21649772530426548
ACH-000800,-0.3081398719184135
ACH-000802,-0.27458807562125426
ACH-000804,-0.15198698697887875
ACH-000805,-0.16271607942634264
ACH-000809,-0.16282707102170269
ACH-000810,-0.21907471815545201
ACH-000811,-0.2767367678449758
ACH-000817,-0.14777886935628748
ACH-000819,-0.1612308495855694
ACH-000820,-0.19940154654326872
ACH-000821,-0.2297566935246819
ACH-000822,-0.20566250790335447
ACH-000823,-0.22501864931467164
ACH-000824,-0.26657359187647256
ACH-000827,-0.19181904409347345
ACH-000829,-0.1105038688246754
ACH-000831,-0.1796862820074729
ACH-000832,-0.2646179663982801
ACH-000833,-0.3555809971573305
ACH-000834,-0.21832258079942596
ACH-000835,-0.17728920580707214
ACH-000836,-0.2618290824913098
ACH-000837,-0.26891256317102336
ACH-000838,0.014065734815300443
ACH-000839,-0.3325902473983185
ACH-000840,-0.08525075687313495
ACH-000841,-0.21740350939894112
ACH-000843,-0.2373226996662753
ACH-000846,-0.11235905817034744
ACH-000847,-0.3020667168948397
ACH-000848,-0.1340540060425892
ACH-000849,-0.16579489527561142
ACH-000851,-0.06821328667773713
ACH-000855,-0.12371002110210948
ACH-000856,-0.20752029455778329
ACH-000858,-0.1989839730978498
ACH-000859,-0.1002109941781558
ACH-000861,-0.050454141783214834
ACH-000862,-0.2804970598046767
ACH-000865,-0.2404124989469933
ACH-000866,-0.2285996100170931
ACH-000867,-0.266668070210367
ACH-000869,-0.13716450773060887
ACH-000872,-0.07516509235711223
ACH-000873,-0.30130117671926426
ACH-000876,-0.27793947422456844
ACH-000878,-0.4587671267581528
ACH-000880,-0.19228795186121825
ACH-000881,-0.279754097104659
ACH-000882,-0.13251848189801227
ACH-000884,-0.2219289285433056
ACH-000885,-0.31870937774316715
ACH-000887,-0.22332020407064848
ACH-000889,-0.4286761279366881
ACH-000896,-0.29210916963068306
ACH-000898,-0.2854664195086255
ACH-000900,-0.43359743807686185
ACH-000901,-0.18858596916763345
ACH-000905,-0.2422975215904181
ACH-000906,-0.20972652802108285
ACH-000907,0.050340749140367284
ACH-000910,-0.14676088249088712
ACH-000911,-0.3423656779303899
ACH-000912,-0.12162782722824572
ACH-000913,-0.20119291180793505
ACH-000915,-0.2299452764300625
ACH-000916,-0.4712241657195532
ACH-000917,-0.4543750459417813
ACH-000920,-0.06396295047626198
ACH-000921,-0.23234702240983676
