,NUDC (10726)
ACH-000150,-0.6759664910546817
ACH-000152,-0.6931037709156589
ACH-000153,-0.9911056924941294
ACH-000159,-0.6442855339371709
ACH-000160,-0.5773022986003141
ACH-000163,-0.5993568517643223
ACH-000167,-0.7194312841346289
ACH-000168,-0.4808384006746354
ACH-000169,-0.8519350453972463
ACH-000178,-0.6054645765173903
ACH-000183,-1.076061348817219
ACH-000188,-0.4706959301473765
ACH-000189,-1.0575551825535718
ACH-000190,-0.6513882937110921
ACH-000198,-0.6291357110361299
ACH-000203,-0.7427882356309707
ACH-000204,-0.6980598109812741
ACH-000206,-0.6579731837386555
ACH-000207,-0.5151140750962102
ACH-000208,-1.019892377450773
ACH-000210,-0.4705483232167934
ACH-000211,-0.4791551804550505
ACH-000215,-0.6744254703749885
ACH-000221,-0.7543615239787963
ACH-000222,-0.7766148586786722
ACH-000223,-0.7970172241285015
ACH-000226,-0.5404954940702148
ACH-000227,-0.24244903079732325
ACH-000228,-0.6258575705496456
ACH-000231,-0.44937858708588063
ACH-000232,-0.6142075553338671
ACH-000233,-0.5660901329816075
ACH-000234,-0.7575457521602675
ACH-000235,-0.7825531972259407
ACH-000237,-0.7177860330459329
ACH-000238,-0.9333845687059472
ACH-000242,-0.7050611860872367
ACH-000243,-0.779487546178862
ACH-000244,-0.6916549585779254
ACH-000246,-0.8376850499677555
ACH-000248,-0.519317100273856
ACH-000250,-0.472181715462678
ACH-000251,-0.879445724836441
ACH-000252,-0.8832643547938502
ACH-000253,-0.6518976865342543
ACH-000255,-0.6015202435371132
ACH-000256,-0.6254514132738839
ACH-000257,-0.3334916809314712
ACH-000258,-0.6331218080819773
ACH-000259,-0.7458221014762983
ACH-000260,-0.6813604403607914
ACH-000261,-0.636061690626321
ACH-000262,-0.7248900950501244
ACH-000263,-0.7297044873406621
ACH-000264,-0.7756826278492245
ACH-000265,-0.6092497347146479
ACH-000266,-0.7818749632041601
ACH-000272,-0.7476911103060524
ACH-000274,-0.7183303007614904
ACH-000277,-0.8833748084823057
ACH-000278,-0.8289766688689526
ACH-000279,-0.5857470412867396
ACH-000280,-0.8852203863563988
ACH-000281,-0.6014398110304118
ACH-000288,-0.6536756296107736
ACH-000291,-0.7760728230597769
ACH-000293,-0.5475668549338505
ACH-000294,-0.5444165971557777
ACH-000295,-0.3968123724561541
ACH-000296,-0.5634763890918713
ACH-000302,-0.7748365069266031
ACH-000304,-0.9811069472732912
ACH-000307,-0.7331240535830277
ACH-000308,-0.5723479002912228
ACH-000310,-0.2612220821297197
ACH-000311,-0.7474770150976229
ACH-000312,-0.7603644880461911
ACH-000315,-0.5311297950911382
ACH-000316,-0.8425040916912285
ACH-000317,-1.0183442322597231
ACH-000318,-0.8210447243084981
ACH-000319,-0.7751257670670315
ACH-000320,-0.6778879031299189
ACH-000322,-0.7083188595774361
ACH-000323,-0.5977853251326002
ACH-000324,-0.7150816032672195
ACH-000329,-0.563352068373412
ACH-000330,-1.1154116553107412
ACH-000331,-0.7557036434330622
ACH-000332,-0.6639347182525129
ACH-000334,-0.6753117653254728
ACH-000335,-0.5974321268292982
ACH-000336,-0.5464377308434186
ACH-000337,-0.7563095730778141
ACH-000338,0.4291194996434457
ACH-000339,-0.6207130122270045
ACH-000341,-0.5374710694849538
ACH-000348,-0.6693596926983805
ACH-000350,-0.5822891345307146
ACH-000352,-1.0019695516632718
ACH-000356,-1.020915481481431
ACH-000361,-0.7167799074321083
ACH-000362,-0.5589342416367916
ACH-000363,-0.6840006354268051
ACH-000364,-0.7699357869729109
ACH-000365,-0.6207915869970199
ACH-000366,-0.6427770959178378
ACH-000368,-0.6179575450633688
ACH-000374,-0.6753285150417025
ACH-000375,-0.6754674778507127
ACH-000376,-0.5525965562410491
ACH-000381,-0.6855303418488197
ACH-000383,-0.5229558590405431
ACH-000387,-0.6750473640573526
ACH-000389,-0.7187282201127926
ACH-000390,-0.737337615557037
ACH-000393,-0.8372150281467917
ACH-000395,-0.7175281977415309
ACH-000396,-0.5742389896730612
ACH-000397,-0.7288999676018915
ACH-000401,-0.5056060106837287
ACH-000402,-0.3803560794072079
ACH-000403,-0.8208523656122568
ACH-000404,-0.8656299058579037
ACH-000406,-0.5375571225175976
ACH-000407,-0.7002315739646888
ACH-000408,-0.8493232692763291
ACH-000410,-0.6676135750316583
ACH-000411,-0.9186400441374996
ACH-000414,-0.5687219905954084
ACH-000415,-0.8030929276387628
ACH-000416,-0.6882217383654056
ACH-000420,-0.6473227434795349
ACH-000421,-0.8109351495056164
ACH-000424,-0.6538745818643743
ACH-000425,-0.7171239341515802
ACH-000426,-0.6920176802706896
ACH-000427,-1.1074499059186704
ACH-000433,-0.5026159162476553
ACH-000435,-0.7531212094899207
ACH-000436,-0.6624693624731589
ACH-000444,-0.7348345105291026
ACH-000445,-0.8119011290163834
ACH-000448,-0.925931864851729
ACH-000450,-0.7046468866860578
ACH-000452,-0.6950831059864279
ACH-000454,-0.6849363717926967
ACH-000458,-1.019502832385381
ACH-000459,-0.8664393616304342
ACH-000460,-0.6266346379653934
ACH-000461,-0.4305172184170393
ACH-000463,-0.7763418763502564
ACH-000464,-0.5987175984206526
ACH-000466,-0.4016653362510354
ACH-000467,-0.8832922066159249
ACH-000468,-0.5116037036025053
ACH-000469,-0.7276673495481853
ACH-000470,-0.3522269255776504
ACH-000471,-0.8363975345901097
ACH-000472,-0.6455645527233901
ACH-000473,-0.7283049326462884
ACH-000475,-0.7516738882596969
ACH-000476,-0.520768748026012
ACH-000477,-0.8288830802524437
ACH-000479,-0.5847132296233339
ACH-000480,-0.6819881486085259
ACH-000481,-0.6539031993441549
ACH-000483,-0.4454178936762732
ACH-000484,-0.6548553567862727
ACH-000485,-0.5153447545425631
ACH-000486,-0.8148086199084146
ACH-000487,-0.7582469907825908
ACH-000488,-0.6974124175075106
ACH-000490,-0.7616206818653898
ACH-000491,-0.8382643757785158
ACH-000495,-0.8426183126170983
ACH-000496,-0.6035968152133779
ACH-000499,-0.7731102992110152
ACH-000500,-0.5602740203832471
ACH-000502,-0.7007666021097876
ACH-000503,-0.8480118581068286
ACH-000505,-0.5356588140530355
ACH-000507,-0.8015123880871904
ACH-000510,-0.5751873986213654
ACH-000511,-0.7243574327219838
ACH-000512,-0.7480898329458487
ACH-000516,-0.4366673921065512
ACH-000517,-0.5980583966944467
ACH-000518,-0.9833456591455794
ACH-000520,-0.7791126221562833
ACH-000521,-0.6360130760738522
ACH-000522,-0.6294078179494162
ACH-000524,-0.5092409126770929
ACH-000527,-0.8597677948680048
ACH-000528,-0.7396714121527949
ACH-000537,-0.8598403086080335
ACH-000541,-0.3836099551253164
ACH-000542,-0.6487072143551975
ACH-000544,-0.7717267292971498
ACH-000545,-0.6854831779184679
ACH-000547,-0.8359186531340812
ACH-000548,-0.9046665114261152
ACH-000549,-0.758514199682779
ACH-000550,-0.7561052668355659
ACH-000552,-0.7275115417526851
ACH-000556,-0.5028801221797409
ACH-000557,-0.596653590367336
ACH-000569,-0.7704826530968595
ACH-000570,-0.5796604332352842
ACH-000571,-0.6587141644971385
ACH-000573,-0.7513799514083147
ACH-000576,-0.6636027144293952
ACH-000579,-0.48504894068091703
ACH-000580,-0.7272133399650483
ACH-000584,-1.0030215921740822
ACH-000585,-1.01191435960454
ACH-000588,-0.6689970179796271
ACH-000589,-0.8560142028302477
ACH-000591,-0.8592809912983332
ACH-000593,-0.6945941671831851
ACH-000600,-0.8652549327473396
ACH-000601,-0.6542730431989111
ACH-000605,-0.7793840122114033
ACH-000606,-0.6302060273530236
ACH-000608,-0.5230552043797568
ACH-000614,-0.6890115466689677
ACH-000616,-0.6892290324322135
ACH-000618,-0.7315768342772355
ACH-000619,-0.5243527242287737
ACH-000620,-0.8263940337318185
ACH-000621,-0.5366469472188541
ACH-000622,-0.7926346707425117
ACH-000623,-0.6075191106384756
ACH-000624,-0.8387408947886075
ACH-000627,-0.5613923946081157
ACH-000630,-0.7282217604514251
ACH-000631,-0.9387692827988088
ACH-000632,-0.7507059077004331
ACH-000633,-0.6682985740667656
ACH-000637,-0.6830054674468344
ACH-000638,-0.6902592924911358
ACH-000646,-0.8978779083755023
ACH-000647,-0.7718467188991727
ACH-000648,-0.8473212284886725
ACH-000649,-0.4988431233159837
ACH-000651,-0.6573089108825667
ACH-000652,-0.7381069392318332
ACH-000653,-0.4489910302012188
ACH-000657,-0.7306545950466721
ACH-000658,-0.5097029650276275
ACH-000661,-0.7010176121062757
ACH-000662,-0.5354553268578449
ACH-000663,-0.8230885682855459
ACH-000665,-0.6888194163647444
ACH-000671,-0.7982083022603752
ACH-000672,-0.9264345799533218
ACH-000673,-0.5297925868539937
ACH-000676,-0.5910901991107609
ACH-000677,-0.7939980641697928
ACH-000681,-0.7589777600949091
ACH-000683,-0.822281316871738
ACH-000684,-0.6726946070330655
ACH-000688,-0.7996195625587302
ACH-000693,-0.7809174246228796
ACH-000694,-0.6313374272998887
ACH-000695,-0.4479263575210565
ACH-000696,-0.7655864338330852
ACH-000697,-0.6156090988033847
ACH-000699,-0.6483415050518629
ACH-000701,-0.9314286086727079
ACH-000706,-1.009325043810494
ACH-000711,-0.8302094499626237
ACH-000713,-0.5060435132026693
ACH-000714,-0.7417989399457843
ACH-000718,-0.3549343482364395
ACH-000720,-0.6495642088744022
ACH-000721,-0.5833985745605861
ACH-000724,-0.7656939079917946
ACH-000725,-0.8392960438216923
ACH-000732,-0.5400339942832736
ACH-000734,-0.7496896706761903
ACH-000735,-0.7001612535320907
ACH-000736,-0.8309187185656323
ACH-000738,-0.7040458595801773
ACH-000746,-0.8749856693810992
ACH-000747,-0.6513313183978574
ACH-000748,-0.7813549561547021
ACH-000753,-0.5017289466238998
ACH-000756,-0.615600630752194
ACH-000757,-0.6986865047759311
ACH-000758,-0.7442360277315224
ACH-000760,-0.7599452104701437
ACH-000762,-0.5114529604590025
ACH-000763,-0.7437789890949668
ACH-000764,-0.8093920598374928
ACH-000765,-0.7953039176634745
ACH-000766,-0.8882085583964424
ACH-000767,-0.6075250008554424
ACH-000768,-0.516250469342656
ACH-000769,-0.9438350889623804
ACH-000770,-0.6251282927617668
ACH-000771,-0.8513597116471056
ACH-000773,-0.6305941865577809
ACH-000776,-0.7418842703566251
ACH-000777,-0.7856910795292741
ACH-000778,-1.1328343540236832
ACH-000781,-0.8147827293532665
ACH-000782,-0.5932087941375279
ACH-000783,-0.6498399254557711
ACH-000784,-0.9058307842862352
ACH-000785,-0.9076993247970152
ACH-000787,-0.6622715013411714
ACH-000788,-0.6976047295383871
ACH-000791,-0.7287004955119369
ACH-000792,-0.6201044108451336
ACH-000794,-0.5898441065283346
ACH-000796,-0.6764329584179103
ACH-000798,-0.6368484332889385
ACH-000799,-0.7379037063737466
ACH-000800,-0.8051391693852443
ACH-000802,-0.7731354760513992
ACH-000804,-0.5538874103806906
ACH-000805,-0.7464623762924971
ACH-000809,-0.5229331485917431
ACH-000810,-0.5046333971612561
ACH-000811,-0.6453100759415851
ACH-000817,-0.5087173488793876
ACH-000819,-0.7258526653640753
ACH-000820,-0.7123109181762071
ACH-000821,-0.8313273765651167
ACH-000822,-0.6112505417341253
ACH-000823,-0.7759926006883519
ACH-000824,-0.6495001448747818
ACH-000827,-0.6552026479225044
ACH-000829,-0.5231682331508024
ACH-000831,-0.7150728712936858
ACH-000832,-0.5539754956846504
ACH-000833,-0.5508923608797422
ACH-000834,-0.7336959981704515
ACH-000835,-0.8320745235702278
ACH-000836,-0.5345881464163775
ACH-000837,-0.8571528979615448
ACH-000838,-0.8376060925573291
ACH-000839,-0.7348838062469935
ACH-000840,-0.579763812600814
ACH-000841,-0.6890080024827127
ACH-000843,-0.7787689845168475
ACH-000846,-0.8713930398754319
ACH-000847,-0.7406146261393841
ACH-000848,-0.6262897474233232
ACH-000849,-0.8113789947477177
ACH-000851,-0.5186728922791173
ACH-000855,-0.6787266777418719
ACH-000856,-0.6768059361311342
ACH-000858,-0.6450274895632306
ACH-000859,-0.4662775633217464
ACH-000861,-0.7006252131458292
ACH-000862,-0.718434781483348
ACH-000865,-0.6649395956410131
ACH-000866,-0.6997527501200637
ACH-000867,-0.6250589266455966
ACH-000869,-0.9299678817435784
ACH-000872,-1.0106770577079816
ACH-000873,-0.7353359921306367
ACH-000876,-0.583489631363888
ACH-000878,-0.587610075126131
ACH-000880,-0.8368724558959729
ACH-000881,-0.6413328405660527
ACH-000882,-0.7116907483416534
ACH-000884,-0.5479459586313639
ACH-000885,-0.9047773608352956
ACH-000887,-0.8174555611106532
ACH-000889,-0.7114584520721626
ACH-000896,-0.9075316681729496
ACH-000898,-0.6958017375413101
ACH-000900,-0.6699861455686621
ACH-000901,-0.5490949631657045
ACH-000905,-0.5523744042927718
ACH-000906,-0.5401489337455655
ACH-000907,-0.60282650468935
ACH-000910,-0.6060924578933851
ACH-000911,-0.7302580664170663
ACH-000912,-0.7404017956968552
ACH-000913,-0.5241030634556839
ACH-000915,-0.6172372238827321
ACH-000916,-0.4767031703860895
ACH-000917,-0.7928913773688117
ACH-000920,-0.7640542909348191
ACH-000921,-0.8313849541926976
ACH-000924,-0.6592014688113689
ACH-000926,-0.7010254675942044
ACH-000928,-0.8189490689683336
ACH-000929,-1.0593595165062943
ACH-000932,-0.7356156702380757
ACH-000935,-0.4334708827752977
ACH-000936,-0.6651809293120994
ACH-000937,-0.4531006205579843
ACH-000938,-0.6428072772159802
ACH-000939,-0.9680990001720652
ACH-000941,-0.5263849903044869
ACH-000943,-0.70720880592877
ACH-000946,-0.7302942350922943
ACH-000947,-0.6448109216201933
ACH-000948,-1.1113287021390976
ACH-000950,-0.7062854710980628
ACH-000953,-0.653492635780215
ACH-000954,-0.7723178131037834
ACH-000957,-0.7036636487157281
ACH-000958,-0.8565056657299223
ACH-000960,-0.6760998369725713
ACH-000963,-0.7428791911620826
ACH-000968,-0.8217543694275606
ACH-000969,-0.6369898275296939
ACH-000972,-0.7951695200737421
ACH-000973,-0.7288463331166914
ACH-000974,-0.564354466831689
ACH-000978,-0.6190975734457844
ACH-000984,-0.6536395915026687
ACH-000986,-0.5086306610914255
ACH-000988,-0.6602085160738571
ACH-000993,-0.7981545963614141
ACH-000994,-0.7098672029403453
ACH-000996,-0.6778875950124146
ACH-001001,-0.6270976564235627
ACH-001020,-0.6266559728026816
ACH-001028,-0.5064873324715716
ACH-001031,-0.8512723465154493
ACH-001038,-0.5435779031716633
ACH-001048,-0.6772683136863974
ACH-001050,-0.7993936552932029
ACH-001053,-0.8254382774124746
ACH-001054,-0.624283802297724
ACH-001061,-0.7753634041118622
ACH-001067,-0.7578807567224441
ACH-001075,-1.0184769670954026
ACH-001096,-0.7122760931013318
ACH-001111,-0.5989688091641017
ACH-001119,-0.7177750168073997
ACH-001128,-0.8764037892593333
ACH-001134,-0.8748505817695801
ACH-001151,-0.8025500932699303
ACH-001163,-0.5965144054682914
ACH-001164,-0.6179470700619324
ACH-001183,-1.0221902107980754
ACH-001192,-0.6264490767477129
ACH-001193,-0.722252528342401
ACH-001196,-0.5971893199141737
ACH-001197,-0.7561385075088214
ACH-001205,-0.4745567417102535
ACH-001211,-0.623287733231564
ACH-001212,-0.8073367000124617
ACH-001228,-0.6276410919880204
ACH-001232,-0.5428421597948015
ACH-001239,-0.7660675945733559
ACH-001270,-0.7647164555174696
ACH-001274,-0.4502482753094508
ACH-001275,-0.6862055414491285
ACH-001277,-0.5824298923152195
ACH-001278,-0.7182866683235276
ACH-001280,-0.9258714918973054
ACH-001283,-0.6079258122458601
ACH-001289,-0.7696243097197071
ACH-001300,-0.7707573668870555
ACH-001301,-0.8356565894825659
ACH-001302,-0.7199004544199858
ACH-001306,-0.7490399997517707
ACH-001318,-0.8200743297715956
ACH-001322,-0.9439127265428018
ACH-001328,-0.5935865157446732
ACH-001332,-0.6169720666075258
ACH-001336,-0.6793866193142594
ACH-001346,-0.7422694205290514
ACH-001353,-0.6030612032233341
ACH-001354,-0.3596423475454981
ACH-001367,-0.4802748131242165
ACH-001368,-0.6242200226054148
ACH-001374,-0.3928401987593432
ACH-001377,-0.8066743787743945
ACH-001380,-0.8426933378680638
ACH-001391,-0.5648583833452405
ACH-001408,-0.9198844012269962
ACH-001430,-0.6562218232533191
ACH-001431,-0.7232674875736315
ACH-001450,-0.9274507453657528
ACH-001496,-0.7109687499127798
ACH-001500,-0.7483309323922199
ACH-001523,-0.958283319066816
ACH-001532,-0.7089463592367043
ACH-001550,-0.5666320341186017
ACH-001552,-0.9260954218933132
ACH-001554,-0.6426240441685761
ACH-001654,-0.8321994082398624
ACH-001735,-0.7343860795371828
ACH-001736,-0.7179299637617381
ACH-001737,-0.4339991775991981
ACH-001740,-0.6045518527888191
ACH-001745,-0.6573413485731745
ACH-001765,-0.6327902306746931
