,FLYWCH2 (114984)
ACH-000246,-0.0892853169354737
ACH-000248,-0.1722836588360747
ACH-000250,-0.2591751801291307
ACH-000251,-0.16210938513325113
ACH-000252,-0.09671914474097433
ACH-000253,-0.1575112444067739
ACH-000255,-0.04599837069719771
ACH-000256,-0.1669369656048624
ACH-000257,-0.0989296465791928
ACH-000258,-0.020118549999836626
ACH-000259,-0.1909878426417433
ACH-000260,-0.2828010924815382
ACH-000261,-0.14822815914327253
ACH-000262,-0.2180878441114506
ACH-000263,-0.26149150439739777
ACH-000264,-0.06369625258323619
ACH-000265,-0.2375400866800872
ACH-000266,-0.17341892504280554
ACH-000272,-0.10285047305958256
ACH-000274,-0.3510791655205208
ACH-000277,-0.2548488328283737
ACH-000278,-0.22376137656263412
ACH-000279,-0.10805707348390764
ACH-000280,-0.1330915976745885
ACH-000281,-0.11504443143130699
ACH-000288,-0.17724301041485072
ACH-000291,-0.26484429663282283
ACH-000293,-0.0725667981718714
ACH-000294,-0.052302535778360575
ACH-000295,-0.15523439719003704
ACH-000296,-0.13063081772081053
ACH-000302,-0.09678144027057248
ACH-000304,-0.17278886547418054
ACH-000307,-0.08401478128665613
ACH-000308,-0.04543782262309145
ACH-000310,-0.0386738198929686
ACH-000311,-0.16635647076644916
ACH-000312,-0.1251354751304216
ACH-000315,-0.18227329206761134
ACH-000316,-0.1275920127218062
ACH-000317,-0.18505910664782627
ACH-000318,-0.1358984232446742
ACH-000319,-0.1734146322578992
ACH-000320,-0.13297166825684664
ACH-000322,-0.2549768199436281
ACH-000323,-0.2105400505313354
ACH-000324,-0.24154826313442515
ACH-000329,-0.1290193082801515
ACH-000330,-0.03924038452495137
ACH-000331,-0.14733362494045446
ACH-000332,-0.2755532525817169
ACH-000334,-0.04015812487955904
ACH-000335,-0.23296635919299355
ACH-000336,0.042593689981554266
ACH-000337,-0.3118336290348531
ACH-000338,-0.12729918468452858
ACH-000339,-0.09613392304477512
ACH-000341,-0.3577531696886983
ACH-000348,-0.2929203146975046
ACH-000350,-0.16996204249737676
ACH-000352,-0.1842650452280902
ACH-000356,-0.3522837370545782
ACH-000361,-0.2629874807361801
ACH-000362,-0.3050432392204222
ACH-000363,-0.1668878085559233
ACH-000364,-0.2750421595083357
ACH-000365,-0.1662377775329282
ACH-000366,-0.13147055103860242
ACH-000368,-0.2050331908445764
ACH-000374,-0.009787480363419202
ACH-000375,-0.22479512317613254
ACH-000376,-0.150243535083042
ACH-000381,-0.029519684849113163
ACH-000383,-0.12592556854442624
ACH-000387,-0.18657146034173608
ACH-000389,-0.3996696414755688
ACH-000390,-0.12267939647708095
ACH-000393,-0.14609555163315338
ACH-000395,-0.06725651317088044
ACH-000396,-0.08887944143975482
ACH-000397,-0.3602416673235853
ACH-000401,-0.3019256787416733
ACH-000402,-0.1943351901878421
ACH-000403,-0.312996950112943
ACH-000404,-0.25331893590262594
ACH-000406,-0.17207189618310384
ACH-000407,-0.1490511959716973
ACH-000408,-0.3110462363408713
ACH-000410,-0.20006955498754828
ACH-000411,-0.17620482598291626
ACH-000414,-0.18689516164318185
ACH-000415,-0.18576843875151888
ACH-000416,-0.18973235090127452
ACH-000420,-0.1465217779996385
ACH-000421,-0.1321060251471498
ACH-000424,-0.2570732425136116
ACH-000425,-0.13792242550761047
ACH-000426,-0.021849000700538503
ACH-000427,-0.3380238108394096
ACH-000433,-0.3358802543033844
ACH-000435,-0.1863188574837316
ACH-000436,-0.23561592160797984
ACH-000444,-0.08564061451586283
ACH-000445,-0.4188229635281941
ACH-000448,-0.12965809700727154
ACH-000450,-0.2253693015515823
ACH-000452,-0.22869520638542065
ACH-000454,-0.2354840858156653
ACH-000458,-0.10160426535600063
ACH-000459,-0.04912212701318408
ACH-000460,-0.2347171389786239
ACH-000461,-0.01846691679194879
ACH-000463,-0.2810579329159936
ACH-000464,-0.09408610475622624
ACH-000466,-0.1655029973437312
ACH-000467,-0.15820811591088618
ACH-000468,-0.2588941423327688
ACH-000469,-0.2623826148832416
ACH-000470,-0.008829309793363636
ACH-000471,-0.1831770420139974
ACH-000472,-0.10959631428964976
ACH-000473,-0.29436323730139496
ACH-000475,-0.1751923716192196
ACH-000476,-0.07424237280962838
ACH-000477,-0.1696825847778046
ACH-000479,-0.11733671566743673
ACH-000480,0.017154352220145403
ACH-000481,-0.06187617948557812
ACH-000483,-0.2401238474043036
ACH-000484,-0.07388842459100921
ACH-000485,-0.17550767611484405
ACH-000486,-0.18185816989750933
ACH-000487,-0.12350268526969806
ACH-000488,-0.23550622595131698
ACH-000490,-0.3213018535292165
ACH-000491,0.023384658650597624
ACH-000495,-0.376372822860409
ACH-000496,-0.28735537394807065
ACH-000499,-0.1588161656423554
ACH-000500,-0.4204239806010307
ACH-000502,-0.3858092990245975
ACH-000503,-0.16594213206005914
ACH-000505,-0.17685842996434786
ACH-000507,0.015085095008134897
ACH-000510,-0.19064018171155306
ACH-000511,-0.22149799662676184
ACH-000512,0.05394919153245707
ACH-000516,-0.17507032166162154
ACH-000517,-0.2465722770484252
ACH-000518,-0.0008942827903081193
ACH-000520,-0.2230017291038313
ACH-000521,-0.07513820760985722
ACH-000522,-0.1052908055721424
ACH-000524,-0.18991552718631824
ACH-000527,-0.1828568840333973
ACH-000528,-0.18103783250704733
ACH-000537,-0.182539460914184
ACH-000541,-0.24721313318124535
ACH-000542,-0.22359806998389456
ACH-000544,-0.11632535497856684
ACH-000545,-0.14611790230534644
ACH-000547,0.09161824854428327
ACH-000548,-0.16358883209155772
ACH-000549,-0.16769911408553995
ACH-000550,-0.27175936064014755
ACH-000552,-0.1599595258504896
ACH-000556,-0.2301203135754969
ACH-000557,-0.124962913756778
ACH-000569,-0.2527309194861153
ACH-000570,-0.1640724592513059
ACH-000571,-0.14492870381828274
ACH-000573,-0.13864418006505075
ACH-000576,-0.07099458879704143
ACH-000579,-0.08747374769066517
ACH-000580,-0.11801973858614725
ACH-000584,-0.13920472125405173
ACH-000585,-0.21034347892816996
ACH-000588,-0.18845812992500732
ACH-000589,-0.17823654895878915
ACH-000591,-0.17744937157479276
ACH-000593,-0.12789278576466706
ACH-000600,-0.18149407475105672
ACH-000601,-0.254032893451163
ACH-000605,-0.2757262805420532
ACH-000606,-0.07812966383398356
ACH-000608,-0.2810564651116316
ACH-000614,-0.19446278298382874
ACH-000616,-0.1800832747228919
ACH-000618,-0.04114971210547756
ACH-000619,-0.191059089800365
ACH-000620,-0.04746812526475959
ACH-000621,-0.16337467776574705
ACH-000622,-0.2799712494942265
ACH-000623,-0.27887997844986484
ACH-000624,-0.2236870312700875
ACH-000627,-0.10471684913461296
ACH-000630,-0.15761340483032124
ACH-000631,-0.8232789782322908
ACH-000632,-0.1931940591670636
ACH-000633,-0.09531635200902266
ACH-000637,-0.005316462182621017
ACH-000638,0.03563596760677985
ACH-000646,-0.16748247443804826
ACH-000647,-0.10396694710508464
ACH-000648,-0.28503178387799705
ACH-000649,-0.11096140921489556
ACH-000651,-0.13001642759508064
ACH-000652,-0.2553274576718371
ACH-000653,-0.21782037285218425
ACH-000657,-0.13333387297784985
ACH-000658,-0.017111504279943724
ACH-000661,-0.16354762330213415
ACH-000662,-0.07265152306559508
ACH-000663,-0.320645944811808
ACH-000665,-0.14478086727542552
ACH-000671,-0.20029184359410274
ACH-000672,-0.27216516479802033
ACH-000673,-0.2119726222654663
ACH-000676,-0.08803435475435137
ACH-000677,-0.07924522892473343
ACH-000681,-0.2627744975989411
ACH-000683,-0.13074811112636106
ACH-000684,-0.4645916565378273
ACH-000688,-0.29162327654669484
ACH-000693,-0.08219961005896434
ACH-000694,-0.20383939474193746
ACH-000695,-0.2218839380552213
ACH-000696,-0.2200670529165712
ACH-000697,-0.2092249430992296
ACH-000699,-0.2185219341803896
ACH-000701,-0.19475842133412205
ACH-000706,-0.1190944135661592
ACH-000711,-0.22792340648672135
ACH-000713,-0.2928588055609748
ACH-000714,-0.13799148646388235
ACH-000718,-0.1749809064705641
ACH-000720,-0.04166352796085188
ACH-000721,-0.19409550807054413
ACH-000724,-0.22029800705775116
ACH-000725,-0.15760073510586456
ACH-000732,0.07773602182547153
ACH-000734,-0.18442335395721554
ACH-000735,-0.2409523969925695
ACH-000736,-0.20519440001993355
ACH-000738,-0.21864665085119872
ACH-000746,-0.3290654557193255
ACH-000747,-0.218425759764758
ACH-000748,-0.1963393345897672
ACH-000753,-0.1502218104893054
ACH-000756,-0.2740395946231055
ACH-000757,-0.2440501067855809
ACH-000758,-0.19396976256270995
ACH-000760,-0.19624637404816966
ACH-000762,-0.23413468830897996
ACH-000763,-0.10630121172461636
ACH-000764,-0.3202107454912841
ACH-000765,-0.1841301051773389
ACH-000766,-0.24336772068403265
ACH-000767,-0.007020691607303884
ACH-000768,-0.1448857657982162
ACH-000769,-0.2978768859273988
ACH-000770,-0.29410165695739265
ACH-000771,-0.13949925239820002
ACH-000773,-0.3208146920923032
ACH-000776,-0.2665039171882363
ACH-000777,-0.08934870418920762
ACH-000778,-0.08575237586498805
ACH-000781,-0.18349459443967725
ACH-000782,0.04214736895082686
ACH-000783,-0.231302217119501
ACH-000784,-0.21053748154694635
ACH-000785,-0.21664615133647333
ACH-000787,-0.17955115364622515
ACH-000788,-0.23086762719076945
ACH-000791,-0.1958730589412688
ACH-000792,-0.2623523377684353
ACH-000794,-0.12068823422450893
ACH-000796,-0.14924367624979196
ACH-000798,-0.2337494015244041
ACH-000799,-0.11128866546692254
ACH-000800,-0.1873610311256961
ACH-000802,-0.3115678386983458
ACH-000804,-0.21394072750687632
ACH-000805,-0.14113878002361385
ACH-000809,-0.2391496441683964
ACH-000810,-0.11616332365762548
ACH-000811,-0.1990870960201752
ACH-000817,-0.19771452731990574
ACH-000819,-0.2525648498512695
ACH-000820,0.12989188991600806
ACH-000821,-0.0929059500154306
ACH-000822,-0.14381115739261027
ACH-000823,-0.05760812316582354
ACH-000824,-0.08621839526564301
ACH-000827,-0.1830520864878463
ACH-000829,-0.2320949259916411
ACH-000831,-0.35060277846619226
ACH-000832,-0.2633231520159857
ACH-000833,-0.06508081388141654
ACH-000834,-0.20847454350873212
ACH-000835,-0.23588664609013296
ACH-000836,-0.13397985116651634
ACH-000837,-0.20124767461220205
ACH-000838,-0.08770163971067196
ACH-000839,-0.2286817869645557
ACH-000840,-0.15675647496498485
ACH-000841,-0.2842530331546493
ACH-000843,-0.2480984222347933
ACH-000846,-0.12496064759616718
ACH-000847,-0.012931557892789576
ACH-000848,-0.27324241791178816
ACH-000849,-0.12553869593270847
ACH-000851,-0.28632069552317024
ACH-000855,-0.06267243993148762
ACH-000856,-0.2346586055935426
ACH-000858,-0.14277700659675527
ACH-000859,-0.0393895886437605
ACH-000861,-0.11757776015671065
ACH-000862,-0.03936845278832695
ACH-000865,-0.05087721836353183
ACH-000866,-0.17720185777692524
ACH-000867,-0.20433472269790534
ACH-000869,-0.1819456829383901
ACH-000872,-0.12819540527964698
ACH-000873,-0.1581061339545025
ACH-000876,-0.1225924755469848
ACH-000878,-0.13339859880504268
ACH-000880,-0.2143628512493429
ACH-000881,-0.1503893833972445
ACH-000882,-0.13024433408478686
ACH-000884,-0.2240439238598126
ACH-000885,-0.07331626589053322
ACH-000887,-0.06290873511842314
ACH-000889,-0.09700400036637097
ACH-000896,-0.1773716788583674
ACH-000898,-0.2399266038248689
ACH-000900,-0.16115493899281352
ACH-000901,-0.1635071961257536
ACH-000905,-0.2442901637114491
ACH-000906,-0.0963380638564896
ACH-000907,-0.2870846718651207
ACH-000910,-0.07933432180631778
ACH-000911,-0.20247309451870027
ACH-000912,-0.10947106886790538
ACH-000913,-0.13008453496083944
ACH-000915,-0.0941871732599264
ACH-000916,-0.6237110657170192
ACH-000917,0.032611705437577715
ACH-000920,-0.21911522449722906
ACH-000921,-0.19089138823309548
ACH-000924,-0.052254598404665016
ACH-000926,-0.1961883041470694
ACH-000928,-0.33607109395064505
ACH-000929,-0.16781284254429027
ACH-000932,-0.16354067232889724
ACH-000935,-0.13710313602497798
ACH-000936,-0.12589092998567694
ACH-000937,-0.12533077636516754
ACH-000938,-0.1324588291129771
ACH-000939,-0.09277223136397852
ACH-000941,-0.2142261030984321
ACH-000943,-0.2777644817808597
ACH-000946,-0.07913558434895092
ACH-000947,-0.2111415784283857
ACH-000948,-0.144438010256288
ACH-000950,-0.2255681230390437
ACH-000953,-0.16497480593173755
ACH-000954,-0.13498108058375388
ACH-000957,-0.3002734861845624
ACH-000958,-0.13096031374994666
ACH-000960,-0.18979957694434904
ACH-000963,-0.12763694496526035
ACH-000968,-0.25895186650778035
ACH-000969,0.0036772073392137283
ACH-000972,-0.11889441906452115
ACH-000973,-0.2334144481808801
ACH-000974,-0.21763401227042373
ACH-000978,-0.17134964150013424
ACH-000984,-0.06052370783924845
ACH-000986,-0.1647989993118725
ACH-000988,-0.06454013016736257
ACH-000993,-0.14414186900225542
ACH-000994,-0.22419694308005506
ACH-000996,-0.13086468846364607
ACH-001001,-0.096536312537124
ACH-001020,-0.23470990106986414
ACH-001028,-0.12794008786752065
ACH-001031,-0.16717903720879218
ACH-001038,-0.19904287184789374
ACH-001048,-0.0971863820897874
ACH-001050,-0.3099141160197525
ACH-001053,-0.12221627052062288
ACH-001054,-0.09971360937118197
ACH-001061,-0.13481882429631153
ACH-001067,-0.15045082428392456
ACH-001075,-0.3267675585326063
ACH-001096,-0.1668919779842149
ACH-001111,0.04254578388987669
ACH-001119,-0.2360072316740125
ACH-001128,-0.2697649694497559
ACH-001134,-0.4198686293327238
ACH-001151,-0.1522106182577326
ACH-001163,-0.1433565995973049
ACH-001164,-0.2085722595121172
ACH-001183,-0.17763922303190674
ACH-001192,-0.18753139177544206
ACH-001193,-0.3879595605191643
ACH-001196,-0.2830192095300698
ACH-001197,-0.08361027191067245
ACH-001205,-0.03833532135909362
ACH-001211,-0.3711626431195825
ACH-001212,-0.4773065468000653
ACH-001228,-0.09278343539702168
ACH-001232,-0.02614291662445673
ACH-001239,-0.16706101457114614
ACH-001270,-0.007828205993904453
ACH-001274,-0.2526302097850671
ACH-001275,-0.16197025787900007
ACH-001277,-0.10217860872288216
ACH-001278,-0.031048038552459942
ACH-001280,-0.1195884330093629
ACH-001283,-0.2811303216795831
ACH-001289,-0.1389452533792003
ACH-001300,-0.08803103436315253
ACH-001301,-0.22261901388357253
ACH-001302,-0.26431877155822137
ACH-001306,-0.1263508192096474
ACH-001318,-0.1540973698480878
ACH-001322,-0.10020472193284707
ACH-001328,-0.14601365784161854
ACH-001332,0.0224894204826247
ACH-001336,-0.15005768038930226
ACH-001346,-0.2043014585708172
ACH-001353,-0.17474316080831348
ACH-001354,0.05185935345618994
ACH-001367,-0.14785678938653501
ACH-001368,-0.19939975581581376
ACH-001374,-0.283714932137627
ACH-001377,-0.18577076825441094
ACH-001380,-0.0893579609567899
ACH-001391,-0.2312494725174027
ACH-001408,-0.25078987241693884
ACH-001430,-0.12760395114949824
ACH-001431,-0.17910340869653482
ACH-001450,-0.015409759091807062
ACH-001496,-0.19904442443146644
ACH-001500,-0.03960519419031952
ACH-001523,-0.12104822972086453
ACH-001532,-0.27413069783432203
ACH-001550,-0.1416492668511198
ACH-001552,-0.13590869038604173
ACH-001554,-0.09276583423928464
ACH-001654,-0.1142694901834459
ACH-001735,-0.3377589267549592
ACH-001736,-0.2338823937165069
ACH-001737,0.08440599901070374
ACH-001740,-0.01542543942930954
ACH-001745,-0.25373054636887354
ACH-001765,-0.2632914704831951
