,FCHO2 (115548)
ACH-000004,0.04015202337993011
ACH-000005,0.012720996492206135
ACH-000007,-0.11572245670976325
ACH-000009,0.21774636515324688
ACH-000011,0.18321539592725444
ACH-000012,-0.6724246206447765
ACH-000013,-0.03584520829825903
ACH-000014,0.09601109391501396
ACH-000015,0.1772428462180008
ACH-000017,-0.541350460444344
ACH-000018,-0.3974500543860352
ACH-000019,-0.013862589231719454
ACH-000021,-0.2887254015367845
ACH-000022,-0.05244646619180952
ACH-000025,0.027438719148539032
ACH-000028,-0.4710679093002211
ACH-000030,0.014051439377625595
ACH-000035,-0.2545880366469357
ACH-000036,-0.18549264130676896
ACH-000037,-0.05042238749587558
ACH-000039,0.1062722716592383
ACH-000040,0.21528915564058548
ACH-000041,0.058650750533483675
ACH-000042,0.08322823538667877
ACH-000045,0.13058141039326746
ACH-000047,0.10932512594422228
ACH-000052,-0.10650704466929883
ACH-000053,0.18905409016556904
ACH-000054,0.11711333404401855
ACH-000055,-0.10060582364013393
ACH-000060,-0.04637648280417253
ACH-000067,0.0353113524351533
ACH-000070,-0.015015585649519669
ACH-000075,0.032479461275131516
ACH-000078,0.045668102291420265
ACH-000082,0.07106543157333077
ACH-000085,-0.03865354693931815
ACH-000086,0.04046489627978049
ACH-000087,-0.09650229369024904
ACH-000092,0.1451432728451393
ACH-000095,0.1453027420640053
ACH-000097,-0.17852107685982174
ACH-000098,-0.014438708294491532
ACH-000099,0.08067498175574943
ACH-000108,0.0549643311891525
ACH-000113,0.19625800341247754
ACH-000116,-0.0933844753811684
ACH-000118,0.22470447523746895
ACH-000120,0.16410566682216274
ACH-000123,0.003849509649079772
ACH-000127,-0.6209420423019958
ACH-000128,0.0891243915004862
ACH-000132,-0.0473064601590872
ACH-000133,-0.014673598425385381
ACH-000137,0.03802401843868606
ACH-000138,-0.02804842216682412
ACH-000142,-0.5192438278196062
ACH-000143,-0.08900014659786956
ACH-000146,0.12697378136581033
ACH-000148,-0.006578952098535162
ACH-000150,0.035420208471413334
ACH-000152,0.015120296139777712
ACH-000153,0.04360003007848272
ACH-000159,0.06304684486812911
ACH-000160,0.1240990749831776
ACH-000163,-0.22365289620582604
ACH-000167,0.06348813733817985
ACH-000168,0.1258197473301527
ACH-000169,0.03868593171670216
ACH-000178,-0.12772197214391146
ACH-000183,0.11275912447786332
ACH-000188,-0.5756962787815515
ACH-000189,-0.19441833814139012
ACH-000190,-0.12018903457154405
ACH-000198,0.2446865849953191
ACH-000203,-0.4628165666615302
ACH-000204,-0.17139764805326418
ACH-000206,0.03605055525391791
ACH-000207,-0.14174542082519132
ACH-000208,0.01078334521192844
ACH-000210,-0.04344687521308567
ACH-000211,0.0996293134486225
ACH-000215,-0.1566787385398576
ACH-000221,-0.08493113006929222
ACH-000222,-0.09993431281644302
ACH-000223,0.19810577717594324
ACH-000226,0.0053908332314856885
ACH-000227,-0.14549906002737445
ACH-000228,-0.055577935556851935
ACH-000231,-0.0760946690598554
ACH-000232,0.18679393959972868
ACH-000233,0.13908733147110608
ACH-000234,-0.03083220002697565
ACH-000235,-0.34888331909130754
ACH-000237,-0.11895619898908362
ACH-000238,-0.08445409657946096
