,ENTPD8 (377841)
ACH-000004,-0.2575410913167393
ACH-000005,0.026536624105663518
ACH-000007,-0.08676400396373107
ACH-000009,-0.09692479027314133
ACH-000011,-0.2014177868757283
ACH-000012,-0.18142453970518554
ACH-000013,-0.17258556941168374
ACH-000014,-0.18416059586751693
ACH-000015,-0.10558620566710547
ACH-000017,-0.09851685932451516
ACH-000018,-0.10979063790445777
ACH-000019,-0.17196322793881044
ACH-000021,-0.12512435642394226
ACH-000022,-0.14487451876687452
ACH-000025,-0.04978593929779815
ACH-000028,0.007281867930945158
ACH-000030,-0.056771057828436985
ACH-000035,0.12127835635858915
ACH-000036,-0.18249434540048487
ACH-000037,-0.10684903194117648
ACH-000039,-0.07908736513773022
ACH-000040,-0.06545470774042685
ACH-000041,-0.01270011306214192
ACH-000042,-0.16372496609004442
ACH-000045,-0.007216461048247378
ACH-000047,-0.1148764300467618
ACH-000052,-0.2655828462321671
ACH-000053,-0.03197025184367005
ACH-000054,-0.2399602382456663
ACH-000055,0.13599364305617587
ACH-000060,-0.15987342961761933
ACH-000067,-0.1060478129466042
ACH-000070,-0.26514067000638986
ACH-000075,-0.0015418043218084036
ACH-000078,-0.22200997620194415
ACH-000082,-0.08736832087667835
ACH-000085,-0.1853139310902608
ACH-000086,-0.08573468707813241
ACH-000087,-0.055925805290493145
ACH-000092,-0.158045556597255
ACH-000095,-0.15899915412968516
ACH-000097,-0.23120944369022955
ACH-000098,-0.0921658640194904
ACH-000099,-0.18253867181443667
ACH-000108,-0.17228015594357676
ACH-000113,-0.02512956602637017
ACH-000116,-0.011989336851769495
ACH-000118,-0.01681713503204138
ACH-000120,-0.14911182182938734
ACH-000123,-0.11827639460290465
ACH-000127,-0.08692623421125371
ACH-000128,0.02110028485771982
ACH-000132,-0.09702440410101572
ACH-000133,-0.0235283654472492
ACH-000137,0.007365521113476377
ACH-000138,-0.1129073553089015
ACH-000142,-0.21061216834828286
ACH-000143,-0.12537448767758874
ACH-000146,-0.11184135373733088
ACH-000148,-0.052940736703041946
ACH-000150,0.015579657285277243
ACH-000152,-0.0934076855151708
ACH-000153,-0.08798238573439293
ACH-000159,0.010352105821091835
ACH-000160,-0.17081319767593495
ACH-000163,0.029495747988029192
ACH-000167,0.033877422277128894
ACH-000168,0.04045542753240778
ACH-000169,-0.11080337958540737
ACH-000178,-0.10872703941465564
ACH-000183,0.12766758254584065
ACH-000188,-0.0784682411203845
ACH-000189,-0.14353775780224234
ACH-000190,0.0280003400676882
ACH-000198,0.14954065212187387
