,TRAF7 (84231)
ACH-000004,0.029167341317827538
ACH-000005,-0.08137175606640829
ACH-000007,-0.4096789809287204
ACH-000009,0.015539511918136585
ACH-000011,-0.12506616682086594
ACH-000012,-0.04009791227845457
ACH-000013,-0.17741704173588466
ACH-000014,-0.3480681261824165
ACH-000015,-0.09636435397400334
ACH-000017,-0.06017535578644805
ACH-000018,-0.2111439309284748
ACH-000019,-0.11361195663055143
ACH-000021,-0.16461460497293998
ACH-000022,-0.19675601758695624
ACH-000025,-0.23180717515854085
ACH-000028,-0.08883378795169374
ACH-000030,-0.0894513672978815
ACH-000035,-0.17551777576648742
ACH-000036,-0.2884339376488051
ACH-000037,-0.18884592774461426
ACH-000039,0.019913594423975983
ACH-000040,0.03611073908695104
ACH-000041,0.09783706049697988
ACH-000042,-0.3371133869689809
ACH-000045,-0.09447489325302948
ACH-000047,-0.31251292017051324
ACH-000052,-0.0398232633512584
ACH-000053,-0.09257554822162736
ACH-000054,-0.04783709822759424
ACH-000055,0.06851314560410006
ACH-000060,-0.4585306724701718
ACH-000067,-0.0788983689903498
ACH-000070,-0.3782601254621516
ACH-000075,-0.027344086053893425
ACH-000078,-0.06598565354510548
ACH-000082,-0.0970156959448317
ACH-000085,-0.043995427458075824
ACH-000086,-0.1738758756895245
ACH-000087,0.06502588835008152
ACH-000092,-0.10684787398015476
ACH-000095,-0.11717978342208404
ACH-000097,-0.12490818878457062
ACH-000098,-0.21113896781960376
ACH-000099,-0.0696334584220739
ACH-000108,-0.2375160003570877
ACH-000113,-0.11106377561375176
ACH-000116,-0.20844766034280346
ACH-000118,-0.15547589413196228
ACH-000120,-0.4373287984156762
ACH-000123,0.0355586070132814
ACH-000127,-0.027550052992818576
ACH-000128,-0.2065147445890206
ACH-000132,-0.18984777600584232
ACH-000133,-0.21963332832562332
ACH-000137,-0.12957782559018072
ACH-000138,-0.11489761450998758
ACH-000142,-0.27680209761963753
ACH-000143,-0.023717618462219172
ACH-000146,-0.09365353978171767
ACH-000148,-0.039696053828705516
ACH-000150,-0.24556284985542726
ACH-000152,-0.07260322823809554
ACH-000153,0.08730590083529904
ACH-000159,-0.04144783692138758
ACH-000160,0.14184518435516075
ACH-000163,-0.1787932042361834
ACH-000167,0.2781648651416239
ACH-000168,-0.2946670774761839
ACH-000169,-0.08627663212335948
ACH-000178,-0.12277686831651635
ACH-000183,-0.21959100914535748
ACH-000188,-0.02971603901830425
ACH-000189,-0.319870746930732
ACH-000190,0.09594834774120574
ACH-000198,-0.008669926117918147
ACH-000203,-0.32647291187727595
ACH-000204,0.029262659936521863
ACH-000206,-0.1749560737021567
ACH-000207,-0.1591990395312164
ACH-000208,-0.2741306932371457
ACH-000210,-0.3250700713997815
ACH-000211,-0.1016620692888214
ACH-000215,-0.17333557092985202
ACH-000221,-0.22655003804941345
ACH-000222,-0.5351342860547393
ACH-000223,-0.027059455168484903
ACH-000226,-0.14611310554858425
ACH-000227,0.009950598849420737
ACH-000228,-0.1087144349740144
ACH-000231,-0.17729533429526906
ACH-000232,-0.09939364837592173
ACH-000233,-0.1592283622008302
ACH-000234,-0.3132373068929151
ACH-000235,-0.35066674843353424
ACH-000237,-0.07990950129699605
ACH-000238,-0.005386017388862426
ACH-000242,0.04268336237517282
ACH-000243,-0.12766829072120986
ACH-000244,-0.16656191178754093
ACH-000246,-0.17144417392217726
ACH-000248,-0.0806275342737273
ACH-000250,-0.22133927414624133
ACH-000251,-0.059096613378889086
ACH-000252,-0.1843888407108832
ACH-000253,-0.07914213573143432
ACH-000255,-0.0065514921476521855
ACH-000256,0.0007005315663278303
ACH-000257,0.016705449111312873
ACH-000258,-0.1463546182982934
ACH-000259,-0.09375890069021438
ACH-000260,-0.21723711853349173
ACH-000261,-0.05495287857671288
ACH-000262,-0.15595871535412456
ACH-000263,-0.00719380269659235
ACH-000264,-0.1215587805621493
ACH-000265,-0.20075506775541585
ACH-000266,-0.09505882026650443
ACH-000272,-0.05581253855254654
ACH-000274,-0.1735494988054433
ACH-000277,-0.05212622097483029
ACH-000278,0.033402532991282236
ACH-000279,-0.19408721137170348
ACH-000280,-0.3239062441077583
ACH-000281,-0.16411056983864805
ACH-000288,-0.17773963653135794
ACH-000291,-0.04893302764860248
ACH-000293,-0.1848495109869955
ACH-000294,0.17039634741728826
ACH-000295,-0.2378717447188191
ACH-000296,-0.17512792600638827
ACH-000302,-0.11468018820148865
ACH-000304,-0.024167580685084837
ACH-000307,-0.10541432325382928
ACH-000308,-0.0666715685894352
ACH-000310,0.010002003400686212
ACH-000311,-0.10712401761622617
ACH-000312,-0.04344803331528807
ACH-000315,-0.07632663574816365
ACH-000316,-0.3836299748715784
ACH-000317,-0.23549247995117906
ACH-000318,-0.05953400417924741
ACH-000319,-0.158751093227855
ACH-000320,-0.15583221948447076
ACH-000322,-0.4506218455308992
ACH-000323,-0.1616106478006138
ACH-000324,-0.12892271104546024
ACH-000329,-0.2466621349074501
ACH-000330,-0.010740044967258168
ACH-000331,-0.09791364774965107
ACH-000332,-0.14023467831800449
ACH-000334,0.1672512604790131
ACH-000335,-0.16315758005048933
ACH-000336,0.13189231115623862
ACH-000337,-0.13063120078626062
ACH-000338,-0.7198796819175032
ACH-000339,-0.1366594190421644
ACH-000341,-0.14784202753430992
ACH-000348,-0.1383166239414041
ACH-000350,-0.18782495952177036
ACH-000352,-0.16871773552600805
ACH-000356,-0.09606443790507364
ACH-000361,-0.34623948601778554
ACH-000362,-0.1289502017222459
ACH-000363,-0.23781492664505946
ACH-000364,-0.2134084442942029
ACH-000365,-0.11086415833614376
ACH-000366,-0.049131129032050164
ACH-000368,-0.3361437430877107
ACH-000374,-0.11239447984115307
ACH-000375,-0.08961807760037865
ACH-000376,-0.08689342873967876
ACH-000381,-0.08018208248475005
ACH-000383,-0.13035567160591066
ACH-000387,-0.0738149988773043
ACH-000389,-0.4599079908393525
ACH-000390,0.04521985342684832
ACH-000393,-0.10737751133765852
ACH-000395,-0.28626204247806386
ACH-000396,-0.4788856791225735
ACH-000397,-0.11593622856117645
ACH-000401,-0.20611888912903692
ACH-000402,0.06785683484925356
ACH-000403,-0.1540978577246282
ACH-000404,0.1957356779261788
ACH-000406,-0.11739962133504035
ACH-000407,-0.20672432512471975
ACH-000408,-0.2568481907780053
ACH-000410,-0.17437433190483054
ACH-000411,-0.2297948289709368
ACH-000414,-0.26275022466744474
ACH-000415,-0.2014676465053282
ACH-000416,-0.14827319041521472
ACH-000420,-0.17971612526372605
ACH-000421,-0.3862139549938083
ACH-000424,-0.11449722255416007
ACH-000425,-0.12350305851581425
ACH-000426,0.013809145021270466
ACH-000427,-0.00798256338416403
ACH-000433,-0.3021459374582057
ACH-000435,-0.06814710293644842
ACH-000436,-0.0937864099557971
ACH-000444,-0.09215023426110952
ACH-000445,-0.07435963972878985
ACH-000448,-0.07016865131654125
ACH-000450,-0.18719524005033406
ACH-000452,-0.2107004068530572
ACH-000454,-0.2001570100576052
ACH-000458,-0.021816180820178898
ACH-000459,0.1662452715388386
ACH-000460,-0.08675473612027057
ACH-000461,-0.03688197401786997
ACH-000463,-0.5072951643102747
ACH-000464,-0.2786485777491468
ACH-000466,0.019397861074182718
ACH-000467,-0.3142456536493145
ACH-000468,-0.14844746037253526
ACH-000469,-0.12679916817097622
ACH-000470,-0.07279948655921929
