,MROH7 (374977)
ACH-000004,-0.43259471176255604
ACH-000005,-0.7193241841976683
ACH-000007,-0.2271919478181529
ACH-000009,-0.05161608821103393
ACH-000011,-0.19585545425607295
ACH-000012,-0.28964020611445385
ACH-000013,-0.22028916092030676
ACH-000014,-0.06252942271513147
ACH-000015,-0.15294063654948073
ACH-000017,-0.05401692513491485
ACH-000018,0.008513084360402849
ACH-000019,-0.15488180507189725
ACH-000021,-0.10487728358790023
ACH-000022,-0.21346227115875
ACH-000025,-0.2592465179804528
ACH-000028,-0.1820925683934952
ACH-000030,-0.2006384151379399
ACH-000035,-0.4134350022026171
ACH-000036,0.10803731525503132
ACH-000037,-0.012285785589831812
ACH-000039,-0.10090589709627526
ACH-000040,0.04729917420618932
ACH-000041,-0.10206050532248848
ACH-000042,-0.12943797756567804
ACH-000045,-0.0656885315910378
ACH-000047,-0.1097413940928381
ACH-000052,-0.1482949520785594
ACH-000053,-0.12386295123626605
ACH-000054,-0.11308351466863605
ACH-000055,0.08100284208932468
ACH-000060,-0.3009506601331328
ACH-000067,0.04844293761788032
ACH-000070,-0.222099290722256
ACH-000075,0.07037228756961203
ACH-000078,-0.1616120909013774
ACH-000082,-0.16066404997519473
ACH-000085,0.008516426251291226
ACH-000086,-0.19489624198523006
ACH-000087,-0.1860463684666124
ACH-000092,-0.29635517674318945
ACH-000095,-0.1409963550253952
ACH-000097,-0.07944747633230831
ACH-000098,-0.25031704243961833
ACH-000099,-0.2147349961682294
ACH-000108,-0.2315466643790368
ACH-000113,-0.20946078571813206
ACH-000116,-0.13905861063268535
ACH-000118,-0.08207973408076367
ACH-000120,-0.2223630572093792
ACH-000123,-0.14746806965611378
ACH-000127,-0.1480874081200621
ACH-000128,-0.1823561203620429
ACH-000132,-0.2908312465438557
ACH-000133,-0.13186076984013687
ACH-000137,-0.3405151338485405
ACH-000138,-0.12942833604205198
ACH-000142,-0.10021494765145138
ACH-000143,-0.15708288641082466
ACH-000146,-0.08762075064784443
ACH-000148,-0.12785548242824238
ACH-000150,-0.3168421732710397
ACH-000152,-0.15093459455191974
ACH-000153,-0.10064424818471084
ACH-000159,-0.027779307040165256
ACH-000160,-0.12384603658670157
ACH-000163,-0.0890218593947721
ACH-000167,0.06270439958825158
ACH-000168,-0.11353566820222595
ACH-000169,-0.15171935315086607
ACH-000178,-0.2342754621477961
ACH-000183,-0.17743249549379675
ACH-000188,-0.3106450471630248
ACH-000189,-0.12260878904206975
ACH-000190,0.051975879569038166
ACH-000198,-0.2129999879042375
