,RAD21 (5885)
ACH-000004,-1.1585045524041204
ACH-000005,-0.9753974124566931
ACH-000007,-1.002208870058427
ACH-000009,-1.316687647230502
ACH-000011,-1.3127146386420838
ACH-000012,-1.1854041005307314
ACH-000013,-1.4092875368556788
ACH-000014,-1.205705541417179
ACH-000015,-1.023083263081881
ACH-000017,-0.8853181403276409
ACH-000018,-0.8288672572304722
ACH-000019,-0.8310179610566677
ACH-000021,-1.04539953101013
ACH-000022,-0.8994027705925345
ACH-000025,-0.9165023524081864
ACH-000028,-1.0325469023766505
ACH-000030,-1.0506396758290029
ACH-000035,-0.8097088415988868
ACH-000036,-1.2114700468267423
ACH-000037,-0.7373926371803622
ACH-000039,-1.0705557810081074
ACH-000040,-1.139578726955162
ACH-000041,-1.1637784257607964
ACH-000042,-0.8188223912893438
ACH-000045,-1.1187511720394403
ACH-000047,-1.0982562248729215
ACH-000052,-1.228884558079893
ACH-000053,-1.190076757889063
ACH-000054,-0.9339170046062986
ACH-000055,-0.8657336556589365
ACH-000060,-1.078582560799136
ACH-000067,-1.1671294907351588
ACH-000070,-1.069795821987679
ACH-000075,-1.0957251354684854
ACH-000078,-1.079260343806738
ACH-000082,-0.8433344303884143
ACH-000085,-0.9704958939687508
ACH-000086,-1.0682879518080932
ACH-000087,-1.137371068314892
ACH-000092,-1.3156146696684738
ACH-000095,-1.0362811426833234
ACH-000097,-0.8755193823251294
ACH-000098,-1.2639252960464364
ACH-000099,-1.074833726083689
ACH-000108,-0.8000184899650582
ACH-000113,-0.8930178829232269
ACH-000116,-1.001261220703765
ACH-000118,-1.0301289638865228
ACH-000120,-1.1241454896595575
ACH-000123,-1.1304982964929815
ACH-000127,-1.0566719622490324
ACH-000128,-1.2102696077957875
ACH-000132,-1.1183684809672827
ACH-000133,-1.125412432262234
ACH-000137,-0.9994022951845971
ACH-000138,-0.9970324851008454
ACH-000142,-1.175626687628032
ACH-000143,-1.2163633313697495
ACH-000146,-1.121921658062944
ACH-000148,-1.0250009205061479
ACH-000150,-1.083942360834392
ACH-000152,-0.9287246333202028
ACH-000153,-1.0834433549471107
ACH-000159,-1.0211384111562911
ACH-000160,-1.0311395063275806
ACH-000163,-0.9764499876374664
ACH-000167,-1.1895710398540755
ACH-000168,-0.9287430941594412
ACH-000169,-1.1838308638218746
ACH-000178,-1.0655237697806266
ACH-000183,-1.1727272727105815
