,AIP (9049)
ACH-000228,-0.4868556067233786
ACH-000231,-0.15544753291702054
ACH-000232,-0.20461359174170635
ACH-000233,-0.4010496636358914
ACH-000234,-0.22480087267405446
ACH-000235,-0.0984303796529411
ACH-000237,-0.11941390504370998
ACH-000238,-0.2929554340251675
ACH-000242,-0.449908064862847
ACH-000243,0.1307145758567584
ACH-000244,-0.2310680022387192
ACH-000246,-0.359300126702758
ACH-000248,-0.12265658480332282
ACH-000250,-0.3739465652366591
ACH-000251,-0.2450249645927385
ACH-000252,0.08421134000793372
ACH-000253,0.16888617985284932
ACH-000255,-0.3211142053287774
ACH-000256,-0.3192217380705231
ACH-000257,-0.0007980568927104763
ACH-000258,-0.0895080168368648
ACH-000259,-0.20998850341389014
ACH-000260,-0.0770614142333923
ACH-000261,-0.17287100194147606
ACH-000262,-0.4480290136298019
ACH-000263,-0.21465049589773846
ACH-000264,-0.17377137385781952
ACH-000265,-0.16479547360199698
ACH-000266,-0.476078080259692
ACH-000272,-0.14622405640102165
ACH-000274,-0.3616290701181896
ACH-000277,-0.18000153522999598
ACH-000278,-0.007292469478264842
ACH-000279,-0.15433107215274264
ACH-000280,-0.3624719565427985
ACH-000281,-0.4412472093370608
ACH-000288,-0.37947992871935016
ACH-000291,-0.06595684770805159
ACH-000293,-0.052022183951175034
ACH-000294,-0.24583147894261384
ACH-000295,0.1965403702187708
ACH-000296,-0.09234954452378676
ACH-000302,-0.17264056561724425
ACH-000304,-0.6366638336958178
ACH-000307,-0.19321979127052571
ACH-000308,-0.32526243482500355
ACH-000310,-0.16775429577476503
ACH-000311,-0.1291309634333175
ACH-000312,-0.3168069921039849
ACH-000315,-0.2791419693485664
ACH-000316,-0.3158631211153221
ACH-000317,-0.4286844113312983
ACH-000318,-0.4003998349640066
ACH-000319,-0.032952281316826135
ACH-000320,-0.1119521530949144
ACH-000322,0.19380941364484194
ACH-000323,-0.5492900669925119
ACH-000324,-0.12098076059412095
ACH-000329,0.0632608727719914
ACH-000330,-0.3743004076468553
ACH-000331,-0.4742585724784312
ACH-000332,-0.20367006997801995
ACH-000334,-0.3367480389163349
ACH-000335,0.1997618321894937
ACH-000336,-0.7901076433267338
ACH-000337,-0.3527184519389618
ACH-000338,0.028836834183623487
ACH-000339,-0.19528088554988454
ACH-000341,-0.20493659023362865
ACH-000348,-0.19430015057789046
ACH-000350,-0.27992135426803033
ACH-000352,-0.4156589220795827
ACH-000356,-0.3086771633585116
ACH-000361,-0.043827421654289996
ACH-000362,-0.2734920080457915
ACH-000363,-0.122890622473845
ACH-000364,-0.19024001165270615
ACH-000365,-0.5950492003015343
ACH-000366,-0.3152705111001758
ACH-000368,-0.10830626183989332
ACH-000374,-0.6250174737923166
ACH-000375,-0.07215103341689896
ACH-000376,-0.3735037180221758
ACH-000381,-0.1744024190350746
ACH-000383,-0.17772572243794107
ACH-000387,-0.15962496131871362
ACH-000389,-0.0721778708578331
ACH-000390,-0.09464292037425907
ACH-000393,-0.20475650636258466
ACH-000395,-0.21887912281463268
ACH-000396,-0.2080336877395656
ACH-000397,-0.17050664067276072
ACH-000401,-0.31960010347439555
ACH-000402,-0.14246573662084813
ACH-000403,-0.14656291635840255
ACH-000404,0.21046081257610386
ACH-000406,-0.06911015810794273
ACH-000407,0.012941146067205308
ACH-000408,-0.21019605671585534
ACH-000410,-0.2152970979563311
ACH-000411,-0.17433836102713082
ACH-000414,-0.14432264883347048
ACH-000415,-0.2327745088167284
ACH-000416,-0.14773873998508855
ACH-000420,-0.4442053371340065
ACH-000421,-0.11259305260305373
ACH-000424,-0.29295419277766216
ACH-000425,-0.5075611754194319
ACH-000426,-0.439957591464904
ACH-000427,-0.08618451952323243
ACH-000433,-0.32848223346292993
ACH-000435,-0.15544395376819628
ACH-000436,-0.28548885808547586
ACH-000444,-0.1281608476060573
ACH-000445,-0.29840182922254355
ACH-000448,-0.43346959794888257
ACH-000450,-0.6282525177939584
ACH-000452,-0.12344364940048708
ACH-000454,-0.030315800188473362
ACH-000458,-0.1284243788292828
ACH-000459,-0.17516957644499725
ACH-000460,-0.006649372188510737
ACH-000461,-0.4268761940296917
ACH-000463,-0.34936322897589706
ACH-000464,-0.0925429804145452
ACH-000466,-0.4653349721445629
ACH-000467,-0.21130641531328
ACH-000468,-0.32566473747461305
ACH-000469,-0.21799704901167505
ACH-000470,-0.2092977047160952
ACH-000471,0.2258480490134934
ACH-000472,-0.08757860573237015
ACH-000473,-0.2882531409770205
ACH-000475,-0.1642817630004917
ACH-000476,-0.19221437996601184
ACH-000477,-0.5570060627189503
ACH-000479,-0.14673751799728268
ACH-000480,-0.3336002044980569
ACH-000481,-0.1260803232291772
ACH-000483,-0.06386367695003403
ACH-000484,-0.10763020257089756
ACH-000485,-0.09371648574018884
ACH-000486,-0.3540741210180643
ACH-000487,-0.4153944740259441
ACH-000488,-0.07229481579110719
ACH-000490,-0.02678912610292333
ACH-000491,-0.1743734583346641
ACH-000495,-0.06420479747660368
ACH-000496,-0.3789805032498096
ACH-000499,-0.3831512061743162
ACH-000500,-0.3239639847577753
ACH-000502,-0.3324748267727122
ACH-000503,-0.3312228084436805
ACH-000505,-0.3803194698080517
ACH-000507,-0.40994886160552585
ACH-000510,0.03764639121149807
ACH-000511,-0.5419872825600814
ACH-000512,-0.7114929758971995
ACH-000516,0.120273523129313
ACH-000517,-0.4097096891119746
ACH-000518,-0.13190409892786895
ACH-000520,-0.2070444162085996
ACH-000521,0.15862582665917752
ACH-000522,-0.7420426929826125
ACH-000524,-0.1525476375416355
ACH-000527,0.1381015788280138
ACH-000528,-0.09889888940184252
ACH-000537,-0.15813766954501152
ACH-000541,-0.33561648187207643
ACH-000542,-0.20263257932992887
ACH-000544,-0.1976133079860264
ACH-000545,-0.3940170764456529
ACH-000547,-0.33010917159570496
ACH-000548,0.13939598345249293
ACH-000549,-0.2915197638245602
ACH-000550,-0.09559093835008496
ACH-000552,-0.1877356170692627
ACH-000556,-0.008067550849120548
ACH-000557,-0.13307097996466669
ACH-000569,-0.1094272987585257
ACH-000570,-0.1905634959629712
ACH-000571,-0.26826782188041864
ACH-000573,-0.22689264422020355
ACH-000576,-0.16234921501641195
ACH-000579,-0.10324412723181862
ACH-000580,-0.4625462100188633
ACH-000584,-0.1962698380561361
ACH-000585,-0.01537197727116484
ACH-000588,-0.3302696247342209
ACH-000589,-0.2548225074552219
ACH-000591,0.05705783736163515
ACH-000593,-0.18163443837222226
ACH-000600,-0.2516810801770525
ACH-000601,-0.1642858320069995
ACH-000605,-0.06139058575279813
ACH-000606,-0.2032704131284936
ACH-000608,-0.1799002248021553
ACH-000614,-0.5912611122685543
ACH-000616,-0.2317574410689951
ACH-000618,-0.23137244733064044
ACH-000619,-0.3689589325424735
ACH-000620,-0.3360810248696757
ACH-000621,-0.1679104279213853
ACH-000622,-0.23876511009182005
ACH-000623,-0.10764406383011416
ACH-000624,-0.1328730073396251
ACH-000627,-0.2365418132263995
ACH-000630,-0.4201093966850206
ACH-000631,-0.2624350296682845
ACH-000632,-0.20108543045491786
ACH-000633,-0.24255896412816425
ACH-000637,-0.3220272347914638
ACH-000638,-0.3368459091179014
ACH-000646,-0.030298622499478376
ACH-000647,-0.3393792340699823
ACH-000648,-0.07822244034057424
ACH-000649,-0.4330195795174736
ACH-000651,-0.1959585118138727
ACH-000652,-0.4170305827578932
ACH-000653,-0.4069908689142349
ACH-000657,-0.2611187873557572
ACH-000658,-0.16049975791677853
ACH-000661,-0.37978650685844295
ACH-000662,-0.03138559594871629
ACH-000663,-0.4010840863136221
ACH-000665,-0.2608530362240253
ACH-000671,-0.15955922388420268
ACH-000672,-0.2039372490870828
ACH-000673,-0.1773368128111706
ACH-000676,-0.2718190400851156
ACH-000677,-0.0877182767927677
ACH-000681,-0.2649866171126394
ACH-000683,-0.42548560430434396
ACH-000684,-0.2821174675003464
ACH-000688,-0.3877358368980783
ACH-000693,-0.24352559353146225
ACH-000694,-0.4296886165833244
ACH-000695,-0.2800301738467127
ACH-000696,-0.369159430154344
ACH-000697,-0.1954454589614939
ACH-000699,-0.2511280725007159
ACH-000701,-0.15444907376965428
ACH-000706,-0.17601317387634416
ACH-000711,-0.10302063162100572
ACH-000713,-0.28112838533385165
ACH-000714,-0.589690091377823
ACH-000718,-0.16305873785580474
ACH-000720,-0.6719539385290383
ACH-000721,-0.25721287236990825
ACH-000724,-0.1806023590699116
ACH-000725,-0.2487080905415517
ACH-000732,-0.05432709669322408
ACH-000734,-0.2529305472037007
ACH-000735,0.012866865439365358
ACH-000736,0.21150836377095308
ACH-000738,-0.6177398120245536
ACH-000746,-0.3365765214479289
ACH-000747,-0.03219852323132462
ACH-000748,-0.1099196706638165
ACH-000753,-0.1240907410773142
ACH-000756,-0.1775669806179135
ACH-000757,-0.18115471333015964
ACH-000758,-0.5805281179750423
ACH-000760,-0.2629095352451999
ACH-000762,-0.2797441288033664
ACH-000763,-0.29551319347845506
ACH-000764,-0.376747519573449
ACH-000765,-0.6824375002785286
ACH-000766,-0.21607609074001846
ACH-000767,-0.3453135510664283
ACH-000768,-0.04762609957006969
ACH-000769,-0.13921527962292868
ACH-000770,-0.3158299924463777
ACH-000771,-0.02726752404210945
ACH-000773,-0.4857137208115331
ACH-000776,-0.4305248644996829
ACH-000777,-0.3953155106371409
ACH-000778,-0.3251581094046772
ACH-000781,-0.2786997545698611
ACH-000782,-0.3128227203471877
ACH-000783,-0.3304636678330192
ACH-000784,-0.2675235893598725
ACH-000785,-0.4020775782483498
ACH-000787,-0.3010948228884047
ACH-000788,-0.2277453958838695
ACH-000791,-0.045088340969636535
ACH-000792,-0.285966018129399
ACH-000794,-0.20273202360893047
ACH-000796,-0.2884021643583221
ACH-000798,-0.1680769181957709
ACH-000799,-0.17529378188013509
ACH-000800,-0.02945649448480365
ACH-000802,-0.22320258540401888
ACH-000804,-0.12946629525859954
ACH-000805,-0.4386942839310605
ACH-000809,-0.13697949285299604
ACH-000810,-0.4047746787886217
ACH-000811,-0.16196210058333
ACH-000817,-0.6591760074872457
ACH-000819,-0.3097171744665211
ACH-000820,0.08486722884403565
ACH-000821,-0.3317225864672104
ACH-000822,-0.23720568075692464
ACH-000823,-0.1219270048182197
ACH-000824,-0.19100267642843766
ACH-000827,-0.4385884626426621
ACH-000829,-0.07767829889143905
ACH-000831,-0.28859344539044585
ACH-000832,-0.15712867865428146
ACH-000833,-0.02449228247075479
ACH-000834,-0.10683291496351437
ACH-000835,-0.18896562807077774
ACH-000836,0.09679019952734773
ACH-000837,-0.2442981163223183
ACH-000838,-0.40764715698008
ACH-000839,-0.2242195409787737
ACH-000840,-0.4088936513917898
ACH-000841,-0.10434610084859544
ACH-000843,-0.2925885693810209
ACH-000846,0.050455324493465015
ACH-000847,-0.19628988772050324
ACH-000848,-0.14342025102294118
ACH-000849,-0.16040896026560544
ACH-000851,-0.34450739338617303
ACH-000855,-0.004136979882689068
ACH-000856,-0.2376614693037176
ACH-000858,-0.1721677173840671
ACH-000859,-0.029043854953148474
ACH-000861,-0.36558494302934896
ACH-000862,-0.06486398069038897
ACH-000865,-0.11409870555496553
ACH-000866,-0.06717388275951275
ACH-000867,-0.16520327413252284
ACH-000869,-0.24623187195444826
ACH-000872,-0.42935330473436906
ACH-000873,-0.414217089842164
ACH-000876,-0.2100390842974844
ACH-000878,-0.269451447430307
ACH-000880,-0.4658748203749787
ACH-000881,-0.7063218224789531
ACH-000882,-0.16843746554640585
ACH-000884,0.2420047600126783
ACH-000885,-0.1601636326689689
ACH-000887,-0.2690977763267042
ACH-000889,-0.6056180279122502
ACH-000896,-0.16075960176263102
ACH-000898,-0.14252065609175926
ACH-000900,-0.44150131028782336
ACH-000901,-0.4217865532269479
ACH-000905,-0.3514105872388745
ACH-000906,-0.11016095412374367
ACH-000907,0.1908674353306568
ACH-000910,-0.24300113531119674
ACH-000911,-0.2732283476158922
ACH-000912,-0.14659558188473953
ACH-000913,-0.20176046941825404
ACH-000915,-0.4480357053527037
ACH-000916,-0.4893230973051373
ACH-000917,-0.36666211404079496
ACH-000920,-0.2711353352959009
ACH-000921,-0.5304293543176484
ACH-000924,-0.14397744497800688
ACH-000926,-0.17007700617966273
ACH-000928,0.03471932437909118
ACH-000929,-0.3796888629596595
ACH-000932,-0.2467883757326271
ACH-000935,-0.4973905695912496
ACH-000936,-0.5216899525999426
ACH-000937,-0.28830746244612065
ACH-000938,-0.20368701219614235
ACH-000939,0.11126503151199664
ACH-000941,-0.1889724851508694
ACH-000943,-0.3181888008708481
ACH-000946,-0.2749466742496835
ACH-000947,-0.05620368400471317
ACH-000948,-0.2849236354068962
ACH-000950,-0.12484233211096472
ACH-000953,-0.3898722897122897
ACH-000954,-0.5568580020840032
ACH-000957,-0.04480234387050058
ACH-000958,-0.14329758576209992
ACH-000960,-0.2460699063534108
ACH-000963,-0.23896769328113876
ACH-000968,-0.14606484148288554
ACH-000969,-0.16802978228979268
ACH-000972,-0.3213825751981789
ACH-000973,-0.14378187555723332
ACH-000974,-0.14842736667671208
ACH-000978,-0.2193366065421061
ACH-000984,-0.4195606948390063
ACH-000986,-0.5511819502854517
ACH-000988,-0.35135931433754997
ACH-000993,-0.1170649843069608
ACH-000994,-0.3501281032171101
ACH-000996,-0.1860330641036087
ACH-001001,-0.09571675520464347
ACH-001020,0.1896091990016692
ACH-001028,-0.1895539210568673
ACH-001031,-0.00022958848277141762
ACH-001038,-0.21327338129509327
ACH-001048,0.1139285436633173
ACH-001050,-0.4415644066026986
ACH-001053,-0.1973758701363992
ACH-001054,-0.14957708261391722
ACH-001061,-0.09539289972882044
ACH-001067,-0.6861297682913474
ACH-001075,-0.3623662416018348
ACH-001096,-0.08623372178664887
ACH-001111,-0.4390996919668365
ACH-001119,-0.2545566028932945
ACH-001128,0.5717270010634805
ACH-001134,-0.3387938350787673
ACH-001151,-0.4996404828985133
ACH-001163,-0.3565775083024835
ACH-001164,-0.3653877507637929
ACH-001183,-0.2012817667259952
ACH-001192,-0.21855257696016675
ACH-001193,-0.2955996993702236
ACH-001196,-0.14646091420619753
ACH-001197,-0.15118357793856527
ACH-001205,-0.5111681371499025
ACH-001211,0.006591615614381079
ACH-001212,-0.28622027360175845
ACH-001228,-0.1546411050350907
ACH-001232,-0.2581267669882034
ACH-001239,-0.07829768452941302
ACH-001270,-0.07569622604593595
ACH-001274,-0.264760979674635
ACH-001275,0.006989916825715987
ACH-001277,-0.0759050488388283
ACH-001278,-0.2395133536342004
ACH-001280,-0.3548723569991754
ACH-001283,-0.2547105852225943
ACH-001289,-0.2513390238045053
ACH-001300,-0.3883118793525647
ACH-001301,-0.0009240648911852918
ACH-001302,-0.2832128673601365
ACH-001306,-0.21194370956115052
ACH-001318,-0.03316728341222252
ACH-001322,-0.32683269071993665
ACH-001328,-0.10104248179270048
ACH-001332,-0.010651451249572662
ACH-001336,-0.7056690020312258
ACH-001346,-0.4449646641814662
ACH-001353,-0.3527410660861316
ACH-001354,-0.1396021964800152
ACH-001367,-0.30710339650094604
ACH-001368,-0.1127171445547777
ACH-001374,-0.35056770644144297
ACH-001377,-0.12441222639726635
ACH-001380,-0.415151194460932
ACH-001391,-0.11648224898178235
ACH-001408,-0.04043323395690339
ACH-001430,-0.14972499554286808
ACH-001431,-0.3273494714519574
ACH-001450,-0.2814126880888046
ACH-001496,-0.06457597477153018
ACH-001500,-0.19136850454225035
ACH-001523,0.04247667682719962
ACH-001532,-0.666893945263553
ACH-001550,-0.14835325342975655
ACH-001552,-0.0521550837939963
ACH-001554,-0.11492895350075286
ACH-001654,-0.3745806929338233
ACH-001735,-0.3440499081083465
ACH-001736,-0.31948676956406385
ACH-001737,0.07430636991642106
ACH-001740,-0.36223438629039867
ACH-001745,-0.09769175822798863
ACH-001765,-0.005289313368034736
