,INVS (27130)
ACH-000004,-0.07199894905610392
ACH-000005,0.21735123972238626
ACH-000007,0.19507140554269872
ACH-000009,-0.04286204913023252
ACH-000011,0.23172299425644305
ACH-000012,0.2496569614756439
ACH-000013,0.06359921252045438
ACH-000014,-0.0702419887556973
ACH-000015,0.008370351778440536
ACH-000017,0.1771383254861361
ACH-000018,0.16935479734992734
ACH-000019,0.351212923718164
ACH-000021,0.07307328170048086
ACH-000022,0.028692398908991758
ACH-000025,0.2369641745583698
ACH-000028,0.2584725788188175
ACH-000030,0.12652967369486898
ACH-000035,0.08818983243769826
ACH-000036,0.1792403601271317
ACH-000037,0.0633296401940144
ACH-000039,0.12244378207119555
ACH-000040,0.0710420819359688
ACH-000041,0.043198326810336994
ACH-000042,0.11855724087784973
ACH-000045,0.1384421246375649
ACH-000047,0.06416695370538701
ACH-000052,0.056055492994597535
ACH-000053,0.08418922395502135
ACH-000054,0.1429844327498754
ACH-000055,0.2346100313968921
ACH-000060,0.08575341508261065
ACH-000067,0.0740054952147273
ACH-000070,0.14512987712922873
ACH-000075,0.045681396030413615
ACH-000078,0.056356736767847825
ACH-000082,0.14023811234121694
ACH-000085,0.08636406602901747
ACH-000086,0.11057918758242977
ACH-000087,0.049442385498556056
ACH-000092,0.12494999581094915
ACH-000095,0.12340357913165036
ACH-000097,0.1733973304032293
ACH-000098,0.09724293748253468
ACH-000099,0.17449395327467196
ACH-000108,0.03475112339410947
ACH-000113,0.16034753623264333
ACH-000116,0.10475392363023192
ACH-000118,0.02953555690307968
ACH-000120,0.09493989779882103
ACH-000123,0.17291742829670506
ACH-000127,0.14108242144640354
ACH-000128,0.23145169784711825
ACH-000132,0.17579235321487074
ACH-000133,0.12491508476231555
ACH-000137,0.26330472149203377
ACH-000138,0.07328038531348365
ACH-000142,0.15079932145138258
ACH-000143,0.13634545302289838
ACH-000146,0.01968590608820984
ACH-000148,0.06933632401239415
ACH-000150,0.26082971526789617
ACH-000152,0.1679348837765093
ACH-000153,0.10850778833017244
ACH-000159,0.091586898080532
ACH-000160,0.2844751154369977
ACH-000163,0.21205496493999315
ACH-000167,-0.1863574892452041
ACH-000168,-0.020651811697431157
ACH-000169,0.15272911722425656
ACH-000178,0.1957990452934471
ACH-000183,0.0793850341652799
ACH-000188,0.17889154215596495
ACH-000189,0.04967607300549996
ACH-000190,-0.036192971090583115
ACH-000198,0.154751897827964
ACH-000203,0.4508193287754918
ACH-000204,0.12646810791873656
ACH-000206,0.1007526567267968
ACH-000207,0.18158433371836835
ACH-000208,0.1793189261416864
ACH-000210,0.18857034564648006
ACH-000211,0.033687424913610584
ACH-000215,0.12694327960584498
ACH-000221,0.1784241791213818
ACH-000222,0.10327940325414207
ACH-000223,0.13031999408605222
ACH-000226,0.1919682529520112
ACH-000227,0.17685517890938365
ACH-000228,0.08767023631137788
ACH-000231,0.14856102280637135
ACH-000232,0.09015246762405983
ACH-000233,0.12827474468621436
ACH-000234,0.11687290611124715
ACH-000235,0.16512852177320128
ACH-000237,0.11898430577626327
ACH-000238,0.06424746264844779
ACH-000242,0.03578635221138793
ACH-000243,0.11546484441180445
ACH-000244,0.0977413941751444
ACH-000246,0.10270663957992687
ACH-000248,0.1887459482155489
ACH-000250,0.04121398812295133
ACH-000251,0.29047834981529513
ACH-000252,-0.060717948022161024
ACH-000253,0.08468457975681808
ACH-000255,-0.00817523988894992
ACH-000256,0.0956089060396826
ACH-000257,0.03701538811180205
ACH-000258,0.052723772001575665
ACH-000259,0.07332302842647864
ACH-000260,0.10053360790658966
ACH-000261,0.063264829182493
ACH-000262,0.24995409091429066
ACH-000263,-0.0902029157853354
ACH-000264,0.07520589095060604
ACH-000265,0.10287523907251582
ACH-000266,0.029515979439790757
ACH-000272,0.09295258983365708
ACH-000274,0.2616238662638229
ACH-000277,-0.04584955492053603
ACH-000278,0.20690895046840635
ACH-000279,0.1676831361049676
ACH-000280,0.006196588377164742
ACH-000281,0.2196922426484264
ACH-000288,0.21210188181645445
ACH-000291,0.15417576959225887
ACH-000293,-0.07902478230659114
ACH-000294,0.04728218706369005
ACH-000295,-0.0194517021905442
ACH-000296,0.19876791669291924
ACH-000302,0.028976635227416524
ACH-000304,-0.0601427627475527
ACH-000307,0.15571749083821593
ACH-000308,0.07865607581171205
ACH-000310,0.06274115390059781
ACH-000311,0.1550786233029347
ACH-000312,0.06769455213666113
ACH-000315,0.052776173702390496
ACH-000316,0.04783536843708713
ACH-000317,0.20604245435032745
ACH-000318,0.08281254042601939
ACH-000319,0.07765015117951475
