,SLC1A2 (6506)
ACH-000004,-0.13526932997429686
ACH-000005,-0.20801512336289893
ACH-000007,-0.21859306926491234
ACH-000009,-0.09861603867432507
ACH-000011,0.011177011513860307
ACH-000012,-0.04956273465023912
ACH-000013,-0.15563987905207288
ACH-000014,-0.0588931940400071
ACH-000015,-0.05852701767391352
ACH-000017,-0.0171631418741655
ACH-000018,-0.16367979890834206
ACH-000019,-0.31391984835683073
ACH-000021,-0.13700108075830064
ACH-000022,-0.05934333956290195
ACH-000025,-0.14334678556234193
ACH-000028,-0.07343317489788044
ACH-000030,-0.16831331460042245
ACH-000035,-0.2022999940648829
ACH-000036,-0.12191180485708135
ACH-000037,0.04857465510645189
ACH-000039,-0.14884298950842847
ACH-000040,0.013090282663687664
ACH-000041,-0.05353014623568186
ACH-000042,-0.13964070959714586
ACH-000045,-0.10071706025696596
ACH-000047,0.02062445048664955
ACH-000052,-0.08312542066579183
ACH-000053,-0.12201011705715425
ACH-000054,-0.05387842296479901
ACH-000055,-0.23676481639471905
ACH-000060,-0.06178454633125303
ACH-000067,-0.08348491244368536
ACH-000070,0.01043171465355825
ACH-000075,-0.18560455275923796
ACH-000078,-0.013431167833135109
ACH-000082,-0.04968351882391366
ACH-000085,-0.21637302612346934
ACH-000086,-0.14491392351939472
ACH-000087,-0.2250213157368446
ACH-000092,-0.03578725477334857
ACH-000095,-0.0850699586584913
ACH-000097,-0.04501555927821645
ACH-000098,-0.06292195278865535
ACH-000099,-0.10456133865524717
ACH-000108,0.021599589206606203
ACH-000113,0.03398730593137346
ACH-000116,-0.08719992682491175
ACH-000118,-0.0927946179245178
ACH-000120,-0.15239476730645768
ACH-000123,-0.1852443541312533
ACH-000127,-0.17830302053731714
ACH-000128,-0.04023690781589248
ACH-000132,-0.16100018753212242
ACH-000133,-0.16017448262652698
ACH-000137,-0.1913263458762092
ACH-000138,-0.16158997188488586
ACH-000142,-0.13191735546974548
ACH-000143,0.03829856908213922
ACH-000146,-0.03249561132911797
ACH-000148,-0.07314040187336124
ACH-000150,-0.032464767886266906
ACH-000152,-0.014820407008301385
ACH-000153,-0.01981071669900871
ACH-000159,-0.055242315629230106
ACH-000160,-0.08844009516783602
ACH-000163,-0.033166088018393665
ACH-000167,0.042688753046763867
ACH-000168,-0.10602536653927852
ACH-000169,-0.03411393560136782
ACH-000178,-0.11064512887259252
ACH-000183,-0.06519539493707371
ACH-000188,-0.0691241447309948
ACH-000189,-0.1637798505000034
ACH-000190,-0.2670766340425374
ACH-000198,-0.12366498394473148
ACH-000203,-0.07709222900763896
ACH-000204,-0.1535316931706136
ACH-000206,-0.1404644957218179
ACH-000207,-0.2624193490089016
ACH-000208,0.12662066999695354
ACH-000210,-0.19137769846717
ACH-000211,0.009226505969375843
ACH-000215,-0.1987880259662031
ACH-000221,-0.2433835082067037
ACH-000222,-0.07371944827881828
ACH-000223,-0.09817138018976368
ACH-000226,-0.2394319599869299
ACH-000227,-0.0684155209644876
ACH-000228,0.09157541042035394
ACH-000231,-0.20665452823400532
ACH-000232,-0.15184475353214352
ACH-000233,-0.09224335544642158
ACH-000234,-0.024652063558445785
ACH-000235,-0.04780428597815112
ACH-000237,-0.1417287799299427
ACH-000238,-0.14605432973773794
ACH-000242,-0.20769915810768966
ACH-000243,-0.14404749472018286
ACH-000244,-0.01984656990849776
ACH-000246,-0.02070264609318016
ACH-000248,0.13612435155301514
ACH-000250,-0.08154821378508666
ACH-000251,0.0950955366958844
ACH-000252,-0.08809616982095182
ACH-000253,-0.006851842168225469
ACH-000255,-0.15192687734124102
ACH-000256,-0.2423730916071885
ACH-000257,-0.1070984087400209
ACH-000258,-0.1876510813011094
ACH-000259,-0.12710424589525313
ACH-000260,-0.20934208870345414
ACH-000261,-0.08865955081930563
ACH-000262,-0.08495997877851715
ACH-000263,-0.4822631773793554
ACH-000264,-0.008772661188458175
ACH-000265,-0.2294552426373518
ACH-000266,-0.02740786461543829
ACH-000272,-0.07238387239602287
ACH-000274,-0.1720019644649102
ACH-000277,-0.010399097675687663
ACH-000278,-0.1874517533435452
ACH-000279,-0.12586775886878598
ACH-000280,-0.0909275487817703
ACH-000281,-0.21417676307292705
ACH-000288,-0.13541525668571855
ACH-000291,-0.06152882202191892
ACH-000293,-0.17448520046494967
ACH-000294,-0.17134768426690833
ACH-000295,-0.2920670981910353
ACH-000296,-0.05978353240567776
