,SEC61B (10952)
ACH-000004,-0.5966365945574237
ACH-000005,-0.665711957679959
ACH-000007,-0.4725331786929339
ACH-000009,-0.5699221025980556
ACH-000011,-0.4797535971443108
ACH-000012,-0.2513619251591734
ACH-000013,-0.5400362566763254
ACH-000014,-0.505438556811612
ACH-000015,-0.6598615426462346
ACH-000017,-0.42473922826888266
ACH-000018,-0.4652637144854622
ACH-000019,-0.3495462925423931
ACH-000021,-0.7769328512179856
ACH-000022,-0.605306431996646
ACH-000025,-0.6478177462471868
ACH-000028,-0.4924653120002404
ACH-000030,-0.4067651778542491
ACH-000035,-0.5955321545638727
ACH-000036,-0.5628289717998962
ACH-000037,-0.4855986007694895
ACH-000039,-0.4973087455284578
ACH-000040,-0.5941924001183422
ACH-000041,-0.8559634027768613
ACH-000042,-0.5316136016066392
ACH-000045,-0.6089086035295478
ACH-000047,-0.5188414152613078
ACH-000052,-0.5939021552677921
ACH-000053,-0.4759573326997338
ACH-000054,-0.5114189864004727
ACH-000055,-0.5676116575069853
ACH-000060,-0.6404917576113589
ACH-000067,-0.1922041887687544
ACH-000070,-0.116148413910513
ACH-000075,-0.3477652530536645
ACH-000078,-0.2834003382944249
ACH-000082,-0.6547810435827451
ACH-000085,-0.5041811769419526
ACH-000086,-0.4561570809744479
ACH-000087,-0.6969740548963602
ACH-000092,-0.7027050275925848
ACH-000095,-0.5296040939215857
ACH-000097,-0.4067563720238106
ACH-000098,-0.643479708229073
ACH-000099,-0.3612500685805145
ACH-000108,-0.7035773160568521
ACH-000113,-0.5266036825576221
ACH-000116,-0.5213971854786549
ACH-000118,-0.5120844661363978
ACH-000120,-0.5292450583417154
ACH-000123,-0.43825268288363023
ACH-000127,-0.5448467518248622
ACH-000128,-0.5541224395138644
ACH-000132,-0.5174953188896642
ACH-000133,-0.5463673787760663
ACH-000137,-0.5305399570138855
ACH-000138,-0.6233014015669337
ACH-000142,-0.4716462175776244
ACH-000143,-0.3599153525352363
ACH-000146,-0.643963079294522
ACH-000148,-0.21301911265947585
ACH-000150,-0.3991253889077421
ACH-000152,-0.3937586292190181
ACH-000153,-0.6750223621494802
ACH-000159,-0.6564414031471177
ACH-000160,-0.4796430855211848
ACH-000163,-0.5800067136938168
ACH-000167,-0.8110769348336081
ACH-000168,-0.7138462027698816
ACH-000169,-0.4307140649038438
ACH-000178,-0.4559566371297238
ACH-000183,-0.5482829122722788
ACH-000188,-0.3760321658874474
ACH-000189,-0.9732346781356128
ACH-000190,-0.647436492614884
ACH-000198,-0.4485224889236936
ACH-000203,-0.6155942120413451
ACH-000204,-0.7357598669476476
ACH-000206,-0.7305412843262873
ACH-000207,-0.28416128174763605
ACH-000208,-0.07700104155290609
ACH-000210,-0.33095622853638035
ACH-000211,-0.4131963637028962
ACH-000215,-0.4223637240737016
ACH-000221,-0.4645336979344088
ACH-000222,-0.6540879710661966
ACH-000223,-0.192150556137815
ACH-000226,-0.4948307849230769
ACH-000227,-0.3896113035866837
ACH-000228,-0.6308673742314124
ACH-000231,-0.5738303287113181
ACH-000232,-0.5024624606614931
ACH-000233,-0.560616979246229
ACH-000234,-0.4819349229308017
ACH-000235,-0.5392046825650442
ACH-000237,-0.5714321429763285
ACH-000238,-0.5837873841179392
ACH-000242,-0.35334084741437605
ACH-000243,-0.3398789891304796
ACH-000244,-0.5774553582970985
ACH-000246,-0.4098344688276753
ACH-000248,-0.31760124759695296
ACH-000250,-0.4489775067641519
ACH-000251,-0.7844554619083214
ACH-000252,-0.7013997398322318
ACH-000253,-0.33283828872018395
ACH-000255,-0.6981769002666287
ACH-000256,-0.5196737935303445
ACH-000257,-0.5711109633200396
ACH-000258,-0.381099715165296
ACH-000259,-0.9509942007427054
ACH-000260,-0.5609550238361759
ACH-000261,-0.3658160040206287
ACH-000262,-0.4792525426911116
ACH-000263,-0.4173614667237924
ACH-000264,-0.4036753473548019
ACH-000265,-0.39218190704870337
ACH-000266,-0.4697983368725906
ACH-000272,-0.5722816685165316
ACH-000274,-0.5978906781034139
ACH-000277,-0.6332988906566199
ACH-000278,-0.24631729998728435
ACH-000279,-0.1878591113490631
ACH-000280,-0.2989613786414078
ACH-000281,-0.29041400070467754
ACH-000288,-0.44374427635456376
ACH-000291,-0.5857050437003722
ACH-000293,-0.6915433664805489
ACH-000294,-0.6484796909632984
ACH-000295,-0.9679368997209591
ACH-000296,-0.5036937881591934
ACH-000302,-0.4467374258079965
ACH-000304,-0.49063866989722604
ACH-000307,-0.601613129904259
ACH-000308,-0.5088200335793943
ACH-000310,-0.3761290283703309
ACH-000311,-0.3782601172741621
ACH-000312,-0.3224517673345909
ACH-000315,-0.3516674643327655
ACH-000316,-0.4993930347870154
ACH-000317,-0.6457026767236251
ACH-000318,-0.7856045696832548
ACH-000319,-0.3733260206899374
ACH-000320,-0.43008582690052055
ACH-000322,-0.28402264749507633
ACH-000323,-0.4188974086857162
ACH-000324,-0.5197638117927332
