,TFIP11 (24144)
ACH-000368,-0.5912697535086281
ACH-000374,-0.314583579481992
ACH-000375,-0.7149357265418279
ACH-000376,-0.7041106021767991
ACH-000381,-0.6735300907759056
ACH-000383,-0.34865926177373824
ACH-000387,-0.937488604780594
ACH-000389,-0.7444102891310769
ACH-000390,-0.7537422659117897
ACH-000393,-0.5278723996285511
ACH-000395,-0.8350603864302335
ACH-000396,-1.0965702044842411
ACH-000397,-0.9469703101456796
ACH-000401,-0.5723501810004441
ACH-000402,-0.6697175465546348
ACH-000403,-0.8913621386987997
ACH-000404,-0.6661563938257435
ACH-000406,-0.8322924787691817
ACH-000407,-0.6459001199099957
ACH-000408,-0.7509001460037447
ACH-000410,-0.8429561308437227
ACH-000411,-0.6579674920085142
ACH-000414,-0.7169800479774607
ACH-000415,-0.3730625485550924
ACH-000416,-0.7285150520926019
ACH-000420,-0.7628800616741879
ACH-000421,-0.8254170768059536
ACH-000424,-0.5635157915820533
ACH-000425,-0.7175089408921702
ACH-000426,-1.2783220531259754
ACH-000427,-0.5591812717103712
ACH-000433,-0.742580939296517
ACH-000435,-1.0309634017230849
ACH-000436,-0.5941339658226557
ACH-000444,-0.7237030927949574
ACH-000445,-0.4959942693173175
ACH-000448,-0.663335040991907
ACH-000450,-0.9173435064582136
ACH-000452,-0.4811648796253821
ACH-000454,-0.5961461965387352
ACH-000458,-0.7422067988628525
ACH-000459,-1.2914528001832086
ACH-000460,-0.7140293747380815
ACH-000461,-0.7837202204626618
ACH-000463,-0.8204538917051893
ACH-000464,-0.5339302197010163
ACH-000466,-0.5296860300773469
ACH-000467,-0.8418410194680754
ACH-000468,-0.752742320316884
ACH-000469,-0.6360170439678935
ACH-000470,-0.9406342032700458
ACH-000471,-0.6145611079511242
ACH-000472,-0.3738788714921308
ACH-000473,-0.6035096662964994
ACH-000475,-0.7228611934769195
ACH-000476,-0.609842104058617
ACH-000477,-0.7793126470952324
ACH-000479,-0.7417212570823177
ACH-000480,-0.6528373363737957
ACH-000481,-0.5297294580325967
ACH-000483,-0.8696909097218287
ACH-000484,-0.7482269484975044
ACH-000485,-0.6188965365703446
ACH-000486,-0.5341636176711188
ACH-000487,-0.6825697563947969
ACH-000488,-0.5814014228390487
ACH-000490,-0.5598998891615394
ACH-000491,-0.6863792146029603
ACH-000495,-0.6386938231462039
ACH-000496,-0.6929161093812825
ACH-000499,-0.7179012739549857
ACH-000500,-0.4857895680174871
ACH-000502,-0.7217615935075233
ACH-000503,-0.4606995240049336
ACH-000505,-0.8144646175278074
ACH-000507,-0.41906125135005984
ACH-000510,-0.6988193639729362
ACH-000511,-0.9502694564060316
ACH-000512,-0.6406237096921858
ACH-000516,-0.9268338383915641
ACH-000517,-0.8546924663396591
ACH-000518,-0.6249472400005834
ACH-000520,-0.6252192303491527
ACH-000521,-0.462263651395076
ACH-000522,-0.5776810311844001
ACH-000524,-0.9237476864958281
ACH-000527,-0.8583490767200282
ACH-000528,-0.6171320449035627
ACH-000537,-0.6309714574976122
ACH-000541,-0.989010070545122
ACH-000542,-0.4867087714668978
ACH-000544,-0.6884339197432964
ACH-000545,-0.5404977691648802
ACH-000547,-0.5770411348567522
ACH-000548,-0.6439196346128713
ACH-000549,-0.43630383610090495
ACH-000550,-0.5514479818461963
ACH-000552,-0.9579252381061322
ACH-000556,-0.5434493226109077
ACH-000557,-0.4852122955085828
ACH-000569,-0.7970886232168934
ACH-000570,-0.7058227062662942
ACH-000571,-0.4966911657408465
ACH-000573,-0.8586369940292459
ACH-000576,-0.5196983355492998
ACH-000579,-0.6107387233537649
ACH-000580,-0.9262688711528344
ACH-000584,-0.9272008998879264
ACH-000585,-0.4837586001129394
ACH-000588,-0.4772304241165666
ACH-000589,-0.7036425675583193
ACH-000591,-0.6644903585255736
ACH-000593,-0.3771202179423614
ACH-000600,-0.52947113346027
ACH-000601,-0.8276634286272266
ACH-000605,-0.6783585134875935
ACH-000606,-0.6297992438329875
ACH-000608,-0.6385782588312872
ACH-000614,-0.6329055772274916
ACH-000616,-0.8257189489148538
ACH-000618,-0.6860300038262798
ACH-000619,-0.5747529991554314
ACH-000620,-0.4277610619021102
ACH-000621,-0.6235330009571192
ACH-000622,-0.5755896774209958
ACH-000623,-0.7074549203356629
ACH-000624,-0.6356712616889277
ACH-000627,-0.7434116128224051
ACH-000630,-0.6855798853702317
ACH-000631,-0.6157480515238631
ACH-000632,-0.5833792356412787
ACH-000633,-0.651712541393568
ACH-000637,-0.6843395368869508
ACH-000638,-0.6554094933620993
ACH-000646,-0.7965310456225682
ACH-000647,-0.6223262040187326
ACH-000648,-0.544915544498872
ACH-000649,-0.40643854245922784
ACH-000651,-0.7133626926258807
ACH-000652,-0.6175380075105615
ACH-000653,-0.5345643385865951
ACH-000657,-0.6453403627972655
ACH-000658,-0.7405661305336788
ACH-000661,-0.4890011696701681
ACH-000662,-0.7788944410278111
ACH-000663,-0.6700917725695671
ACH-000665,-0.814166128324223
ACH-000671,-0.6487077540410044
ACH-000672,-0.21097187432392145
ACH-000673,-0.7323167447978621
ACH-000676,-0.6425442870502903
ACH-000677,-0.8495184091877664
ACH-000681,-0.5714989427126713
ACH-000683,-0.4756590124599507
ACH-000684,-0.3750704100141443
ACH-000688,-0.9413577943403488
ACH-000693,-0.6679311078159001
ACH-000694,-0.5800340294191498
ACH-000695,-0.8075996066147787
ACH-000696,-0.837685233606216
ACH-000697,-0.5358427326323851
ACH-000699,-0.6573901007912608
ACH-000701,-0.6504110616929349
ACH-000706,-0.7595456895462713
ACH-000711,-0.8350555644878344
ACH-000713,-0.4288804660855696
ACH-000714,-0.6447634223476517
ACH-000718,-0.7264746432033775
ACH-000720,-0.6525562933445441
ACH-000721,-0.5446512178449224
ACH-000724,-0.5318240251112983
ACH-000725,-0.18217691455153587
ACH-000732,-0.6503382381567966
ACH-000734,-0.6364697661400925
ACH-000735,-0.3887554054282456
ACH-000736,-0.7476025797788179
ACH-000738,-0.4136980018874764
ACH-000746,-0.7498507227587933
ACH-000747,-0.6741964122572823
ACH-000748,-0.6846555098308565
ACH-000753,-0.7420129826810463
ACH-000756,-0.7675859207563871
ACH-000757,-0.8241487535083692
ACH-000758,-0.6140024368982052
ACH-000760,-0.9376526735789222
ACH-000762,-0.7418530857434636
ACH-000763,-0.7928497826552733
ACH-000764,-0.5469472432280407
ACH-000765,-0.5803942100992049
ACH-000766,-0.6279370258326176
ACH-000767,-0.9284999465196008
ACH-000768,-0.8264698947664164
ACH-000769,-0.5444752766257018
ACH-000770,-0.7711015127355364
ACH-000771,-0.5588806547092913
ACH-000773,-0.31578837205952875
ACH-000776,-0.8036189156121362
ACH-000777,-0.5291996695563898
ACH-000778,-0.5803159367139566
ACH-000781,-0.6881118841021173
ACH-000782,-0.6185266443621734
ACH-000783,-0.5723579701943156
ACH-000784,-0.8588552361021022
ACH-000785,-0.5933552954136097
ACH-000787,-0.7354930267376762
ACH-000788,-0.6929357457496228
ACH-000791,-0.8157768507111456
ACH-000792,-0.8709139220818718
ACH-000794,-0.4366524389272016
ACH-000796,-0.5864153585311966
ACH-000798,-0.7520043888950089
ACH-000799,-0.9781078537905842
ACH-000800,-0.7491450288285358
ACH-000802,-0.5670800772289875
ACH-000804,-0.5257234455386247
ACH-000805,-0.96448709334217
ACH-000809,-0.4745983422050772
ACH-000810,-0.7752953870538879
ACH-000811,-0.5604391613138265
ACH-000817,-0.8873910951317834
ACH-000819,-0.6923853030198185
ACH-000820,-0.8950255760945965
ACH-000821,-0.6938671143947174
ACH-000822,-0.7200273011179821
ACH-000823,-0.5186178436527873
ACH-000824,-0.5126905036737454
ACH-000827,-0.7240369299106751
ACH-000829,-0.5920026727498519
ACH-000831,-0.7809152315100449
ACH-000832,-0.5202926715917078
ACH-000833,-0.7538663280635859
ACH-000834,-0.5514271437798551
ACH-000835,-0.8435616306727851
ACH-000836,-0.3945632376253936
ACH-000837,-0.7099433503422459
ACH-000838,-0.4659725920647227
ACH-000839,-0.6160062074831643
ACH-000840,-0.5668773261811333
ACH-000841,-0.6235509387882215
ACH-000843,-0.7357691708922113
ACH-000846,-1.086516871407733
ACH-000847,-0.3763173438017563
ACH-000848,-0.5080640497655627
ACH-000849,-0.4391848615067526
ACH-000851,-0.7662225218149599
ACH-000855,-0.7639477802047864
ACH-000856,-0.5278424798790767
ACH-000858,-0.6500623662097643
ACH-000859,-0.6574486318608531
ACH-000861,-0.830221180996342
ACH-000862,-0.9614642033484936
ACH-000865,-0.6234387845189632
ACH-000866,-0.9229068608837906
ACH-000867,-0.5237232135766017
ACH-000869,-0.8411240841911664
ACH-000872,-0.5241923970982464
ACH-000873,-0.40452779503582215
ACH-000876,-0.7758874245058396
ACH-000878,-0.5195344757839462
ACH-000880,-0.5705986373309743
ACH-000881,-0.3784618211579305
ACH-000882,-0.5877915966315606
ACH-000884,-0.5333247215940926
ACH-000885,-0.6317682678557138
ACH-000887,-0.7073563997001459
ACH-000889,-0.6185537033861384
ACH-000896,-0.6843445375840489
ACH-000898,-0.5792457585503669
ACH-000900,-0.8176162506693344
ACH-000901,-0.8602067937929612
ACH-000905,-0.4474901114395353
ACH-000906,-0.6213796427059531
ACH-000907,-0.8276739901486673
ACH-000910,-0.4264882481161398
ACH-000911,-0.7294976639287664
ACH-000912,-0.4128405576640303
ACH-000913,-0.5359410265755409
ACH-000915,-0.3623277937909228
ACH-000916,-0.9111720099957556
ACH-000917,-0.5567663335270032
ACH-000920,-0.3538735887854619
ACH-000921,-0.7549055091393482
ACH-000924,-0.7762581074411423
ACH-000926,-0.7568922616543345
ACH-000928,-0.6757501915442378
ACH-000929,-0.5474852096178756
ACH-000932,-0.6948058603061238
ACH-000935,-0.3840927692366444
ACH-000936,-0.5509278478255749
ACH-000937,-0.445289355914002
ACH-000938,-0.604445225680305
ACH-000939,-0.8483314661366346
ACH-000941,-0.6647558890561249
ACH-000943,-0.6387017826905291
ACH-000946,-0.6984628691966607
ACH-000947,-0.7403991528797147
ACH-000948,-0.7329979578472515
ACH-000950,-0.6533134344911481
ACH-000953,-0.3430837110607712
ACH-000954,-0.5110975928252005
ACH-000957,-0.7633468993612836
ACH-000958,-0.7285659407312195
ACH-000960,-0.6189455748161918
ACH-000963,-0.6314195645799509
ACH-000968,-0.617587589392777
ACH-000969,-0.6985952765975254
ACH-000972,-0.6203393457856055
ACH-000973,-0.7117326203543041
ACH-000974,-0.8833380955645977
ACH-000978,-0.8771353751818377
ACH-000984,-0.6376113386031537
ACH-000986,-0.5628736446013942
ACH-000988,-0.6111934694580532
ACH-000993,-0.9133503042324319
ACH-000994,-0.4601506923030289
ACH-000996,-0.6014195557527959
ACH-001001,-0.5402050827682853
ACH-001020,-0.5925388705969862
ACH-001028,-0.4854974704447572
ACH-001031,-1.035804222096659
ACH-001038,-0.6441444516151911
ACH-001048,-0.6733054630393606
ACH-001050,-0.6037671076696177
ACH-001053,-0.7153608660193774
ACH-001054,-0.5638564619883415
ACH-001061,-0.7046167064508226
ACH-001067,-0.7744568797178182
ACH-001075,-0.8552588884124309
ACH-001096,-0.6333886688080688
ACH-001111,-0.8118849588422791
ACH-001119,-0.6609842068047939
ACH-001128,-0.7367914995461372
ACH-001134,-0.6682099331647696
ACH-001151,-0.6774130104044912
ACH-001163,-0.8617982725612781
ACH-001164,-0.6591459635792986
ACH-001183,-0.5925830828202965
ACH-001192,-0.5933453293718692
ACH-001193,-0.4455691685498405
ACH-001196,-1.0999793120069166
ACH-001197,-0.6192238939238635
ACH-001205,-0.630169466087715
ACH-001211,-0.9579327353364075
ACH-001212,-0.7766208328567548
ACH-001228,-0.7351518827064243
ACH-001232,-0.5966622367581468
ACH-001239,-0.5319725463964543
ACH-001270,-0.3762793227521337
ACH-001274,-0.6727607798358288
ACH-001275,-0.7085420540573695
ACH-001277,-0.6143859794584295
ACH-001278,-0.8361553164356045
ACH-001280,-0.9760651948752168
ACH-001283,-0.8303990055734277
ACH-001289,-0.7530456595415665
ACH-001300,-0.6727143152427832
ACH-001301,-0.6967200319312798
ACH-001302,-0.44655033584814535
ACH-001306,-0.5199229913117002
ACH-001318,-0.7184378738045495
ACH-001322,-0.5906806208486639
ACH-001328,-0.39157886689010896
ACH-001332,-0.4844424888129887
ACH-001336,-0.7216489768412824
ACH-001346,-0.33265476317936504
ACH-001353,-0.6671675492277871
ACH-001354,-0.6329761309117585
ACH-001367,-0.7927857017545595
ACH-001368,-0.6419901172342255
ACH-001374,-0.6503148700010467
ACH-001377,-0.6831545233746408
ACH-001380,-0.6924543133458021
ACH-001391,-0.5166169556242539
ACH-001408,-0.6311095629718808
ACH-001430,-0.6627888741982964
ACH-001431,-0.5094355435113924
ACH-001450,-0.6434235317445467
ACH-001496,-0.8644963565002909
ACH-001500,-0.3414219959713689
ACH-001523,-0.5963468297722728
ACH-001532,-0.9704987532108232
ACH-001550,-0.6032669450449882
ACH-001552,-0.7644559799187166
ACH-001554,-0.8287041678199454
ACH-001654,-0.6307040164928319
ACH-001735,-0.7797312209623751
ACH-001736,-0.7559528876421183
ACH-001737,-0.7289145720893223
ACH-001740,-0.7144649116827828
ACH-001745,-0.6087072431688455
ACH-001765,-0.7824042435822682
