,ENAM (10117)
ACH-000004,0.047697465230118086
ACH-000005,-0.12849124425589648
ACH-000007,0.11604956081405415
ACH-000009,-0.013356397354085458
ACH-000011,0.024796656651412428
ACH-000012,-0.06955400954327738
ACH-000013,0.08451593635769374
ACH-000014,-0.057366001794148434
ACH-000015,0.019075128596870185
ACH-000017,0.044596634538527184
ACH-000018,0.0017075505913977645
ACH-000019,-0.008044898600461446
ACH-000021,0.03313082738106625
ACH-000022,0.03409888146885818
ACH-000025,-0.02082138060819706
ACH-000028,-0.051810201624047904
ACH-000030,0.010894786778767806
ACH-000035,-0.001240001808457195
ACH-000036,0.03428612475147445
ACH-000037,-0.032002221666963364
ACH-000039,0.1265480770440232
ACH-000040,0.004063580955993265
ACH-000041,-0.07375593857406207
ACH-000042,-0.03150273446415346
ACH-000045,0.059830654607506174
ACH-000047,-0.10839035981114403
ACH-000052,0.05048671055871388
ACH-000053,0.010792408615955255
ACH-000054,0.07806416859693108
ACH-000055,0.0862821648807608
ACH-000060,-0.029592021170816805
ACH-000067,-0.04364718061389919
ACH-000070,-0.0035056893759651503
ACH-000075,0.15145342447631954
ACH-000078,0.006702241414019879
ACH-000082,0.03217505602483865
ACH-000085,0.12928964685357555
ACH-000086,0.06682609793673917
ACH-000087,0.13857098685196373
ACH-000092,0.056643151567230376
ACH-000095,0.05863598970316454
ACH-000097,0.023922512216082548
ACH-000098,-0.08918917751390636
ACH-000099,0.04361001228968418
ACH-000108,0.14716261043131426
ACH-000113,0.0006781554391868493
ACH-000116,0.050734736207596186
ACH-000118,0.040612060465752095
ACH-000120,-0.04103978639443767
ACH-000123,0.024710547676541364
ACH-000127,0.006188693187682816
ACH-000128,-0.04959605756698896
ACH-000132,0.00657198298596682
ACH-000133,-0.005118072193185935
ACH-000137,-0.07643466485164939
ACH-000138,0.1437858830198636
ACH-000142,0.07995316978635343
ACH-000143,-0.11855409162990928
ACH-000146,0.010768835410268716
ACH-000148,0.1377296286143023
ACH-000150,-0.0744573054206505
ACH-000152,0.02064512546056796
ACH-000153,-0.13107839067927304
ACH-000159,-0.04287913667316197
ACH-000160,0.016339061723580517
ACH-000163,-0.038336646354508334
ACH-000167,-0.0110471238111464
ACH-000168,-0.05018196302930386
ACH-000169,-0.04802549873644986
ACH-000178,0.07895368262599005
ACH-000183,-0.02701821593349791
ACH-000188,-0.018893795945274357
ACH-000189,-0.02466069165055348
ACH-000190,0.10063056807523024
ACH-000198,-0.07247312713583864
ACH-000203,0.33438175618227384
ACH-000204,-0.0831288474176723
ACH-000206,0.04846768559599922
ACH-000207,0.11542165008226493
ACH-000208,-0.1954031330678184
ACH-000210,-0.32874740496948546
ACH-000211,-0.06775704185035389
ACH-000215,-0.04379570559345375
ACH-000221,0.044165884302904926
ACH-000222,0.12728450885362502
ACH-000223,-0.00886742038681613
ACH-000226,-0.06717931501404094
ACH-000227,-0.030567789379920718
ACH-000228,0.002765655083160595
ACH-000231,-0.01205483795886054
ACH-000232,0.0685917472653523
ACH-000233,-0.017220439438654686
ACH-000234,0.03699723720680858
ACH-000235,0.07772007652232203
ACH-000237,0.05977354437265536
ACH-000238,0.06099183412128855
ACH-000242,-0.13466372154122044
ACH-000243,0.036122456091439784
ACH-000244,-0.03329609164723997
ACH-000246,0.08061955276167232
ACH-000248,0.027383074244079084
ACH-000250,0.09654032440955658
ACH-000251,0.04808160554847506
ACH-000252,-0.17721864835546952
ACH-000253,0.08379715693392421
ACH-000255,-0.012234413039906356
ACH-000256,0.17755992912973648
ACH-000257,0.08940618152434743
ACH-000258,-0.00419386834373156
ACH-000259,0.03201341887607865
ACH-000260,0.15383146587848
ACH-000261,0.08193588713313328
ACH-000262,0.09446250287433644
ACH-000263,0.008564931040623907
ACH-000264,-0.0021885396264048843
ACH-000265,0.019027006734922514
ACH-000266,0.08188568188381012
ACH-000272,0.01144106470681158
ACH-000274,0.10846147153825056
ACH-000277,0.06845885044270493
ACH-000278,0.11543119369968788
ACH-000279,0.061870748870957774
ACH-000280,0.07800961641486494
ACH-000281,-0.07424367182911562
ACH-000288,0.06742968141390779
ACH-000291,0.17931366553063294
ACH-000293,-0.17490630567283846
ACH-000294,0.12277359387384296
ACH-000295,0.1799373940813136
ACH-000296,0.020843501656973608
ACH-000302,-0.004996742762479583
ACH-000304,0.052789756744756236
ACH-000307,-0.002096502939684459
ACH-000308,0.002594972246833009
ACH-000310,-0.004213832850728036
ACH-000311,-0.010323688716218705
ACH-000312,0.05802569668740101
ACH-000315,0.1054885373911462
ACH-000316,-0.001097699186788442
ACH-000317,-0.026376249414380968
ACH-000318,0.0012832425988707034
ACH-000319,-0.01531046171016616
ACH-000320,-0.062191109562438875
ACH-000322,0.052859102392947326
ACH-000323,-0.2870847167880157
ACH-000324,0.06369053870866451
ACH-000329,0.032417657000686426
ACH-000330,-0.09565297570814232
ACH-000331,0.16466519682534148
ACH-000332,0.06866318941348694
ACH-000334,0.1642733668458409
ACH-000335,0.0809644867218299
ACH-000336,-0.3220559958914574
ACH-000337,0.10079836156329858
ACH-000338,-0.07087406361256188
ACH-000339,0.021807515182248785
ACH-000341,0.010481084688785437
ACH-000348,-0.03836261459761375
ACH-000350,0.17353280159885262
ACH-000352,-0.017348016439482975
ACH-000356,-0.009799499364592458
ACH-000361,0.1526035740849431
ACH-000362,0.10397768285718444
ACH-000363,-0.011186305155656268
ACH-000364,0.014197858708797403
ACH-000365,-0.0725337718838669
ACH-000366,0.09644492632710924
ACH-000368,0.05823103017556525
ACH-000374,0.06457780835743296
ACH-000375,-0.16853236571761185
ACH-000376,0.01008148157429525
ACH-000381,0.057273679769556364
ACH-000383,0.09599818237023557
ACH-000387,0.10953316107832607
ACH-000389,0.1507343319954744
ACH-000390,-0.0529481244241978
ACH-000393,-0.05438459749674656
ACH-000395,-0.054639350031445516
ACH-000396,-0.08801856203158455
ACH-000397,0.00960909425819298
ACH-000401,0.08145284714791072
ACH-000402,-0.16605146102796314
ACH-000403,0.050597501862052974
ACH-000404,-0.11772640971944145
ACH-000406,0.0396250832120958
ACH-000407,-0.059338794372955715
ACH-000408,-0.044726412543396925
ACH-000410,-0.009103763676032722
ACH-000411,0.13360268617453006
ACH-000414,0.09620017840112388
ACH-000415,-0.04936226575908348
ACH-000416,-0.0017543422566037412
ACH-000420,0.016666299644261036
ACH-000421,-0.011869389728187244
ACH-000424,-0.041567159838792916
ACH-000425,-0.004231712274243054
ACH-000426,0.1159005239101938
ACH-000427,-0.011414948612902888
ACH-000433,-0.04745489753415569
ACH-000435,-0.2292970924559897
ACH-000436,-0.06375345952884719
ACH-000444,-0.0021702754056486394
ACH-000445,-0.014564077351122494
ACH-000448,0.1043744942498478
ACH-000450,0.06285091627656075
ACH-000452,0.0670615346697573
ACH-000454,-0.24579082206610134
ACH-000458,-0.02351866050800504
ACH-000459,-0.06433935002652477
ACH-000460,-0.00334508307455928
ACH-000461,-0.006081784558512729
ACH-000463,0.01906157270953133
ACH-000464,0.06514747420721054
ACH-000466,-0.008377633219569924
ACH-000467,-0.08571908080565765
ACH-000468,-0.04732536637691459
ACH-000469,-0.035994302569711735
ACH-000470,0.10435172973483367
ACH-000471,-0.0034005803223922304
ACH-000472,0.05113991812236359
ACH-000473,-0.02116923663881909
ACH-000475,-0.019224418776189595
ACH-000476,-0.02326616355828811
ACH-000477,0.0085276211027121
ACH-000479,0.12764423193128652
ACH-000480,0.06743864326801277
ACH-000481,0.05887272344729773
ACH-000483,0.10257822814708398
ACH-000484,0.10251145029973413
ACH-000485,-0.11328487912234605
ACH-000486,-0.02946090312986904
ACH-000487,0.08837157047722059
ACH-000488,0.12390307095684468
ACH-000490,-0.04789662407354181
ACH-000491,0.07558440766974296
ACH-000495,0.15054527363305534
ACH-000496,-0.09376621719905844
ACH-000499,0.07467083441931507
ACH-000500,0.22055113158349585
ACH-000502,0.0191952087773047
ACH-000503,0.1345461178388962
ACH-000505,0.04838995868643619
ACH-000507,-0.028085932373856048
