,OR5AR1 (219493)
ACH-000004,0.2508020297585276
ACH-000005,-0.12361071466268522
ACH-000007,-0.08896514875642154
ACH-000009,0.09103546669572687
ACH-000011,-0.039753712731632036
ACH-000012,0.09369414028198464
ACH-000013,0.04818089453540406
ACH-000014,0.019098080197782287
ACH-000015,-0.030634614017161426
ACH-000017,-0.11658790543537315
ACH-000018,0.06565237734879226
ACH-000019,0.017485823419671868
ACH-000021,0.009162995537046728
ACH-000022,0.09373726201526647
ACH-000025,0.004311019678720118
ACH-000028,-0.20121189722311345
ACH-000030,-0.0006996072044540817
ACH-000035,-0.017640034057794903
ACH-000036,0.1000768769320878
ACH-000037,0.04365718859031952
ACH-000039,-9.957027825520138e-05
ACH-000040,0.021047783413544883
ACH-000041,0.19144748216697835
ACH-000042,-0.016872634314290556
ACH-000045,0.19563339987114256
ACH-000047,0.11299093641446982
ACH-000052,0.00848476707950507
ACH-000053,0.10265094372693964
ACH-000054,-0.0266907419086456
ACH-000055,0.0348195828673059
ACH-000060,0.019906733780101275
ACH-000067,0.07285000185286393
ACH-000070,-0.01722019747329444
ACH-000075,-0.19101863069307395
ACH-000078,0.0912933159795828
ACH-000082,0.022863773060475743
ACH-000085,0.0046761230469359
ACH-000086,-0.08133490411945389
ACH-000087,-0.18450148925806492
ACH-000092,-0.02937577848925505
ACH-000095,-0.03763876995609214
ACH-000097,-0.10297292759182423
ACH-000098,0.07123372153416417
ACH-000099,0.004495262688279548
ACH-000108,-0.05725208405845082
ACH-000113,0.030406067290615187
ACH-000116,-0.060609332630196584
ACH-000118,-0.16916498305935093
ACH-000120,0.040485975904741456
ACH-000123,-0.06953970797657281
ACH-000127,-0.02244615046141104
ACH-000128,0.17378416641462055
ACH-000132,-0.08065616409817114
ACH-000133,-0.10136523150869503
ACH-000137,-0.030852537226066894
ACH-000138,-0.03597903122833605
ACH-000142,-0.04685111395066896
ACH-000143,0.14107686684631127
ACH-000146,0.023840244705241632
ACH-000148,-0.10652664667192097
ACH-000150,0.06881620722131543
ACH-000152,-0.04390794120301425
ACH-000153,-0.06367822576870785
ACH-000159,0.048136400455583664
ACH-000160,-0.010003675213034002
ACH-000163,0.022251428960587
ACH-000167,0.06639931640849489
ACH-000168,0.18347827847058332
ACH-000169,-0.027301646679760292
ACH-000178,0.007505147805567414
ACH-000183,0.06391339885591697
ACH-000188,-0.2288495423903223
ACH-000189,-0.06648168646592331
ACH-000190,-0.012176863070982534
ACH-000198,0.04117935032673706
ACH-000203,0.12447165464832816
ACH-000204,-0.11207618483206476
ACH-000206,-0.055424261589960284
ACH-000207,0.033453088825929025
ACH-000208,-0.16874061432891524
ACH-000210,-0.14295709409865606
ACH-000211,-0.08774916988667743
ACH-000215,-0.1372816192344811
ACH-000221,-0.05828286102276557
ACH-000222,0.08770955853110951
ACH-000223,-0.0014996112378586105
ACH-000226,0.10085867713801447
ACH-000227,0.005573114431059018
ACH-000228,-0.11285661409515475
ACH-000231,-0.039188352611721336
ACH-000232,-0.019709188416354242
ACH-000233,-0.003972304255920553
ACH-000234,0.0002788963836571976
ACH-000235,-0.06566523713769568
ACH-000237,-0.017490580680718633
