,TNFRSF1A (7132)
ACH-000004,0.0952500273268394
ACH-000005,0.25531682856474885
ACH-000007,-0.049678617884784594
ACH-000009,-0.028890996683569432
ACH-000011,0.08473306671364457
ACH-000012,0.1255158143800834
ACH-000013,0.17800268072633774
ACH-000014,0.03885905225387249
ACH-000015,0.07838302626357449
ACH-000017,0.16882936499674425
ACH-000018,-0.1601518633541706
ACH-000019,0.29304958685587296
ACH-000021,0.17124575967303954
ACH-000022,-0.00037228423281303937
ACH-000025,0.22233130739651488
ACH-000028,0.14501536879155144
ACH-000030,0.14338812374519058
ACH-000035,0.10147697583463047
ACH-000036,0.006359305631187647
ACH-000037,0.20601929803425248
ACH-000039,0.092567480963102
ACH-000040,-0.0463162771584396
ACH-000041,0.07483005826487048
ACH-000042,0.1557945747811972
ACH-000045,0.17806222429013754
ACH-000047,0.003822618503236554
ACH-000052,0.027385639655408824
ACH-000053,0.21811600448882876
ACH-000054,-0.045699135243024325
ACH-000055,0.017381562487208294
ACH-000060,0.19299308497189407
ACH-000067,0.037910771259158337
ACH-000070,0.3977233084720007
ACH-000075,0.197550939612518
ACH-000078,0.17501742821722174
ACH-000082,0.16694962359440912
ACH-000085,0.22747288220138756
ACH-000086,0.16352086037130767
ACH-000087,0.042397841887965415
ACH-000092,0.26860487975205016
ACH-000095,0.17950384771002642
ACH-000097,-0.0001248134368504925
ACH-000098,0.07844814269394157
ACH-000099,0.0964237812913561
ACH-000108,0.17876296801705074
ACH-000113,0.1637857734087146
ACH-000116,0.05814401906941179
ACH-000118,0.14975918885198602
ACH-000120,0.1599364949004263
ACH-000123,0.1149429662278714
ACH-000127,0.1448742121256898
ACH-000128,0.15030637338211456
ACH-000132,0.10016972046941536
ACH-000133,0.010816268098720095
ACH-000137,0.14372749034277033
ACH-000138,0.04953808255660139
ACH-000142,0.02128096454382187
ACH-000143,0.1521587882241165
ACH-000146,0.216435509975361
ACH-000148,0.1301043380236414
ACH-000150,0.2059013679450353
ACH-000152,0.017494842189645442
ACH-000153,0.15663478856726387
ACH-000159,0.16007302656224207
ACH-000160,0.027218180645618248
ACH-000163,0.10231736178462704
ACH-000167,-0.2268152636420754
ACH-000168,0.2936112808882745
ACH-000169,0.017400404354251418
ACH-000178,0.1010925816167917
ACH-000183,0.06337839572266016
ACH-000188,0.19754440909484766
ACH-000189,0.4048795681657358
ACH-000190,0.007716200951886466
ACH-000198,0.03905958796888477
ACH-000203,0.4979242596055787
ACH-000204,-0.09151243629305217
ACH-000206,0.28017336517116603
ACH-000207,0.1539211450361309
ACH-000208,0.1933218777022109
ACH-000210,0.4846352916723309
ACH-000211,0.08451082153391902
ACH-000215,0.0707699258084194
ACH-000221,0.2271752182987736
ACH-000222,0.024162622815511584
ACH-000223,0.10195160330257362
ACH-000226,0.06182340241752485
ACH-000227,0.03511816852100127
ACH-000228,0.026177346643088968
ACH-000231,0.14263688625995907
ACH-000232,0.07621348571190305
ACH-000233,0.07942000714004689
ACH-000234,0.2509816032145553
ACH-000235,0.20593158119524332
ACH-000237,0.022485957893945176
ACH-000238,0.08503146440144503
ACH-000242,-0.09995850975767316
ACH-000243,0.19843535557211256
ACH-000244,0.16452607276958686
ACH-000246,0.1862226927073177
ACH-000248,0.16998906589422358
ACH-000250,0.1043472526289351
ACH-000251,-0.1862228147012441
ACH-000252,0.13805383356264214
ACH-000253,0.10224101706674828
ACH-000255,0.07510896186878585
