,GRPEL1 (80273)
ACH-000307,-0.8050506750305791
ACH-000308,-0.9765879365505964
ACH-000310,-0.7630307203362324
ACH-000311,-0.9245004688229672
ACH-000312,-0.932090223793056
ACH-000315,-1.1241710686908273
ACH-000316,-0.6733091687696046
ACH-000317,-1.070688880839863
ACH-000318,-0.8979837272418649
ACH-000319,-1.0637301999105844
ACH-000320,-1.0324239296871494
ACH-000322,-1.0844965092269383
ACH-000323,-1.030091588329084
ACH-000324,-0.9446512343908384
ACH-000329,-0.8791142532464972
ACH-000330,-1.0465740052404169
ACH-000331,-1.1340882349070052
ACH-000332,-0.8464399847273634
ACH-000334,-1.0387554969131259
ACH-000335,-0.8871077997059947
ACH-000336,-0.9541179047374648
ACH-000337,-1.1254099650960554
ACH-000338,-1.2912132588377214
ACH-000339,-0.8002783464807293
ACH-000341,-1.0146906275855192
ACH-000348,-0.947374952208098
ACH-000350,-0.8546959718211774
ACH-000352,-1.0388536561049793
ACH-000356,-1.1578007648356952
ACH-000361,-0.6071988890490387
ACH-000362,-0.9532537474467152
ACH-000363,-1.0700834716376564
ACH-000364,-1.3210011967749882
ACH-000365,-0.9536684533212996
ACH-000366,-0.8514130243486683
ACH-000368,-0.7304626956634731
ACH-000374,-0.755975021947737
ACH-000375,-0.6895019168186004
ACH-000376,-1.074748418047171
ACH-000381,-0.7976342237038548
ACH-000383,-0.7366906993625446
ACH-000387,-1.0563638233142147
ACH-000389,-1.0474531725251062
ACH-000390,-0.9822158405998698
ACH-000393,-0.7009840678829856
ACH-000395,-1.0289094534160874
ACH-000396,-0.7300441565292689
ACH-000397,-1.3490468095883794
ACH-000401,-0.8201781374345966
ACH-000402,-0.8076469115434802
ACH-000403,-0.8979857501160081
ACH-000404,-1.0980018828365419
ACH-000406,-0.9002701468852256
ACH-000407,-0.8264322261463014
ACH-000408,-0.8314596954995649
ACH-000410,-1.130504049865741
ACH-000411,-0.7941701773174467
ACH-000414,-1.131745383051407
ACH-000415,-1.038013456495655
ACH-000416,-1.0007187435295013
ACH-000420,-0.8474952783721066
ACH-000421,-0.9389567153309988
ACH-000424,-0.8588865234207909
ACH-000425,-0.8800349061433124
ACH-000426,-0.7701320653044863
ACH-000427,-1.0009771902461684
ACH-000433,-0.6699175815062258
ACH-000435,-1.2162928898763814
ACH-000436,-0.9294338862727204
ACH-000444,-0.9410818243683104
ACH-000445,-0.7494967695264462
ACH-000448,-0.6788989263312851
ACH-000450,-0.9469400461714044
ACH-000452,-1.0254590765203877
ACH-000454,-0.848818421354395
ACH-000458,-0.8334782688000759
ACH-000459,-0.6445492730341563
ACH-000460,-0.9476409798230122
ACH-000461,-0.8386193658402712
ACH-000463,-0.94648200968105
ACH-000464,-0.8533962021100463
ACH-000466,-0.8725841073080678
ACH-000467,-1.0217871412760489
ACH-000468,-0.6927421489131893
ACH-000469,-0.9645884601662148
ACH-000470,-0.9014343260840412
ACH-000471,-0.9223486634263334
ACH-000472,-0.7556691678021055
ACH-000473,-0.9073650208461604
ACH-000475,-1.0340301308920985
ACH-000476,-1.0578879220162958
ACH-000477,-1.3908243253716956
ACH-000479,-1.0754384587179835
ACH-000480,-0.7942240698772853
ACH-000481,-0.8893296379856788
ACH-000483,-1.1673433411262681
ACH-000484,-0.6875277408557278
ACH-000485,-0.7034779737589328
ACH-000486,-0.8610385118130659
ACH-000487,-0.907784443051545
ACH-000488,-0.8837819855062702
ACH-000490,-0.8727888180260468
ACH-000491,-1.257183080665937
ACH-000495,-0.8443020509157569
ACH-000496,-0.8433407094215519
ACH-000499,-1.0425671595729755
ACH-000500,-0.6027262980415086
ACH-000502,-0.9431932385462956
ACH-000503,-0.77522047154281
ACH-000505,-0.9098100073287192
ACH-000507,-0.9392741912278988
ACH-000510,-0.8180587724681302
ACH-000511,-1.0082511911446308
ACH-000512,-1.0790830256715738
ACH-000516,-0.9223540605932576
ACH-000517,-1.0757670844019842
ACH-000518,-0.8452444279711666
ACH-000520,-0.9408524484231718
ACH-000521,-1.0946505843852432
ACH-000522,-0.942785441257177
ACH-000524,-1.0516759879401674
ACH-000527,-1.0710324536956295
ACH-000528,-0.8491939008742339
ACH-000537,-0.8431785490383296
ACH-000541,-1.1878221517477432
ACH-000542,-0.8865905032138788
ACH-000544,-0.5509360388395668
ACH-000545,-0.8321201672100553
ACH-000547,-0.9973115484170586
ACH-000548,-0.6797099984340065
ACH-000549,-0.8606097099080208
ACH-000550,-1.0845179000185574
ACH-000552,-0.8019202965826454
ACH-000556,-0.9612792313099728
ACH-000557,-0.9054679526834706
ACH-000569,-0.9233212673136796
ACH-000570,-0.9264690830640292
ACH-000571,-0.8540691730033313
ACH-000573,-0.8823491382956187
ACH-000576,-0.979911951931766
ACH-000579,-1.1500646052793002
ACH-000580,-1.106644924396887
ACH-000584,-1.0248180359228791
ACH-000585,-0.9938787129508364
ACH-000588,-1.096395551099506
ACH-000589,-1.151600760606886
ACH-000591,-0.6331467755801469
ACH-000593,-0.66991618611636
ACH-000600,-0.925515586409286
ACH-000601,-0.9761802830066476
ACH-000605,-1.0318713528827608
ACH-000606,-0.9625187246318476
ACH-000608,-0.8062983140958291
ACH-000614,-0.879326102671728
ACH-000616,-0.8511791752818925
ACH-000618,-1.084838869136551
ACH-000619,-0.7800628353272198
ACH-000620,-1.0186180691811129
ACH-000621,-0.9775253780683976
ACH-000622,-0.9632390195135404
ACH-000623,-0.8086679026731801
ACH-000624,-1.133371136212456
ACH-000627,-0.7644926797830601
ACH-000630,-0.8612097222053205
ACH-000631,-0.6558548429820641
ACH-000632,-0.8968412127558922
ACH-000633,-1.1478373501082868
ACH-000637,-1.0950063472447102
ACH-000638,-0.8378920286890746
ACH-000646,-1.230347474943297
ACH-000647,-0.8567153720833002
ACH-000648,-0.8905802007041341
ACH-000649,-0.7711856950972886
ACH-000651,-1.0235083844487742
ACH-000652,-0.9868895221824672
ACH-000653,-0.8292464315506377
ACH-000657,-0.98404643808109
ACH-000658,-0.9549165740095124
ACH-000661,-1.079745674338256
ACH-000662,-0.8221498546170904
ACH-000663,-0.8019948729329162
ACH-000665,-0.7075520476645885
ACH-000671,-0.9146812532997924
ACH-000672,-0.8856261156943588
ACH-000673,-0.934230502433009
ACH-000676,-0.8310542538238609
ACH-000677,-0.8591352234662151
ACH-000681,-1.201477896174415
ACH-000683,-0.9306854957428912
ACH-000684,-0.7283163792287022
ACH-000688,-1.0125607576446831
ACH-000693,-0.9798693736001648
ACH-000694,-0.9817467886926229
ACH-000695,-0.9537361631152568
ACH-000696,-1.0265213468211651
ACH-000697,-0.872130062170529
ACH-000699,-1.2519987101433048
ACH-000701,-1.0437129584131202
ACH-000706,-1.1347401995388076
ACH-000711,-0.9865972548830574
ACH-000713,-1.0112405193050888
ACH-000714,-0.9292503483673652
ACH-000718,-0.8280367899333549
ACH-000720,-0.9679347039677256
ACH-000721,-0.6870965870756665
ACH-000724,-0.7576913136788365
ACH-000725,-1.146311274546255
ACH-000732,-0.6751007369549795
ACH-000734,-0.7912008959799723
ACH-000735,-0.8567283014021566
ACH-000736,-0.9177525295033532
ACH-000738,-0.9371950758138811
ACH-000746,-1.2694725082671083
ACH-000747,-0.9902363044453208
ACH-000748,-1.1477825347718722
ACH-000753,-0.8968619695395699
ACH-000756,-0.9047504590839692
ACH-000757,-0.9604541673963072
ACH-000758,-1.1759397148138775
ACH-000760,-0.9805185334553193
ACH-000762,-0.6496838144016079
ACH-000763,-0.7586054125088775
ACH-000764,-0.9105677209598622
ACH-000765,-0.8781714318933282
ACH-000766,-0.9202965015916208
ACH-000767,-1.017166042689276
ACH-000768,-0.937616191115112
ACH-000769,-0.9475469566491524
ACH-000770,-0.9145392518616496
ACH-000771,-0.8998297912366178
ACH-000773,-0.6981654560679842
ACH-000776,-0.8030724673905556
ACH-000777,-0.7615672250630985
ACH-000778,-0.8579321343986692
ACH-000781,-1.151375900117205
ACH-000782,-0.9833219603845132
ACH-000783,-0.8580386219489233
ACH-000784,-0.9545204890187524
ACH-000785,-1.0269780516078495
ACH-000787,-1.0196680827680868
ACH-000788,-0.9230233343110384
ACH-000791,-0.7441906536361528
ACH-000792,-1.0331762379820182
ACH-000794,-0.8714909933481403
ACH-000796,-0.9579014728810956
ACH-000798,-0.7711089408147085
ACH-000799,-1.025089405958136
ACH-000800,-0.9899720367808336
ACH-000802,-0.8987767249529155
ACH-000804,-0.8130389702517496
ACH-000805,-0.7948443152984402
ACH-000809,-0.907276710517644
ACH-000810,-1.0179658247690588
ACH-000811,-0.8137289771157894
ACH-000817,-0.9608159916613778
ACH-000819,-0.7860639042905757
ACH-000820,-0.9073370714623572
ACH-000821,-1.1545709214861302
ACH-000822,-0.6707477316416963
ACH-000823,-0.9917911476052974
ACH-000824,-1.0051534710990018
ACH-000827,-0.8131193404116009
ACH-000829,-0.7997965312906166
ACH-000831,-1.0938748979708233
ACH-000832,-1.0774799128739379
ACH-000833,-0.8800346664705955
ACH-000834,-0.7782784430734792
ACH-000835,-1.0307981696441126
ACH-000836,-0.8502664855155206
ACH-000837,-0.8750582358963525
ACH-000838,-0.9822079837235491
ACH-000839,-0.9034288555488148
ACH-000840,-0.9017301278664864
ACH-000841,-0.8313226815799978
ACH-000843,-1.0829808287391602
ACH-000846,-0.9486488211036398
ACH-000847,-1.1441914636926795
ACH-000848,-0.8466616228735965
ACH-000849,-1.164454057863746
ACH-000851,-0.9828355279700506
ACH-000855,-1.1070063304910025
ACH-000856,-1.0328215955280171
ACH-000858,-1.2379175780171965
ACH-000859,-0.8280609447951973
ACH-000861,-0.8775983273790761
ACH-000862,-0.9469827502695474
ACH-000865,-0.9064951571967014
ACH-000866,-1.0541722363867752
ACH-000867,-0.9860693479807976
ACH-000869,-1.2478622533524082
ACH-000872,-1.047850549422076
ACH-000873,-1.0266942546011253
ACH-000876,-1.3512412031444103
ACH-000878,-0.8494786961726111
ACH-000880,-0.9113256485982
ACH-000881,-0.8914463884904181
ACH-000882,-0.8082134408707693
ACH-000884,-0.9407084940112538
ACH-000885,-0.9434815104165644
ACH-000887,-0.9025009764734524
ACH-000889,-0.9480298498700434
ACH-000896,-0.9946627217540176
ACH-000898,-0.8191194639596526
ACH-000900,-1.0740358610977945
ACH-000901,-0.8349059231515349
ACH-000905,-0.8808485970157941
ACH-000906,-0.8800536464031508
ACH-000907,-0.8481955110994447
ACH-000910,-1.1490354469576003
ACH-000911,-0.9628318857585996
ACH-000912,-0.7446195166644545
ACH-000913,-0.919754033348565
ACH-000915,-0.8112288917418323
ACH-000916,-1.3874215363236329
ACH-000917,-0.9975869155408204
ACH-000920,-0.6852699280128096
ACH-000921,-0.9704800924966138
ACH-000924,-1.1029336164791064
ACH-000926,-1.0077390178130021
ACH-000928,-0.7994051346240928
ACH-000929,-1.0658078080972255
ACH-000932,-0.666121045180073
ACH-000935,-0.7831690675113874
ACH-000936,-0.940629511128082
ACH-000937,-0.813928061152078
ACH-000938,-0.8100753730188999
ACH-000939,-0.851731674021146
ACH-000941,-1.0775123583375326
ACH-000943,-0.9802372186155268
ACH-000946,-0.9964762303179404
ACH-000947,-0.8853692778210426
ACH-000948,-1.0150592677260666
ACH-000950,-0.8213366513308423
ACH-000953,-0.5490176502989771
ACH-000954,-0.7637805246234672
ACH-000957,-0.6766220170531686
ACH-000958,-1.1588836653301997
ACH-000960,-0.8648796581001126
ACH-000963,-0.8097717186697264
ACH-000968,-1.0185984104159955
ACH-000969,-0.9353729982881978
ACH-000972,-1.0529436213110968
ACH-000973,-0.872507534450912
ACH-000974,-0.8048496437230079
ACH-000978,-1.0891572767558375
ACH-000984,-0.8799957137222292
ACH-000986,-0.8633036345381024
ACH-000988,-1.2155104257186875
ACH-000993,-0.9222390050584468
ACH-000994,-1.2084221021954942
ACH-000996,-1.0055273735963308
ACH-001001,-0.8498056666110516
ACH-001020,-0.5301261368954631
ACH-001028,-0.983761803064177
ACH-001031,-0.22001880283821373
ACH-001038,-0.8717045877294397
ACH-001048,-0.8594439403966839
ACH-001050,-0.9584090564114878
ACH-001053,-1.0336805950344423
ACH-001054,-0.8265842022871887
ACH-001061,-0.8223127192444607
ACH-001067,-0.8702541449576591
ACH-001075,-0.9259140847014222
ACH-001096,-0.8971514918852277
ACH-001111,-0.7602626082286018
ACH-001119,-1.0467607405264938
ACH-001128,-0.8121811595796732
ACH-001134,-0.8820782509974628
ACH-001151,-1.0314316383812143
ACH-001163,-0.8546033080893406
ACH-001164,-1.1307871431072565
ACH-001183,-0.569344189245239
ACH-001192,-1.0913225252065202
ACH-001193,-0.8179701563697309
ACH-001196,-0.9089803945284884
ACH-001197,-1.081795689984926
ACH-001205,-0.8898532926174838
ACH-001211,-0.7109522066475663
ACH-001212,-0.6860444395722456
ACH-001228,-0.9722042892609426
ACH-001232,-0.9347594982592567
ACH-001239,-0.8063388310476878
ACH-001270,-0.7982356189708028
ACH-001274,-0.8687754610247087
ACH-001275,-0.7809930948036738
ACH-001277,-1.0816790034809531
ACH-001278,-0.9631958024854572
ACH-001280,-0.8879625448785928
ACH-001283,-0.8898004732303341
ACH-001289,-0.8568156642980178
ACH-001300,-1.1107047458583978
ACH-001301,-0.8600013939884069
ACH-001302,-1.0465721943167954
ACH-001306,-0.7453763176292046
ACH-001318,-0.9100841755628348
ACH-001322,-0.921198543295957
ACH-001328,-0.999149551566463
ACH-001332,-1.0840694187983213
ACH-001336,-0.9516841400382764
ACH-001346,-0.8349302539514201
ACH-001353,-0.8026866566641792
ACH-001354,-0.8785254126442298
ACH-001367,-1.007732719632518
ACH-001368,-0.8153912055651786
ACH-001374,-1.0717265982574498
ACH-001377,-0.8882018307242572
ACH-001380,-0.8516329578267361
ACH-001391,-0.8057101790972816
ACH-001408,-0.8386302785235895
ACH-001430,-0.6445864404451801
ACH-001431,-0.8482271103116368
ACH-001450,-0.849434216462756
ACH-001496,-0.9280515946446082
ACH-001500,-1.1194233586097275
ACH-001523,-0.994832543365124
ACH-001532,-0.7553907248017021
ACH-001550,-1.0577266817332505
ACH-001552,-1.1912324787984103
ACH-001554,-0.9141353710812892
ACH-001654,-0.9633544062965551
ACH-001735,-0.9265778850391196
ACH-001736,-0.7316566420262643
ACH-001737,-0.5030259778060269
ACH-001740,-0.8063017843246436
ACH-001745,-0.8158176490723944
ACH-001765,-0.9988420512852348
