,TP53INP2 (58476)
ACH-000004,-0.1424470542382402
ACH-000005,-0.06753684474638996
ACH-000007,0.1128944613229803
ACH-000009,-0.03890057777199922
ACH-000011,0.06093440378001525
ACH-000012,0.07923473455880987
ACH-000013,0.01602705156086897
ACH-000014,-0.0288995873392162
ACH-000015,-0.001567170584221966
ACH-000017,-0.07364324885630281
ACH-000018,0.03738236006412757
ACH-000019,0.09408445871024013
ACH-000021,0.0005345800850942059
ACH-000022,-0.0074923270387934286
ACH-000025,0.001709595994058426
ACH-000028,-0.1400560866789249
ACH-000030,-0.11698331291401982
ACH-000035,-0.1402611889073499
ACH-000036,-0.035543708011462144
ACH-000037,0.03759033150997694
ACH-000039,-0.04174797367142066
ACH-000040,-0.017538737808959832
ACH-000041,0.07113771383141168
ACH-000042,0.003931198868083251
ACH-000045,-0.08913354054701511
ACH-000047,-0.13076317654449102
ACH-000052,-0.10182235056195307
ACH-000053,0.004945133726473472
ACH-000054,0.049200271104907316
ACH-000055,-0.15496977689106156
ACH-000060,-0.060181336243928685
ACH-000067,-0.10567318668588573
ACH-000070,0.13005967941553645
ACH-000075,-0.16342544519649502
ACH-000078,-0.08869203173592134
ACH-000082,0.08632612617362043
ACH-000085,-0.2924371178824249
ACH-000086,-0.07463764380286124
ACH-000087,0.12429816986958687
ACH-000092,-0.05349271254229026
ACH-000095,-0.09084033098594743
ACH-000097,-0.04199504596168848
ACH-000098,0.12578461500109164
ACH-000099,-0.1000627992429241
ACH-000108,-0.011494967531618943
ACH-000113,-0.06198835544170224
ACH-000116,-0.10165501590072087
ACH-000118,-0.06328751791446158
ACH-000120,-0.031474007200486966
ACH-000123,-0.06324656426454639
ACH-000127,0.030965101739046125
ACH-000128,-0.009095034809428065
ACH-000132,0.10339883726105037
ACH-000133,-0.13953689386583915
ACH-000137,-0.03528728787185795
ACH-000138,0.04646665750608549
ACH-000142,-0.13763817358657462
ACH-000143,-0.2764609895303217
ACH-000146,-0.08311075335247818
ACH-000148,-0.02950077356532606
ACH-000150,0.0688356140865246
ACH-000152,0.059890565272644684
ACH-000153,0.15429897377674592
ACH-000159,0.05411200797694248
ACH-000160,0.05819786009664973
ACH-000163,0.035273393248053314
ACH-000167,0.08058189948873969
ACH-000168,-0.05875564937015019
ACH-000169,-0.005338718510344611
ACH-000178,-0.06511661855256262
ACH-000183,0.028042520121690867
ACH-000188,0.031354790668565065
ACH-000189,-0.09053280801378223
ACH-000190,0.07577811282913995
ACH-000198,0.115471773493996
ACH-000203,0.04539396323742252
ACH-000204,-0.00018064957368421635
ACH-000206,0.14856434527443324
ACH-000207,0.00445069132628064
ACH-000208,-0.1507953331737004
ACH-000210,-0.12349376180304693
ACH-000211,0.12198874236709754
ACH-000215,0.007870769090005853
ACH-000221,-0.019789486105776185
ACH-000222,0.2603824452505565
ACH-000223,-0.11777414057959255
ACH-000226,0.037771586888428486
ACH-000227,0.03694613282587479
ACH-000228,-0.09888524547866803
ACH-000231,-0.08727903529381667
ACH-000232,-0.018954140811480228
ACH-000233,-0.07919593229656857
ACH-000234,-0.06201093524784518
ACH-000235,-0.1127683536506068
ACH-000237,-0.035341347588247966
ACH-000238,-0.10069622993760494
ACH-000242,-0.05711167952787503
ACH-000243,-0.04095550869885458
ACH-000244,0.09625311646621353
ACH-000246,0.06606976715119134
ACH-000248,0.14422507147992647
ACH-000250,-0.06333311241921757
ACH-000251,-0.1887493665416045
ACH-000252,-0.19841102946694292
ACH-000253,-0.05219210214883916
ACH-000255,-0.07360370814327184
ACH-000256,-0.034710241834286865
ACH-000257,-0.08428653014050985
ACH-000258,-0.036452095602692185
ACH-000259,-0.0009393019897359944
ACH-000260,-0.10314466035310378
ACH-000261,0.020370574288672547
ACH-000262,-0.07322269286962788
ACH-000263,-0.02861484380860436
ACH-000264,-0.08577093530777043
ACH-000265,0.060669595522312325
ACH-000266,0.001878002351756363
ACH-000272,-0.08301164409377489
ACH-000274,-0.09929598349997
ACH-000277,-0.38495692250546587
ACH-000278,-0.02434735388790224
ACH-000279,0.055284351363244784
ACH-000280,-0.13356501035919086
ACH-000281,-0.03545880319811865
ACH-000288,0.06394937805935076
ACH-000291,-0.07169135237330528
ACH-000293,-0.10084768245797016
ACH-000294,-0.18121330643109504
ACH-000295,0.10686376369563752
ACH-000296,-0.2412956643724569
ACH-000302,0.003962183708550428
ACH-000304,0.008571280207359658
ACH-000307,0.08580780509674388
ACH-000308,0.03605594455254401
ACH-000310,-0.1301784640494933
ACH-000311,0.004119463502530647
ACH-000312,-0.02251114299185521
ACH-000315,0.004911094138280149
ACH-000316,0.07386571473315623
ACH-000317,-0.17874368430067106
ACH-000318,0.008895204162322768
ACH-000319,0.0637693903088255
ACH-000320,0.14825652867554645
ACH-000322,-0.022684476043279826
ACH-000323,0.07308201702847185
ACH-000324,-0.02798467981745651
ACH-000329,-0.04994970261224597
ACH-000330,0.02196006320545084
ACH-000331,-0.04276919016119306
ACH-000332,-0.03210969828571979
ACH-000334,-0.19229269498595916
ACH-000335,-0.031616474649093916
ACH-000336,0.14838667505441086
ACH-000337,-0.14886588111481824
ACH-000338,-0.18373722110451207
ACH-000339,0.0011003524182941506
ACH-000341,-0.0333401741001982
ACH-000348,0.03543544366080393
ACH-000350,-0.12386115324568997
