,MED8 (112950)
ACH-000004,-1.1602926673792804
ACH-000005,-0.8960776909555029
ACH-000007,-1.0760167588504166
ACH-000009,-1.0481299838136025
ACH-000011,-1.1919330246073707
ACH-000012,-0.8464752468000145
ACH-000013,-1.1844861641576552
ACH-000014,-1.3133773307437389
ACH-000015,-1.0663623069751709
ACH-000017,-1.2211509505962512
ACH-000018,-1.0500934906046488
ACH-000019,-0.8602615952204877
ACH-000021,-1.1676159414495413
ACH-000022,-1.2268235379826884
ACH-000025,-1.0922450995270103
ACH-000028,-1.0691832502351384
ACH-000030,-1.1085441717556006
ACH-000035,-1.2764683179167895
ACH-000036,-1.0596139601995342
ACH-000037,-1.224102294169752
ACH-000039,-1.00491157200874
ACH-000040,-1.071455390850173
ACH-000041,-1.001800884340049
ACH-000042,-1.276146562737097
ACH-000045,-1.0018370463837163
ACH-000047,-1.1572351325453023
ACH-000052,-1.066781078113726
ACH-000053,-1.164432010812906
ACH-000054,-1.148016438644384
ACH-000055,-1.0412080011166598
ACH-000060,-1.3749514988015816
ACH-000067,-1.4445539376558212
ACH-000070,-1.1752725939605604
ACH-000075,-1.0488293298786635
ACH-000078,-1.0059634592595406
ACH-000082,-1.082904391417988
ACH-000085,-1.177410885102831
ACH-000086,-1.1602162812512478
ACH-000087,-1.2696361205334583
ACH-000092,-1.0492067822696922
ACH-000095,-0.92561941303365
ACH-000097,-1.3290471601206642
ACH-000098,-1.1474509671336743
ACH-000099,-1.0305360763803222
ACH-000108,-0.9432289076684685
ACH-000113,-1.2719767743507808
ACH-000116,-1.0856030779260497
ACH-000118,-1.019272829221349
ACH-000120,-1.3682331098907965
ACH-000123,-1.1866807278994695
ACH-000127,-1.142115816902587
ACH-000128,-0.9058910765808894
ACH-000132,-1.026220318860468
ACH-000133,-1.0026870726062769
ACH-000137,-1.0389028024740012
ACH-000138,-1.1034186339428629
ACH-000142,-0.9377409909793436
ACH-000143,-1.3464369797190638
ACH-000146,-0.9953423108875356
ACH-000148,-1.214872229839863
ACH-000150,-1.2377243983458044
ACH-000152,-0.9237388126086876
ACH-000153,-1.287185803160257
ACH-000159,-1.0943152890647547
ACH-000160,-0.8198729773108209
ACH-000163,-1.1471792399656648
ACH-000167,-1.1271713053064099
ACH-000168,-1.2569724927289432
ACH-000169,-1.082936333874724
ACH-000178,-1.006444874240349
ACH-000183,-1.4410889223998824
ACH-000188,-1.1695687860636144
ACH-000189,-1.2917497548253032
ACH-000190,-0.7445007088520283
ACH-000198,-1.1990884046199677
ACH-000203,-1.4347063583019124
ACH-000204,-0.9425675370231432
ACH-000206,-1.1110720355476955
ACH-000207,-0.8952098329993912
ACH-000208,-1.327129954773358
ACH-000210,-1.1120104719949575
ACH-000211,-0.8735655622997822
ACH-000215,-0.9732710158778916
ACH-000221,-1.4308083322379423
ACH-000222,-1.1967801929540711
ACH-000223,-1.2414050716201521
ACH-000226,-1.0739328712752636
ACH-000227,-1.1451592468841816
ACH-000228,-1.2952514765808358
ACH-000231,-1.1266171783722558
ACH-000232,-1.0851802798677008
ACH-000233,-0.8289246019468524
ACH-000234,-1.0111896112374346
ACH-000235,-1.1485284875184751
ACH-000237,-0.981708522657512
