,RBMXL1 (494115)
ACH-000490,-0.5118152075119458
ACH-000491,-0.9586452145971728
ACH-000495,-0.8617573876022631
ACH-000496,-0.7776432910818969
ACH-000499,-0.6670971081904703
ACH-000500,-0.4827312262813483
ACH-000502,-0.7362221910604062
ACH-000503,-0.6374487325052289
ACH-000505,-0.8433351630445827
ACH-000507,-0.6793183253352545
ACH-000510,-0.6613773382491955
ACH-000511,-0.6557022131287276
ACH-000512,-0.5742335084095425
ACH-000516,-0.8535334674177426
ACH-000517,-0.7370995597345291
ACH-000518,-0.7067035527308955
ACH-000520,-0.7866008315687872
ACH-000521,-0.6826985910672027
ACH-000522,-0.891906549920492
ACH-000524,-0.8127115507237496
ACH-000527,-0.8396466937800677
ACH-000528,-0.6469981281218409
ACH-000537,-0.6438589311754743
ACH-000541,-1.0711785007248025
ACH-000542,-0.5910800028431787
ACH-000544,-0.7453086909457735
ACH-000545,-0.7875507363367209
ACH-000547,-0.7545120222246954
ACH-000548,-0.6189512319881357
ACH-000549,-0.7375022675898795
ACH-000550,-0.7699147592073079
ACH-000552,-0.7329257700562565
ACH-000556,-0.7935435477734234
ACH-000557,-0.9170581868200692
ACH-000569,-0.7000788210939853
ACH-000570,-0.6911257126304062
ACH-000571,-0.6994831147679232
ACH-000573,-0.8465943718482541
ACH-000576,-0.6419420137983671
ACH-000579,-0.6184557785460583
ACH-000580,-0.86868389648204
ACH-000584,-0.9085824329318364
ACH-000585,-0.6375608541556042
ACH-000588,-0.8683684787900241
ACH-000589,-0.7739242686698607
ACH-000591,-0.4842143498592504
ACH-000593,-0.7593651216753855
ACH-000600,-0.6914952812188654
ACH-000601,-0.6737996406381185
ACH-000605,-0.8732412735690872
ACH-000606,-0.7058139522421243
ACH-000608,-0.7831799051975694
ACH-000614,-0.6094903418024347
ACH-000616,-0.7088741600703659
ACH-000618,-0.8168562013485003
ACH-000619,-0.8476412909843253
ACH-000620,-0.9015154265768488
ACH-000621,-0.8449975099967679
ACH-000622,-0.7980883220947449
ACH-000623,-0.7538679070283592
ACH-000624,-0.7993847799270302
ACH-000627,-0.6978862168207162
ACH-000630,-0.5353868582700404
ACH-000631,-0.9676530016372964
ACH-000632,-0.7242700196451062
ACH-000633,-0.6689401623213415
ACH-000637,-0.7053010971092775
ACH-000638,-0.6467284846740461
ACH-000646,-0.7251391610925951
ACH-000647,-0.5688711874397603
ACH-000648,-0.6534609727800315
ACH-000649,-0.6476858108385992
ACH-000651,-0.6990737036357497
ACH-000652,-0.7093322544645805
ACH-000653,-0.6806855253111265
ACH-000657,-0.7847217770801888
ACH-000658,-0.7889599248998383
ACH-000661,-1.0064949400570111
ACH-000662,-0.7501529753971035
ACH-000663,-0.7498363679069818
ACH-000665,-0.7871430266322477
ACH-000671,-0.6117536047473469
ACH-000672,-0.30898921836416593
ACH-000673,-0.6829209439598306
ACH-000676,-0.6089326479944448
ACH-000677,-0.9682420106443158
ACH-000681,-0.5172733793452688
ACH-000683,-0.9865374957399043
ACH-000684,-0.7868522496196941
ACH-000688,-0.6582439550853647
ACH-000693,-0.8649418431006467
ACH-000694,-0.8287689013903877
ACH-000695,-0.7450744416273302
ACH-000696,-0.8451035086282016
ACH-000697,-0.8417155313287875
ACH-000699,-0.9496548952875964
ACH-000701,-0.95341472345781
ACH-000706,-0.7347297401255694
ACH-000711,-0.5181232784155138
ACH-000713,-0.8248797927576266
ACH-000714,-0.6982501850516585
ACH-000718,-0.6033555370852914
ACH-000720,-0.8824633371206949
ACH-000721,-0.7071143463953025
ACH-000724,-0.8541143935928729
ACH-000725,-0.9913087703883686
ACH-000732,-0.7279803511161427
ACH-000734,-0.7265283147301407
ACH-000735,-0.7206084108407462
ACH-000736,-0.6645511379002222
ACH-000738,-0.6601222761597608
ACH-000746,-0.8100994459880162
ACH-000747,-0.7113270843315942
ACH-000748,-0.6156486749103127
ACH-000753,-0.6941562190122043
ACH-000756,-0.7044547516003898
ACH-000757,-0.7191733999765431
ACH-000758,-0.8385484069687752
ACH-000760,-0.6665383150062993
ACH-000762,-0.6437069235762523
ACH-000763,-0.8638405528257511
ACH-000764,-0.9094075680578292
ACH-000765,-1.0727680398574693
ACH-000766,-0.6876812688190412
ACH-000767,-0.8460322793891352
ACH-000768,-0.7379615318416601
ACH-000769,-0.8703733048966648
ACH-000770,-0.8104706507616091
ACH-000771,-0.7442979910997676
ACH-000773,-0.5946168985264576
ACH-000776,-0.6750611620303094
ACH-000777,-0.5196089271385216
ACH-000778,-0.8417789173137536
ACH-000781,-0.7543654244281989
ACH-000782,-0.7301686990484754
ACH-000783,-0.7513047177624588
ACH-000784,-0.5946430649385762
ACH-000785,-0.6541825162647701
ACH-000787,-0.6151172059905755
ACH-000788,-0.7611322395201624
ACH-000791,-0.7424626087765204
ACH-000792,-0.5969696430015242
ACH-000794,-0.8390304784858467
ACH-000796,-0.7739950591346884
ACH-000798,-0.5305611619210415
ACH-000799,-0.8357685255412365
ACH-000800,-0.6070626054433149
ACH-000802,-0.8899758079665854
ACH-000804,-0.7098594092981696
ACH-000805,-0.8339954772338515
ACH-000809,-0.5226302048145699
ACH-000810,-0.6976738644507342
ACH-000811,-0.9124824959766992
ACH-000817,-0.6557953741883431
ACH-000819,-0.7410988496483554
ACH-000820,-0.8868308390286734
ACH-000821,-0.8481270882142772
ACH-000822,-0.7348805553016147
ACH-000823,-0.7050190237339927
ACH-000824,-0.6742018236709334
ACH-000827,-0.7285869106249304
ACH-000829,-0.7612642240211541
ACH-000831,-0.746351272801442
ACH-000832,-0.6238683659547503
ACH-000833,-0.8362276035620233
ACH-000834,-0.8331125102174771
ACH-000835,-0.8327433170196223
ACH-000836,-0.9217590630123532
ACH-000837,-0.8405608043091054
ACH-000838,-0.7683474911822319
ACH-000839,-0.7739895674393508
ACH-000840,-0.8341356818155798
ACH-000841,-0.7816566522921912
ACH-000843,-0.6381735752738564
ACH-000846,-0.5907901493739408
ACH-000847,-0.6623418016752859
ACH-000848,-0.7298350387083258
ACH-000849,-0.6584747831227322
ACH-000851,-0.6317784691017886
ACH-000855,-0.6909099885600649
ACH-000856,-0.5260837443334572
ACH-000858,-0.8128852614678229
ACH-000859,-0.6576253493407067
ACH-000861,-0.7740399301037914
ACH-000862,-0.694614094662251
ACH-000865,-0.8715505590332636
ACH-000866,-0.7499596172967194
ACH-000867,-0.8411724192157259
ACH-000869,-0.7094761391458914
ACH-000872,-0.7489131626506947
ACH-000873,-0.6292560891656054
ACH-000876,-0.7760718508992792
ACH-000878,-0.4521366594161941
ACH-000880,-0.6028470633550597
ACH-000881,-0.8797511246849641
ACH-000882,-0.8667367923265216
ACH-000884,-0.6190703453883198
ACH-000885,-0.641426622132947
ACH-000887,-0.7142229289761548
ACH-000889,-0.9825440344292884
ACH-000896,-0.6625861013181239
ACH-000898,-0.9032650297597988
ACH-000900,-0.6839018487694605
ACH-000901,-0.8247377035489951
ACH-000905,-0.6907866251419174
ACH-000906,-0.6479606604405488
ACH-000907,-1.0257957619840965
ACH-000910,-0.7009230159082459
ACH-000911,-0.6380196635073399
ACH-000912,-0.8249746306755963
ACH-000913,-0.6005839269874755
ACH-000915,-0.6159539912995161
ACH-000916,-0.8204436825057188
ACH-000917,-0.8021959217104585
ACH-000920,-0.7559121071341002
ACH-000921,-0.5163156733736864
ACH-000924,-0.9839253580268564
ACH-000926,-0.5592307558674863
ACH-000928,-0.5447993852296282
ACH-000929,-0.5577799996575475
ACH-000932,-0.5543885729071253
ACH-000935,-0.8807483721590063
ACH-000936,-0.7980529043836543
ACH-000937,-0.8119664415358737
ACH-000938,-1.0261190110715357
ACH-000939,-0.6632184458216205
ACH-000941,-0.8207304064083243
ACH-000943,-0.7604644040199081
ACH-000946,-0.8324833235338641
ACH-000947,-0.6234226870325911
ACH-000948,-0.8014732865217156
ACH-000950,-0.5464160879280952
ACH-000953,-0.8231059412317135
ACH-000954,-0.5897539317766384
ACH-000957,-0.8585164591446522
ACH-000958,-0.8664650066409545
ACH-000960,-0.8777014336034545
ACH-000963,-0.5458450220726934
ACH-000968,-0.6105893723980371
ACH-000969,-0.683741843676717
ACH-000972,-0.859849650921033
ACH-000973,-0.7720616600974237
ACH-000974,-0.6508394421422561
ACH-000978,-0.8571094390088131
ACH-000984,-0.8703678600920985
ACH-000986,-0.740250908974674
ACH-000988,-0.8207845926355467
ACH-000993,-0.6477661813853048
ACH-000994,-0.5925822616199132
ACH-000996,-0.6228790758243933
ACH-001001,-0.6337416384602729
ACH-001020,-0.7835550913156213
ACH-001028,-0.7197629457865007
ACH-001031,-0.6542827975110836
ACH-001038,-0.710425517907395
ACH-001048,-0.9300625512057954
ACH-001050,-0.6907628331672474
ACH-001053,-0.6642214418811041
ACH-001054,-0.8026420853372129
ACH-001061,-0.6328306501391278
ACH-001067,-0.5773275725131463
ACH-001075,-0.8214858531934819
ACH-001096,-0.8038990985071254
ACH-001111,-0.5739816385522705
ACH-001119,-0.6839989064500643
ACH-001128,-0.5266771867027009
ACH-001134,-0.5914437807288926
ACH-001151,-0.8780607827274102
ACH-001163,-0.7579668087105351
ACH-001164,-0.7172717257169632
ACH-001183,-0.9319930975056832
ACH-001192,-0.695130543088928
ACH-001193,-0.6706832219175294
ACH-001196,-1.0826142897041546
ACH-001197,-0.8099721204657646
ACH-001205,-0.8014247653172784
ACH-001211,-0.7743387013526709
ACH-001212,-0.9511929492452758
ACH-001228,-0.6922937347362118
ACH-001232,-0.5634015449948923
ACH-001239,-0.6426417309186954
ACH-001270,-0.5217283009411446
ACH-001274,-0.9191275246611732
ACH-001275,-0.6011530858033489
ACH-001277,-0.5988032608701137
ACH-001278,-0.5953327359270213
ACH-001280,-0.972260279900698
ACH-001283,-0.8335274344765156
ACH-001289,-0.8077606205070662
ACH-001300,-0.7472609031353225
ACH-001301,-0.7505478342571779
ACH-001302,-0.8502530275394993
ACH-001306,-0.7066844805037099
ACH-001318,-0.7835874954957132
ACH-001322,-0.6144856790963716
ACH-001328,-0.7302009338327814
ACH-001332,-0.828653140922732
ACH-001336,-0.7898777571697057
ACH-001346,-0.6620345260398626
ACH-001353,-0.7995649203171901
ACH-001354,-0.5785228298705685
ACH-001367,-0.848195515091732
ACH-001368,-0.8548433605004767
ACH-001374,-0.21994744644295405
ACH-001377,-0.7817246879908232
ACH-001380,-0.8399214479149525
ACH-001391,-0.78147164869742
ACH-001408,-0.7605192819147526
ACH-001430,-0.8467486778762902
ACH-001431,-0.9963993680727256
ACH-001450,-0.8907322205343748
ACH-001496,-0.7179257266737844
ACH-001500,-0.6096773665061705
ACH-001523,-0.8847422155007064
ACH-001532,-0.6909212050161607
ACH-001550,-0.9376893059142684
ACH-001552,-0.7474906407516166
ACH-001554,-0.7560451282634393
ACH-001654,-0.6983352193029426
ACH-001735,-0.722726902533222
ACH-001736,-0.6133428325274999
ACH-001737,-0.8405316249091183
ACH-001740,-1.0300559997184904
ACH-001745,-1.0032524514335646
ACH-001765,-0.8481463826336495
