,ENPP7 (339221)
ACH-000004,-0.0287891257819686
ACH-000005,-0.021543486960975248
ACH-000007,-0.11777087296128665
ACH-000009,-0.24305739016724565
ACH-000011,0.0003123243506217839
ACH-000012,-0.2086780468542492
ACH-000013,-0.14172715372642364
ACH-000014,-0.15976786594127035
ACH-000015,-0.2389074806616267
ACH-000017,-0.3691901563249048
ACH-000018,-0.4546001073051928
ACH-000019,-0.2846558839888558
ACH-000021,-0.27802579834432073
ACH-000022,-0.2116716242560817
ACH-000025,-0.3604509299660114
ACH-000028,-0.09574999914875117
ACH-000030,-0.19656241581607206
ACH-000035,-0.2663991086679758
ACH-000036,-0.2223954172853031
ACH-000037,-0.11684415839737325
ACH-000039,-0.15321122354829045
ACH-000040,-0.2474812481537653
ACH-000041,-0.3201914348248785
ACH-000042,-0.26403235677930004
ACH-000045,0.027682525503680718
ACH-000047,-0.3769583728449956
ACH-000052,-0.323583628945285
ACH-000053,-0.1186749608979725
ACH-000054,-0.16000026871541226
ACH-000055,-0.16266400403608244
ACH-000060,-0.12305777251629267
ACH-000067,-0.2816829968347101
ACH-000070,-0.14925991742713965
ACH-000075,0.05429682842715297
ACH-000078,-0.1672139179918105
ACH-000082,-0.2035034277387708
ACH-000085,-0.01961888626158176
ACH-000086,-0.09463767254908496
ACH-000087,-0.26930697638672063
ACH-000092,-0.14564827366456404
ACH-000095,-0.11628652107531948
ACH-000097,-0.18048202839538985
ACH-000098,-0.24332665140995186
ACH-000099,-0.27507084149885913
ACH-000108,-0.24569302186334985
ACH-000113,-0.02645483339679131
ACH-000116,-0.2035084186094516
ACH-000118,-0.2707524165539792
ACH-000120,-0.3866184753208101
ACH-000123,-0.1831953591346985
ACH-000127,-0.2450540287617897
ACH-000128,-0.07662844383758151
ACH-000132,-0.322224389249591
ACH-000133,-0.11052325940833628
ACH-000137,-0.17799466083417925
ACH-000138,-0.1058695142711966
ACH-000142,-0.16431048388897385
ACH-000143,-0.22585113559366704
ACH-000146,-0.15008700868454294
ACH-000148,-0.21435392836104436
ACH-000150,-0.40761303089886974
ACH-000152,-0.23697128182234126
ACH-000153,-0.17638347453333827
ACH-000159,-0.2766731523821691
ACH-000160,-0.11511544705419158
ACH-000163,-0.13711604624774806
ACH-000167,-0.07542445569646189
ACH-000168,-0.17788214639435776
ACH-000169,-0.3152985545836424
ACH-000178,-0.1395109272087079
ACH-000183,-0.19911492702068506
ACH-000188,-0.2888701766709521
ACH-000189,0.1798895208813718
ACH-000190,-0.027930345334865426
ACH-000198,-0.060486683982342276
ACH-000203,-0.16095741235234987
