,NDUFS7 (374291)
ACH-000004,-0.2598822776793561
ACH-000005,-0.11232165942837076
ACH-000007,-0.27861581690952353
ACH-000009,-0.2125350690627862
ACH-000011,0.09817729629001648
ACH-000012,-0.3239230933349925
ACH-000013,-0.3571022147934277
ACH-000014,-0.3629522062682285
ACH-000015,-0.3937489200832204
ACH-000017,-0.2560056596144017
ACH-000018,-0.22079655023270114
ACH-000019,-0.4964700510694578
ACH-000021,-0.2729135545307598
ACH-000022,-0.1323226610459444
ACH-000025,-0.20809942477409185
ACH-000028,-0.4688580074010796
ACH-000030,-0.2518051789427924
ACH-000035,-0.2461064671574366
ACH-000036,0.0026340574424578546
ACH-000037,-0.3331074073420904
ACH-000039,-0.02017135271671261
ACH-000040,-0.091157047193742
ACH-000041,-0.2894394656561376
ACH-000042,-0.08603315362325817
ACH-000045,-0.2678527762583825
ACH-000047,-0.4658968039419452
ACH-000052,-0.1216482490639195
ACH-000053,-0.1901555667439859
ACH-000054,-0.4673754516083744
ACH-000055,-0.1362807550364158
ACH-000060,-0.2339324625263451
ACH-000067,-0.09341608264466908
ACH-000070,-0.2256902279045535
ACH-000075,-0.29166654840171724
ACH-000078,-0.16189414040842492
ACH-000082,-0.1535514546566819
ACH-000085,-0.2088958687366034
ACH-000086,-0.33125587181228544
ACH-000087,-0.23076113584853236
ACH-000092,-0.24980827699946
ACH-000095,-0.22075822529002845
ACH-000097,-0.3188455455497322
ACH-000098,-0.23585593806064745
ACH-000099,-0.3629876006325144
ACH-000108,-0.2862093979349932
ACH-000113,-0.3375769891815229
ACH-000116,-0.2857546377992574
ACH-000118,-0.48426115631515704
ACH-000120,-0.2539657219836054
ACH-000123,-0.2914343323876485
ACH-000127,-0.570453701903298
ACH-000128,-0.31933068738087045
ACH-000132,-0.15959104608571667
ACH-000133,-0.1531932915245364
ACH-000137,-0.08425368106374906
ACH-000138,-0.32386193917824435
ACH-000142,-0.18145481624400647
ACH-000143,-0.2548481799999809
