,SNX32 (254122)
ACH-000004,-0.32757660839580977
ACH-000005,-0.29962654269933203
ACH-000007,-0.19332526633078906
ACH-000009,-0.12156474188289412
ACH-000011,-0.3121196007155076
ACH-000012,-0.20611364674453705
ACH-000013,-0.2632798877104476
ACH-000014,-0.10663812821045776
ACH-000015,-0.2467718329392616
ACH-000017,-0.26287311013893594
ACH-000018,-0.22568395950300235
ACH-000019,-0.2971136845404657
ACH-000021,-0.2748752535472209
ACH-000022,-0.2463722023423918
ACH-000025,-0.1869716114580354
ACH-000028,-0.2542544437791624
ACH-000030,-0.33705460495844963
ACH-000035,-0.09076021038117532
ACH-000036,-0.2686977558263458
ACH-000037,-0.21261793792125308
ACH-000039,-0.3951595579072735
ACH-000040,-0.2605061410703417
ACH-000041,-0.27347383497808225
ACH-000042,-0.2000861201392896
ACH-000045,-0.27207139121747964
ACH-000047,-0.17868462853972858
ACH-000052,-0.2628007672130087
ACH-000053,-0.2837370906709834
ACH-000054,-0.2278265763317093
ACH-000055,-0.2579796812819685
ACH-000060,-0.2818828999442131
ACH-000067,-0.055092931117781095
ACH-000070,-0.21842214684845299
ACH-000075,-0.3013932421489182
ACH-000078,-0.12439927615297655
ACH-000082,-0.40450047317222
ACH-000085,-0.4697187859854224
ACH-000086,-0.5321464935984355
ACH-000087,-0.12087513622467524
ACH-000092,-0.3401362663851136
ACH-000095,-0.2250155536501985
ACH-000097,-0.3756140561339478
ACH-000098,-0.2037156815670867
ACH-000099,-0.1111928236311252
ACH-000108,-0.31865438768686244
ACH-000113,-0.24284728400197145
ACH-000116,-0.3754497407133122
ACH-000118,-0.30260035561803744
ACH-000120,-0.19808210617393554
ACH-000123,-0.31217426444704394
ACH-000127,-0.1846586471895299
ACH-000128,-0.06739786242882351
ACH-000132,-0.5213647094530575
ACH-000133,-0.2400510628961389
ACH-000137,-0.4394358329473596
ACH-000138,-0.286971560114078
ACH-000142,-0.35847158982915195
ACH-000143,-0.05683368078888841
ACH-000146,-0.19996785486583168
ACH-000148,-0.1564127332414188
ACH-000150,-0.28330633190066873
ACH-000152,-0.17772731764518854
ACH-000153,-0.5919883613025408
ACH-000159,-0.2403746889601556
ACH-000160,-0.3552533523068012
ACH-000163,-0.1980850473956029
ACH-000167,-0.1282154476725663
ACH-000168,-0.4056918043697327
ACH-000169,-0.16559221130571436
ACH-000178,-0.24658985443815706
ACH-000183,-0.23819289653698986
ACH-000188,-0.475518282349897
ACH-000189,-0.2618604746926442
ACH-000190,-0.352925109033116
ACH-000198,-0.16974196858259913
ACH-000203,-0.49830287396538203
ACH-000204,-0.1229948033747079
ACH-000206,-0.4639517507169349
ACH-000207,-0.418657420451074
ACH-000208,-0.2367812171313895
ACH-000210,-0.11167465271708013
ACH-000211,-0.3100836563902882
