,GOSR2 (9570)
ACH-000004,-0.7691918703493899
ACH-000005,-0.7083644191185909
ACH-000007,-0.6178028832072621
ACH-000009,-0.7896946647878681
ACH-000011,-0.3320923378388647
ACH-000012,-0.9230694915405101
ACH-000013,-0.8183964613164927
ACH-000014,-0.4717499500603464
ACH-000015,-0.7056964156933333
ACH-000017,-0.7108329378586719
ACH-000018,-0.5842543287492172
ACH-000019,-0.8243753828721093
ACH-000021,-0.8575963037581777
ACH-000022,-1.0419441686118398
ACH-000025,-0.39508205279418296
ACH-000028,-0.8117300563245039
ACH-000030,-0.8570274156174158
ACH-000035,-0.6754013184769967
ACH-000036,-0.7337424375684912
ACH-000037,-0.8990829539847094
ACH-000039,-0.8105656019721008
ACH-000040,-0.8167634662818466
ACH-000041,-0.5657369444477559
ACH-000042,-0.4104983689216621
ACH-000045,-0.7426155487595208
ACH-000047,-0.7771704666660805
ACH-000052,-0.8246986805920992
ACH-000053,-0.8505759255139187
ACH-000054,-0.7193512888414269
ACH-000055,-0.5665692348598979
ACH-000060,-0.6296494600286501
ACH-000067,-0.7372922153324093
ACH-000070,-0.5563305760368341
ACH-000075,-0.6662529595928601
ACH-000078,-0.4781253684113133
ACH-000082,-0.8054935178299887
ACH-000085,-0.6904624894792409
ACH-000086,-0.7945435677219563
ACH-000087,-0.5231709091475392
ACH-000092,-0.8720744017948058
ACH-000095,-0.6332220056592309
ACH-000097,-0.8289509237297523
ACH-000098,-0.7770164356750509
ACH-000099,-0.5641574511808203
ACH-000108,-0.7581001264394499
ACH-000113,-0.6857827452946026
ACH-000116,-0.9667080277300532
ACH-000118,-0.7168117142697603
ACH-000120,-0.7412521579349445
ACH-000123,-0.7530548164280008
ACH-000127,-0.5806005501538637
ACH-000128,-0.6982684244996213
ACH-000132,-0.8276911938282757
ACH-000133,-0.6679107841783809
ACH-000137,-0.5658752193189065
ACH-000138,-0.6291196692690479
ACH-000142,-0.7076187610143386
ACH-000143,-0.7375548815513671
ACH-000146,-0.6684005963268367
ACH-000148,-0.6386365169360889
ACH-000150,-0.9169076654553028
ACH-000152,-0.8204655455770677
ACH-000153,-0.7307496848384486
ACH-000159,-0.6505663825604661
ACH-000160,-0.9810887017274434
ACH-000163,-0.6847939568644138
ACH-000167,-0.7958678990456806
ACH-000168,-0.8164190025910006
ACH-000169,-0.7019649243771412
ACH-000178,-0.7260620494323569
ACH-000183,-0.7700524645465023
ACH-000188,-0.575573109390765
ACH-000189,-0.8599639870447267
ACH-000190,-0.7735269954187627
ACH-000198,-0.7146252366100858
ACH-000203,-0.7615571415873309
ACH-000204,-1.1344710802748612
ACH-000206,-0.9318492960846556
ACH-000207,-0.5740330195727811
ACH-000208,-1.0852346508482844
ACH-000210,-0.8771708592173697
ACH-000211,-0.5854133214753755
ACH-000215,-0.5087903265416195
ACH-000221,-0.7235851704527468
ACH-000222,-0.5204858276908013
ACH-000223,-0.7163343921180493
ACH-000226,-0.7464550995848824
ACH-000227,-0.670919130126847
ACH-000228,-0.7878841984794971
ACH-000231,-0.8384764539648188
ACH-000232,-0.5837497831151047
ACH-000233,-1.0740019840713488
ACH-000234,-0.7099607927283427
ACH-000235,-0.4682735318024541
ACH-000237,-0.6330082042873764
ACH-000238,-1.1194324853794335
ACH-000242,-0.6454207819999138
ACH-000243,-0.7368185563136683
ACH-000244,-0.6227028601866244
ACH-000246,-0.9143449172745174
ACH-000248,-0.8411984811634942
ACH-000250,-0.7920347897359497
ACH-000251,-0.553825048442487
ACH-000252,-0.9010824088356136
ACH-000253,-0.739059586582935
ACH-000255,-0.7253993335162303
ACH-000256,-0.8388636047403701
ACH-000257,-0.6496561201875347
ACH-000258,-0.7975595927202441
ACH-000259,-0.5944484766000614
ACH-000260,-0.7678434535419303
ACH-000261,-0.6674738175980413
ACH-000262,-0.5395804751372361
ACH-000263,-0.6007746678231867
ACH-000264,-0.975629565048106
ACH-000265,-0.555281906741808
ACH-000266,-0.5312171321835812
ACH-000272,-0.8582320049556698
ACH-000274,-0.6944341917539282
ACH-000277,-0.8017282584766259
ACH-000278,-0.6395327168840937
ACH-000279,-0.7639981837061803
ACH-000280,-0.6340787371743315
ACH-000281,-0.40825461383160094
ACH-000288,-0.8327969243403018
ACH-000291,-0.6180285995787228
ACH-000293,-0.9097070213141756
ACH-000294,-0.5904090764083992
ACH-000295,-0.3087485716865295
ACH-000296,-0.7475136905433878
ACH-000302,-0.4775034626305359
ACH-000304,-0.5370075816011718
ACH-000307,-0.6881153725382985
ACH-000308,-0.6971395493900294
ACH-000310,-0.456973920634129
ACH-000311,-0.5271013104856401
ACH-000312,-0.6283370643770032
ACH-000315,-0.7117392305038018
ACH-000316,-0.591084271156504
ACH-000317,-0.7551986938897055
ACH-000318,-0.6790228573872713
ACH-000319,-0.931774599409086
ACH-000320,-0.6794962104255224
ACH-000322,-0.7475960546399246
ACH-000323,-0.6925297397258285
ACH-000324,-0.5186981824647257
ACH-000329,-0.6920452339934094
ACH-000330,-0.8437447952355976
ACH-000331,-0.7226354264144109
ACH-000332,-0.6954829991619045
ACH-000334,-0.5504316470893809
ACH-000335,-0.5538398432837994
ACH-000336,-0.4343136193857695
ACH-000337,-0.6025559396923592
ACH-000338,-0.3146963228836246
ACH-000339,-0.6664597491872466
ACH-000341,-0.6112549989489114
ACH-000348,-0.5936006353979811
ACH-000350,-0.4461774158211053
ACH-000352,-0.6070787874087888
ACH-000356,-0.8389298442849042
ACH-000361,-0.7620805738608764
ACH-000362,-0.5806359414813517
ACH-000363,-0.8212360942157398
ACH-000364,-0.6635181417509317
ACH-000365,-0.6253415322647978
ACH-000366,-0.6496471921583404
ACH-000368,-0.5855301129160675
ACH-000374,-0.6141368213111679
ACH-000375,-0.6062254710766248
ACH-000376,-0.8711454835507811
ACH-000381,-0.7914652095758441
ACH-000383,-0.5268724873841862
ACH-000387,-0.9514453047708916
ACH-000389,-0.675241704442466
ACH-000390,-0.7443029495810801
ACH-000393,-0.6774554491378525
ACH-000395,-0.8533926290576901
ACH-000396,-0.7335444471014344
ACH-000397,-0.9881178304764936
ACH-000401,-0.7766056593926559
ACH-000402,-0.5876214828825845
ACH-000403,-0.8778269024449654
ACH-000404,-0.5057973530192054
ACH-000406,-0.6584187172272894
ACH-000407,-0.7132946296956472
ACH-000408,-0.6705928579217679
ACH-000410,-0.9102376612924468
ACH-000411,-0.7632031871980465
ACH-000414,-0.6475263483961731
ACH-000415,-0.7734677986061246
ACH-000416,-0.6632671271328137
ACH-000420,-0.8397573747980214
ACH-000421,-0.6444564797256099
ACH-000424,-0.6801509813897509
ACH-000425,-0.6004598891060537
ACH-000426,-0.7112197262694833
ACH-000427,-0.7949625741331655
ACH-000433,-0.9941748376152719
ACH-000435,-0.7648407251756822
ACH-000436,-0.7586062101808818
ACH-000444,-0.6744932628562622
ACH-000445,-0.8744736532175167
ACH-000448,-0.7562333237706076
ACH-000450,-0.7417969297760874
ACH-000452,-0.5913426965413162
ACH-000454,-0.7345361741218335
ACH-000458,-0.7112526566944709
ACH-000459,-0.904799098528368
ACH-000460,-0.6425531341608303
ACH-000461,-0.44330317781909495
ACH-000463,-0.7044748826920422
ACH-000464,-0.4609396218331464
ACH-000466,-0.4615231167334662
ACH-000467,-0.9009500282974248
ACH-000468,-0.7775066621926776
ACH-000469,-0.7553928202881118
ACH-000470,-0.5827831417303116
ACH-000471,-0.8749133575636264
ACH-000472,-0.6786006350262607
ACH-000473,-0.7061965166021721
ACH-000475,-0.6534640073525961
ACH-000476,-0.7070682447028391
ACH-000477,-0.5484579969076213
ACH-000479,-0.7689239359725432
ACH-000480,-0.7254840998384404
ACH-000481,-0.6467428195848601
ACH-000483,-0.9885499650039058
ACH-000484,-0.7895260648700589
ACH-000485,-0.6844845849498223
ACH-000486,-0.6916525522839393
ACH-000487,-0.6941394868059753
