,TBX21 (30009)
ACH-000004,-0.0782252802026595
ACH-000005,-0.2990813539577937
ACH-000007,-0.045597566877809435
ACH-000009,-0.2943657700058122
ACH-000011,-0.3942799329623976
ACH-000012,-0.1979719679895996
ACH-000013,-0.13546290594178215
ACH-000014,-0.08918638445233129
ACH-000015,-0.10199848937390922
ACH-000017,-0.1910892747679581
ACH-000018,-0.1961351715520577
ACH-000019,-0.1777659999540021
ACH-000021,-0.2003065060811676
ACH-000022,-0.4935978665741578
ACH-000025,-0.10232697233000304
ACH-000028,-0.2999002380508891
ACH-000030,-0.1756444328056466
ACH-000035,-0.2410876984619357
ACH-000036,-0.1632589603479334
ACH-000037,-0.2113414609591872
ACH-000039,-0.14038827347327978
ACH-000040,-0.20366760460774544
ACH-000041,-0.12958555456115034
ACH-000042,-0.1986688796734088
ACH-000045,-0.11629708562004393
ACH-000047,-0.2536588023424734
ACH-000052,-0.1510660470022288
ACH-000053,-0.2238619515402227
ACH-000054,-0.1896367476659056
ACH-000055,-0.010491250800833522
ACH-000060,-0.3482642858845177
ACH-000067,-0.11389239786839615
ACH-000070,-0.0212116565008572
ACH-000075,-0.2491159019015576
ACH-000078,-0.4829701519298937
ACH-000082,-0.15565328761322827
ACH-000085,-0.028650568700750306
ACH-000086,-0.15748875911957627
ACH-000087,-0.08796411847173241
ACH-000092,-0.4154997636258056
ACH-000095,-0.1679650113745138
ACH-000097,-0.13889348120081074
ACH-000098,-0.13220093645307102
ACH-000099,-0.1323254700313499
ACH-000108,-0.17172142751056985
ACH-000113,-0.0956348837579442
ACH-000116,-0.246896641516678
ACH-000118,-0.1641341582653476
ACH-000120,-0.2729359735465657
ACH-000123,-0.12850669890338556
ACH-000127,-0.1577706790236971
ACH-000128,-0.13726070010807326
ACH-000132,-0.04431516301427425
ACH-000133,-0.1474830901603618
ACH-000137,-0.1867169756094064
ACH-000138,-0.15640397599179276
ACH-000142,-0.15704900955367956
ACH-000143,-0.032164808854903214
ACH-000146,-0.15502870296173898
ACH-000148,-0.16003764426208594
ACH-000150,-0.2823911231947427
ACH-000152,-0.22890719834208345
ACH-000153,0.11956170345482575
ACH-000159,-0.10049657601634222
ACH-000160,-0.24597354411248776
ACH-000163,-0.17987367763538145
ACH-000167,-0.11679049224794485
ACH-000168,0.03392336092707142
ACH-000169,-0.21013004500879612
ACH-000178,-0.17014246179635958
ACH-000183,-0.12090474250450955
ACH-000188,-0.3015801940836015
ACH-000189,-0.09585950535652296
ACH-000190,-0.3404244971794048
ACH-000198,-0.04774226655006054
ACH-000203,-0.5613222633438235
ACH-000204,-0.3156130628662048
ACH-000206,-0.17811794658181387
ACH-000207,-0.09614080581275293
ACH-000208,-0.10433557520647654
ACH-000210,-0.04849951782375664
ACH-000211,-0.1993974358605892
ACH-000215,-0.16097868839732207
ACH-000221,-0.21440188436675187
ACH-000222,-0.21573891633116302
ACH-000223,-0.09833627080347927
ACH-000226,-0.2455179747268681
ACH-000227,-0.18383530975542275
ACH-000228,-0.20626834878554806
ACH-000231,-0.17213340155037876
ACH-000232,-0.1074708368356998
ACH-000233,-0.035599814458999735
ACH-000234,-0.14321667945927372
ACH-000235,-0.20352066514501047
ACH-000237,-0.15021001348767896
ACH-000238,-0.3412631038410867
ACH-000242,-0.00848038394529276
ACH-000243,-0.22990730468617498
ACH-000244,-0.3799448949004464
ACH-000246,-0.14894493561891098
ACH-000248,-0.15278737094490213
ACH-000250,-0.20185770004351636
ACH-000251,-0.18123289010929486
ACH-000252,0.029296531224582683
ACH-000253,-0.2999965903098058
ACH-000255,-0.3421100139461718
ACH-000256,-0.1799144084915859
ACH-000257,-0.015116936827640346
ACH-000258,-0.16782621567178754
ACH-000259,-0.21863063576023345
ACH-000260,-0.2446600262678815
ACH-000261,-0.16403250113453768
ACH-000262,0.11390067545455156
ACH-000263,-0.2124974630913002
ACH-000264,-0.2152548253299458
ACH-000265,-0.2442763221151545
ACH-000266,-0.09071783928758244
ACH-000272,-0.10567780406328728
ACH-000274,-0.2439014427349826
ACH-000277,-0.09135937135646408
ACH-000278,-0.221547422539817
ACH-000279,-0.21539784633382744
ACH-000280,-0.10336450946543316
ACH-000281,-0.1135906122505638
ACH-000288,-0.2497772337139787
ACH-000291,-0.1558416485743398
ACH-000293,-0.2990755702074487
ACH-000294,-0.15925596201805012
ACH-000295,-0.1281127085865011
ACH-000296,-0.24736956836660864
ACH-000302,-0.1449062048979816
ACH-000304,-0.15462771052148966
ACH-000307,-0.17856988217979072
ACH-000308,-0.16689438985722987
ACH-000310,-0.3976944984118601
ACH-000311,-0.01830901768373644
ACH-000312,-0.29113342698763073
ACH-000315,-0.10247781388116564
ACH-000316,-0.12919842057705316
ACH-000317,-0.01615477249791269
ACH-000318,-0.2789310589210581
ACH-000319,-0.14677893830835592
ACH-000320,-0.13097842060115986
ACH-000322,-0.07989312283254009
ACH-000323,-0.16961797571549106
ACH-000324,-0.22111350463177373
ACH-000329,-0.1945335409950496
ACH-000330,-0.12850109991008918
ACH-000331,-0.12462848259443166
ACH-000332,-0.14327025404183602
ACH-000334,0.01110148311059912
ACH-000335,-0.09751587309642452
ACH-000336,-0.11983013251870472
ACH-000337,-0.13182147132154726
ACH-000338,0.466983576588552
ACH-000339,-0.16366935726337056
ACH-000341,-0.23130874028520254
ACH-000348,-0.21777653179455966
ACH-000350,-0.20341478679516325
ACH-000352,-0.10518941008070813
ACH-000356,-0.2953552009481067
ACH-000361,-0.021634349751518213
ACH-000362,-0.06408692558172517
ACH-000363,-0.11080365270136112
