,LAIR2 (3904)
ACH-000004,-0.15098591264632336
ACH-000005,-0.1271670182157889
ACH-000007,-0.1847298200853012
ACH-000009,-0.17619506159350362
ACH-000011,-0.35982174376011905
ACH-000012,-0.0005717789470316764
ACH-000013,-0.35343058078533
ACH-000014,-0.10430410301858263
ACH-000015,-0.22163495486535265
ACH-000017,-0.11450206834334427
ACH-000018,0.005189050002046515
ACH-000019,-0.19574620018930225
ACH-000021,-0.2390798936836369
ACH-000022,-0.16876681192265966
ACH-000025,0.057049146391836676
ACH-000028,-0.22345036785138586
ACH-000030,-0.3192529195086945
ACH-000035,0.009493193470685148
ACH-000036,-0.09190157010723336
ACH-000037,0.019045980602421728
ACH-000039,0.06694053616353078
ACH-000040,-0.12588314917347654
ACH-000041,-0.1899843464003752
ACH-000042,0.012715291710175028
ACH-000045,-0.2720990752483152
ACH-000047,-0.05355559053547514
ACH-000052,-0.061573551197310415
ACH-000053,-0.034591757994564626
ACH-000054,-0.2618587315960083
ACH-000055,-0.3128837283562628
ACH-000060,0.06249550657225144
ACH-000067,-0.09642818140895454
ACH-000070,-0.2294667777399356
ACH-000075,-0.04831125151280486
ACH-000078,-0.13458047487147007
ACH-000082,-0.08707522012072487
ACH-000085,0.09484036546023818
ACH-000086,-0.1168981914304546
ACH-000087,-0.2288560510022671
ACH-000092,-0.19311026133302053
ACH-000095,-0.21297876437370267
ACH-000097,-0.1852348268834633
ACH-000098,-0.19952386070451894
ACH-000099,-0.18796924878099155
ACH-000108,-0.1781898961715294
ACH-000113,-0.1219922223240787
ACH-000116,-0.07462391501840615
ACH-000118,-0.15519717933075788
ACH-000120,-0.11686023955355924
ACH-000123,-0.13388691131078076
ACH-000127,-0.12244620005912762
ACH-000128,-0.09121980696636543
ACH-000132,-0.13889015176115013
ACH-000133,-0.12979392366595102
ACH-000137,-0.4429651337829436
ACH-000138,-0.2616355116922205
ACH-000142,-0.16489016390459565
ACH-000143,-0.21507383939306704
ACH-000146,-0.07227015671618799
ACH-000148,-0.05477997977889986
ACH-000150,-0.0233742274347202
ACH-000152,-0.07334574722470875
ACH-000153,0.010980282251676712
ACH-000159,-0.19887492017063485
ACH-000160,-0.13256386854313654
ACH-000163,-0.10520312762509536
ACH-000167,0.004904084209376057
ACH-000168,-0.08520699029557892
ACH-000169,-0.1562540569515144
ACH-000178,-0.1653152127056618
ACH-000183,-0.11165999235260557
ACH-000188,-0.08391264569615238
ACH-000189,-0.2459599451827168
ACH-000190,-0.15269569155606952
ACH-000198,-0.16404650316628114
ACH-000203,-0.2354426248398035
ACH-000204,-0.12112351282714462
ACH-000206,-0.1728873020619365
ACH-000207,-0.24118847681270256
ACH-000208,-0.10245999159424253
ACH-000210,-0.2140150739177473
ACH-000211,-0.14227531678518895
ACH-000215,-0.1467111310445368
ACH-000221,-0.283350609206352
ACH-000222,-0.2322907380951671
ACH-000223,-0.037727166479336535
ACH-000226,0.02444409108213733
ACH-000227,-0.1824404301397932
ACH-000228,-0.14580896539733365
ACH-000231,-0.05921558203104022
ACH-000232,-0.15867340246301467
ACH-000233,-0.19798772605818704
ACH-000234,-0.0477765141037196
ACH-000235,-0.18649335730570588
ACH-000237,-0.1905849358909799
ACH-000238,-0.010955416248684506
ACH-000242,-0.4135010766781484
ACH-000243,-0.05477501309777112
ACH-000244,-0.06371497635986527
ACH-000246,-0.2035909033068299
ACH-000248,-0.07848941362515258
ACH-000250,-0.08234009198090446
ACH-000251,-0.16029345292667982
ACH-000252,-0.2019535453473174
ACH-000253,-0.1755873963880856
ACH-000255,-0.22552314010264274
ACH-000256,-0.2960620824943562
ACH-000257,0.2199780906496465
ACH-000258,-0.4455018358018203
ACH-000259,-0.10675039074260366
ACH-000260,-0.06792455003742216
ACH-000261,-0.11712123897037673
ACH-000262,-0.24650164265300706
ACH-000263,-0.17574323468895722
ACH-000264,-0.05556961239136447
ACH-000265,-0.2948615192495957
ACH-000266,-0.1512632920406358
ACH-000272,-0.16189438504464104
ACH-000274,-0.1129585174779106
ACH-000277,-0.19204480545739647
ACH-000278,-0.1546595906748846
ACH-000279,-0.0952648907660587
ACH-000280,-0.24926762013781326
ACH-000281,-0.0943449557930755
ACH-000288,-0.02591500914513496
ACH-000291,-0.14734545421960166
ACH-000293,-0.0779569033487256
ACH-000294,-0.2607058979586545
ACH-000295,-0.07972991605972977
ACH-000296,-0.22718920367887596
ACH-000302,-0.35257405844014705
ACH-000304,-0.16058327410394016
ACH-000307,-0.04979540593793915
ACH-000308,-0.16313702759170615
ACH-000310,-0.13976209641205942
ACH-000311,-0.3095102050898261
ACH-000312,-0.15917406292031402
ACH-000315,-0.23979866626983234
ACH-000316,-0.09424418920518242
ACH-000317,0.029271093371272924
ACH-000318,-0.2537309014807818
ACH-000319,-0.19877289844723411
ACH-000320,-0.1176065325461486
ACH-000322,0.007177768145119923
ACH-000323,-0.14316484594500373
ACH-000324,-0.19595860249553887
ACH-000329,-0.02452387515183189
ACH-000330,-0.03783271436109967
ACH-000331,-0.039428625599732606
ACH-000332,-0.16942244612829854
ACH-000334,-0.27855154984195235
ACH-000335,-0.02144643215753557
ACH-000336,-0.24180270772669335
ACH-000337,-0.2095211879586709
ACH-000338,0.05617160386076059
ACH-000339,-0.1201393225895898
ACH-000341,-0.12232898181297393
ACH-000348,-0.07751109323226864
ACH-000350,-0.2564953594686027
ACH-000352,-0.16689549098908188
ACH-000356,-0.19971800330672368
ACH-000361,-0.2011123990777908
ACH-000362,-0.2357745070810333
ACH-000363,-0.07526346071072236
ACH-000364,-0.2034054939893598
ACH-000365,-0.14198062893500651
ACH-000366,-0.2044565750440766
ACH-000368,-0.1054133023325001
ACH-000374,-0.0631878109945014
ACH-000375,-0.2462586907580784
ACH-000376,-0.09820713140878873
ACH-000381,-0.021528536069911213
ACH-000383,-0.14843568751879418
ACH-000387,-0.0213874240100072
ACH-000389,-0.19205143785833667
ACH-000390,-0.13549573498957193
ACH-000393,-0.2646997192058942
ACH-000395,-0.11629475908459914
ACH-000396,-0.1719811899949067
ACH-000397,-0.11044614079863206
ACH-000401,-0.08204298915257684
ACH-000402,0.17285936287707732
ACH-000403,-0.08695685790288052
ACH-000404,-0.3411915980813477
ACH-000406,-0.058961092604905924
ACH-000407,-0.12324750264928742
ACH-000408,-0.012035443252138336
ACH-000410,-0.20936546089428265
ACH-000411,-0.042827366963815436
ACH-000414,-0.3326256201422456
ACH-000415,-0.0672473085008776
ACH-000416,-0.0755258420438239
ACH-000420,-0.22458851136572602
ACH-000421,-0.09465909698956172
ACH-000424,-0.12180694241294045
ACH-000425,-0.11386513265682875
ACH-000426,-0.1716519153065805
ACH-000427,-0.04477373598821805
ACH-000433,-0.09114772919151813
ACH-000435,-0.18748731170347074
ACH-000436,-0.156330055636425
ACH-000444,-0.1464354267543964
ACH-000445,-0.12168011905734047
ACH-000448,-0.09877704627800496
ACH-000450,-0.10688112622597856
ACH-000452,-0.04105511281469723
ACH-000454,0.016324800648081148
ACH-000458,-0.11989704852814803
ACH-000459,0.010576774608934213
ACH-000460,-0.08369848585567588
ACH-000461,-0.08338005226295958
ACH-000463,-0.17600565411744115
ACH-000464,-0.09848643754052394
ACH-000466,-0.21595487435347893
ACH-000467,-0.10073014773470056
ACH-000468,-0.1436651407672763
ACH-000469,-0.059900649285122634
ACH-000470,-0.08681368029000135
ACH-000471,-0.2165211598599321
ACH-000472,-0.16147799881070474
ACH-000473,-0.18527675212066086
ACH-000475,-0.13195715947480208
ACH-000476,-0.15699426603109135
ACH-000477,-0.11377047517276552
ACH-000479,-0.2128571804953389
ACH-000480,-0.09194281249916493
ACH-000481,-0.1449581021618788
ACH-000483,-0.06203453893888752
ACH-000484,-0.11517784092887336
ACH-000485,0.0454673314583708
ACH-000486,-0.15708128280264855
ACH-000487,-0.20316323018963955
ACH-000488,-0.12222808859435713
ACH-000490,-0.04123213945902638
ACH-000491,-0.2292538112302302
ACH-000495,-0.15223364684595775
ACH-000496,-0.0859485271265307
ACH-000499,-0.0001305679234440576
ACH-000500,0.28522934630087865
ACH-000502,-0.1344854389257656
ACH-000503,-0.13047791780869988
ACH-000505,-0.09377349236718588
ACH-000507,-0.27657217068061085
ACH-000510,-0.2232475921203901
ACH-000511,-0.05675898430349896
ACH-000512,-0.013132480147256957
ACH-000516,-0.12863516466522604
ACH-000517,-0.1622795907215744
ACH-000518,-0.14055571265167527
ACH-000520,-0.07660089209709045
ACH-000521,-0.14882538810021476
ACH-000522,-0.04455730279585035
ACH-000524,-0.11012675380809477
ACH-000527,-0.17939236471217335
ACH-000528,-0.16017985846405206
ACH-000537,-0.07739540271613451
ACH-000541,0.05510946058238952
ACH-000542,-0.17162358806660796
ACH-000544,0.0017382965016978173
ACH-000545,-0.08003411801357051
ACH-000547,-0.09276978887283703
ACH-000548,-0.11259574254178235
ACH-000549,-0.22037402911721
ACH-000550,-0.12600821425879652
ACH-000552,-0.058986224836693614
ACH-000556,-0.12491959813810442
ACH-000557,-0.1671877745692197
ACH-000569,-0.2325902935676497
ACH-000570,-0.08789096152867075
ACH-000571,-0.15089726008622695
ACH-000573,-0.07459556461613595
ACH-000576,-0.06681190390897586
ACH-000579,-0.2398470641631288
ACH-000580,0.10730998701464284
ACH-000584,-0.2629435293189793
ACH-000585,-0.11774305232674495
ACH-000588,-0.05064736694708273
ACH-000589,-0.12180290626892196
ACH-000591,-0.17242420214558554
ACH-000593,-0.14189625948667592
ACH-000600,-0.08356027885242777
ACH-000601,-0.15663562818578405
ACH-000605,-0.19557022703511046
ACH-000606,-0.10034175409385927
ACH-000608,-0.20259928394805995
ACH-000614,-0.1010875097822134
ACH-000616,-0.07714282262634506
ACH-000618,-0.0855986082924041
ACH-000619,-0.07251758280189649
ACH-000620,-0.2502770783443137
ACH-000621,-0.08128603994624688
ACH-000622,-0.030990056128137707
ACH-000623,-0.12517028146383755
ACH-000624,-0.14774382874951392
ACH-000627,-0.05424359499318316
ACH-000630,-0.1701978691820368
ACH-000631,-0.14328927556479973
ACH-000632,0.01633616900282604
ACH-000633,-0.07024935406009615
ACH-000637,-0.15094254322565512
ACH-000638,-0.05407791867999672
ACH-000646,-0.13007280858210327
ACH-000647,-0.03885613817883304
ACH-000648,-0.13407247924795912
ACH-000649,-0.1655786528133284
ACH-000651,0.016912932430120518
ACH-000652,-0.1269622295642308
ACH-000653,-0.2400499101833876
ACH-000657,-0.0817770161776061
ACH-000658,-0.1442351515828583
ACH-000661,-0.1591926765052336
ACH-000662,0.025970691645781283
ACH-000663,-0.10618057919823172
ACH-000665,-0.05942755086268784
ACH-000671,-0.051345323668440315
ACH-000672,-0.027726245031042474
ACH-000673,-0.10130813139901257
ACH-000676,-0.029927308006604033
ACH-000677,-0.07017404207562802
ACH-000681,-0.3678296979467968
ACH-000683,-0.09700546872831713
ACH-000684,-0.048805558060878586
ACH-000688,-0.1428123937037363
ACH-000693,-0.1286262299606822
ACH-000694,-0.12740021682976418
ACH-000695,-0.021784343359935687
ACH-000696,-0.13412778212984536
ACH-000697,-0.2868694635187329
ACH-000699,-0.02872500044702168
ACH-000701,-0.3893529180025104
ACH-000706,-0.12974006476175254
ACH-000711,-0.18254789534550925
ACH-000713,-0.19425560777149947
ACH-000714,-0.1336227744460017
ACH-000718,-0.06498221644808856
ACH-000720,-0.16853153218031586
ACH-000721,-0.10672965512054984
ACH-000724,-0.19764783310022332
ACH-000725,-0.044982647260155766
ACH-000732,-0.01775152581866923
ACH-000734,-0.23156565138993704
ACH-000735,-0.1939010932196674
ACH-000736,-0.10515367054988882
ACH-000738,-0.08614396831455709
ACH-000746,-0.12048952459473153
ACH-000747,0.042766347345811584
ACH-000748,-0.14596071614048994
ACH-000753,0.007740955563703092
ACH-000756,-0.19127082780195695
ACH-000757,-0.2445082269673825
ACH-000758,-0.14316204583078426
ACH-000760,-0.14836810307304432
ACH-000762,-0.09111296521004213
ACH-000763,-0.11698369837433227
ACH-000764,0.02637599253180531
ACH-000765,0.00994158790973143
ACH-000766,-0.16850509139220765
ACH-000767,-0.27846319369193184
ACH-000768,0.02555516533091427
ACH-000769,-0.06435830906925277
ACH-000770,-0.11336313194863296
ACH-000771,-0.07981795629749745
ACH-000773,-0.15909974937365828
ACH-000776,-0.3590729993479069
ACH-000777,-0.293846457036473
ACH-000778,-0.06345728602513624
ACH-000781,-0.21071787882763504
ACH-000782,0.05299373225857223
ACH-000783,-0.1603966914687869
ACH-000784,-0.1651084911548771
ACH-000785,-0.2282582586928148
ACH-000787,-0.1677017807228307
ACH-000788,-0.14657592281042378
ACH-000791,-0.023272939011833943
ACH-000792,-0.12942386331245234
ACH-000794,-0.11430393596380307
ACH-000796,-0.15053082864189224
ACH-000798,-0.13509679397545607
ACH-000799,-0.13076061739176906
ACH-000800,-0.2014222840223812
ACH-000802,-0.1503924797226537
ACH-000804,0.06856573505045811
ACH-000805,0.03234963223213312
ACH-000809,-0.15488198665296227
ACH-000810,-0.18335722964378712
ACH-000811,-0.09555589792461644
ACH-000817,0.07054206998396427
ACH-000819,-0.23198593490595906
ACH-000820,0.009636976180717774
ACH-000821,-0.2943789770251329
ACH-000822,-0.07137979995583342
ACH-000823,-0.2226211858745315
ACH-000824,-0.5343496517574197
ACH-000827,-0.19468220991370264
ACH-000829,-0.10754302697038916
ACH-000831,-0.08096020873574854
ACH-000832,-0.01688818763696348
ACH-000833,-0.08583196056892815
ACH-000834,-0.12877161502587536
ACH-000835,-0.17671300948483712
ACH-000836,-0.11110948891636108
ACH-000837,-0.09816106330922768
ACH-000838,-0.15223397910943368
ACH-000839,-0.10981396175947593
ACH-000840,0.07482813452785023
ACH-000841,-0.1663304446807263
ACH-000843,-0.24079428485885354
ACH-000846,-0.05378164113393949
ACH-000847,-0.3280803703306748
ACH-000848,-0.14285005730922246
ACH-000849,-0.10458342462107488
ACH-000851,-0.05232300344092666
ACH-000855,-0.06623233720744004
ACH-000856,-0.10123529471293784
ACH-000858,-0.11940914048253268
ACH-000859,0.012919549997266154
ACH-000861,-0.1051568113444773
ACH-000862,-0.16272980489421898
ACH-000865,-0.14378634946645805
ACH-000866,-0.060733532969219114
ACH-000867,-0.14019568527994558
ACH-000869,-0.07618989575583575
ACH-000872,-0.09855544103307998
ACH-000873,-0.3086961173647758
ACH-000876,-0.14745547589156627
ACH-000878,-0.5877114112564928
ACH-000880,-0.12826464954054526
ACH-000881,-0.1452457070462956
ACH-000882,-0.1928552832608829
ACH-000884,-0.17898151790206288
ACH-000885,-0.04442221946262765
ACH-000887,-0.1574676638038884
ACH-000889,-0.2213180977816056
ACH-000896,-0.2528848927164568
ACH-000898,-0.12589216292413513
ACH-000900,-0.06825743910498577
ACH-000901,-0.13968294193442554
ACH-000905,-0.2503181966855995
ACH-000906,-0.14876523254687465
ACH-000907,-0.14774740032237524
ACH-000910,-0.07400648165808725
ACH-000911,0.019373690727475818
ACH-000912,-0.0989572902831209
ACH-000913,-0.09788534365837293
ACH-000915,-0.09126838544963273
ACH-000916,0.14861958204147388
ACH-000917,-0.2818674546729203
ACH-000920,0.1439125375609137
ACH-000921,-0.00012788106653925695
ACH-000924,-0.20750420616253304
ACH-000926,-0.1263041689813363
ACH-000928,0.08644201039271739
ACH-000929,-0.27354127660043204
ACH-000932,-0.018271936811395082
ACH-000935,-0.10619679126516993
ACH-000936,-0.007360032700948172
ACH-000937,0.008267042136558881
ACH-000938,-0.020829994909590185
ACH-000939,-0.13391787981639042
ACH-000941,-0.0518887016217272
ACH-000943,-0.08160330360281981
ACH-000946,-0.08628046770156353
ACH-000947,-0.05027858930405806
ACH-000948,0.06886558129803626
ACH-000950,-0.0370787730226659
ACH-000953,-0.12737637536268562
ACH-000954,-0.003075338760320336
ACH-000957,0.17314581011285565
ACH-000958,0.13448351252076854
ACH-000960,-0.059168766050891386
ACH-000963,-0.22295949452078148
ACH-000968,0.008740634300162056
ACH-000969,0.12964255503573766
ACH-000972,-0.1888898235836695
ACH-000973,-0.059298766496558984
ACH-000974,-0.032396040173952576
ACH-000978,-0.06833836210059706
ACH-000984,-0.09938809343995288
ACH-000986,0.11236661871987844
ACH-000988,-0.039116737494602004
ACH-000993,-0.13169301982182385
ACH-000994,-0.06097758573241354
ACH-000996,0.015199487927124243
ACH-001001,-0.16234460374091508
ACH-001020,-0.0030300975466679174
ACH-001028,-0.15787617100509385
ACH-001031,-0.23222046701317375
