,TMEM167A (153339)
ACH-000004,-0.2190064436403176
ACH-000005,-0.2845326983645615
ACH-000007,-0.10859238792699537
ACH-000009,-0.5675956528136645
ACH-000011,-0.6214507432278531
ACH-000012,-0.2458049870202131
ACH-000013,-0.5559092688938922
ACH-000014,-0.18313383094156893
ACH-000015,-0.3246205640583741
ACH-000017,-0.4947565429449204
ACH-000018,-0.4046225198128066
ACH-000019,-0.44998192770403456
ACH-000021,-0.359786688978101
ACH-000022,-0.3737770834914412
ACH-000025,-0.35755525912449365
ACH-000028,-0.4705627833390738
ACH-000030,-0.4855929941049871
ACH-000035,-0.4576819237480994
ACH-000036,-0.3767550007674742
ACH-000037,-0.3408192675028484
ACH-000039,-0.4294609001933701
ACH-000040,-0.30894685237799635
ACH-000041,-0.37842900921792777
ACH-000042,-0.18647669372993395
ACH-000045,-0.3629517828321633
ACH-000047,-0.2256071785932948
ACH-000052,-0.3084307756339332
ACH-000053,-0.2060298084328232
ACH-000054,-0.3603424417623204
ACH-000055,-0.5731085685693819
ACH-000060,-0.23758761334124576
ACH-000067,0.16220389392441234
ACH-000070,-0.4782783385227325
ACH-000075,-0.4506263644925396
ACH-000078,-0.3078629379647692
ACH-000082,-0.18279222773805773
ACH-000085,-0.13131629001144102
ACH-000086,-0.2628477688910633
ACH-000087,-0.3666462391210323
ACH-000092,-0.17013176715003098
ACH-000095,-0.3945530939480458
ACH-000097,-0.6088343127999781
ACH-000098,-0.22098909641697048
ACH-000099,-0.2689560624712834
ACH-000108,-0.5707839145385629
ACH-000113,-0.4450796323692969
ACH-000116,-0.4674539568269887
ACH-000118,-0.3370653376646409
ACH-000120,-0.5721081161865568
ACH-000123,-0.1845634343749213
ACH-000127,-0.26862217644851544
ACH-000128,-0.16929039486688247
ACH-000132,-0.4411218029710471
ACH-000133,-0.12682378552278387
ACH-000137,-0.4313737077465365
ACH-000138,-0.23873573917091
ACH-000142,-0.2298627560788479
ACH-000143,-0.21685271112039195
ACH-000146,-0.2378659557904481
ACH-000148,-0.23965228201032066
ACH-000150,-0.3995709712001963
ACH-000152,-0.2080470468735911
ACH-000153,-0.6111434990054861
ACH-000159,-0.2661776842943248
ACH-000160,-0.2453914944644233
ACH-000163,-0.3326983879851145
ACH-000167,-0.07515496692584181
ACH-000168,-0.3482462362521612
ACH-000169,-0.3498212567131516
ACH-000178,-0.41745695419822
ACH-000183,-0.5197336807269566
ACH-000188,-0.5198729262787642
ACH-000189,-0.6252474349921743
ACH-000190,-0.1848869193341316
ACH-000198,-0.12826159461064593
ACH-000203,-0.35786095966203485
ACH-000204,-0.5511704218117761
ACH-000206,-0.43926181646683504
ACH-000207,-0.30493089203525064
ACH-000208,-0.3634650683954747
ACH-000210,-0.4500575281619356
ACH-000211,-0.29794264712249985
ACH-000215,-0.12754682836899794
ACH-000221,-0.3168427277946938
ACH-000222,-0.10364729896955284
ACH-000223,-0.2869926079853003
ACH-000226,-0.5208026351998125
ACH-000227,-0.5512972763397012
ACH-000228,-0.5991905721883174
ACH-000231,-0.3341317221318599
ACH-000232,-0.27184154170757857
ACH-000233,-0.772458779581213
ACH-000234,-0.3108583608611185
ACH-000235,-0.2875481940183688
ACH-000237,-0.20722687997278028
ACH-000238,-0.2132497867214824
ACH-000242,0.026479375050555327
ACH-000243,-0.2532542658754305
ACH-000244,-0.3246082572213842
ACH-000246,-0.14689588252250627
ACH-000248,-0.3097186159401224
ACH-000250,-0.30303952328918105
ACH-000251,-0.5886644161847878
ACH-000252,-0.04690467898812161
ACH-000253,-0.3716483715160058
ACH-000255,-0.6693520672586282
ACH-000256,-0.1385860117987808
ACH-000257,-0.16118577891096647
ACH-000258,-0.4033884143436474
ACH-000259,-0.7829708042048648
ACH-000260,-0.279267479822295
ACH-000261,-0.3252849994078068
ACH-000262,-0.14673656331859286
ACH-000263,-0.3616115057049641
ACH-000264,-0.3003706822369083
ACH-000265,-0.14673879323257755
ACH-000266,-0.28677822135995834
ACH-000272,-0.20284694647472806
ACH-000274,-0.4863457022471263
ACH-000277,-0.3573701103247803
ACH-000278,-0.4191300311488013
ACH-000279,-0.2456159955554535
ACH-000280,-0.3248278070922914
ACH-000281,-0.21172303581137675
ACH-000288,-0.4788951666574491
ACH-000291,-0.4133522496873952
ACH-000293,-0.4118138325416503
ACH-000294,-0.14826729845590172
ACH-000295,-0.5805594973963996
ACH-000296,-0.3296138731434171
ACH-000302,-0.38074767904855694
ACH-000304,-0.266515121590837
ACH-000307,-0.23401195654846105
ACH-000308,-0.1984074382282228
ACH-000310,-0.17473868516568508
ACH-000311,-0.5535029877719175
ACH-000312,-0.20585793093499066
ACH-000315,-0.5927418608146588
ACH-000316,-0.17080827244794355
ACH-000317,-0.422432771282489
ACH-000318,-0.4580917861410687
ACH-000319,-0.29513241612325164
ACH-000320,-0.18852478043166754
ACH-000322,-0.10931794659981096
ACH-000323,-0.3261457849722143
ACH-000324,-0.44100147355038666
ACH-000329,-0.1999353656170378
ACH-000330,-0.3956119858268244
ACH-000331,-0.3942215710125557
ACH-000332,-0.3268976751250732
ACH-000334,-0.3679223488792216
ACH-000335,-0.2793543938657813
ACH-000336,-0.07522398944967651
ACH-000337,-0.12823724498363392
ACH-000338,-0.013735861923798836
ACH-000339,-0.4230823233748512
ACH-000341,-0.21694316883648326
ACH-000348,-0.3094542967390703
ACH-000350,-0.2412686027876283
ACH-000352,-0.31612198419632576
ACH-000356,-0.3505805278421946
ACH-000361,-0.474124587368818
ACH-000362,-0.2824368200403693
ACH-000363,-0.600730593352307
ACH-000364,-0.39167811292960864
ACH-000365,-0.2259499398395549
ACH-000366,-0.6176254262450079
ACH-000368,-0.14231140399646572
ACH-000374,-0.06044990527721598
ACH-000375,-0.13919021281922664
ACH-000376,-0.15789764745368706
ACH-000381,0.029707212873117363
ACH-000383,-0.2674217318248009
ACH-000387,-0.528343182630019
ACH-000389,-0.3569377531281909
ACH-000390,-0.3403541838692291
ACH-000393,-0.5258670906290809
ACH-000395,-0.5775756879638905
ACH-000396,-0.2685546692210711
ACH-000397,-0.3393865177311575
ACH-000401,-0.3011165445820824
ACH-000402,-0.6464038500676155
ACH-000403,-0.1318297817409421
ACH-000404,-0.08714669772607797
ACH-000406,-0.4765341455185202
ACH-000407,-0.4234253118290589
ACH-000408,-0.31420856560563915
ACH-000410,-0.2791198683438933
ACH-000411,-0.6272283444936114
ACH-000414,-0.20911660542938895
ACH-000415,-0.4110745989816217
ACH-000416,-0.3145970337391705
ACH-000420,-0.4064989332265165
ACH-000421,-0.24233584990684606
ACH-000424,-0.3378599169669678
ACH-000425,-0.25432464742029265
ACH-000426,-0.14291806866480058
ACH-000427,-0.8081860910380713
