,NEK10 (152110)
ACH-000004,0.05702691989258785
ACH-000005,0.16849314603126025
ACH-000007,-0.059717716662396364
ACH-000009,-0.041068116477407726
ACH-000011,-0.14248741405415294
ACH-000012,-0.04205823503971058
ACH-000013,-0.1028776800899738
ACH-000014,-0.0430309239305872
ACH-000015,-0.10542542273550504
ACH-000017,0.0215965135703059
ACH-000018,-0.047772528056438085
ACH-000019,-0.16725841953717627
ACH-000021,0.00019480365058000676
ACH-000022,0.009692992938116958
ACH-000025,-0.10015159800002413
ACH-000028,-0.06027003718059047
ACH-000030,-0.11843519182754175
ACH-000035,0.02501391902804695
ACH-000036,-0.0781812881405901
ACH-000037,-0.12203120649608876
ACH-000039,-0.05253120176093757
ACH-000040,0.03095955087039977
ACH-000041,-0.0577176445134386
ACH-000042,-0.1570887473740572
ACH-000045,-0.052708078959342486
ACH-000047,-0.058055475662463385
ACH-000052,0.04037100718753888
ACH-000053,-0.038275869884783084
ACH-000054,-0.08183533797615604
ACH-000055,-0.02529727865236429
ACH-000060,-0.08477457923433146
ACH-000067,-0.18735493107250212
ACH-000070,0.13354693042950685
ACH-000075,-0.046546547780265235
ACH-000078,-0.14396923176173196
ACH-000082,-0.0311462081841345
ACH-000085,-0.13552059071170516
ACH-000086,-0.08246060840770872
ACH-000087,-0.2203503600650577
ACH-000092,-0.15178998472297547
ACH-000095,-0.056528553067168384
ACH-000097,-0.024093575255906573
ACH-000098,-0.05962467168274796
ACH-000099,-0.0419930454596289
ACH-000108,-0.08597909893525417
ACH-000113,-0.006194069241857449
ACH-000116,-0.1307792451573272
ACH-000118,-0.06797257069613882
ACH-000120,-0.0430409374303013
ACH-000123,-0.10115486623110602
ACH-000127,0.01282047696193528
ACH-000128,0.02298975472740873
ACH-000132,-0.1878299067689745
ACH-000133,-0.17005521610538313
ACH-000137,-0.01425485530856381
ACH-000138,-0.10375976846414274
ACH-000142,-0.15308457534039355
ACH-000143,-0.01036577687254622
ACH-000146,-0.1293754750022006
ACH-000148,0.01826374706737056
ACH-000150,-0.19046762731671693
ACH-000152,-0.0934397481610962
ACH-000153,0.07407181043185608
ACH-000159,-0.1744592447355203
ACH-000160,0.010284470608732851
ACH-000163,-0.1251334153081599
ACH-000167,-0.004247376337459152
ACH-000168,-0.0916184565416941
ACH-000169,0.06451711887723227
ACH-000178,-0.10700449531104736
ACH-000183,-0.0715658655374495
ACH-000188,-0.07146567164657595
ACH-000189,-0.09207963647551326
ACH-000190,0.005023069964910464
ACH-000198,-0.08967017141072971
ACH-000203,-0.2681410187983789
ACH-000204,-0.18918373727570625
ACH-000206,-0.15463418602269213
ACH-000207,-0.19769410484222927
ACH-000208,-0.2880569270107361
ACH-000210,-0.047219100800809384
ACH-000211,-0.05089536410002722
ACH-000215,-0.026631389699487345
ACH-000221,0.020970951236229298
ACH-000222,-0.04615048900497401
ACH-000223,-0.020638682240741408
ACH-000226,-0.050900840508650055
ACH-000227,-0.08618018230148743
ACH-000228,-0.11245163427461982
ACH-000231,-0.10711060336961042
ACH-000232,-0.09742901373852468
ACH-000233,-0.1368067516242703
ACH-000234,-0.03995744054067788
ACH-000235,-0.028561819952472207
ACH-000237,-0.08068014039602198
ACH-000238,-0.1913152167566552
ACH-000242,0.05275648295410849
ACH-000243,-0.016899136218499828
ACH-000244,-0.4928777273838645
ACH-000246,-0.0895553216834674
ACH-000248,0.07860627980997764
ACH-000250,-0.1127516388724302
ACH-000251,-0.2394972561393421
ACH-000252,0.005387402378622482
ACH-000253,-0.038667372961807785
ACH-000255,-0.10073499541608416
ACH-000256,-0.14468252228689932
ACH-000257,-0.2376983791124031
ACH-000258,-0.06830808634634389
ACH-000259,-0.09021933418705157
ACH-000260,-0.0898633285522595
ACH-000261,-0.04181495324396828
ACH-000262,0.0400968106210368
ACH-000263,-0.1813166639143793
ACH-000264,-0.13340552769849046
ACH-000265,-0.1115491864616423
ACH-000266,-0.07089443176444044
ACH-000272,-0.006778868006347534
ACH-000274,-0.13791751066043625
ACH-000277,-0.10857706455865547
ACH-000278,-0.1251887169321443
ACH-000279,-0.03053466405458638
ACH-000280,-0.1434771336423516
ACH-000281,0.0575054249197597
ACH-000288,-0.05085801290420645
ACH-000291,-0.005774284425946993
ACH-000293,-0.10458983451626704
ACH-000294,-0.07750329433592311
ACH-000295,0.26996070633273495
ACH-000296,-0.1171752475383516
ACH-000302,-0.02146971709751531
ACH-000304,0.15744539697482698
ACH-000307,-0.10877706457480543
ACH-000308,-0.060369690693549874
ACH-000310,-0.09863621688937066
ACH-000311,-0.10090329462408697
ACH-000312,0.04566805413808581
ACH-000315,0.07846750042074557
ACH-000316,-0.21151139067928884
ACH-000317,-0.06539771047495536
ACH-000318,-0.043810397438520166
ACH-000319,-0.06538240621113478
ACH-000320,-0.20487485104342024
ACH-000322,-0.3083983015957672
ACH-000323,-0.07177614883663218
ACH-000324,-0.004298054649278158
ACH-000329,-0.10506316534094017
ACH-000330,0.04690536338868009
ACH-000331,-0.16780616788725244
ACH-000332,-0.07108732941741919
ACH-000334,-0.036285507913419085
ACH-000335,-0.1366736248787009
ACH-000336,-0.12254586995151885
ACH-000337,-0.15754850339020554
ACH-000338,-0.2234241794603844
ACH-000339,-0.12883511023545124
ACH-000341,-0.07351854509022085
ACH-000348,-0.044462140110030586
ACH-000350,-0.033501894169850464
ACH-000352,-0.051916099472964286
ACH-000356,0.05978842546566857
ACH-000361,0.044228745088802236
ACH-000362,-0.03581427657654262
ACH-000363,-0.06956899701782912
ACH-000364,0.06607067801028152
ACH-000365,-0.0513284206109857
ACH-000366,-0.04848413555140172
ACH-000368,-0.051276219870047546
ACH-000374,0.06336928033646275
ACH-000375,-0.09257333203091077
ACH-000376,-0.08930521952195128
ACH-000381,-0.09785247145698717
ACH-000383,-0.06531023000073345
ACH-000387,-0.024711076619714088
ACH-000389,0.07008462183549649
ACH-000390,-0.05028102205749658
ACH-000393,-0.104856966331246
ACH-000395,-0.06211298490010665
ACH-000396,0.07609499853383883
ACH-000397,-0.02075419588589214
ACH-000401,-0.10376369872481388
ACH-000402,0.2875361260166826
ACH-000403,-0.10993039464664796
ACH-000404,-0.06736300066428977
ACH-000406,-0.1325923198622557
ACH-000407,-0.06487199723400358
ACH-000408,-0.17364660517337896
ACH-000410,-0.08153728563168282
ACH-000411,-0.13790379291194327
ACH-000414,-0.011193617602377566
ACH-000415,0.031146950317700713
ACH-000416,-0.04028798459265896
ACH-000420,-0.13070807008393245
ACH-000421,-0.07586702882929501
ACH-000424,0.00022750494296833532
ACH-000425,-0.02713980679801391
ACH-000426,-0.107816274212033
ACH-000427,-0.08558502073261719
ACH-000433,0.08260389460661305
ACH-000435,0.05302851742578953
ACH-000436,0.11653633358652594
ACH-000444,-0.1243915795671892
ACH-000445,-0.1009576254966583
ACH-000448,-0.1338359979652032
