,GPALPP1 (55425)
ACH-000004,0.08869363192178083
ACH-000005,-0.027532037008832312
ACH-000007,-0.16102813828854073
ACH-000009,0.06804171433876413
ACH-000011,0.05896739074695045
ACH-000012,-0.07099871479340869
ACH-000013,0.042404043324011965
ACH-000014,0.12763794666574754
ACH-000015,0.00031818334437713714
ACH-000017,0.05925407668333084
ACH-000018,-0.07137722321741051
ACH-000019,-0.0001543597781385218
ACH-000021,-0.0010685812930618693
ACH-000022,0.0966975721154716
ACH-000025,0.13027835308707528
ACH-000028,-0.05353989713496838
ACH-000030,0.03664750660829079
ACH-000035,0.01613520579042459
ACH-000036,-0.032998928998438266
ACH-000037,0.004856462376458247
ACH-000039,0.0954848227564794
ACH-000040,0.08626817980107779
ACH-000041,-0.020891254249511788
ACH-000042,-0.004937759473571354
ACH-000045,0.13559229571121462
ACH-000047,0.09812596083346242
ACH-000052,0.03996459058889154
ACH-000053,-0.0052211708264774045
ACH-000054,0.07058882035291618
ACH-000055,0.06279683131593164
ACH-000060,-0.14915921888357536
ACH-000067,-0.04136699558948135
ACH-000070,0.18474724238335155
ACH-000075,-0.019252696659733004
ACH-000078,-0.049775389947550285
ACH-000082,-0.1591046841348499
ACH-000085,0.0672506180207367
ACH-000086,0.020345233605960626
ACH-000087,0.0859203989995373
ACH-000092,0.017142077770360115
ACH-000095,-0.011512136054833786
ACH-000097,0.049833364127713185
ACH-000098,0.10777736971252612
ACH-000099,-0.043717658913161615
ACH-000108,-0.02193221834683624
ACH-000113,0.12123081500811925
ACH-000116,-0.027172776584667317
ACH-000118,0.017873423444452984
ACH-000120,0.013126180816390474
ACH-000123,-0.02963167605455353
ACH-000127,0.123540515523356
ACH-000128,0.007888010518712877
ACH-000132,0.025010292842079042
ACH-000133,0.04482478613455376
ACH-000137,0.02981909084730113
ACH-000138,0.07762997409436663
ACH-000142,-0.025032611569607264
ACH-000143,0.15983050230816226
ACH-000146,-0.04978790222619588
ACH-000148,0.08030713413307497
ACH-000150,-0.07587088604278006
ACH-000152,0.16269851200305388
ACH-000153,0.21895209352226472
ACH-000159,-0.05486611678145757
ACH-000160,0.10121488998793764
ACH-000163,0.008858665890769488
ACH-000167,0.19224343857386908
ACH-000168,0.0657422859486114
ACH-000169,0.07307340259617068
ACH-000178,0.0756860293214911
ACH-000183,0.1529413782582889
ACH-000188,-0.004572349338546053
ACH-000189,0.10233732282531773
ACH-000190,-0.12500162232153786
ACH-000198,0.0975027184318364
ACH-000203,0.3651120955068827
ACH-000204,-0.009449112401543957
ACH-000206,-0.11763129100698247
ACH-000207,0.07389304620438694
ACH-000208,-0.030722246096835232
ACH-000210,0.10169978154055907
ACH-000211,0.04670104847170069
ACH-000215,0.050121354219648494
ACH-000221,-0.003644538985772866
ACH-000222,0.07691693211055957
ACH-000223,0.07906756083863335
ACH-000226,-0.08948346982452463
ACH-000227,0.2274792850362473
ACH-000228,-0.030830657329184295
ACH-000231,-0.017456761089019463
ACH-000232,0.011462485418293613
ACH-000233,0.03506008973332581
ACH-000234,-0.014940772138583568
ACH-000235,-0.0005528108020591461
ACH-000237,0.10394947444460508
ACH-000238,0.028960288337742213
ACH-000242,-0.2116331389338338
ACH-000243,0.15458866527065604
ACH-000244,0.1005488326015046
ACH-000246,0.025723350908328932
ACH-000248,0.011352016442505957
ACH-000250,-0.09170120031259356
ACH-000251,0.0009725016342031654
ACH-000252,-0.09292131686815118
ACH-000253,-0.07259991212943907
ACH-000255,-0.052561234462436934
ACH-000256,0.05361480245247068
ACH-000257,0.019377908752941226
ACH-000258,0.05315083043323825
ACH-000259,0.07799714475310693
ACH-000260,-0.09016021889358344
ACH-000261,0.07100626620314265
ACH-000262,0.11954550232428615
ACH-000263,0.16381162351202086
ACH-000264,0.011488794703992493
ACH-000265,0.02001485480115125
ACH-000266,0.01538389501730262
ACH-000272,0.05730636374829904
ACH-000274,0.07327787628840822
ACH-000277,0.05121456533449266
ACH-000278,0.12240456133110986
ACH-000279,0.1369687897783686
ACH-000280,0.016683165223977104
ACH-000281,-0.09095147254358757
ACH-000288,-0.0016794573596030779
ACH-000291,0.1275141427477544
ACH-000293,0.045597773329321765
ACH-000294,0.02890273399065081
ACH-000295,0.1171829266840888
ACH-000296,-0.07784055253417746
ACH-000302,0.07464408120215235
ACH-000304,0.12144972654222312
ACH-000307,0.05631201461438675
ACH-000308,0.1311907814639094
ACH-000310,0.03734531955792905
ACH-000311,0.11819839079740947
ACH-000312,-0.02399139286060204
ACH-000315,-0.06355367319003195
ACH-000316,-0.04261124120560045
ACH-000317,-0.09644605174588104
ACH-000318,0.08819462324947239
ACH-000319,0.04664820309623381
ACH-000320,0.145663441166567
ACH-000322,0.13310225062196476
ACH-000323,0.006313726934616554
ACH-000324,0.0993515493786432
ACH-000329,0.07944036529654971
ACH-000330,0.0992627117702434
ACH-000331,-0.03973076251683474
ACH-000332,0.10735224896078296
ACH-000334,-0.1292878062293036
ACH-000335,0.05765308490012979
ACH-000336,0.2236009662676203
ACH-000337,0.15294703175576185
ACH-000338,-0.32293363488907306
ACH-000339,0.03857155378151126
ACH-000341,-0.05400083062620213
ACH-000348,0.09201170686132652
