,APOBEC3H (164668)
ACH-000004,-0.1305884491982803
ACH-000005,-0.4542541206584916
ACH-000007,0.12825719189986293
ACH-000009,-0.013065329572101868
ACH-000011,-0.0465070670110318
ACH-000012,-0.05939856489998462
ACH-000013,-0.004246963790530336
ACH-000014,0.07192262113079513
ACH-000015,-0.053890505768137
ACH-000017,0.05194534311924049
ACH-000018,-0.11161540778716364
ACH-000019,-0.1850418158256839
ACH-000021,-0.032423803737556316
ACH-000022,-0.09988127134287236
ACH-000025,0.020681703305429414
ACH-000028,-0.1594919662099218
ACH-000030,-0.15017503078445155
ACH-000035,0.015991073577847167
ACH-000036,0.18691253537903735
ACH-000037,-0.009615258052320302
ACH-000039,-0.11764571958628298
ACH-000040,0.022367766742392017
ACH-000041,-0.13214870040756035
ACH-000042,-0.18528712232306271
ACH-000045,0.14175284107176714
ACH-000047,-0.01986677599559986
ACH-000052,0.11661295896254273
ACH-000053,-0.007784741194586105
ACH-000054,0.12371781850020995
ACH-000055,0.045808718225536144
ACH-000060,-0.100171117559377
ACH-000067,0.056685267376564236
ACH-000070,0.013151256115657312
ACH-000075,0.024689432249541045
ACH-000078,-0.017725040098677144
ACH-000082,0.052582354122843435
ACH-000085,0.17263174908918533
ACH-000086,0.05782719498367765
ACH-000087,-0.07383184439757487
ACH-000092,-0.055441885615881266
ACH-000095,-0.03247349863626582
ACH-000097,-0.04351044284878983
ACH-000098,-0.05773407348339174
ACH-000099,-0.11740167987060204
ACH-000108,0.1193040107095096
ACH-000113,0.059198916225594415
ACH-000116,0.07889533419890052
ACH-000118,-0.04724847929884077
ACH-000120,0.2588364063382035
ACH-000123,0.017182890645069518
ACH-000127,0.034760563204696955
ACH-000128,-0.04091486631616299
ACH-000132,0.042155388620961104
ACH-000133,-0.10999204428178457
ACH-000137,-0.14551368376245094
ACH-000138,0.17460589381018687
ACH-000142,0.02730726858894881
ACH-000143,0.11555094189275712
ACH-000146,-0.035903976141833084
ACH-000148,0.04265155580428272
ACH-000150,-0.03705576184759032
ACH-000152,0.07062010383684536
ACH-000153,-0.041074172576116175
ACH-000159,0.0397913695917129
ACH-000160,0.061915969490872184
ACH-000163,-0.09561908536138428
ACH-000167,-0.20905407027206865
ACH-000168,0.1462125982234044
ACH-000169,-0.053679074654908364
ACH-000178,-0.005593410251165475
ACH-000183,-0.1272104092534511
ACH-000188,0.15359723905420325
ACH-000189,0.3706643841160064
ACH-000190,-0.1316213560155617
ACH-000198,0.03766737400388498
ACH-000203,0.24542701714351306
ACH-000204,0.04356622741632385
ACH-000206,-0.08070828640025632
ACH-000207,0.11377812804486427
ACH-000208,-0.1214144055972434
ACH-000210,0.13982833905698153
ACH-000211,0.08967142879346802
ACH-000215,-0.04090518627432455
ACH-000221,0.0886822692647419
ACH-000222,0.18929361123264768
ACH-000223,-0.08542219374525536
ACH-000226,-0.14548420582498406
ACH-000227,-0.12962296939037446
ACH-000228,-0.10701320394011253
ACH-000231,-0.03585526994111095
ACH-000232,-0.0570870547906573
ACH-000233,0.09130385716063864
ACH-000234,-0.1139903721284854
ACH-000235,0.04035331952139856
ACH-000237,-0.1529911109436808
ACH-000238,0.061952687934271826
ACH-000242,0.2343994712881029
ACH-000243,0.02635903020090945
ACH-000244,0.10152533073337912
ACH-000246,0.04268005028015084
ACH-000248,0.0926889258718969
ACH-000250,0.061995298054688265
ACH-000251,-0.05738991905809024
ACH-000252,0.012885248943438158
ACH-000253,-0.06531338465138868
ACH-000255,-0.298401571501598
ACH-000256,-0.11474978003712975
ACH-000257,0.18784651119823112
ACH-000258,-0.2335238023352357
ACH-000259,-0.008526801449635182
ACH-000260,0.046621348969887816
ACH-000261,0.022776162670075567
ACH-000262,0.06596845632699988
ACH-000263,-0.011500466584611041
ACH-000264,-0.03523189328157311
ACH-000265,-0.08735470869833736
ACH-000266,-0.021633846526489448
ACH-000272,-0.03829139005255229
ACH-000274,-0.04624036343938084
ACH-000277,0.15576192642291808
ACH-000278,-0.04111777656626059
ACH-000279,0.016693576330970617
ACH-000280,-0.06284772171717555
ACH-000281,0.0016287855184889694
ACH-000288,-0.00317183383487527
ACH-000291,0.04993096299679281
ACH-000293,-0.002007854896270313
ACH-000294,-0.10056008099619353
ACH-000295,0.0932509406751556
ACH-000296,-0.08333873750108586
ACH-000302,-0.10249160815045914
ACH-000304,-0.08143021083057203
ACH-000307,-0.017972466690230362
ACH-000308,-0.0479949545424596
ACH-000310,-0.06657725945685254
ACH-000311,0.030650363625201817
ACH-000312,-0.049922100929135994
ACH-000315,0.005115745817281059
ACH-000316,0.2901756665150132
ACH-000317,-0.0223290086263857
ACH-000318,-0.03343055919355042
ACH-000319,-0.08351209762578192
ACH-000320,0.15148502738592848
ACH-000322,0.2440494339529171
ACH-000323,0.14635949532697345
ACH-000324,-0.07666158153225908
ACH-000329,0.10807512075116353
ACH-000330,0.06692009711840104
ACH-000331,0.08888504208170228
ACH-000332,0.014521247374518282
ACH-000334,-0.15137070596223653
ACH-000335,0.21723801332275847
ACH-000336,0.054676465178142064
ACH-000337,-0.002908891612531381
ACH-000338,-0.13322226403089912
ACH-000339,0.0064623858850251575
ACH-000341,-0.10459552501249818
ACH-000348,0.01638039237923644
ACH-000350,0.07714563421006097
ACH-000352,0.029041238689996564
ACH-000356,-0.11671628131240736
ACH-000361,0.015154766058288825
ACH-000362,-0.011989614239100357
ACH-000363,-0.07883498429376185
ACH-000364,0.09868624573402626
ACH-000365,0.05572106061435688
ACH-000366,-0.03330334311127451
ACH-000368,-0.004802731816086965
ACH-000374,0.13366559512122253
ACH-000375,-0.038603770265869634
ACH-000376,-0.04807199749137808
ACH-000381,0.028627753955837908
ACH-000383,0.03288866003550233
ACH-000387,-0.06846567723557745
ACH-000389,0.19147346978488933
ACH-000390,-0.03565809871040857
ACH-000393,-0.05050533287405157
ACH-000395,0.02438617917918945
ACH-000396,0.13967445757212482
ACH-000397,-0.012325681180066864
ACH-000401,0.03374052943691787
ACH-000402,-0.1744948253853978
ACH-000403,-0.05135557678662688
ACH-000404,-0.04858348585897623
ACH-000406,-0.06199705098114645
ACH-000407,0.004099654871519963
ACH-000408,-0.0134058260114307
ACH-000410,-0.019625553477144196
ACH-000411,0.09863023447006934
ACH-000414,-0.019639642600357943
ACH-000415,0.10538521056106344
ACH-000416,0.0995873196009971
ACH-000420,-0.007498409781159114
ACH-000421,0.06697816471879336
ACH-000424,-0.05442980294060645
ACH-000425,0.011738344341197688
ACH-000426,0.05515895332263016
ACH-000427,-0.04192602797942968
ACH-000433,0.0014537374485000215
ACH-000435,-0.204725869942716
ACH-000436,0.15301079255401193
ACH-000444,0.0278748273119726
ACH-000445,-0.0832072613575361
ACH-000448,-0.03891346922139922
ACH-000450,0.18571881309599192
ACH-000452,-0.016217824884861082
ACH-000454,0.18675674112381954
ACH-000458,-0.06612759299805136
ACH-000459,-0.2813711353592867
ACH-000460,-0.033339438269872984
ACH-000461,-0.09727945615470876
ACH-000463,-0.030346796383351082
ACH-000464,-0.07755005595838207
ACH-000466,-0.0955496288157824
ACH-000467,-0.004967412300819082
ACH-000468,0.0667326376930159
ACH-000469,-0.02375637011035714
ACH-000470,-0.10691348618343266
ACH-000471,0.03220118658218517
