,EXPH5 (23086)
ACH-000004,-0.027291225670460467
ACH-000005,0.18204926306068006
ACH-000007,0.11496347681646805
ACH-000009,0.060134503777711824
ACH-000011,0.2544788492063829
ACH-000012,0.08440736828592993
ACH-000013,0.060594013855171214
ACH-000014,0.06293003557610398
ACH-000015,0.15624303874176393
ACH-000017,-0.011397202042829076
ACH-000018,0.2079445944811837
ACH-000019,0.112550303902462
ACH-000021,0.1528550165571806
ACH-000022,0.04078661430995314
ACH-000025,0.2013992040020668
ACH-000028,0.1073750716027209
ACH-000030,0.2515583730965089
ACH-000035,0.2193233807864416
ACH-000036,0.0943686741288468
ACH-000037,-0.07438168078082129
ACH-000039,-0.028845269033198312
ACH-000040,0.13445394193687332
ACH-000041,-0.05447572580214356
ACH-000042,0.1364444636512223
ACH-000045,0.06742115606953032
ACH-000047,0.13449321471333045
ACH-000052,-0.04227809185057554
ACH-000053,0.05337052706654803
ACH-000054,0.08808840193597885
ACH-000055,0.2036768563223356
ACH-000060,0.1154265465548027
ACH-000067,0.16371773459974406
ACH-000070,-0.06170699737246468
ACH-000075,0.15885089760212334
ACH-000078,0.14002276839952355
ACH-000082,0.12301682821975266
ACH-000085,0.05451175765255381
ACH-000086,0.042623317020985874
ACH-000087,0.2748334485964645
ACH-000092,0.13273570018634082
ACH-000095,0.09030216128893148
ACH-000097,0.0909316417807806
ACH-000098,0.11654362813142058
ACH-000099,0.15479296067297235
ACH-000108,0.07405913740411205
ACH-000113,0.10405846264127054
ACH-000116,0.0305802307390956
ACH-000118,0.1330125540634607
ACH-000120,0.1105483928831888
ACH-000123,0.04925332269000093
ACH-000127,0.12704935883183305
ACH-000128,0.11970918183169238
ACH-000132,0.024403905603088482
ACH-000133,0.03972579554327137
ACH-000137,0.019938506286157884
ACH-000138,0.10781906124101596
ACH-000142,0.08284110054865396
ACH-000143,0.11385022394349616
ACH-000146,0.09160204546980233
ACH-000148,0.13317000975831014
ACH-000150,0.03720990625413573
ACH-000152,-0.051043621754949295
ACH-000153,0.06770556194455264
ACH-000159,0.06352378695405321
ACH-000160,0.0698964567461216
ACH-000163,0.15229500001392224
ACH-000167,-0.11798102369760555
ACH-000168,-0.01804256220654158
ACH-000169,0.08539664073630053
ACH-000178,0.11219014220512352
ACH-000183,-0.0011353476307531315
ACH-000188,0.0851170148897962
ACH-000189,0.03891292179168062
ACH-000190,0.13829049409410268
ACH-000198,0.061794607868993726
ACH-000203,0.646160039028227
ACH-000204,0.11893339030077466
ACH-000206,0.2208284905463002
ACH-000207,0.15497744779073064
ACH-000208,0.14012530862280215
ACH-000210,-0.008440590061182897
ACH-000211,0.08113384656309189
ACH-000215,0.10207662817887364
ACH-000221,0.07504231685287033
ACH-000222,0.050435127026788616
ACH-000223,0.05370018817154256
ACH-000226,0.08455980607575805
ACH-000227,-0.05932020121041416
ACH-000228,0.25581273930114096
ACH-000231,0.01220063005952181
ACH-000232,0.11981666088558908
ACH-000233,0.09793700961720872
ACH-000234,0.04839149577835703
ACH-000235,0.1353438775769256
ACH-000237,0.0446522003796334
ACH-000238,0.02316066447738991
ACH-000242,-0.4009842773584771
ACH-000243,0.08123751145908918
ACH-000244,0.1897709365006416
ACH-000246,0.06242497734883608
ACH-000248,0.07123579620308637
ACH-000250,0.0676680168242834
ACH-000251,0.2081569966285748
ACH-000252,0.1441870613197373
ACH-000253,0.14292967477996812
ACH-000255,0.06556181854953902
ACH-000256,0.013498123126824794
ACH-000257,0.06174668851037787
ACH-000258,-0.010370855851010479
ACH-000259,0.15747383751829638
ACH-000260,0.06516296287336093
ACH-000261,0.14834068887218232
ACH-000262,0.002830606031137567
ACH-000263,0.3205907372486388
ACH-000264,0.05391210038040791
ACH-000265,0.13282652111511864
ACH-000266,0.12297380680680997
