,RPP21 (79897)
ACH-000004,-1.561822236029768
ACH-000005,-1.5525319364111767
ACH-000007,-1.2279541471814397
ACH-000009,-1.2718932259705806
ACH-000011,-1.3846593067072002
ACH-000012,-1.4179698863490977
ACH-000013,-1.4659796955672133
ACH-000014,-1.5575466926303176
ACH-000015,-1.3240065489770645
ACH-000017,-1.073580680646409
ACH-000018,-1.354350566139186
ACH-000019,-0.9039597162787034
ACH-000021,-1.0713818977399086
ACH-000022,-1.2398291658131106
ACH-000025,-1.4209908277059669
ACH-000028,-1.1954623355104157
ACH-000030,-1.2989053604808878
ACH-000035,-1.4256488669980256
ACH-000036,-1.296424329457734
ACH-000037,-0.9399964246389134
ACH-000039,-1.243741750088914
ACH-000040,-1.317011134822262
ACH-000041,-1.3399245441417815
ACH-000042,-1.2332859127223503
ACH-000045,-1.2120003304923834
ACH-000047,-1.1479670921222316
ACH-000052,-1.6243283852362072
ACH-000053,-1.3661400202370153
ACH-000054,-0.9874310320505358
ACH-000055,-1.521116276982137
ACH-000060,-1.2787551407440478
ACH-000067,-1.1920729550419786
ACH-000070,-1.1035768797878345
ACH-000075,-0.9883372793355092
ACH-000078,-1.0542997928137845
ACH-000082,-0.9377758050638104
ACH-000085,-1.2847390595609922
ACH-000086,-1.1985729619777088
ACH-000087,-1.4751945787481229
ACH-000092,-1.294182945000147
ACH-000095,-1.2409230893235257
ACH-000097,-1.051420795832118
ACH-000098,-1.197270602036498
ACH-000099,-1.1942608607312868
ACH-000108,-1.2353137090054598
ACH-000113,-0.9880415608755616
ACH-000116,-1.0975491137819198
ACH-000118,-1.0628388199080028
ACH-000120,-1.2296089105269368
ACH-000123,-1.0475924735954851
ACH-000127,-1.334349809760056
ACH-000128,-1.3390135070796498
ACH-000132,-1.2481816706011297
ACH-000133,-1.2102551390316765
ACH-000137,-1.5363679320507568
ACH-000138,-1.1763306980598125
ACH-000142,-1.416329864527449
ACH-000143,-1.6438514667398163
ACH-000146,-1.5840196590653703
ACH-000148,-1.4479145416328503
ACH-000150,-1.364451358789135
ACH-000152,-1.1251839268971586
ACH-000153,-1.6520929890960512
ACH-000159,-1.2998833510800505
ACH-000160,-1.262186890500114
ACH-000163,-1.5524413045318892
ACH-000167,-1.7528029915956436
ACH-000168,-1.314781656746592
ACH-000169,-1.3745669792146429
ACH-000178,-1.3951719313488613
ACH-000183,-1.2617715032484214
ACH-000188,-1.349835648172209
ACH-000189,-0.9929293223372364
ACH-000190,-1.3349675673562091
ACH-000198,-1.004719181226044
ACH-000203,-1.0717047236144477
ACH-000204,-1.224219098739917
ACH-000206,-1.3902137869611724
ACH-000207,-1.1270776584872784
ACH-000208,-1.1439549411785714
ACH-000210,-0.8366138503927125
ACH-000211,-1.2202975529442246
ACH-000215,-1.3500634572821293
ACH-000221,-1.3621538384050762
ACH-000222,-1.3825633226343501
ACH-000223,-1.0423848372215605
ACH-000226,-1.13998772342455
ACH-000227,-0.9227912115554722
ACH-000228,-0.9425653888011382
ACH-000231,-1.2244342652953415
ACH-000232,-1.3699667669793854
ACH-000233,-1.1415668974241802
ACH-000234,-1.1469567619320855
ACH-000235,-1.1830373343458531
ACH-000237,-1.2315509992666065
ACH-000238,-1.4283337141532757
ACH-000242,-1.407007729893352
ACH-000243,-1.3206175790580337
ACH-000244,-1.0520744820483856
ACH-000246,-1.277418916289219
ACH-000248,-1.3195632888407445
ACH-000250,-1.223889023017033
ACH-000251,-1.35611427223555
ACH-000252,-1.2572525717913807
ACH-000253,-1.2686287334935686
ACH-000255,-1.168441300536529
ACH-000256,-1.3546315276220298
ACH-000257,-1.202270360891877
ACH-000258,-1.5981556571499005
ACH-000259,-1.490904215901414
ACH-000260,-1.254328510103426
ACH-000261,-1.1151353530111594
ACH-000262,-1.449724875153825
ACH-000263,-0.7736601175346738
ACH-000264,-0.871508566580771
ACH-000265,-1.2589765866939846
ACH-000266,-0.91769309860634
ACH-000272,-1.174234764986845
ACH-000274,-1.2141342211828237
ACH-000277,-0.9397396360273554
ACH-000278,-1.2625374392626134
ACH-000279,-1.4910178823802351
ACH-000280,-1.3087815131786609
ACH-000281,-1.5437815983633267
ACH-000288,-1.4097743359766968
ACH-000291,-1.3495890860774666
ACH-000293,-0.9895016398752868
ACH-000294,-1.4854250492454664
ACH-000295,-1.4193051139729924
ACH-000296,-1.400223656692693
ACH-000302,-1.0135439467823146
ACH-000304,-1.01049945689721
ACH-000307,-1.45305977712775
ACH-000308,-1.0301775366912729
ACH-000310,-1.144001311230889
ACH-000311,-1.1100083723636058
ACH-000312,-1.3571089089800643
ACH-000315,-1.0912131407300116
ACH-000316,-1.7205689756922056
ACH-000317,-1.7582919328000561
ACH-000318,-1.3120795568416606
ACH-000319,-1.437776267056624
ACH-000320,-1.592546281462503
ACH-000322,-1.2636197132947835
ACH-000323,-1.4000684353189834
ACH-000324,-1.2928609180285349
ACH-000329,-1.3101683020576826
ACH-000330,-1.3450381435621168
ACH-000331,-1.2015467460175224
ACH-000332,-1.4276970217253215
ACH-000334,-1.3350028846973554
ACH-000335,-1.3124902087651196
ACH-000336,-1.1510605075617022
ACH-000337,-1.394265339001882
ACH-000338,-0.9522485935000116
ACH-000339,-1.2601439520424946
ACH-000341,-0.9726556452773516
ACH-000348,-0.9971570533482056
