,LYL1 (4066)
ACH-000004,-0.3509498381504101
ACH-000005,-0.3170949782319625
ACH-000007,0.08789637960483153
ACH-000009,-0.09759300957337044
ACH-000011,-0.0949890498042654
ACH-000012,-0.1838933766246217
ACH-000013,-0.11277055406649875
ACH-000014,0.09817203815662773
ACH-000015,-0.12794355975098914
ACH-000017,-0.0846584675679796
ACH-000018,-0.2137673961997855
ACH-000019,-0.4005324419861484
ACH-000021,-0.1693231443477673
ACH-000022,-0.12195711723698564
ACH-000025,-0.1713919176665545
ACH-000028,-0.21702135392223565
ACH-000030,-0.14518266314579298
ACH-000035,-0.29484160293663675
ACH-000036,-0.043833384615274286
ACH-000037,-0.16941117625708552
ACH-000039,-0.1713892722585813
ACH-000040,-0.2037278378120148
ACH-000041,-0.0603017300020734
ACH-000042,-0.1536576981934717
ACH-000045,-0.24567616241425225
ACH-000047,-0.13869895224832493
ACH-000052,-0.21232495267357315
ACH-000053,-0.17312033094768367
ACH-000054,-0.1377142840078513
ACH-000055,-0.313703172453637
ACH-000060,-0.061864959100496726
ACH-000067,-0.04240706568975719
ACH-000070,-0.06014478845803869
ACH-000075,-0.2526601194704112
ACH-000078,-0.021694177313057072
ACH-000082,-0.016180548122054418
ACH-000085,-0.2747295398213849
ACH-000086,-0.09998811172128542
ACH-000087,0.00661385394635291
ACH-000092,-0.12372729346130935
ACH-000095,-0.09906589471252099
ACH-000097,-0.038127838130287764
ACH-000098,-0.24177327499008394
ACH-000099,-0.15103744197097554
ACH-000108,-0.1245318479501949
ACH-000113,-0.6668839176883391
ACH-000116,-0.11556108471746425
ACH-000118,-0.1808729604094688
ACH-000120,0.045720876225696414
ACH-000123,-0.10780533157912373
ACH-000127,-0.2600603023478916
ACH-000128,-0.11988026422643665
ACH-000132,-0.13775848862267615
ACH-000133,-0.10040868449004424
ACH-000137,-0.19848475379802424
ACH-000138,-0.1840936590242572
ACH-000142,-0.17400619007211074
ACH-000143,-0.1599904564350542
ACH-000146,-0.242317366161061
ACH-000148,-0.1442423702759058
ACH-000150,-0.21661348610086814
ACH-000152,-0.03444541465137923
ACH-000153,-0.08901529811520523
ACH-000159,-0.1644530095186803
ACH-000160,-0.1056880936131757
ACH-000163,-0.4182656518552068
ACH-000167,0.07655478140443894
ACH-000168,-0.5010037770525271
ACH-000169,-0.13052150015202804
ACH-000178,0.002344275527491361
ACH-000183,-0.1156323997927924
ACH-000188,-0.33553947127760303
ACH-000189,-0.3281177913272581
ACH-000190,-0.1477296520221513
ACH-000198,-0.7829461399959301
ACH-000203,-0.18089526039852055
ACH-000204,-0.16412097268875392
ACH-000206,0.08086596080118554
ACH-000207,-0.21806100311803067
ACH-000208,-0.19976351934336772
ACH-000210,-0.09962935190241656
ACH-000211,-0.17371517512704218
ACH-000215,-0.010591980880475202
ACH-000221,-0.23515514281474045
ACH-000222,-0.20056330278287213
ACH-000223,-0.2264206542295668
ACH-000226,-0.10672312178031364
ACH-000227,-0.1788922884793544
ACH-000228,-0.5668582320890151
ACH-000231,-0.1008148659585591
ACH-000232,-0.05115191235257845
ACH-000233,-0.1076015306769802
ACH-000234,-0.22031042029789605
ACH-000235,-0.15280191234758386
ACH-000237,-0.1481924359251653
ACH-000238,-0.12180821856517147
ACH-000242,-0.4601713447073955
ACH-000243,-0.1882028071989849
ACH-000244,-0.04875626775154651
ACH-000246,-0.07504253023978831
ACH-000248,0.017022321819399836
ACH-000250,-0.20070833977402144
ACH-000251,-0.34596813886095257
ACH-000252,-0.012504837677654848
ACH-000253,-0.18906377541865
ACH-000255,-0.16480878142058006
ACH-000256,-0.08521447405701373
ACH-000257,-0.4268913231617141
ACH-000258,0.0017209656925399664
ACH-000259,-0.13539531114885572
ACH-000260,-0.1500472910437223
ACH-000261,-0.21848250062353386
ACH-000262,0.02332402935589421
ACH-000263,-0.4841524690968562
ACH-000264,-0.1965217706998664
ACH-000265,-0.011116516851720493
ACH-000266,-0.1029420623302367
ACH-000272,-0.050091486401354426
ACH-000274,-0.1360722089480498
ACH-000277,-0.07461212836800175
ACH-000278,-0.15809940094684544
ACH-000279,-0.06551242616028148
ACH-000280,-0.2748831386053194
ACH-000281,-0.22821661663844514
ACH-000288,-0.058686017102197084
ACH-000291,-0.14589544449728228
ACH-000293,-0.2153770858693655
ACH-000294,-0.4609297241247106
ACH-000295,-0.6684161506018372
ACH-000296,-0.07889512188412046
ACH-000302,-0.2368272833483879
ACH-000304,-0.20555856376297266
ACH-000307,-0.19925806373139607
ACH-000308,-0.09157730654873364
ACH-000310,0.0101387884036812
ACH-000311,-0.1067521291772918
ACH-000312,-0.02865609129548351
ACH-000315,-0.1842180077276104
ACH-000316,0.03126634276196368
ACH-000317,-0.02628911985988683
ACH-000318,-0.3605886471433217
ACH-000319,-0.1717988221356543
ACH-000320,-0.06695619825595384
ACH-000322,-0.014494389024937647
ACH-000323,-0.03622186458201434
ACH-000324,0.006934233266036566
ACH-000329,-4.077621289067472e-05
ACH-000330,-0.1051705136440682
ACH-000331,-0.06116539657661699
ACH-000332,-0.13645969946535938
ACH-000334,-0.3971564439413127
ACH-000335,-0.19953309069683145
ACH-000336,-0.09683655424030993
ACH-000337,-0.1181257927119047
ACH-000338,-0.015826708722040384
ACH-000339,-0.13780765385115598
ACH-000341,-0.19709207995936714
ACH-000348,-0.07849294237364933
ACH-000350,-0.03979234463275983
ACH-000352,-0.05686880097132535
ACH-000356,-0.008581349090847158
ACH-000361,-0.2254402804913752
ACH-000362,-0.15607624152316965
ACH-000363,-0.23991195707617435
ACH-000364,-0.10942881908201517
ACH-000365,-0.037155116381510825
ACH-000366,-0.2332863978206529
ACH-000368,-0.09778331169437468
ACH-000374,-0.2732959577208603
ACH-000375,-0.21613601308073568
ACH-000376,0.08594639072734697
ACH-000381,-0.14671126567399295
ACH-000383,-0.1667611477544435
ACH-000387,-0.2009897409095232
ACH-000389,0.06798171837439028
ACH-000390,-0.17926850015548726
ACH-000393,-0.198656075200014
ACH-000395,-0.19919971036383904
ACH-000396,-0.2543560272914032
ACH-000397,-0.1809713126077809
ACH-000401,-0.08171486623437091
ACH-000402,0.07655828805929855
ACH-000403,-0.24028426452725465
ACH-000404,-0.1879641380574062
