,NFATC3 (4775)
ACH-000004,-0.12221464714881974
ACH-000005,-0.3153126166825326
ACH-000007,0.0162241517196853
ACH-000009,-0.048982673376204655
ACH-000011,-0.06816223134224783
ACH-000012,-0.07360093369010448
ACH-000013,-0.03603698753409402
ACH-000014,-0.05898885061927701
ACH-000015,-0.027507302402912315
ACH-000017,-0.1655572884047585
ACH-000018,-0.045513774957116
ACH-000019,-0.00447915843561496
ACH-000021,-0.1121373658605434
ACH-000022,-0.1594808842535543
ACH-000025,-0.2582158311128058
ACH-000028,0.0021232939580705977
ACH-000030,0.02813681864715736
ACH-000035,-0.1203040510219135
ACH-000036,-0.17581392423002287
ACH-000037,0.027578720575906008
ACH-000039,-0.06260561704175296
ACH-000040,-0.07720991866964096
ACH-000041,-0.15198207624766466
ACH-000042,-0.06859161284979544
ACH-000045,-0.2075272998233169
ACH-000047,-0.0922441790576378
ACH-000052,0.1309380014561802
ACH-000053,-0.049455143593763136
ACH-000054,-0.06783487285160399
ACH-000055,0.06907242294552064
ACH-000060,-0.05242004127145241
ACH-000067,0.002588550488079724
ACH-000070,-0.03450929061528858
ACH-000075,-0.030267982862411762
ACH-000078,-0.12250686213592693
ACH-000082,-0.1912353084510041
ACH-000085,-0.0092448521956094
ACH-000086,-0.17151402796916065
ACH-000087,0.12224533513050352
ACH-000092,-0.05920484406750049
ACH-000095,-0.04136356883602926
ACH-000097,0.018034018184299245
ACH-000098,-0.05761166511551748
ACH-000099,-0.0910498070965726
ACH-000108,-0.1622838131269284
ACH-000113,-0.03286930050523108
ACH-000116,0.00029961406922964916
ACH-000118,-0.0687608652193205
ACH-000120,-0.04878529925582428
ACH-000123,-0.18333279653314394
ACH-000127,-0.10254858558143956
ACH-000128,-0.2016338282831616
ACH-000132,-0.17156034789037827
ACH-000133,-0.16224837490152666
ACH-000137,-0.07513455457740432
ACH-000138,-0.1292601602924621
ACH-000142,-0.11244291650062506
ACH-000143,-0.23642452124582095
ACH-000146,-0.2050728053525104
ACH-000148,-0.0922351492658619
ACH-000150,-0.13280503343384087
ACH-000152,-0.018857436945614918
ACH-000153,0.1357739811147732
ACH-000159,-0.041417395167699086
ACH-000160,0.10488430484968496
ACH-000163,0.04339627888472535
ACH-000167,0.6189525304934068
ACH-000168,-0.3108640851233382
ACH-000169,-0.010960653458178095
ACH-000178,-0.08358910214827893
ACH-000183,-0.024730454572753444
ACH-000188,-0.08933054109545181
ACH-000189,0.2331851279539181
ACH-000190,0.2734713763763628
ACH-000198,-0.2342015367156021
ACH-000203,-0.03127509816642948
ACH-000204,0.1748072213582665
ACH-000206,-0.043905459842958114
ACH-000207,-0.25597709696557996
ACH-000208,-0.4177856821345202
ACH-000210,-0.14418059024399155
ACH-000211,-0.142625924757271
ACH-000215,-0.06915151922819544
ACH-000221,-0.2765193270863595
ACH-000222,-0.1372302441640608
ACH-000223,-0.01987076028818726
ACH-000226,-0.0008380934008536327
ACH-000227,0.0493967185484368
ACH-000228,-0.11061702664392256
ACH-000231,-0.03389447722446244
ACH-000232,0.017391891574502102
ACH-000233,-0.27630177923287896
ACH-000234,-0.04621973315891415
ACH-000235,-0.13325779241281605
ACH-000237,0.011196108857114546
ACH-000238,0.08135320990966773
ACH-000242,0.026151791762142943
ACH-000243,-0.05321648672234194
ACH-000244,-0.05127578252045575
ACH-000246,-0.006575309252615936
ACH-000248,-0.14834861180821327
ACH-000250,-0.061794150432625365
ACH-000251,0.07216640712745356
ACH-000252,0.13330076919832234
ACH-000253,-0.01746393525214781
ACH-000255,-0.05915531634869677
ACH-000256,0.013604867812190452
ACH-000257,0.0846670831640657
ACH-000258,-0.250701352313656
ACH-000259,-0.04434808336756713
ACH-000260,-0.054794541703345856
ACH-000261,-0.1605980784777972
ACH-000262,0.012082170671126354
ACH-000263,-0.07724385963359016
ACH-000264,-0.05629995276203425
ACH-000265,0.015236513229455462
ACH-000266,-0.08320500231575388
ACH-000272,-0.09314522706174383
ACH-000274,-0.06997302186612005
ACH-000277,-0.04786629530305005
ACH-000278,-0.06957649488869998
ACH-000279,-0.07391385101151149
ACH-000280,0.026855193373357324
ACH-000281,-0.14242149103802704
ACH-000288,-0.11609103438694746
ACH-000291,-0.06319972967673697
ACH-000293,0.059727997170238814
ACH-000294,-0.20651389345775303
ACH-000295,0.08818811675969243
ACH-000296,-0.08683920338567833
ACH-000302,-0.014194010934015325
ACH-000304,-0.18169552961183488
ACH-000307,-0.08730965508502986
ACH-000308,0.01469641363508864
ACH-000310,-0.09935415109307236
ACH-000311,0.02444593935084237
ACH-000312,0.008714894698242359
ACH-000315,-0.0481902040476645
ACH-000316,0.07433136800530797
ACH-000317,-0.1107398879106718
ACH-000318,-0.05606469793552395
ACH-000319,-0.140376278090344
ACH-000320,0.1145896718427602
ACH-000322,-0.19006514557698992
ACH-000323,-0.16590089127470858
ACH-000324,-0.10172506190087216
ACH-000329,-0.21373537760738465
ACH-000330,-0.00027803083858284484
ACH-000331,0.04615678240843143
ACH-000332,-0.03767725052574885
ACH-000334,-0.1339128340380273
ACH-000335,-0.2509466301829432
ACH-000336,-0.2092299808030608
ACH-000337,-0.3410447220881564
ACH-000338,-0.029173388167361917
ACH-000339,-0.1031097621005376
ACH-000341,-0.2331950509998572
ACH-000348,-0.11307890449848232
ACH-000350,-0.09000317874165452
ACH-000352,-0.04494095169964857
ACH-000356,-0.17774034103012346
ACH-000361,-0.3406334356655079
ACH-000362,-0.11384019630743793
ACH-000363,-0.04323389454590355
ACH-000364,-0.188227587587752
ACH-000365,-0.17688302773846692
ACH-000366,0.03139630134770372
ACH-000368,0.11221190081755003
ACH-000374,-0.09082873017557716
ACH-000375,-0.1843827115908582
ACH-000376,-0.21276137808682066
ACH-000381,-0.10150159146080476
ACH-000383,-0.05572920157305826
ACH-000387,-0.09558700900453823
ACH-000389,0.0606662309344781
ACH-000390,-0.07647012808610122
ACH-000393,-0.1312794051072961
ACH-000395,0.08406826628232922
ACH-000396,0.05911782543964285
ACH-000397,-0.23204169738281424
ACH-000401,0.010748961444139692
ACH-000402,-0.15427064983979527
ACH-000403,-0.06257827613793672
ACH-000404,0.06004936541630175
ACH-000406,-0.05229411410605938
ACH-000407,-0.0411655656546848
ACH-000408,-0.15573449649779753
ACH-000410,-0.04151929473979033
ACH-000411,-0.017927304234611526
ACH-000414,-0.03456098925913376
ACH-000415,-0.07145015089705087
ACH-000416,-0.1531052391597898
ACH-000420,-0.16673636703659864
ACH-000421,-0.05728048777313707
ACH-000424,0.02734032938975832
ACH-000425,-0.1013017938568491
ACH-000426,0.07899453443550725
ACH-000427,-0.0690393054636529
ACH-000433,0.032088150894619104
ACH-000435,0.09175047123270158
ACH-000436,-0.013693449739693385
ACH-000444,-0.05170637262616322
ACH-000445,0.051708315869544455
ACH-000448,-0.13267952798361238
ACH-000450,-0.031868523001248324
ACH-000452,-0.12784979015016382
ACH-000454,-0.12701748256245546
ACH-000458,-0.1372729579393792
ACH-000459,0.036826846229017364
ACH-000460,-0.016059996089887434
ACH-000461,0.01686746328077864
ACH-000463,-0.20593238010102446
ACH-000464,0.00595251345085655
ACH-000466,-0.19670930110939736
ACH-000467,-0.0052182590479636715
ACH-000468,-0.1366598632460494
ACH-000469,-0.11021581419944312
ACH-000470,-0.13689898351613114
ACH-000471,-0.15016591376436308
ACH-000472,-0.1274850158291906
ACH-000473,-0.009844674924647849
ACH-000475,-0.1688528760351769
ACH-000476,-0.13312313584059335
ACH-000477,0.044424531311485424
ACH-000479,0.1658466553557016
ACH-000480,0.028185711285558718
ACH-000481,-0.13368191963143594
ACH-000483,0.06894139841127819
ACH-000484,0.027101803274060792
ACH-000485,-0.14730474465197171
ACH-000486,-0.037256008487900234
ACH-000487,-0.015690366842439487
ACH-000488,-0.038929196243024926
ACH-000490,-0.040020432812440096
ACH-000491,-0.09841424169330312
ACH-000495,-0.02611573463728733
ACH-000496,-0.09303317445871216
ACH-000499,-0.15108840244594893
ACH-000500,0.07211836780670346
ACH-000502,-0.1443166274867597
ACH-000503,0.2710967469355188
ACH-000505,-0.18635699048956694
ACH-000507,-0.13596806833870995
ACH-000510,-0.12620392315562182
