,MYO18B (84700)
ACH-000004,-0.1507176999528633
ACH-000005,0.03561153209055199
ACH-000007,-0.18104804565708826
ACH-000009,-0.016436001167294448
ACH-000011,0.007968492746572678
ACH-000012,-0.1421360041454524
ACH-000013,-0.047715947783083766
ACH-000014,-0.09439313042613363
ACH-000015,-0.20547801116640296
ACH-000017,-0.1393457793231457
ACH-000018,0.12393144381285368
ACH-000019,0.03966754479584862
ACH-000021,-0.040808480263823436
ACH-000022,-0.021794931019012108
ACH-000025,-0.16150257811607235
ACH-000028,-0.2817162617639297
ACH-000030,-0.1541418219390099
ACH-000035,-0.1941397090650684
ACH-000036,-0.10937384446408786
ACH-000037,-0.0654621072262728
ACH-000039,-0.0764472471876179
ACH-000040,0.033428743970298845
ACH-000041,-0.187279874512938
ACH-000042,-0.17628593865544426
ACH-000045,-0.057336411142820475
ACH-000047,0.006094779097657893
ACH-000052,-0.07956245559883572
ACH-000053,-0.12826002144548188
ACH-000054,-0.07812602044853517
ACH-000055,-0.019750845449028248
ACH-000060,-0.1374466138211704
ACH-000067,-0.15628751228837878
ACH-000070,-0.1581511666596873
ACH-000075,0.06058643559153482
ACH-000078,-0.14814588198180328
ACH-000082,-0.19036835401434435
ACH-000085,-0.1249795337063862
ACH-000086,0.06809407763701797
ACH-000087,-0.20313412826927266
ACH-000092,-0.1489081961731628
ACH-000095,-0.02669007017104238
ACH-000097,-0.17044526116937456
ACH-000098,-0.1512023790241477
ACH-000099,-0.07036156601885872
ACH-000108,-0.050833459029035286
ACH-000113,0.015317284779751666
ACH-000116,-0.051404805343560435
ACH-000118,-0.17740842160514864
ACH-000120,-0.1403649444437191
ACH-000123,-0.07814338532187033
ACH-000127,-0.0038202965947768423
ACH-000128,-0.062187051075182576
ACH-000132,-0.296226523388893
ACH-000133,-0.15124463776127628
ACH-000137,0.018107918634493285
ACH-000138,0.024380180055082818
ACH-000142,0.062306247828764275
ACH-000143,-0.15277975972283347
ACH-000146,-0.07189797199169225
ACH-000148,0.07053503717134424
ACH-000150,-0.21400420353862548
ACH-000152,0.03231253607727117
ACH-000153,0.06321643589450451
ACH-000159,0.06852734626150515
ACH-000160,0.0219772761552954
ACH-000163,-0.10376959897695874
ACH-000167,-0.23584016349737466
ACH-000168,0.11209756550748494
ACH-000169,0.03703099141971267
ACH-000178,-0.011858447622137114
ACH-000183,-0.10795746281598187
ACH-000188,0.016028203456431894
ACH-000189,0.22728448169084106
ACH-000190,-0.1874408199728448
ACH-000198,-0.11912973568613867
ACH-000203,-0.4310218657947845
ACH-000204,-0.05642771576237204
ACH-000206,0.07678655430991109
ACH-000207,-0.07091639474887808
ACH-000208,0.3065058486568482
ACH-000210,-0.06265206190516101
ACH-000211,-0.1069786417479647
ACH-000215,-0.09346298057774233
ACH-000221,-0.07105307496392156
ACH-000222,0.044908255758816656
ACH-000223,-0.10973865830137963
ACH-000226,-0.2293049542535434
ACH-000227,-0.08429186101628572
ACH-000228,-0.032177407580494415
ACH-000231,-0.3326166935668896
ACH-000232,-0.11761383287445458
ACH-000233,-0.0664516522046356
ACH-000234,-0.11474464937059392
ACH-000235,-0.014406063660058482
ACH-000237,-0.13721432583925952
ACH-000238,-0.12299713243550095
ACH-000242,-0.42947645467056267
ACH-000243,-0.09285259164105067
ACH-000244,0.0488939592600243
ACH-000246,-0.02448992451277937
ACH-000248,0.005409606648910162
ACH-000250,0.01643879949349106
ACH-000251,0.18884051442343128
ACH-000252,-0.29358874843883365
ACH-000253,0.02770273574671368
ACH-000255,-0.18013746413915002
ACH-000256,-0.04349638714082118
ACH-000257,-0.23133266177930634
ACH-000258,-0.21964559497932107
ACH-000259,-0.1086961800928205
