,ATM (472)
ACH-000004,-0.11739304014475795
ACH-000005,0.2934189950657652
ACH-000007,0.05455412098394508
ACH-000009,-0.04058754099776167
ACH-000011,0.3507877642741733
ACH-000012,-0.1849455969297636
ACH-000013,-0.1552088662785144
ACH-000014,0.11169415802893796
ACH-000015,-0.07375051677401097
ACH-000017,0.0010774312060202707
ACH-000018,-0.12532681247151126
ACH-000019,-0.28261770652722223
ACH-000021,-0.05543785952123282
ACH-000022,0.15828394816670568
ACH-000025,-0.2311139148511411
ACH-000028,-0.2848547734214365
ACH-000030,-0.07952735610610003
ACH-000035,-0.08641591092260556
ACH-000036,0.07230387820198181
ACH-000037,-0.09822126490158448
ACH-000039,-0.12511824056812565
ACH-000040,-0.07547507338714407
ACH-000041,-0.09978152781481146
ACH-000042,-0.04115909822760855
ACH-000045,0.3883381677109651
ACH-000047,-0.14400704387120652
ACH-000052,-0.09018315638112773
ACH-000053,0.03157232488802047
ACH-000054,0.11683218370179466
ACH-000055,-0.05099909771136621
ACH-000060,-0.01937363023701899
ACH-000067,0.04918244722166375
ACH-000070,-0.1173694702598993
ACH-000075,0.0529156538040499
ACH-000078,0.20418599738878054
ACH-000082,-0.05224151804201529
ACH-000085,0.12827499560178546
ACH-000086,-0.15396855254733832
ACH-000087,-0.09708040572047373
ACH-000092,-0.02862688908611605
ACH-000095,0.08338389824929186
ACH-000097,0.12618290560434314
ACH-000098,-0.01932696990891185
ACH-000099,0.07110371122522764
ACH-000108,0.0030931341771132147
ACH-000113,0.1755946694803653
ACH-000116,-0.09061723027436573
ACH-000118,-0.22691732081016905
ACH-000120,0.08326197545630372
ACH-000123,0.004926721431530609
ACH-000127,-0.056529568922092086
ACH-000128,-0.10008597661835446
ACH-000132,-0.20106345094258676
ACH-000133,-0.1526967059632029
ACH-000137,-0.1449733500150453
ACH-000138,-0.04441140672658345
ACH-000142,-0.1802635614782672
ACH-000143,-0.017696830754806128
ACH-000146,-0.05715736640318311
ACH-000148,0.04651432669458449
ACH-000150,-0.00019985184229878226
ACH-000152,0.007310091024180188
ACH-000153,0.022375830642188142
ACH-000159,0.1556262817966537
ACH-000160,-0.16773757907387535
ACH-000163,-0.04056225859552833
ACH-000167,-0.3097626519914208
ACH-000168,0.22897633259756325
ACH-000169,-0.08234849852237303
ACH-000178,-0.105736260192621
ACH-000183,0.00921451245054991
ACH-000188,-0.08087111543550435
ACH-000189,0.10525697784141004
ACH-000190,-0.2154866829045209
ACH-000198,0.5452145793761402
ACH-000203,0.2599322262163867
ACH-000204,-0.13103114031797622
ACH-000206,0.05292725956013623
ACH-000207,-0.17565203262929913
ACH-000208,-0.04856320666706307
ACH-000210,0.428300406528309
ACH-000211,-0.07879867391959204
ACH-000215,0.02656978930316456
ACH-000221,-0.11313615117121215
ACH-000222,0.11811536599117295
ACH-000223,-0.13663729520604234
ACH-000226,0.059731337162475175
ACH-000227,-0.1303997631421792
ACH-000228,-0.2917057509299199
ACH-000231,-0.1276133070414953
ACH-000232,-0.10373640478985904
ACH-000233,-0.11624911971766275
ACH-000234,0.1500430060786238
ACH-000235,0.11184082305706848
ACH-000237,-0.02732838321037685
ACH-000238,-0.07530886694255656
ACH-000242,0.1808535045210525
ACH-000243,-0.05968620294447975
ACH-000244,0.4007315052978745
ACH-000246,0.4431323271509458
ACH-000248,0.00490521333445885
ACH-000250,0.07931621521671993
ACH-000251,-0.10689752120996347
ACH-000252,0.2379775099165773
ACH-000253,-0.014191556248061322
ACH-000255,-0.25331165766468805
ACH-000256,-0.006851122694363904
