,CAD (790)
ACH-000004,-0.8464709256858218
ACH-000005,-0.5877453465785468
ACH-000007,-0.2678092071462308
ACH-000009,-0.2607928980786348
ACH-000011,-0.4184225637767511
ACH-000012,-0.13145833993181494
ACH-000013,0.06499731987568534
ACH-000014,-0.3088644889505769
ACH-000015,0.059807811415695036
ACH-000017,-0.9343860937382016
ACH-000018,-0.3215011239658261
ACH-000019,-0.0738788691020119
ACH-000021,-0.10171015927826664
ACH-000022,-0.303861365956246
ACH-000025,-0.20357340478713856
ACH-000028,-0.29028882814114154
ACH-000030,-0.8207578390472932
ACH-000035,-0.1202341579667132
ACH-000036,-0.07542128434543319
ACH-000037,-0.2558837231929639
ACH-000039,-0.09508973632686532
ACH-000040,-0.20130162285584235
ACH-000041,-0.11474555122263287
ACH-000042,-0.342986392397144
ACH-000045,-0.4574269658415002
ACH-000047,-0.4475059874262119
ACH-000052,-0.17327561343168293
ACH-000053,-0.6447037923413046
ACH-000054,-0.05383627215131717
ACH-000055,-0.2868688718740335
ACH-000060,-0.11781782403681736
ACH-000067,-0.21721883328109645
ACH-000070,-0.41842750567242265
ACH-000075,-0.16325218045774512
ACH-000078,-0.09045897338956434
ACH-000082,-0.14099660636459907
ACH-000085,-0.2610988389348006
ACH-000086,0.11892687952481047
ACH-000087,0.04782103150849052
ACH-000092,-0.3174548535618899
ACH-000095,-0.3189897403949256
ACH-000097,-0.6267739531482014
ACH-000098,-0.11012138429266667
ACH-000099,-0.3351506368321673
ACH-000108,-0.5204372231636345
ACH-000113,0.2316851168031891
ACH-000116,-0.10622515139477938
ACH-000118,0.16459906158931248
ACH-000120,-0.013867646086563868
ACH-000123,-0.04478590141795289
ACH-000127,-0.2020694929317763
ACH-000128,-0.20586668097548372
ACH-000132,-0.2386664684455677
ACH-000133,-0.003363158715954548
ACH-000137,-0.30650563527882435
ACH-000138,-0.3591509230093303
ACH-000142,-0.007517186659784078
ACH-000143,-0.15148774063035925
ACH-000146,-0.6711616034518866
ACH-000148,-0.006694664242440867
ACH-000150,-0.07916826129907151
ACH-000152,-0.19005514727002198
ACH-000153,-0.33398026568834416
ACH-000159,-0.3014197487370053
ACH-000160,-0.28755603466805024
ACH-000163,-0.1729842651956907
ACH-000167,-0.4314174578648156
ACH-000168,-0.6545333983642021
ACH-000169,-0.1955446972006278
ACH-000178,-0.2414624734579391
ACH-000183,-0.8012321309250754
ACH-000188,-0.3080702708936899
ACH-000189,-0.369173572399097
ACH-000190,-0.1212539851852407
ACH-000198,-0.6314155073819181
ACH-000203,-0.3752158688494632
ACH-000204,-0.4014124630463356
ACH-000206,-0.6099174773570483
ACH-000207,-0.6893322960105639
ACH-000208,-0.2389538179461132
ACH-000210,-0.36946151719135306
ACH-000211,-0.0745874098027661
ACH-000215,-0.0032349872081860838
ACH-000221,0.0977841621614473
ACH-000222,-0.19437698089262126
ACH-000223,-0.4481071053670165
ACH-000226,-0.8091228614310169
ACH-000227,-0.20099909828306547
ACH-000228,-0.25231608059475297
ACH-000231,-0.13975823565798598
ACH-000232,0.1520910343485204
ACH-000233,-0.7322904792704856
ACH-000234,-0.15283038021905115
ACH-000235,-0.8727109792142914
ACH-000237,-0.2071061886993887
ACH-000238,-0.2966837562128695
ACH-000242,-0.15083765134718685
ACH-000243,-0.07456171757802987
ACH-000244,-0.13002845398201396
ACH-000246,-0.040103162578828885
ACH-000248,-0.7959278004790256
ACH-000250,-0.3154507355558695
ACH-000251,0.01869478947622809
ACH-000252,-0.03527774979989052
ACH-000253,-0.6570111656059273
ACH-000255,-0.10147084381198827
ACH-000256,-0.061521125367774925
ACH-000257,-0.3477904581291898
ACH-000258,-0.6337538656181373
ACH-000259,0.02389079583723908
ACH-000260,0.023119484688878655
ACH-000261,-0.03752544864044915
ACH-000262,-0.26479219291662304
ACH-000263,-0.21604386311374385
ACH-000264,-0.07563553964818108
ACH-000265,-0.08208574553718524
ACH-000266,-0.2259835190300706
ACH-000272,-0.4655808509341904
ACH-000274,-0.13993088009608476
ACH-000277,-0.23252578691098466
ACH-000278,-0.3040775459153248
ACH-000279,-0.453083237114972
ACH-000280,0.004757775158417239
ACH-000281,-0.32400164523589736
ACH-000288,-0.21805565059888152
ACH-000291,-0.11699183271668805
ACH-000293,-0.15070818128828098
ACH-000294,-0.484507082290259
ACH-000295,-0.6738692199833801
ACH-000296,-0.012996763646311974
ACH-000302,-0.05577860527322087
ACH-000304,-0.3417027061457693
ACH-000307,-0.7379280289989815
ACH-000308,-0.15412892095171862
ACH-000310,-0.01565520596842315
ACH-000311,-0.4605906485042441
ACH-000312,-0.18192813144132366
ACH-000315,-0.4773063729135332
ACH-000316,-0.3003712312119953
ACH-000317,-0.8264166949041827
ACH-000318,-0.31712795053893833
ACH-000319,-0.11776213319178272
ACH-000320,-0.05452769117498037
ACH-000322,-0.0878767317903117
ACH-000323,-0.16548169963923912
ACH-000324,-0.3754032344597043
ACH-000329,-0.13347288880177532
ACH-000330,-0.417697782559512
ACH-000331,0.056898141836512435
ACH-000332,0.05537006353964643
ACH-000334,-0.32125580609695964
ACH-000335,-0.1435889621749773
ACH-000336,-0.14349545725910307
ACH-000337,-0.4449376868065729
ACH-000338,-0.6168280421904714
ACH-000339,-0.899927401596409
ACH-000341,-0.1938246269769452
ACH-000348,-0.3175798144196221
ACH-000350,-0.2770476806674366
ACH-000352,-0.3085314632322865
ACH-000356,-0.6810951003741398
ACH-000361,-0.40668939468064735
ACH-000362,-0.6636614108925449
ACH-000363,-0.7870864055618259
ACH-000364,-0.07881757085560824
ACH-000365,-0.15190965051013702
ACH-000366,-0.7866304246650963
ACH-000368,-0.3000205816873342
ACH-000374,0.009865941543273143
ACH-000375,-0.4689653670442506
ACH-000376,0.02937219921387528
ACH-000381,-0.816791165600602
ACH-000383,-0.7816996956099056
ACH-000387,-0.9552032759439888
ACH-000389,-0.1903030183624385
ACH-000390,-0.6939666542324727
ACH-000393,-0.2620294731977527
ACH-000395,-0.13388690520129032
ACH-000396,-0.2020356978553548
ACH-000397,-0.0534814242153215
ACH-000401,-0.8962218314702717
ACH-000402,-0.33057707333405834
ACH-000403,-0.035023818174557776
ACH-000404,-0.4819625236106493
ACH-000406,-0.9092895420669124
ACH-000407,-0.15442316284903027
ACH-000408,-0.2479015542637919
ACH-000410,-0.03911613761082836
ACH-000411,-0.5740770197690849
ACH-000414,-0.2637662953642501
ACH-000415,-0.1025149578499868
ACH-000416,-0.8188393122524554
ACH-000420,-0.15876027467056833
ACH-000421,-0.4030673271694277
ACH-000424,-0.0977908670768136
ACH-000425,-0.7091110154419066
ACH-000426,-1.060321414681751
ACH-000427,-0.4020856579708536
ACH-000433,-0.18567499787155345
ACH-000435,-0.9540069526628786
ACH-000436,-0.2068688650545386
ACH-000444,-0.34658638169795314
ACH-000445,-0.2602589295607044
ACH-000448,-0.5902884347170622
ACH-000450,-0.08773942004890428
ACH-000452,-0.2023817681446591
ACH-000454,-0.5737395563691219
ACH-000458,-0.3506788925380809
ACH-000459,-0.7823437660148784
ACH-000460,-0.5544549046540787
ACH-000461,-0.6086834707849005
ACH-000463,-0.2590017718506238
ACH-000464,-0.3054519988403054
ACH-000466,-0.3899144821425052
ACH-000467,-0.43496659623854494
ACH-000468,-0.3560407939070578
ACH-000469,-0.1625123705383056
ACH-000470,-0.11757202938307207
ACH-000471,-0.11772931218925745
ACH-000472,-0.1183242902530926
ACH-000473,0.08453479876518312
ACH-000475,-0.2796680602299123
ACH-000476,0.050999029253343715
ACH-000477,-0.35366482176714925
ACH-000479,-0.2764094100935681
ACH-000480,0.05375560745810248
ACH-000481,-0.34593592542006263
ACH-000483,-0.09564524254279476
ACH-000484,-0.1533517211746072
ACH-000485,-0.7350575428877131
ACH-000486,-0.31020853659507786
ACH-000487,-0.5395531701528378
ACH-000488,0.01928545355986434
ACH-000490,-0.039946517481106884
ACH-000491,-0.06708509399620102
ACH-000495,-0.2314920502458221
ACH-000496,-0.3708682643372618
ACH-000499,-0.24673129447579306
ACH-000500,-0.35390275048563297
ACH-000502,-0.08052006733639955
ACH-000503,-0.2027412582827271
ACH-000505,-0.30732338458293396
ACH-000507,-0.5804097246677776
ACH-000510,-0.15689753855743022
ACH-000511,-0.21285226397955745
ACH-000512,-0.48025785826983397
ACH-000516,-0.26137216035636474
ACH-000517,-0.3300108650771408
ACH-000518,-0.1477187228420571
ACH-000520,-0.10142497987042907
ACH-000521,-0.2361763119592842
ACH-000522,-0.2934575995760139
ACH-000524,-0.09852064158573592
ACH-000527,0.09974081538272844
ACH-000528,0.0752514092557608
ACH-000537,-0.1058948173899491
ACH-000541,0.0444634451403477
ACH-000542,-0.3435168918575098
ACH-000544,-0.308302710927557
ACH-000545,-0.2441795073148527
ACH-000547,-0.1602931456729524
ACH-000548,-0.11788959822511408
ACH-000549,-0.236115735918847
ACH-000550,-0.2844057773937101
ACH-000552,-0.4386222170216204
ACH-000556,0.020417876992021328
ACH-000557,-0.8874860065778034
ACH-000569,-0.0742268727138232
ACH-000570,-0.0242667452405651
ACH-000571,-0.19734701724154272
ACH-000573,-0.8342012874466332
ACH-000576,-0.5675876520250343
ACH-000579,0.01580053642994494
ACH-000580,-0.30760623031377154
ACH-000584,-0.22102509327519
ACH-000585,-0.2667002514328449
ACH-000588,-0.7437612191859074
ACH-000589,-0.14451832920101002
ACH-000591,-0.4423229441309826
ACH-000593,-0.2670481254193703
