,MELK (9833)
ACH-000004,0.04785700596558773
ACH-000005,-0.32534380049051864
ACH-000007,0.08675247732666533
ACH-000009,-0.20051163727078816
ACH-000011,-0.0762875301335888
ACH-000012,0.00989831405452202
ACH-000013,-0.0648963436242221
ACH-000014,-0.10507112726938952
ACH-000015,-0.0629670578174356
ACH-000017,-0.07154889335413245
ACH-000018,-0.1242055170106699
ACH-000019,-0.02633904910033969
ACH-000021,-0.061992064180905276
ACH-000022,-0.05707111156694775
ACH-000025,-0.1450583387780192
ACH-000028,0.036877763901655834
ACH-000030,-0.15270253518385704
ACH-000035,-0.10246598713862612
ACH-000036,-0.03263402330820773
ACH-000037,-0.02620412150126876
ACH-000039,0.08584744398445633
ACH-000040,-0.03371608602471856
ACH-000041,-0.008817778473471611
ACH-000042,-0.13131622822363848
ACH-000045,0.002568363001984767
ACH-000047,-0.11551864123419728
ACH-000052,-0.1731011828705642
ACH-000053,0.005793055355804491
ACH-000054,-0.08169086837175937
ACH-000055,-0.08791532417092643
ACH-000060,0.003113026939626808
ACH-000067,0.04199499220819014
ACH-000070,-0.12501684380041705
ACH-000075,-0.058278838317246874
ACH-000078,-0.10235042489757537
ACH-000082,-0.2095908811518466
ACH-000085,-0.081860954342743
ACH-000086,-0.11187203420470712
ACH-000087,0.1308134175681483
ACH-000092,-0.08517328509535492
ACH-000095,-0.08196508351612207
ACH-000097,-0.10074955535665056
ACH-000098,-0.1416549331468525
ACH-000099,-0.06612817266360171
ACH-000108,-0.12414392941491455
ACH-000113,-0.09455136083899104
ACH-000116,-0.08114373399702668
ACH-000118,-0.08750759672397067
ACH-000120,0.17265835755525868
ACH-000123,-0.07076846586473222
ACH-000127,-0.07572133531373516
ACH-000128,0.08518709318310591
ACH-000132,-0.032095027453802764
ACH-000133,0.001016253749132468
ACH-000137,0.02517583439502139
ACH-000138,-0.08856143819734
ACH-000142,0.15197478636383585
ACH-000143,-0.1483905310299199
ACH-000146,-0.10197684565535353
ACH-000148,-0.08479932125295854
ACH-000150,-0.06617459884671796
ACH-000152,-0.019414319143044197
ACH-000153,0.038477841774962634
ACH-000159,-0.10971509391057654
ACH-000160,-0.05491431702643474
ACH-000163,-0.16586071573872505
ACH-000167,-0.148391818981776
ACH-000168,-0.07721105680481573
ACH-000169,0.036811558274832346
ACH-000178,-0.1520223457735817
ACH-000183,-0.059244018590334416
ACH-000188,-0.057650715150791926
ACH-000189,0.010170604975477941
ACH-000190,-0.2718970731121659
ACH-000198,-0.08397401959591523
ACH-000203,0.05115899973203231
ACH-000204,-0.2292264269973872
ACH-000206,-0.049846546645107015
ACH-000207,-0.07022877188411512
ACH-000208,-0.0896764780637203
ACH-000210,-0.03360120999653711
ACH-000211,-0.017929193140855542
ACH-000215,-0.0897655326557148
ACH-000221,-0.12869217816859324
ACH-000222,-0.21181963460327805
ACH-000223,-0.046637189122062016
ACH-000226,-0.11981935062364048
ACH-000227,-0.06451686306241225
ACH-000228,-0.02127321826440499
ACH-000231,-0.1106647726350578
ACH-000232,-0.06028657749871999
ACH-000233,0.17429958320181538
ACH-000234,-0.2737414128270401
ACH-000235,-0.14844578268691488
ACH-000237,-0.07424643272299816
ACH-000238,0.02378838407969956
ACH-000242,-0.1208471425917913
ACH-000243,0.19104453430148866
ACH-000244,-0.1670473090222851
ACH-000246,-0.014456591933436827
ACH-000248,-0.06947573926422161
ACH-000250,-0.319043081096283
ACH-000251,-0.08127390671623604
ACH-000252,-0.1906498098034557
ACH-000253,-0.058542213216136826
ACH-000255,-0.10530022028645693
ACH-000256,0.02366667816928032
ACH-000257,-0.13045595438650276
ACH-000258,0.08675452780436463
ACH-000259,0.02326374830046335
ACH-000260,-0.03063098739047484
ACH-000261,-0.1115026385949016
ACH-000262,0.008246493172762876
ACH-000263,-0.16243853273701228
ACH-000264,-0.16241937709214924
ACH-000265,-0.15921307959907127
ACH-000266,-0.011052711641890018
ACH-000272,-0.1547561124011361
ACH-000274,-0.2228317031801155
ACH-000277,-0.004784856303101194
ACH-000278,-0.14115457066550266
ACH-000279,-0.1142229846375483
ACH-000280,-0.07370321304958925
ACH-000281,0.04514772660725384
ACH-000288,-0.04759041925702232
ACH-000291,-0.06330885288643222
ACH-000293,0.0414589045132228
ACH-000294,-0.13091503295401016
ACH-000295,0.059737285458722277
ACH-000296,-0.11117995895787422
ACH-000302,-0.019505016049594672
ACH-000304,-0.0885562970502408
ACH-000307,0.017678757744587492
ACH-000308,-0.019983637806571832
ACH-000310,-0.032559294614133885
ACH-000311,0.02506843413403571
ACH-000312,-0.01130332502630784
ACH-000315,-0.2752941353067713
ACH-000316,-0.12417813151345865
ACH-000317,-0.7339218184567481
ACH-000318,-0.14696990270532018
ACH-000319,0.1143146470860604
ACH-000320,0.15021948585987868
ACH-000322,-0.06503991738583413
ACH-000323,0.01976608449445643
ACH-000324,-0.023498434655319318
