,MAP3K5 (4217)
ACH-000004,0.046101568412092266
ACH-000005,-0.02633432976185541
ACH-000007,0.01330992785372377
ACH-000009,0.027944263929091755
ACH-000011,-0.08261229771225402
ACH-000012,-0.04034869657376712
ACH-000013,-0.06899239004694614
ACH-000014,0.11532085690850873
ACH-000015,-0.010851456340582558
ACH-000017,-0.06304072154840057
ACH-000018,-0.1115647884197732
ACH-000019,-0.2771451439687985
ACH-000021,-0.19733898478853154
ACH-000022,-0.055968466146000116
ACH-000025,-0.042702045135668214
ACH-000028,-0.020111391156559348
ACH-000030,-0.044502521752601915
ACH-000035,-0.035939706063254966
ACH-000036,0.019552455564745386
ACH-000037,-0.2332733647231396
ACH-000039,-0.14828656882153285
ACH-000040,-0.09873708434675607
ACH-000041,-0.12313299361427522
ACH-000042,-0.06957494730259596
ACH-000045,-0.01502624554012415
ACH-000047,-0.023545433329764352
ACH-000052,-0.2740280307286072
ACH-000053,-0.042478126775574436
ACH-000054,-0.09859373999045468
ACH-000055,-0.1487606537998192
ACH-000060,-0.2913470391272687
ACH-000067,0.01021958391042412
ACH-000070,-0.1134806435305096
ACH-000075,0.02830735139029166
ACH-000078,0.03921611612257871
ACH-000082,0.0113498660920534
ACH-000085,-0.08746107310773889
ACH-000086,0.008505705443263505
ACH-000087,-0.2841777137239457
ACH-000092,-0.056859147961258336
ACH-000095,-0.01862652408833968
ACH-000097,-0.1852596965762368
ACH-000098,-0.08340382949675977
ACH-000099,0.030547726786187224
ACH-000108,0.0239766102876829
ACH-000113,0.07003416928840737
ACH-000116,-0.16492168900300336
ACH-000118,-0.0874168601913889
ACH-000120,-0.26510683562391674
ACH-000123,-0.007739617018039352
ACH-000127,-0.008767828750455576
ACH-000128,-0.1219681022121337
ACH-000132,-0.2509085675001916
ACH-000133,0.09433194896437416
ACH-000137,-0.28747899851484304
ACH-000138,-0.10961701732519184
ACH-000142,-0.04247319863909535
ACH-000143,-0.13681449156755068
ACH-000146,-0.1594868685457243
ACH-000148,-0.09192203805538067
ACH-000150,0.16725382414927953
ACH-000152,-0.17423168790742669
ACH-000153,-0.011620163705340721
ACH-000159,-0.12942194946809352
ACH-000160,-0.05102852792327605
ACH-000163,0.06650449322422047
ACH-000167,0.05263972603854021
ACH-000168,-0.4664373884770786
ACH-000169,0.029927581300161557
ACH-000178,-0.018219630592663467
ACH-000183,0.011097300226841906
ACH-000188,0.03859440566914382
ACH-000189,0.1201583440401076
ACH-000190,-0.07108902660550111
ACH-000198,-0.2631884047121053
ACH-000203,0.07337206912625982
ACH-000204,-0.16048769263264365
ACH-000206,-0.13210112393283072
ACH-000207,-0.1929063890951722
ACH-000208,0.2353880341864021
ACH-000210,-0.6505286510678688
ACH-000211,-0.0011775833160649082
ACH-000215,-0.17152106249550525
ACH-000221,-0.15453939978616507
ACH-000222,-0.07595521051011557
ACH-000223,-0.028923692915871182
ACH-000226,-0.09134045951002616
ACH-000227,0.07757727810574225
ACH-000228,-0.09261667666195347
ACH-000231,-0.07926409963220261
ACH-000232,-0.09113313749785078
ACH-000233,-0.19487652372345196
ACH-000234,-0.12178730158502493
ACH-000235,-0.041919305095602793
ACH-000237,-0.16733497404951905
ACH-000238,-0.18254181062401387
ACH-000242,-0.10294439395024747
ACH-000243,-0.12867463745998725
ACH-000244,0.011290427040816032
ACH-000246,-0.14178461888374913
ACH-000248,0.038406025566064365
ACH-000250,-0.0891824622151396
ACH-000251,-0.06276839415694592
ACH-000252,0.19132111293554535
ACH-000253,-0.2585872820297353
ACH-000255,0.01718298450770485
ACH-000256,-0.11002610395180093
ACH-000257,-0.0948381742920444
ACH-000258,0.006977955027007275
ACH-000259,-0.17374752822031572
ACH-000260,-0.17331445765666456
ACH-000261,-0.043588624092132496
ACH-000262,-0.1498191517416182
ACH-000263,0.2057163264845428
ACH-000264,-0.05711909696826582
ACH-000265,-0.0643433847336609
ACH-000266,-0.11914170983312235
ACH-000272,-0.11138848277811182
ACH-000274,-0.026392716662193314
ACH-000277,-0.02843446185974425
ACH-000278,0.041372113436444334
ACH-000279,-0.08306009563630752
ACH-000280,0.10195714402007393
ACH-000281,-0.13943519251015946
ACH-000288,-0.12255372391205335
ACH-000291,0.01819570838160824
ACH-000293,0.07989535896510201
ACH-000294,0.04501410122962868
ACH-000295,-0.31236684386508445
ACH-000296,-0.2361652644978107
ACH-000302,-0.04080468206659962
ACH-000304,-0.33347906776828
ACH-000307,-0.06441616515479916
ACH-000308,-0.10899525089766382
ACH-000310,-0.0375690828254096
ACH-000311,-0.17484527019444074
ACH-000312,-0.040257731042886886
ACH-000315,-0.14807582594838492
ACH-000316,-0.016930205223443476
ACH-000317,-0.10054693178116614
ACH-000318,0.005652036503258366
ACH-000319,-0.05033832069095336
ACH-000320,0.10017097731841486
ACH-000322,-0.020521431917061128
ACH-000323,-0.001005905449144842
ACH-000324,-0.10754279134797437
ACH-000329,-0.024833447960048226
ACH-000330,-0.030207831611514864
ACH-000331,-0.16268875676625885
ACH-000332,-0.08658016667614665
ACH-000334,0.0812131324980752
ACH-000335,0.08898118439223048
ACH-000336,0.3998552251847717
ACH-000337,-0.12213873247096825
ACH-000338,0.16692928877806995
ACH-000339,-0.005927849643349728
ACH-000341,0.0037013881660390275
ACH-000348,-0.03044491684585482
ACH-000350,-0.14866777508907672
ACH-000352,-0.002793013880917836
ACH-000356,-0.2367911864736834
ACH-000361,-0.01919196908410573
ACH-000362,-0.14946685624354208
ACH-000363,-0.09860850197925483
ACH-000364,0.11812883428667235
ACH-000365,-0.02415235567268912
ACH-000366,-0.10439809617740543
ACH-000368,-0.07310125435705478
ACH-000374,-0.05262294550703588
ACH-000375,-0.2329523872464721
ACH-000376,-0.08366152537643802
ACH-000381,-0.15456982131936225
ACH-000383,-0.11503043511327098
ACH-000387,0.017181212953551333
ACH-000389,-0.2571155319975233
ACH-000390,-0.08268886074083706
ACH-000393,-0.1284283873089245
ACH-000395,0.008412120888798896
ACH-000396,-0.11286227439443873
ACH-000397,-0.015862739918485354
ACH-000401,0.06786934768869099
ACH-000402,-0.16915406120917026
ACH-000403,-0.1090484834841128
ACH-000404,0.06364746870996157
ACH-000406,0.04292147972276732
ACH-000407,0.029753251183589912
ACH-000408,-0.03442750083094116
ACH-000410,-0.10007215888074908
ACH-000411,-0.1533196168410038
ACH-000414,-0.11089059818748737
ACH-000415,-0.12058811317563788
ACH-000416,-0.15766702225369175
ACH-000420,-0.006528706233412929
ACH-000421,-0.02553370630147674
ACH-000424,-0.16416006798864638
ACH-000425,-0.05257641479340465
ACH-000426,0.005034326079778061
