,CDK7 (1022)
ACH-000004,-1.2543701160804313
ACH-000005,-1.6621081190074911
ACH-000007,-1.2734937728925428
ACH-000009,-1.4446764458644208
ACH-000011,-1.4646111093630783
ACH-000012,-1.372716712609913
ACH-000013,-1.649076226913648
ACH-000014,-1.4397531571883135
ACH-000015,-1.4059413735958792
ACH-000017,-1.4295848276702343
ACH-000018,-1.1352466307882931
ACH-000019,-1.0225148569247782
ACH-000021,-1.4285124786858945
ACH-000022,-1.3510729460324231
ACH-000025,-1.5004489996477994
ACH-000028,-1.2857862405601024
ACH-000030,-1.5776161642604585
ACH-000035,-1.2774507091588057
ACH-000036,-1.2592779031137509
ACH-000037,-1.4473796624050357
ACH-000039,-1.3815295675286732
ACH-000040,-1.3991301609151148
ACH-000041,-1.6812287915517092
ACH-000042,-1.4653197512378169
ACH-000045,-1.3883580522452468
ACH-000047,-1.3130468296397262
ACH-000052,-1.5176958406500631
ACH-000053,-1.348681366163486
ACH-000054,-1.2293600539907712
ACH-000055,-1.5581798758899432
ACH-000060,-1.3435160257898044
ACH-000067,-1.4058887527569552
ACH-000070,-1.2960533792373738
ACH-000075,-1.3932005821271192
ACH-000078,-1.4095747353479848
ACH-000082,-1.2799558290516564
ACH-000085,-1.3907231524838253
ACH-000086,-1.1741483051359614
ACH-000087,-1.3693783035041829
ACH-000092,-1.3307329562117307
ACH-000095,-1.4092251448335618
ACH-000097,-1.3495848007568652
ACH-000098,-1.2966238622939996
ACH-000099,-1.302074420898169
ACH-000108,-1.3625629451130343
ACH-000113,-1.3306359020786946
ACH-000116,-1.7332414820116082
ACH-000118,-1.1576865243388508
ACH-000120,-1.0582223796462558
ACH-000123,-1.2448157029426443
ACH-000127,-1.3638926332510166
ACH-000128,-1.2896347132267747
ACH-000132,-1.2334003383536478
ACH-000133,-1.2204006870266002
ACH-000137,-1.6714545647670087
ACH-000138,-1.3259148337093305
ACH-000142,-1.3926390468850611
ACH-000143,-1.6018287027230942
ACH-000146,-1.6622293888576312
ACH-000148,-1.7862237238213483
ACH-000150,-1.5038135888012942
ACH-000152,-1.129658226648028
ACH-000153,-1.3671017807202572
ACH-000159,-1.397703135416715
ACH-000160,-1.0851340651042016
ACH-000163,-1.2915250647616687
ACH-000167,-1.7106675569474417
ACH-000168,-1.6620714044777343
ACH-000169,-1.2834104623308091
ACH-000178,-1.2950099692705457
ACH-000183,-1.516452127355066
ACH-000188,-1.3990124334453011
ACH-000189,-1.1538426655660603
ACH-000190,-0.9343394553293832
ACH-000198,-1.506670246587661
ACH-000203,-1.3477593280765574
ACH-000204,-1.2219827604298439
ACH-000206,-1.5052285932546783
ACH-000207,-1.0429186437944178
ACH-000208,-1.4127700348252314
ACH-000210,-1.3637791035225573
ACH-000211,-1.336972584185599
ACH-000215,-1.430511096690386
ACH-000221,-1.4618582378007179
ACH-000222,-1.31788013810851
ACH-000223,-1.240310613686571
ACH-000226,-1.126128465848067
ACH-000227,-1.2702222981673388
ACH-000228,-1.4675717611377668
ACH-000231,-1.2767593894052092
ACH-000232,-1.4309810298408907
ACH-000233,-1.2739273275933287
ACH-000234,-1.0837080559494805
ACH-000235,-1.3011797880219964
ACH-000237,-1.4758249779539747
ACH-000238,-1.5750307093346478
ACH-000242,-0.8959434140925809
ACH-000243,-1.5551639663862582
