,LCE3E (353145)
ACH-000004,0.05113227547497226
ACH-000005,0.21402803010233276
ACH-000007,-0.05506232263320994
ACH-000009,-0.18803615728129386
ACH-000011,-0.0963039568520842
ACH-000012,-0.021410813185838613
ACH-000013,-0.15199265879508742
ACH-000014,-0.029746429897465038
ACH-000015,0.01314642350651341
ACH-000017,0.07237968277164546
ACH-000018,-0.14131112727993425
ACH-000019,-0.045006199554644716
ACH-000021,-0.059380219591232714
ACH-000022,-0.07041101610546721
ACH-000025,-0.12214857016799001
ACH-000028,-0.07100183963815257
ACH-000030,-0.04554075348191376
ACH-000035,0.00984548066771969
ACH-000036,-0.1302313337245464
ACH-000037,-0.07786960996848974
ACH-000039,-0.06587603627383011
ACH-000040,-0.0621288090069756
ACH-000041,0.14192927643443184
ACH-000042,0.07455179789856965
ACH-000045,-0.1884183332145176
ACH-000047,-0.12602478363860434
ACH-000052,-0.15929860722729894
ACH-000053,0.015364599990091444
ACH-000054,-0.046507118761783366
ACH-000055,0.05470740223507548
ACH-000060,0.09198555179791827
ACH-000067,0.020754449980978973
ACH-000070,0.1168171417668766
ACH-000075,-0.14055493643708805
ACH-000078,-0.029705234253650382
ACH-000082,-0.02907022310488737
ACH-000085,-0.06289377130156265
ACH-000086,-0.18653792583280332
ACH-000087,0.0006528624321257847
ACH-000092,-0.12016238061143238
ACH-000095,0.029126625054845937
ACH-000097,-0.15270715374263127
ACH-000098,-0.12877485959753673
ACH-000099,0.01664870467227017
ACH-000108,0.007592453919375217
ACH-000113,0.0006712854592252482
ACH-000116,-0.029658665480108082
ACH-000118,0.008095252971267236
ACH-000120,-0.03887287806585542
ACH-000123,-0.003469865161951997
ACH-000127,-0.056224274138766066
ACH-000128,-0.1329211761702153
ACH-000132,-0.015519748409646124
ACH-000133,-0.10184895053268103
ACH-000137,-0.052299371966022204
ACH-000138,0.04728419779858136
ACH-000142,0.019093906180453056
ACH-000143,-0.04080753519782858
ACH-000146,-0.05595594159139671
ACH-000148,-0.09781374686931686
ACH-000150,-0.07980319763120823
ACH-000152,-0.027237766969911488
ACH-000153,-0.1696642877864514
ACH-000159,-0.03941833051649598
ACH-000160,-0.10450975157198147
ACH-000163,-0.1692075706419416
ACH-000167,-0.21448314897476908
ACH-000168,-0.09540854058361968
ACH-000169,-0.0015968905715548756
ACH-000178,-0.0541625114189104
ACH-000183,-0.020114988243606257
ACH-000188,-0.0327258471153416
ACH-000189,-0.16791384678718926
ACH-000190,-0.1635223457563405
ACH-000198,0.0023097191523864034
ACH-000203,0.1897793517042269
ACH-000204,-0.1512405245568716
ACH-000206,0.006730466846668142
ACH-000207,0.012517608586664768
ACH-000208,-0.22203126204382007
ACH-000210,0.0399602167829163
ACH-000211,-0.06971896846604064
ACH-000215,-0.21377220187936846
ACH-000221,0.09328303223386128
ACH-000222,-0.037176674269959575
ACH-000223,-0.06506784167326822
ACH-000226,-0.04870460777285877
ACH-000227,0.08907612484237794
ACH-000228,0.0036422133370079
ACH-000231,0.02342164738168569
ACH-000232,-0.030171964840897212
ACH-000233,0.03178158238334869
ACH-000234,-0.05467765658577746
ACH-000235,-0.03572332748275843
ACH-000237,-0.13037168280127046
ACH-000238,0.004790917165350361
ACH-000242,-0.13299045128316914
ACH-000243,-0.06500133859052523
ACH-000244,-0.04376138931303073
ACH-000246,-0.23087172704795264
ACH-000248,-0.09332483686276367
ACH-000250,-0.005677563318783418
ACH-000251,-0.2399273593068445
ACH-000252,-0.07605322467707643
ACH-000253,-0.02040723108538139
ACH-000255,-0.04588336920262903
ACH-000256,-0.03464562138188158
ACH-000257,-0.08297115840559377
ACH-000258,-0.09947580979306817
ACH-000259,-0.11627420623186477
ACH-000260,0.03176762208848664
ACH-000261,0.02115178970211826
ACH-000262,0.056299258190259965
ACH-000263,-0.13670401749731728
ACH-000264,-0.07737447559279402
ACH-000265,-0.004042303914633785
ACH-000266,-0.003977417872418011
ACH-000272,-0.056884905775082886
ACH-000274,0.017761862045921815
ACH-000277,-0.14336295153183853
ACH-000278,-0.0052149660703632635
ACH-000279,0.054628637119046905
ACH-000280,-0.031206911166189486
ACH-000281,0.1215657760567507
ACH-000288,-0.021868707065138444
ACH-000291,0.06241541697144831
ACH-000293,0.07231871426441068
ACH-000294,-0.10074187468145296
ACH-000295,0.04354621239442212
ACH-000296,-0.041089380113254026
ACH-000302,-0.01209365480820124
ACH-000304,0.07381052512361423
ACH-000307,-0.013772817306831657
ACH-000308,-0.03523866941246123
ACH-000310,0.035795926223307385
ACH-000311,-0.14053871888627795
ACH-000312,-0.025898775598415292
ACH-000315,-0.12043786034740438
ACH-000316,-0.0660059534621299
ACH-000317,-0.13105331528788106
ACH-000318,-0.2068389903970635
ACH-000319,0.09209692343055716
ACH-000320,0.06617339548850235
ACH-000322,-0.10972713552308742
ACH-000323,0.018945597936563318
ACH-000324,-0.09997026965665347
ACH-000329,-0.06261491674977188
ACH-000330,-0.06366728246033508
ACH-000331,-0.059014001556545764
ACH-000332,-0.06918451925568568
ACH-000334,-0.07913196205204275
ACH-000335,-0.0718001125052769
ACH-000336,0.028415951160792718
ACH-000337,-0.2600068482564924
ACH-000338,0.08128877478710493
ACH-000339,-0.009550182201123344
ACH-000341,-0.08964353265605539
ACH-000348,-0.11964861742146553
ACH-000350,0.02808433399795652
ACH-000352,-0.009978842395739195
ACH-000356,-0.09016317797194384
ACH-000361,-0.1135985153679046
ACH-000362,0.02082220982505309
ACH-000363,-0.022358429344964462
ACH-000364,-0.09151602811902207
ACH-000365,-0.06422757513627335
ACH-000366,-0.012098193306680672
ACH-000368,0.01916686008300357
ACH-000374,-0.1151158217265237
ACH-000375,-0.19974014348199515
ACH-000376,-0.08397253094142558
ACH-000381,-0.012777345473028116
ACH-000383,-0.04538104515076661
ACH-000387,-0.06756192363499937
ACH-000389,-0.07230597083917119
ACH-000390,-0.031002942782962124
ACH-000393,0.06589487547760713
ACH-000395,0.07203484104733146
ACH-000396,-0.09542441658940848
ACH-000397,-0.06463972691347843
ACH-000401,-0.29877852091738105
ACH-000402,-0.12732803994149175
ACH-000403,-0.09609438133475548
ACH-000404,-0.2296527420195433
ACH-000406,-0.04919893176466154
ACH-000407,-0.11844865155290688
ACH-000408,-0.049830939698420715
ACH-000410,-0.10264040416240117
ACH-000411,-0.09058903692862433
ACH-000414,-0.05217012582794419
ACH-000415,0.05671443846651629
ACH-000416,-0.10838949969773777
ACH-000420,-0.11631366635612367
ACH-000421,-0.07455131604579236
ACH-000424,-0.018271931084092297
ACH-000425,-0.1507129280281314
ACH-000426,0.02600109981520984
ACH-000427,-0.03964016568757649
ACH-000433,-0.014789391334731056
ACH-000435,-0.14706231945413212
ACH-000436,-0.10071497315338512
ACH-000444,-0.053264894254064055
ACH-000445,0.11231187345375973
ACH-000448,0.010623770801441824
ACH-000450,-0.04492817130286926
ACH-000452,-0.01366772574315482
ACH-000454,-0.21568093187911047
ACH-000458,-0.10295472168620674
ACH-000459,0.020916020561006818
ACH-000460,-0.044921139893949316
ACH-000461,0.07439622441093825
ACH-000463,-0.017695536517663153
ACH-000464,-0.03812625856659214
ACH-000466,-0.0787843937049312
ACH-000467,-0.08501625069775502
ACH-000468,-0.17075672695347316
ACH-000469,-0.004635488769576621
ACH-000470,0.012713858700835736
ACH-000471,-0.06837619918823266
ACH-000472,-0.012629680543009631
ACH-000473,-0.010651749261504105
ACH-000475,-0.057460225543984625
ACH-000476,0.011420513449491193
ACH-000477,-0.08309007959477861
