,TUBA1A (7846)
ACH-000323,-0.044947276685812186
ACH-000324,-0.2554576447067853
ACH-000329,-0.3717473244909244
ACH-000330,-0.1922793136857532
ACH-000331,-0.27917819555282536
ACH-000332,-0.26069865463889863
ACH-000334,-0.3352845088653059
ACH-000335,-0.435908006584226
ACH-000336,-0.3211216509150819
ACH-000337,-0.4331214209898291
ACH-000338,-0.0077071282065405795
ACH-000339,-0.2379557030823616
ACH-000341,-0.071081993267194
ACH-000348,-0.19502777232220206
ACH-000350,-0.18893478550012985
ACH-000352,-0.20645652972477802
ACH-000356,-0.2516510837881261
ACH-000361,-0.37808132346430817
ACH-000362,-0.08393908297691073
ACH-000363,-0.20603004830533164
ACH-000364,-0.15364970880668746
ACH-000365,-0.3225294603614436
ACH-000366,-0.32824453851446983
ACH-000368,-0.25960358302154485
ACH-000374,-0.4925740074584426
ACH-000375,-0.30201329882283884
ACH-000376,-0.255354941786442
ACH-000381,0.014077086656414209
ACH-000383,-0.1451121073242035
ACH-000387,-0.3022729779196274
ACH-000389,-0.1319901297023687
ACH-000390,-0.2156157505209672
ACH-000393,-0.2819092471705037
ACH-000395,-0.37819246193482575
ACH-000396,-0.4644664005840913
ACH-000397,-0.12116250833875765
ACH-000401,-0.4386396771628147
ACH-000402,-0.2213285013298497
ACH-000403,-0.16398600378035225
ACH-000404,-0.14715843845068938
ACH-000406,-0.26189993469038386
ACH-000407,-0.3386811458951226
ACH-000408,-0.2790931232522074
ACH-000410,-0.240068496353545
ACH-000411,-0.3391486667790165
ACH-000414,-0.3299025906965561
ACH-000415,-0.21421578339162373
ACH-000416,-0.2516346664617882
ACH-000420,-0.22763513671797195
ACH-000421,-0.3386593454793713
ACH-000424,0.0557758860725573
ACH-000425,-0.25001407574314505
ACH-000426,-0.12210505463528153
ACH-000427,-0.4205226691326631
ACH-000433,-0.13772780667383655
ACH-000435,-0.005935560414000507
ACH-000436,-0.1882732772616897
ACH-000444,-0.17002315740927687
ACH-000445,-0.22114905112288186
ACH-000448,-0.25268437593780313
ACH-000450,-0.22229072771376687
ACH-000452,-0.419671515300984
ACH-000454,-0.29313005660433994
ACH-000458,-0.2551752246498774
ACH-000459,-0.20428075101211027
ACH-000460,-0.30388055739574266
ACH-000461,-0.2687611701543788
ACH-000463,-0.15578568862677408
ACH-000464,-0.3935069427937543
ACH-000466,-0.34531806372348905
ACH-000467,-0.16470314159212676
ACH-000468,-0.3149633325061517
ACH-000469,-0.2268089274343462
ACH-000470,-0.3140371881254975
ACH-000471,-0.19782925164273327
ACH-000472,-0.2881670120957173
ACH-000473,-0.12008172444679635
ACH-000475,-0.20844995600746846
ACH-000476,-0.25918705894446753
ACH-000477,-0.13240168076570813
ACH-000479,0.1179859981994964
ACH-000480,-0.27986090590804186
ACH-000481,-0.3609319317202141
ACH-000483,-0.2957193299740015
ACH-000484,-0.17157921349874045
ACH-000485,-0.11724176113744778
ACH-000486,-0.2839397223111739
ACH-000487,-0.2870776159856746
ACH-000488,-0.195799220286252
ACH-000490,-0.23047968721126064
ACH-000491,-0.2472389541428465
ACH-000495,-0.08127009244123147
ACH-000496,-0.31434016578791163
ACH-000499,-0.40368316440677054
ACH-000500,-0.5100143985586356
ACH-000502,-0.310215800823786
ACH-000503,-0.34028436312047644
ACH-000505,-0.11522903475071775
ACH-000507,-0.23569898864884745
ACH-000510,-0.21473863079969016
ACH-000511,-0.2733709047731907
ACH-000512,-0.4125902466201695
ACH-000516,-0.1954086237817895
ACH-000517,-0.1297778469016841
ACH-000518,-0.2819857002415017
ACH-000520,-0.26661005988185804
ACH-000521,-0.18771800269307046
ACH-000522,-0.3793011276659077
ACH-000524,-0.2953170528558327
ACH-000527,-0.1564734936187148
ACH-000528,-0.25326875963644085
ACH-000537,-0.2565466578272281
ACH-000541,-0.3182371575040594
ACH-000542,-0.1300337010474824
ACH-000544,-0.16798124476892753
ACH-000545,-0.334724336213488
ACH-000547,-0.3494082838828001
ACH-000548,-0.13176401301429053
ACH-000549,-0.3941482833467611
ACH-000550,-0.3898643456081934
ACH-000552,-0.18425284957219176
ACH-000556,-0.2956283609174815
ACH-000557,-0.16275340096300955
ACH-000569,-0.2479260840469697
ACH-000570,-0.2934376154140056
ACH-000571,-0.2890042113765218
ACH-000573,-0.14599419735670546
ACH-000576,-0.2537231378662216
ACH-000579,-0.33271465222055113
ACH-000580,-0.07544430280450158
ACH-000584,-0.29243276319418626
ACH-000585,-0.22856417397821505
ACH-000588,-0.19804920111179344
ACH-000589,-0.20864935828830294
ACH-000591,-0.2676594160391349
ACH-000593,-0.38338035130281306
ACH-000600,-0.2311108662955328
ACH-000601,-0.29585073596706424
ACH-000605,-0.3743573123835892
ACH-000606,-0.22166898849791267
ACH-000608,-0.3414392194757527
ACH-000614,-0.24036030727789026
ACH-000616,-0.22041046107708376
ACH-000618,-0.3150034435396544
ACH-000619,-0.1912031922176444
ACH-000620,-0.34151787633309744
ACH-000621,-0.3628673670756011
ACH-000622,-0.6221466554757119
ACH-000623,-0.2919063416409617
ACH-000624,-0.20992133539640764
ACH-000627,-0.2700437631873848
ACH-000630,-0.3684785375555419
ACH-000631,-0.2748955570728542
ACH-000632,-0.2550662261899642
ACH-000633,-0.2402687566568031
ACH-000637,-0.2123554419511373
ACH-000638,-0.403031361269081
ACH-000646,-0.15930252354935767
ACH-000647,-0.3948164941574162
ACH-000648,-0.28118753823085824
ACH-000649,-0.30088025393212003
ACH-000651,-0.331115072738368
ACH-000652,-0.09571932396731238
ACH-000653,-0.2352478723729784
ACH-000657,-0.21732588616130646
ACH-000658,-0.2953393274126474
ACH-000661,-0.15355678753418991
ACH-000662,-0.17394617801788367
ACH-000663,-0.3220714098456236
ACH-000665,-0.2457288425774773
ACH-000671,-0.018437533978143347
ACH-000672,0.231144608333236
ACH-000673,-0.36780249660479497
ACH-000676,-0.25755637818862964
ACH-000677,-0.3088396984671136
ACH-000681,-0.2978504462873029
ACH-000683,-0.2058637839100898
ACH-000684,-0.34770207968794714
ACH-000688,-0.2096870614246012
ACH-000693,-0.08392139880757359
ACH-000694,-0.33809428176549755
ACH-000695,-0.1617622954253509
ACH-000696,-0.2540352056980702
ACH-000697,-0.4591325366622864
ACH-000699,-0.2915239599066809
ACH-000701,-0.27709995415050936
ACH-000706,-0.2335779823716862
ACH-000711,-0.27540281092453445
ACH-000713,-0.2675657483597258
ACH-000714,-0.2494980965563367
ACH-000718,-0.32347812664522074
ACH-000720,-0.1647706237311674
ACH-000721,-0.3101702349172807
ACH-000724,-0.19614618752479465
ACH-000725,-0.26649018484215203
ACH-000732,-0.32022260011584924
ACH-000734,-0.2568526373024685
ACH-000735,-0.4333437435627455
ACH-000736,-0.2509401350856692
ACH-000738,-0.1996762861173235
ACH-000746,-0.2534467389264562
ACH-000747,-0.2646629926054434
ACH-000748,-0.31930838925212
ACH-000753,-0.3554215608323966
ACH-000756,-0.3220200303831749
ACH-000757,-0.4856237009753011
ACH-000758,-0.1593392438725902
ACH-000760,-0.26342093822250745
ACH-000762,-0.11511861061568465
ACH-000763,-0.2487915761085622
ACH-000764,-0.2400069289127111
ACH-000765,-0.4186325533364351
ACH-000766,-0.22111734621785534
ACH-000767,-0.18670981113597102
ACH-000768,-0.3953899177159693
ACH-000769,-0.3153240206302187
ACH-000770,-0.31112205858545744
ACH-000771,-0.23873268146197146
ACH-000773,-0.1035884652968656
ACH-000776,-0.3326639744979399
ACH-000777,-0.26177638360443445
ACH-000778,-0.16477238175015751
ACH-000781,-0.2277405589465149
ACH-000782,-0.21482158054223333
ACH-000783,-0.4474009825297672
ACH-000784,-0.2475245131012329
ACH-000785,-0.3900059876289504
ACH-000787,-0.2616468757107383
ACH-000788,-0.23498671738002144
ACH-000791,-0.17486582963138278
ACH-000792,-0.2427953073671361
ACH-000794,-0.02510172519640729
ACH-000796,-0.29183403593624224
ACH-000798,-0.3115939374491045
ACH-000799,-0.19942159544587404
ACH-000800,-0.3907687685361818
ACH-000802,-0.2242523147956191
ACH-000804,-0.17492107937893525
ACH-000805,-0.1062978331626628
ACH-000809,-0.2526442881128908
ACH-000810,-0.06461458334796744
ACH-000811,-0.28631733084442024
ACH-000817,-0.4662770085997227
ACH-000819,-0.26514536053869026
ACH-000820,-0.2385344434877473
ACH-000821,-0.13225090946790993
ACH-000822,-0.411736718916598
ACH-000823,-0.2325727097566458
ACH-000824,-0.22444869051409805
ACH-000827,-0.2655332905967659
ACH-000829,-0.2782473094688805
ACH-000831,-0.3205831898157722
ACH-000832,-0.4104511283305448
ACH-000833,-0.6110974932012629
ACH-000834,-0.2767850939695555
ACH-000835,-0.17878351767198647
ACH-000836,-0.13402456049906114
ACH-000837,-0.2781129503958566
ACH-000838,-0.246997654409912
ACH-000839,-0.3250584064741509
ACH-000840,-0.193627935550124
ACH-000841,-0.2036102532517777
ACH-000843,-0.19049213854616606
ACH-000846,-0.16571509175200486
ACH-000847,-0.3639864378162646
ACH-000848,-0.4589217587923341
ACH-000849,-0.24996077909394065
ACH-000851,-0.2841590143801092
ACH-000855,-0.19566294850684765
ACH-000856,-0.2209277424499028
ACH-000858,-0.27353122806437496
ACH-000859,-0.5139322418295863
ACH-000861,-0.2339740323182321
ACH-000862,-0.2027306519855772
ACH-000865,-0.30766537028420404
ACH-000866,-0.16508571344062678
ACH-000867,-0.48010103237171503
ACH-000869,-0.1997379099273956
ACH-000872,-0.08034266087645447
ACH-000873,-0.3211108626735104
ACH-000876,-0.3679834766223856
ACH-000878,-0.4558842559131065
ACH-000880,-0.09849028403789596
ACH-000881,-0.34080511251320583
ACH-000882,-0.2877919488624459
ACH-000884,-0.2652010662754484
ACH-000885,-0.1662073704530273
ACH-000887,-0.2918097314050222
ACH-000889,-0.30554619599876337
ACH-000896,-0.3356634054372279
ACH-000898,-0.2176337085607688
ACH-000900,-0.3967665908826525
ACH-000901,-0.2581806530363385
ACH-000905,-0.15073954863985814
ACH-000906,-0.39975638040754746
ACH-000907,-0.09956840363055297
ACH-000910,-0.15433932091173108
ACH-000911,-0.2516624946311035
ACH-000912,-0.258263445701661
ACH-000913,-0.16133349124971627
ACH-000915,-0.4329089619468092
ACH-000916,-0.08416468690186397
ACH-000917,-0.3842372241444039
ACH-000920,-0.25636696526864233
ACH-000921,-0.2348841674572183
ACH-000924,-0.3876062045159605
ACH-000926,-0.2490385499420901
ACH-000928,-0.011582796714009596
ACH-000929,-0.23332747732848505
ACH-000932,-0.22130907556201526
ACH-000935,-0.312100311915129
ACH-000936,-0.2160128028202607
ACH-000937,-0.20562742946286175
ACH-000938,-0.2816814190244686
ACH-000939,-0.08258854743993986
ACH-000941,-0.2937483153785806
ACH-000943,-0.31586110430448
ACH-000946,-0.38360808155704296
ACH-000947,-0.20535233704247272
ACH-000948,-0.22172390928111554
ACH-000950,-0.3677101490779781
ACH-000953,-0.28868682569517684
ACH-000954,-0.5876362427296216
ACH-000957,-0.17001414807135132
ACH-000958,-0.4786642972049039
ACH-000960,-0.2612084537635087
ACH-000963,-0.5485645101964065
ACH-000968,-0.2878306467352359
ACH-000969,-0.32305097152654505
ACH-000972,-0.3109204689157994
ACH-000973,-0.2526407495442524
ACH-000974,-0.4919221863380004
ACH-000978,-0.2395319117606454
ACH-000984,-0.3514787789121705
ACH-000986,-0.21386865017387746
ACH-000988,-0.4707247671513039
ACH-000993,-0.20519971790132432
ACH-000994,-0.20768392386590148
ACH-000996,-0.19212628236022092
ACH-001001,-0.2444689253636277
ACH-001020,-0.16695418163801629
ACH-001028,-0.2673281517866974
ACH-001031,-0.2557611466755042
ACH-001038,-0.282798915087542
ACH-001048,-0.26772719671161416
ACH-001050,-0.25121770569275925
ACH-001053,-0.4405262198627582
ACH-001054,-0.1627736763626602
ACH-001061,-0.4873325118046219
ACH-001067,-0.2987414719036342
ACH-001075,-0.2708394036923899
ACH-001096,-0.3370251884663532
ACH-001111,-0.0749004906630646
ACH-001119,-0.13313329074171554
ACH-001128,0.07408131373827044
ACH-001134,-0.1638723318542624
ACH-001151,-0.3053090193298776
ACH-001163,-0.3609163630036397
ACH-001164,-0.22283767646108732
ACH-001183,-0.1379896381701099
ACH-001192,-0.34677723502169144
ACH-001193,-0.2453268646498777
ACH-001196,-0.2935167377984266
ACH-001197,-0.2219029970637748
ACH-001205,-0.2414459716484013
ACH-001211,-0.2217003485745097
ACH-001212,-0.12099302951191734
ACH-001228,-0.23104353286931986
ACH-001232,-0.1908162818824359
ACH-001239,-0.18538545072631965
ACH-001270,-0.4005748880603665
ACH-001274,-0.2303976367926862
ACH-001275,-0.2116637207969863
ACH-001277,-0.3486014852245215
ACH-001278,-0.2313072581409033
ACH-001280,-0.3753835354646719
ACH-001283,-0.2715221411480098
ACH-001289,-0.290721204543818
ACH-001300,-0.2518390782122001
ACH-001301,-0.2251701356279193
ACH-001302,-0.31345797322855423
ACH-001306,-0.3038572099611348
ACH-001318,-0.30304905473059085
ACH-001322,-0.10829644118409497
ACH-001328,-0.3751818123435041
ACH-001332,-0.29391537905509457
ACH-001336,-0.2492650021151364
ACH-001346,-0.13271615857784674
ACH-001353,-0.2477389766658928
ACH-001354,-0.395781534215242
ACH-001367,-0.3767962054978962
ACH-001368,-0.3209867962276499
ACH-001374,-0.27915551932135313
ACH-001377,-0.26341152018024505
ACH-001380,-0.2343548941139376
ACH-001391,-0.22068879422247956
ACH-001408,-0.10774504069709033
ACH-001430,-0.520490873085689
ACH-001431,-0.31091359931992285
ACH-001450,-0.1610764757341542
ACH-001496,-0.2642290673700622
ACH-001500,-0.19787295600810045
ACH-001523,-0.3218439294157697
ACH-001532,-0.09250468875463567
ACH-001550,-0.30414684068315145
ACH-001552,-0.14803892730847912
ACH-001554,-0.20222314159539065
ACH-001654,-0.21792145334129634
ACH-001735,-0.3670801873706472
ACH-001736,-0.3676045762748432
ACH-001737,-0.3788615978303423
ACH-001740,-0.4042575272418335
ACH-001745,-0.2699673750639202
ACH-001765,-0.2082356023283736
