,CDC42EP4 (23580)
ACH-000004,-0.17002288031577395
ACH-000005,-0.11282812607589872
ACH-000007,0.1584227282619975
ACH-000009,-0.1555208398549095
ACH-000011,-0.08125606095699281
ACH-000012,-0.05473868670491617
ACH-000013,-0.12816209445061366
ACH-000014,-0.097644156271916
ACH-000015,-0.04605718831721035
ACH-000017,0.004270414320314492
ACH-000018,-0.16475888084075696
ACH-000019,-0.4100691413958303
ACH-000021,-0.1937705560658588
ACH-000022,-0.115982934746871
ACH-000025,-0.16727240292891593
ACH-000028,-0.11869480331393867
ACH-000030,-0.12378049821916735
ACH-000035,-0.378278338629296
ACH-000036,-0.11502841260821232
ACH-000037,-0.21517411976471335
ACH-000039,-0.15047660169521446
ACH-000040,-0.02265781230473655
ACH-000041,-0.1251784663126385
ACH-000042,-0.06195633711370445
ACH-000045,-0.042114789721305584
ACH-000047,-0.04419120019476362
ACH-000052,-0.1866006584603124
ACH-000053,0.004197154243114456
ACH-000054,-0.09875937878294952
ACH-000055,-0.1641846989168413
ACH-000060,-0.1636703488880856
ACH-000067,-0.2340106984487216
ACH-000070,-0.16863675914569012
ACH-000075,-0.11442416067165626
ACH-000078,-0.14038961223097468
ACH-000082,-0.11634846647567712
ACH-000085,-0.012735288785249814
ACH-000086,-0.17309420040464113
ACH-000087,-0.01015123209553634
ACH-000092,-0.0016598675955636867
ACH-000095,-0.2372836221477517
ACH-000097,-0.2197462346702566
ACH-000098,0.005321975352193706
ACH-000099,-0.12291678861233125
ACH-000108,-0.11101598564566068
ACH-000113,-0.07626138856137288
ACH-000116,-0.13569077808863414
ACH-000118,-0.17462270580644984
ACH-000120,-0.11904595984047207
ACH-000123,-0.07694758694096246
ACH-000127,-0.2348528833683079
ACH-000128,-0.1751378033786101
ACH-000132,-0.0867646115935224
ACH-000133,-0.18818232168299168
ACH-000137,-0.14542692776040453
ACH-000138,-0.2358197275601629
ACH-000142,-0.09872856678395364
ACH-000143,-0.2342593368317525
ACH-000146,-0.013753415057181596
ACH-000148,-0.032691742333667374
ACH-000150,-0.06693208006456725
ACH-000152,-0.14651200993405586
ACH-000153,0.030153638725139955
ACH-000159,0.016792475785591784
ACH-000160,0.012233444469548677
ACH-000163,-0.24878208729742704
ACH-000167,-0.1137297283333437
ACH-000168,-0.23077900683508615
ACH-000169,-0.16548249736982645
ACH-000178,-0.002250492136418485
ACH-000183,-0.06317706221121397
ACH-000188,-0.1111011156443991
ACH-000189,-0.17564461531632808
ACH-000190,-0.22291589577693127
ACH-000198,-0.09091759137193174
ACH-000203,-0.5083273974649808
ACH-000204,0.022254705004635687
ACH-000206,-0.2290978868581637
ACH-000207,-0.00033775587771098096
ACH-000208,0.17451861597702534
ACH-000210,-0.4076930022065935
ACH-000211,-0.11422846807736448
ACH-000215,-0.1237244065885997
ACH-000221,-0.11338597668909857
ACH-000222,-0.12300231176970378
ACH-000223,-0.0526976938476378
ACH-000226,-0.012174847678471002
ACH-000227,-0.18917480446077134
ACH-000228,-0.1762908177861454
ACH-000231,-0.14012580120742318
ACH-000232,-0.050137382706956835
ACH-000233,-0.17869705736976144
ACH-000234,-0.2896415329172817
ACH-000235,-0.23505225836358284
ACH-000237,-0.037447362268204734
ACH-000238,-0.1823274851914892
ACH-000242,-0.009933343219064007
ACH-000243,-0.17893300790578512
ACH-000244,-0.0549354515962631
ACH-000246,-0.09882230607830818
ACH-000248,-0.18686976890237292
ACH-000250,-0.09587628262851336
ACH-000251,-0.3169215714823679
ACH-000252,0.08095489481598145
ACH-000253,-0.061612856741312526
ACH-000255,-0.12066909948284595
ACH-000256,-0.14040188410492424
ACH-000257,-0.1184701511771974
ACH-000258,-0.2467757703330475
ACH-000259,-0.16681557294224547
ACH-000260,0.009981306545996977
ACH-000261,-0.1090686707854619
ACH-000262,-0.33266092367700456
ACH-000263,-0.16335700734088446
ACH-000264,-0.0995040818217032
ACH-000265,-0.12333816528971787
ACH-000266,-0.18188173646907047
ACH-000272,-0.04595523050520826
ACH-000274,-0.13384540186030633
ACH-000277,-0.05533362483871769
ACH-000278,-0.18990889346133227
ACH-000279,-0.12945970670401874
ACH-000280,-0.04403559394265509
ACH-000281,-0.2500342133558482
ACH-000288,0.004490153078920369
ACH-000291,-0.11293375787782453
ACH-000293,-0.032975568454723665
ACH-000294,-0.0073034145252705955
ACH-000295,-0.37012938863959216
ACH-000296,-0.22377157281271126
ACH-000302,-0.056824724978735634
ACH-000304,0.05230673564572416
ACH-000307,-0.0835957073965941
ACH-000308,-0.14911716301500286
ACH-000310,-0.035581096157199586
ACH-000311,-0.08937769375836821
ACH-000312,-0.13436547575309946
ACH-000315,-0.08162920501786154
ACH-000316,0.08346126357044349
ACH-000317,-0.011927124341871572
ACH-000318,-0.009605203145419136
ACH-000319,0.050881799385766126
ACH-000320,-0.060680143921761735
ACH-000322,-0.001698195587147209
ACH-000323,0.0211392127872988
ACH-000324,-0.13689057118144646
ACH-000329,0.009958657414383948
ACH-000330,-0.12838381850258712
ACH-000331,-0.043470033472801435
ACH-000332,-0.29708646580204146
ACH-000334,-0.1537261692526146
ACH-000335,-0.15532880629074453
ACH-000336,-0.03765733581471027
ACH-000337,-0.1288264334418011
ACH-000338,0.18289384447811105
ACH-000339,-0.07246366125573046
ACH-000341,-0.4064478527042213
ACH-000348,-0.012183306665676385
ACH-000350,-0.06534919385863941
