,PRKCB (5579)
ACH-000537,-0.01954279776786788
ACH-000541,-0.08007051368664621
ACH-000542,-0.05360319159503845
ACH-000544,0.17280351804729716
ACH-000545,-0.17804162565727394
ACH-000547,0.010606411431215334
ACH-000548,-0.010694037716029158
ACH-000549,-0.08183797207721036
ACH-000550,0.05821660032663015
ACH-000552,0.014986547443541203
ACH-000556,-0.12978763337503355
ACH-000557,0.08336196483972821
ACH-000569,0.1791915893231508
ACH-000570,0.2012877764115016
ACH-000571,-0.07539235972401435
ACH-000573,0.14613088078575906
ACH-000576,-0.07894214106099172
ACH-000579,-0.2270780758677337
ACH-000580,0.009300099207551857
ACH-000584,-0.14388174164400208
ACH-000585,-0.002691061905169163
ACH-000588,-0.05088273118815002
ACH-000589,-0.09005812196184595
ACH-000591,0.0691633407185081
ACH-000593,0.2637323884968828
ACH-000600,0.014960965971377941
ACH-000601,0.003887275433684674
ACH-000605,-0.13633972219965396
ACH-000606,-0.1488960640676085
ACH-000608,0.00805213025354122
ACH-000614,0.025821004493116532
ACH-000616,-0.14365146126646533
ACH-000618,-0.028552690705058326
ACH-000619,0.07433691934811085
ACH-000620,-0.02293806684369324
ACH-000621,-0.006337669711580848
ACH-000622,0.08421649627659775
ACH-000623,0.05032502441089577
ACH-000624,-0.11470666572276947
ACH-000627,0.1783632460599842
ACH-000630,-0.03824763044443169
ACH-000631,-0.22201031054462225
ACH-000632,-0.01933608968107349
ACH-000633,0.06834760296607333
ACH-000637,-0.07938522087982051
ACH-000638,-0.12942500548643665
ACH-000646,-0.02068572936470149
ACH-000647,0.07257216860390743
ACH-000648,0.03649965555443594
ACH-000649,0.03260298054580788
ACH-000651,-0.053333756293081146
ACH-000652,-0.07955759689041332
ACH-000653,-0.1064126823957504
ACH-000657,-0.004954359494111709
ACH-000658,-0.0007144726655872027
ACH-000661,0.017694755250424684
ACH-000662,-0.011302658378028223
ACH-000663,-0.03318438670501982
ACH-000665,0.06857578137774625
ACH-000671,-0.08726402003097312
ACH-000672,-0.03140018055429098
ACH-000673,-0.03110377343268425
ACH-000676,0.04559237501279164
ACH-000677,-0.03707747561200027
ACH-000681,0.0792758716496079
ACH-000683,0.09103225001283853
ACH-000684,0.03246581144189968
ACH-000688,0.051401304586022135
ACH-000693,0.011688209379191208
ACH-000694,0.031434450849531975
ACH-000695,0.09113210484492017
ACH-000696,-0.05545376961447826
ACH-000697,-0.030516675098049086
ACH-000699,-0.0049117499901746116
ACH-000701,0.0381069054165242
ACH-000706,-0.06103081393566901
ACH-000711,-0.05630603314905415
ACH-000713,-0.12451004160151498
ACH-000714,-0.059182170017306086
ACH-000718,0.06123520643098166
ACH-000720,0.1065650770166158
ACH-000721,-0.08130434801233115
ACH-000724,-0.08154883453976099
ACH-000725,-0.04964808577998467
ACH-000732,-0.1722408302662188
ACH-000734,-0.006202351824939396
ACH-000735,0.06946948705267257
ACH-000736,-0.0612112324057138
ACH-000738,-0.020778454380162625
ACH-000746,-0.11719187939768555
ACH-000747,-0.08820832862319489
ACH-000748,-0.0025558255985854987
ACH-000753,-0.07917702633284082
ACH-000756,0.003500383215950613
ACH-000757,-0.00023170818223629388
ACH-000758,0.009960604038997385
ACH-000760,0.03355092798560275
ACH-000762,0.07490511591370029
ACH-000763,-0.05676236166233738
ACH-000764,-0.0825647659745272
ACH-000765,0.030518419014219395
ACH-000766,-0.1254424481668522
ACH-000767,0.030319126172746173
ACH-000768,-0.13867006322863012
ACH-000769,0.12717441290488246
ACH-000770,0.0189756635342166
ACH-000771,-0.03051571966430168
ACH-000773,0.008395254434389748
ACH-000776,0.12442581912500608
ACH-000777,0.014657292871680709
ACH-000778,-0.06305627510309712
ACH-000781,-0.0024069663298143394
ACH-000782,0.028692924823928764
ACH-000783,0.058068422397694025
ACH-000784,-0.05299217194238269
ACH-000785,0.04956529554087336
ACH-000787,0.04901402746587037
ACH-000788,-0.09607626648993334
ACH-000791,-0.022164109322012533
ACH-000792,0.23759697165648105
ACH-000794,0.04392153668100366
ACH-000796,0.021843314296426875
ACH-000798,0.10410653473341486
ACH-000799,-0.04805278414926554
ACH-000800,-0.12504306818114286
ACH-000802,-0.04010159258062384
ACH-000804,-0.08879137552225608
ACH-000805,0.013601209616774856
ACH-000809,-0.0957808576150526
ACH-000810,0.01712881576323205
ACH-000811,0.032501358114577404
ACH-000817,-0.1203051051145292
ACH-000819,-0.010416217615576585
ACH-000820,0.11560566771041728
ACH-000821,0.15949769177403247
ACH-000822,0.048772199882232005
ACH-000823,0.07722377206930807
ACH-000824,-0.14179877288171455
ACH-000827,-0.07565147610713646
ACH-000829,0.108378874293884
ACH-000831,-0.07855862150823317
ACH-000832,-0.12391573355591007
ACH-000833,0.1919629570547225
ACH-000834,0.08658771446450945
ACH-000835,-0.07916124563898518
ACH-000836,0.258555896206008
ACH-000837,0.1288087836902699
ACH-000838,0.007694755620192125
ACH-000839,0.1349976756085276
ACH-000840,-0.13049033626637185
ACH-000841,0.06392797055652152
ACH-000843,-0.036956896472125515
ACH-000846,-0.10210921507916264
ACH-000847,0.0990484233786581
ACH-000848,-0.026927793946081368
ACH-000849,-0.0020491698898817113
ACH-000851,-0.003860515347218408
ACH-000855,-0.0921340494056748
ACH-000856,0.21968446190287855
ACH-000858,0.012140694354121816
ACH-000859,0.008000897469951949
ACH-000861,-0.0031919735558219287
ACH-000862,-0.03589564555286548
ACH-000865,-0.02963005254300046
ACH-000866,0.08167969293936599
ACH-000867,0.0070230291407922954
ACH-000869,0.01582524808601181
ACH-000872,-0.09070999163488104
ACH-000873,-0.04594272426004064
ACH-000876,-0.027741845358007552
ACH-000878,-0.06193062391742098
ACH-000880,0.16537017209840554
ACH-000881,-0.0805216973953227
ACH-000882,0.07606241546454955
ACH-000884,-0.08781064991598013
ACH-000885,-0.019924655706562544
ACH-000887,0.09176525810771048
ACH-000889,0.03365342870638603
ACH-000896,-0.018213459024877653
ACH-000898,-0.030726161798541363
ACH-000900,-0.0902832409030186
ACH-000901,-0.09305898064459002
ACH-000905,-0.030193989613768086
ACH-000906,0.05769752976561996
ACH-000907,0.09151468667267856
ACH-000910,0.013657002808552978
ACH-000911,-0.06222040149972419
ACH-000912,0.053228898808154165
ACH-000913,-0.07371948684084519
ACH-000915,0.09369168433474856
ACH-000916,0.1188406282633198
ACH-000917,-0.24532335645512396
ACH-000920,0.07143369501965331
ACH-000921,-0.064951868657071
ACH-000924,0.03599215891472651
ACH-000926,-0.005890594355787361
ACH-000928,0.06313119773066675
ACH-000929,0.15804643064532056
ACH-000932,-0.06076044966879974
ACH-000935,0.07127793341214911
ACH-000936,-0.08095691569441632
ACH-000937,0.11145870595347514
ACH-000938,0.08210503840786297
ACH-000939,0.24015575806353265
ACH-000941,-0.03832750203175876
ACH-000943,-0.04455280789151782
ACH-000946,-0.042976760266145116
ACH-000947,-0.0008871673090239152
ACH-000948,-0.06232576050233026
ACH-000950,-0.11813854362876335
ACH-000953,0.06259349682518779
ACH-000954,-0.4609737613247397
ACH-000957,0.014471093770343384
ACH-000958,-0.10355508689305512
ACH-000960,0.03508415063086303
ACH-000963,0.09268722889368193
ACH-000968,-0.11059563973491417
ACH-000969,-0.1357493221085138
ACH-000972,-0.15616348457435889
ACH-000973,-0.05270800788145679
ACH-000974,0.09342198117231107
ACH-000978,-0.11292517649969636
ACH-000984,-0.05915090699230401
ACH-000986,-0.01858138967761641
ACH-000988,0.001958501539573848
ACH-000993,0.1343477246356724
ACH-000994,-0.18386937334145956
ACH-000996,0.04480488901596748
ACH-001001,-0.053557735741598514
ACH-001020,0.27995255327043383
ACH-001028,0.05159819852485631
ACH-001031,0.05692669551146614
ACH-001038,-0.05792523165735481
ACH-001048,0.03350956957009712
ACH-001050,-0.033768711107497934
ACH-001053,0.06666074419148536
ACH-001054,-0.007464632586795921
ACH-001061,0.04520658280301237
ACH-001067,-0.00464199930513622
ACH-001075,0.011264237667907686
ACH-001096,0.17151164347308634
ACH-001111,0.09082852837068248
ACH-001119,0.0488165149149622
ACH-001128,0.8653374439927544
ACH-001134,-0.015569933564930674
ACH-001151,-0.030247247941917094
ACH-001163,0.0832629059739468
ACH-001164,-0.18616909983104304
ACH-001183,-0.14445700989143265
ACH-001192,-0.24955051589786564
ACH-001193,0.192959142735086
ACH-001196,-0.2635765683975319
ACH-001197,0.22483669630449635
ACH-001205,-0.19399069798391927
ACH-001211,0.08742518360334173
ACH-001212,-0.001292821996077305
ACH-001228,0.04989143132390162
ACH-001232,-0.016674153265520526
ACH-001239,-0.11893114130789205
ACH-001270,0.31551459853782193
ACH-001274,0.09910369813430836
ACH-001275,-0.02689886588463239
ACH-001277,0.13705998313203355
ACH-001278,-0.006987810628983275
ACH-001280,0.030478452985230036
ACH-001283,-0.14387303188728373
ACH-001289,0.0198727465453486
ACH-001300,0.08159655886362614
ACH-001301,-0.20915693851162945
ACH-001302,0.0063294998445503035
ACH-001306,-0.05350544653728052
ACH-001318,0.01149730845813588
ACH-001322,-0.20075476159563035
ACH-001328,0.04390452676829105
ACH-001332,-0.05272456298181679
ACH-001336,-0.1984739466666528
ACH-001346,-0.044469780362020345
ACH-001353,-0.04560897516676179
ACH-001354,0.04141937397368061
ACH-001367,-0.13186478303202825
ACH-001368,-0.01434600644669932
ACH-001374,-0.182008985426802
ACH-001377,0.03855822461809031
ACH-001380,0.0405788834832741
ACH-001391,-0.20685693259053745
ACH-001408,-0.04062015169709771
ACH-001430,-0.2453813964662324
ACH-001431,-0.10671510581856083
ACH-001450,0.08025183188547791
ACH-001496,0.12958403294547752
ACH-001500,0.12903396559052466
ACH-001523,-0.05852255233891435
ACH-001532,-0.009696744360914592
ACH-001550,0.3572302722429193
ACH-001552,0.023436746741067164
ACH-001554,-0.0042245336777158365
ACH-001654,-0.03343670751174247
ACH-001735,0.01085018994288164
ACH-001736,0.028163663199059483
ACH-001737,-0.4694832542759309
ACH-001740,-0.10231749652695317
ACH-001745,-0.07154272428939146
ACH-001765,0.060194781638332036
